Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202507,0811100900,"Fruit, edible; strawberries, frozen, uncooked or cooked by steaming or boiling in water, not containing added sugar or other sweetening matter",KGM,"7,448",594,"20,113","2,752","27,561","3,346",Provisional
202507,0811200100,"Fruit, edible; raspberries, blackberries, mulberries, loganberries, gooseberries, all currants, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,520,50,0,0,520,50,Provisional
202507,0811200901,"Fruit, edible; raspberries, frozen, uncooked or cooked by steaming or boiling in water, not containing added sugar or other sweetening matter",KGM,"3,797",231,"10,225",914,"14,022","1,145",Provisional
202507,0811200921,"Fruit, edible; uncooked or cooked, not containing added sugar or other sweetening matter, blackcurrants, individually quick frozen",KGM,"2,123,578","475,731",0,0,"2,123,578","475,731",Provisional
202507,0811200939,"Fruit, edible; blackberries, mulberries, loganberries, white or red currants, gooseberries, uncooked or cooked, not containing added sugar or other sweetening matter, not raspberries or blackcurrants",KGM,"116,841","19,921",636,70,"117,477","19,991",Provisional
202507,0811900100,"Fruit, edible; passionfruit, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,"3,710",78,0,0,"3,710",78,Provisional
202507,0811900911,"Fruit, edible; berry fruit n.e.c. in heading no. 0811, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,"8,723",731,0,0,"8,723",731,Provisional
202507,0811900919,"Fruit, edible; fruit salad, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,0,0,95,10,95,10,Provisional
202507,0811900941,"Fruit, edible; oranges, tangerines and mandarins, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,"10,058","3,056",0,0,"10,058","3,056",Provisional
202507,0811900959,"Fruit, edible; fruit n.e.c. in heading no. 0811, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,"8,749",757,0,0,"8,749",757,Provisional
202507,0811901100,"Fruit, edible; passionfruit, frozen, uncooked or cooked by steaming or boiling in water, not containing added sugar or other sweetening matter",KGM,516,32,0,0,516,32,Provisional
202507,0811901912,"Fruit, edible; boysenberries, cooked or uncooked, frozen, not containing added sugar or other colouring matter, individually quick frozen.",KGM,469,50,"2,384",200,"2,853",250,Provisional
202507,0811901918,"Fruit, edible; boysenberries, cooked or uncooked, frozen, not containing added sugar or other colouring matter, other than concentrate or individually quick frozen.",KGM,"507,549","69,674",0,0,"507,549","69,674",Provisional
202507,0811901931,"Fruit, edible; blueberries, cooked or uncooked, frozen, no added sugar or other sweetening matter, individually quick frozen.",KGM,"4,852",501,"6,678",808,"11,530","1,309",Provisional
202507,0811901939,"Fruit, edible; blueberries, cooked or uncooked, frozen, no added sugar or other sweetening matter, other than concentrate or individually quick frozen.",KGM,"3,500",50,"30,274","3,096","33,774","3,146",Provisional
202507,0811901941,"Fruit, edible; kiwifruit, cooked or uncooked, frozen, no added sugar or other sweetening matter.",KGM,"689,847","220,773",0,0,"689,847","220,773",Provisional
202507,0811901949,"Fruit, edible; fruit and nuts n.e.c. in item no. 0811.90, cooked or uncooked, frozen, no added sugar or other sweetening matter, other than boysenberries, blueberries, or kiwifruit.",KGM,"26,300","1,828","53,810","5,730","80,110","7,558",Provisional
202507,0813100000,"Fruit, edible; apricots, dried",KGM,"2,669",179,"1,257",58,"3,926",236,Provisional
202507,0813200000,"Fruit, edible; prunes, dried",KGM,"6,805",585,282,10,"7,087",595,Provisional
202507,0813300000,"Fruit, edible; apples, dried",KGM,"447,784","19,571",0,0,"447,784","19,571",Provisional
202507,0813400001,"Fruit, edible; peaches, dried",KGM,592,3,607,39,"1,199",42,Provisional
202507,0813400009,"Fruit, edible; other than heading no. 0801 to 0806 and 0813, dried",KGM,"254,505","5,493",781,48,"255,286","5,541",Provisional
202507,0813500000,"Nuts, edible; mixtures of nuts or dried fruits of chapter 08",KGM,"18,943","1,064","7,182",370,"26,125","1,434",Provisional
202507,0901110000,Coffee; not roasted or decaffeinated,KGM,"157,164","5,680","4,801",200,"161,965","5,880",Provisional
202507,0901210000,"Coffee; roasted, not decaffeinated",KGM,"152,628","4,692","22,631",763,"175,259","5,455",Provisional
202507,0901220000,"Coffee; roasted, decaffeinated",KGM,"2,303",56,"1,392",30,"3,695",86,Provisional
202507,0901909000,Coffee; coffee substitutes containing coffee in any proportion,KGM,"7,666",327,0,0,"7,666",327,Provisional
202507,0902100009,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg, other than in packages of 2kg net weight or more",KGM,"7,686",203,"3,892",71,"11,578",274,Provisional
202507,0902200000,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",KGM,"65,932","1,014",186,2,"66,118","1,015",Provisional
202507,0902300009,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg, other than in packages of 2kg net weight or more",KGM,"29,800","1,250","8,009",198,"37,809","1,449",Provisional
202507,0902400000,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",KGM,"10,425",507,0,0,"10,425",507,Provisional
202507,0904110000,"Spices; pepper (of the genus piper), neither crushed nor ground",KGM,"5,276",325,"8,594","1,662","13,870","1,987",Provisional
202507,0904120000,"Spices; pepper (of the genus piper), crushed or ground",KGM,"4,924",108,"6,243",294,"11,167",402,Provisional
202507,0904210000,"Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground",KGM,167,3,808,45,975,48,Provisional
202507,0904220000,"Spices; fruits of the genus Capsicum or Pimenta, crushed or ground",KGM,"3,487",242,513,23,"4,000",265,Provisional
202507,0905100000,"Spices; vanilla, neither crushed nor ground",KGM,847,5,"3,927",26,"4,774",31,Provisional
202507,0905200000,"Spices; vanilla, crushed or ground",KGM,"92,392","1,887","9,000",202,"101,392","2,089",Provisional
202507,0906110000,"Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground",KGM,"1,593",114,0,0,"1,593",114,Provisional
202507,0906200000,"Spices; cinnamon and cinnamon-tree flowers, crushed or ground",KGM,524,15,520,18,"1,044",33,Provisional
202507,0907100000,"Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground",KGM,578,7,0,0,578,7,Provisional
202507,0908120000,"Spices; nutmeg, crushed or ground",KGM,"1,146",49,0,0,"1,146",49,Provisional
202507,0909210000,"Spices; coriander seeds, neither crushed nor ground",KGM,288,32,226,18,514,50,Provisional
202507,0909220000,"Spices; coriander seeds, crushed or ground",KGM,331,7,128,6,459,13,Provisional
202507,0909310000,"Spices; cumin seeds, neither crushed nor ground",KGM,700,14,162,12,862,26,Provisional
202507,0909320000,"Spices; cumin seeds, crushed or ground",KGM,679,48,0,0,679,48,Provisional
202507,0909620015,"Spices; caraway seeds, crushed or ground",KGM,97,5,0,0,97,5,Provisional
202507,0909620019,"Spices; fennel seeds, juniper berries, crushed or ground",KGM,226,4,0,0,226,4,Provisional
202507,0910110010,"Spices; ginger, green, neither crushed nor ground",KGM,"2,532",460,"8,746","1,640","11,278","2,100",Provisional
202507,0910110019,"Spices; ginger, dry, neither crushed nor ground",KGM,"4,025",517,353,52,"4,378",569,Provisional
202507,0910120000,"Spices; ginger, green or dry, crushed or ground",KGM,"2,488",247,767,107,"3,255",354,Provisional
202507,0910300900,"Spices; turmeric (curcuma), crushed or ground",,"5,757",,445,,"6,202",,Provisional
202507,0910910100,"Spices; mixtures of 2 or more of the products of different items, neither crushed nor ground",,339,,0,,339,,Provisional
202507,0910910900,"Spices; mixtures of 2 or more of the products of different items, crushed or ground",,"9,474",,24,,"9,498",,Provisional
202507,0910991000,Curry,,"18,464",,805,,"19,269",,Provisional
202507,0910991510,"Herbs; thyme, bay leaves, neither crushed nor ground",,"1,284",,0,,"1,284",,Provisional
202507,0910991515,"Spices; n.e.c. in heading no. 0910, not crushed or ground",,154,,0,,154,,Provisional
202507,0910991910,"Herbs; thyme, bay leaves, crushed or ground",,"3,243",,199,,"3,442",,Provisional
202507,0910991915,"Spices; n.e.c. in heading no. 0910, crushed or ground",,"21,695",,"6,238",,"27,933",,Provisional
202507,1001910000,"Cereals; wheat and meslin, other than durum wheat, seed",KGM,971,100,0,0,971,100,Provisional
202507,1001990000,"Cereals; wheat and meslin, other than durum wheat, other than seed",KGM,258,31,0,0,258,31,Provisional
202507,1003100000,"Cereals; barley, seed",KGM,68,2,"1,605",51,"1,673",53,Provisional
202507,1004100000,"Cereals; oats, seeds",KGM,0,0,139,6,139,6,Provisional
202507,1004900000,"Cereals; oats, other than seed",KGM,158,5,0,0,158,5,Provisional
202507,1005100000,"Cereals; maize (corn), seed",KGM,"803,607","230,223",690,106,"804,297","230,329",Provisional
202507,1005900000,"Cereals; maize (corn), other than seed",KGM,"19,628","8,428",187,11,"19,815","8,439",Provisional
202507,1006200000,Cereals; husked (brown) rice,KGM,245,22,345,63,590,85,Provisional
202507,1006300000,"Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed",KGM,"26,515","4,581","12,431","4,051","38,946","8,633",Provisional
202507,1006400000,"Cereals; rice, broken",KGM,0,0,620,84,620,84,Provisional
202507,1008100000,Cereals; buckwheat,KGM,"91,319","51,631",0,0,"91,319","51,631",Provisional
202507,1008290000,"Cereals; millet, other than seed",KGM,431,16,0,0,431,16,Provisional
202507,1008500000,Cereals; quinoa (Chenopodium quinoa),KGM,"1,145",78,648,67,"1,793",145,Provisional
202507,1008900010,Cereals; n.e.c. in chapter 10,KGM,"3,709",224,0,0,"3,709",224,Provisional
202507,1101000000,Wheat or meslin flour,KGM,"194,571","153,927","4,353","2,063","198,924","155,989",Provisional
202507,1102200000,Cereal flour; of maize (corn),KGM,"11,425","6,216","6,531",893,"17,956","7,109",Provisional
202507,1102900100,Cereal flour; of rice,KGM,"1,287",185,139,28,"1,426",213,Provisional
202507,1102901010,Cereal flour; of rye,KGM,"5,188","2,900",0,0,"5,188","2,900",Provisional
202507,1102901019,Cereal flours; n.e.c. in heading 1102,KGM,"26,524","36,366","3,590",416,"30,114","36,782",Provisional
202507,1103110000,Cereal groats and meal; of wheat,KGM,138,36,0,0,138,36,Provisional
202507,1103130000,Cereal groats and meal; of maize (corn),KGM,"159,573","96,259",0,0,"159,573","96,259",Provisional
202507,1103190500,Cereal groats and meal; of oats,KGM,924,188,0,0,924,188,Provisional
202507,1103200100,Cereal pellets; of wheat,KGM,"34,913","20,000",0,0,"34,913","20,000",Provisional
202507,1104120000,"Cereal grains; rolled or flaked, of oats",KGM,"101,944","35,015","1,839",780,"103,783","35,795",Provisional
202507,1104220000,"Cereal grains; of oats, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled or flaked)",KGM,85,6,0,0,85,6,Provisional
202507,1104230000,"Cereal grains; of maize (corn), hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled or flaked)",KGM,"1,154",75,0,0,"1,154",75,Provisional
202507,1104290019,"Cereal grains; worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006, of cereals other than oats and barley",KGM,"1,524",7,648,55,"2,172",62,Provisional
202507,1105100001,"Flour, meal and powder; of potatoes",KGM,"301,756","240,411",0,0,"301,756","240,411",Provisional
202507,1105200000,"Flakes, granules and pellets; of potatoes",KGM,0,0,130,0,130,0,Provisional
202507,1106100001,"Flour, meal and powder; of the dried leguminous vegetables of heading no. 0713",KGM,225,27,0,0,225,27,Provisional
202507,1106200001,"Flour, meal and powder; of sago or of roots or tubers of heading no. 0714",KGM,"1,600",29,"1,099",22,"2,699",51,Provisional
202507,1106300015,Blackcurrant powder having anthocyanin levels of 5% or more,KGM,"473,131","3,452",0,0,"473,131","3,452",Provisional
202507,1106300019,"Flour, meal and powder; of products of chapter 8 other than blackcurrant powder",KGM,"41,625",304,290,24,"41,915",328,Provisional
202507,1107100001,"Malt, not roasted; for use in brewing",KGM,"151,145","155,725",0,0,"151,145","155,725",Provisional
202507,1107100009,"Malt, not roasted; other than for use in brewing",KGM,"2,237",450,0,0,"2,237",450,Provisional
202507,1107200001,"Malt, roasted; for use in brewing",KGM,"14,606","18,180",0,0,"14,606","18,180",Provisional
202507,1108120000,Starch; maize (corn) starch,KGM,"1,221,832","704,735",484,72,"1,222,316","704,807",Provisional
202507,1108130000,Starch; potato,KGM,"100,429","66,000",0,0,"100,429","66,000",Provisional
202507,1108140000,Starch; manioc (cassava),KGM,"3,779",742,"6,225",607,"10,004","1,349",Provisional
202507,1109000000,Wheat gluten; whether or not dried,KGM,"58,810","24,000",0,0,"58,810","24,000",Provisional
202507,1201900000,"Soya beans; other than seed, whether or not broken",KGM,"1,603",120,0,0,"1,603",120,Provisional
202507,1202410000,"Ground-nuts; other than seed, not roasted or otherwise cooked, in shell",KGM,399,50,0,0,399,50,Provisional
202507,1202420000,"Ground-nuts; other than seed, not roasted or otherwise cooked, shelled, whether or not broken",KGM,936,200,"142,145","50,000","143,081","50,200",Provisional
202507,1204000000,"Oil seeds; linseed, whether or not broken",KGM,"128,523","39,193",0,0,"128,523","39,193",Provisional
202507,1205100015,"Oil seeds; low erucic acid rape seed, whether or not broken, for agricultural purposes, uncertified",KGM,"104,143","22,925",0,0,"104,143","22,925",Provisional
202507,1205900012,"Oil seeds; rape seed, other than low erucic, whether or not broken, for agricultural purposes, certified",KGM,"63,114","12,471",0,0,"63,114","12,471",Provisional
202507,1206000000,"Oil seeds; sunflower seeds, whether or not broken",KGM,"4,357",829,153,18,"4,510",847,Provisional
202507,1207290000,"Oil seeds; cotton seeds, other than seed, whether or not broken",KGM,30,3,0,0,30,3,Provisional
202507,1207400000,"Oil seeds; sesamum seeds, whether or not broken",KGM,"1,865",246,"1,403",75,"3,268",321,Provisional
202507,1207500000,"Oil seeds; mustard seeds, whether or not broken",KGM,"144,480","41,731",64,6,"144,544","41,737",Provisional
202507,1207990029,"Oil seeds and oleaginous fruits; n.e.c. in heading 1207, whether or not broken",KGM,"6,215",412,"2,757",305,"8,972",717,Provisional
202507,1208100000,Flours and meals; of soya beans,KGM,"5,812",329,0,0,"5,812",329,Provisional
202507,1208900019,Flours and meals of oil seeds or oleaginous fruits; other than flours and meals of hemp (cannibis) seeds; excluding soya beans and mustard seeds,KGM,"1,429",90,0,0,"1,429",90,Provisional
202507,1209100000,"Seed; sugar beet seeds, of a kind used for sowing",KGM,"16,800","1,998",0,0,"16,800","1,998",Provisional
202507,1209220082,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, white, grasslands huia, certified",KGM,"9,609","1,000",0,0,"9,609","1,000",Provisional
202507,1209220093,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, white, n.e.c. in item no. 1209.22, certified",KGM,"4,882,253","480,492",0,0,"4,882,253","480,492",Provisional
202507,1209230018,"Seeds of forage plants; fescue seeds, of a kind used for sowing, other certified chewings, or red fescue",KGM,"41,743","5,500",0,0,"41,743","5,500",Provisional
202507,1209230029,"Seeds of forage plants; fescue seeds, of a kind used for sowing, other certified tall fescue",KGM,"316,355","56,832",0,0,"316,355","56,832",Provisional
202507,1209230039,"Seeds of forage plants; fescue seeds, of a kind used for sowing, uncertified tall fescue",KGM,"52,666","10,225",0,0,"52,666","10,225",Provisional
202507,1209250042,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, grasslands nui, certified",KGM,"1,971,007","836,315",0,0,"1,971,007","836,315",Provisional
202507,1209250068,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, n.e.c. in item no. 1209.25, certified",KGM,"5,871,289","1,887,390",0,0,"5,871,289","1,887,390",Provisional
202507,1209250078,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, italian, uncertified",KGM,"71,236","25,000",0,0,"71,236","25,000",Provisional
202507,1209250088,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, perennial, uncertified",KGM,"374,431","124,493",0,0,"374,431","124,493",Provisional
202507,1209290022,"Seeds of forage plants; brown top, of a kind used for sowing, New Zealand",KGM,"128,000","5,311",0,0,"128,000","5,311",Provisional
202507,1209290038,"Seeds of forage plants; cocksfoot, of a kind used for sowing, n.e.c. in item no. 1209.29, certified",KGM,"191,397","33,872",0,0,"191,397","33,872",Provisional
202507,1209290052,"Seeds of forage plants; prairie grass, of a kind used for sowing, grasslands matua",KGM,"155,309","27,000",0,0,"155,309","27,000",Provisional
202507,1209290085,"Seeds of forage plants; timothy grass seed, of a kind used for sowing, uncertified",KGM,42,4,0,0,42,4,Provisional
202507,1209290087,"Seeds of forage plants; beetroot, of a kind used for sowing",KGM,"50,218","6,000",0,0,"50,218","6,000",Provisional
202507,1209290089,"Seeds of forage plants; n.e.c. in item no. 1209.29, of a kind used for sowing",KGM,"299,281","34,698",0,0,"299,281","34,698",Provisional
202507,1209300009,"Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing, not in retail packs",KGM,"89,616",3,0,0,"89,616",3,Provisional
202507,1209910001,"Seeds; cabbage, of a kind used for sowing, in retail packs",KGM,"136,381","9,950",0,0,"136,381","9,950",Provisional
202507,1209910011,"Seeds; onion, of a kind used for sowing, in retail packs",KGM,0,0,"2,146",2,"2,146",2,Provisional
202507,1209910039,"Seeds; vegetable, n.e.c. in item no. 1209.91, of a kind used for sowing, in retail packs",KGM,"220,749","8,469","9,773",6,"230,522","8,475",Provisional
202507,1209910041,"Seeds; cabbage, of a kind used for sowing, not in retail packs",KGM,"103,128","6,518",0,0,"103,128","6,518",Provisional
202507,1209910049,"Seeds; carrot, of a kind used for sowing, not in retail packs",KGM,"12,703,520","138,611",0,0,"12,703,520","138,611",Provisional
202507,1209910051,"Seeds; onion, of a kind used for sowing, not in retail packs",KGM,"238,106",600,0,0,"238,106",600,Provisional
202507,1209910059,"Seeds; radish, of a kind used for sowing, not in retail packs",KGM,"5,806,192","598,683",0,0,"5,806,192","598,683",Provisional
202507,1209910061,"Seeds; tomato, of a kind used for sowing, not in retail packs",KGM,"6,210",0,"4,185",0,"10,395",0,Provisional
202507,1209910069,"Seeds; silverbeet, of a kind used for sowing, not in retail packs",KGM,"1,169,587","64,500",0,0,"1,169,587","64,500",Provisional
202507,1209910079,"Seeds; vegetable, n.e.c. in item no. 1209.91, of a kind used for sowing, not in retail packs",KGM,"7,058,172","820,280","29,000",220,"7,087,172","820,500",Provisional
202507,1209990001,"Seeds; kale, marrow-stemmed, of a kind used for sowing, certified seed, 2nd generation",KGM,"92,400",100,0,0,"92,400",100,Provisional
202507,1209990019,"Seeds; kale, excluding marrow-stemmed, of a kind used for sowing",KGM,"862,338","267,194",0,0,"862,338","267,194",Provisional
202507,1209990029,"Seeds; swede, for seed purposes",KGM,"3,203",454,0,0,"3,203",454,Provisional
202507,1209990031,"Seeds; turnip, for seed purposes",KGM,"201,502","40,659",0,0,"201,502","40,659",Provisional
202507,1209990049,"Seeds; flower, of a kind used for sowing, not in retail packs",KGM,"21,234","3,000",0,0,"21,234","3,000",Provisional
202507,1209990051,"Seeds; tree, of a kind used for sowing",KGM,"181,160",70,0,0,"181,160",70,Provisional
202507,1209990059,"Seeds, fruit or spores; n.e.c. in heading 1209, of a kind used for sowing",KGM,"56,254","2,161","2,463",261,"58,717","2,422",Provisional
202507,1210100000,"Hop cones; fresh or dried, neither ground nor powdered nor in the form of pellets",KGM,"1,571",43,0,0,"1,571",43,Provisional
202507,1211901029,"Salvia divinorum; excluding fresh and dried leaves prepared for smoking or combined with Salvinorin A extract, used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or like purposes, chilled or frozen, cut, crushed, powdered or not",KGM,15,1,0,0,15,1,Provisional
202507,1211901050,"Plants, edible plant parts (including seeds, fruits) n.e.c. in item 1211.90; of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",KGM,"424,685",764,"5,606",107,"430,291",871,Provisional
202507,1212210010,"Seaweeds and other algae; fit for human consumption, fresh or chilled, whether or not ground",,"2,000",,0,,"2,000",,Provisional
202507,1212210019,"Seaweeds and other algae; fit for human consumption, frozen or dried, whether or not ground, other than Hijiki (Mehijiki, Hiziki, Hijaki) seaweed (Hizikia fusiforme)",,"45,093",,"2,803",,"47,896",,Provisional
202507,1212290019,"Seaweeds and other algae; not fit for human consumption, frozen or dried, whether or not ground, other than Hijiki (Mehijiki, Hiziki, Hijaki) seaweed (Hizikia fusiforme)",,"4,436",,0,,"4,436",,Provisional
202507,1212990039,"Vegetable products; fit for human consumption, n.e.c. in chapter 12, fresh, chilled, frozen or dried, whether or not ground",KGM,"2,090",18,0,0,"2,090",18,Provisional
202507,1214100000,Lucerne (alfalfa) meal and pellets,KGM,569,380,0,0,569,380,Provisional
202507,1214900000,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",,"259,761",,0,,"259,761",,Provisional
202507,1302130000,Vegetable saps and extracts; of hops,KGM,"184,480","5,005",0,0,"184,480","5,005",Provisional
202507,1302190001,"Vegetable saps and extracts; n.e.c. in item no. 1302.1, of vanilla",KGM,"159,115","6,398",242,12,"159,357","6,410",Provisional
202507,1302190029,Vegetable saps and extracts; n.e.c. in item no. 1302.1,KGM,"434,420","5,855",0,0,"434,420","5,855",Provisional
202507,1302200000,Pectic substances; pectinates and pectates,KGM,"4,737",75,"3,750",366,"8,487",441,Provisional
202507,1302310000,"Mucilages and thickeners; agar-agar, derived from vegetable products, whether or not modified",KGM,956,14,112,2,"1,068",16,Provisional
202507,1302390000,"Mucilages and thickeners; n.e.c. in item no. 1302.3, derived from vegetable products, whether or not modified",KGM,"420,547",460,21,1,"420,568",461,Provisional
202507,1401100000,Bamboo used primarily for plaiting,,"1,545",,0,,"1,545",,Provisional
202507,1404900039,Vegetable products; n.e.c. in chapter 14,,"242,415",,360,,"242,775",,Provisional
202507,1501200019,"Pig fat; not lard, other than that of heading 0209 or 1503, fats other than from bones or waste",KGM,"41,308","8,179",0,0,"41,308","8,179",Provisional
202507,1502100010,"Tallow; other than those of heading 1503, edible, beef",KGM,"163,413","74,218",0,0,"163,413","74,218",Provisional
202507,1502100015,"Tallow; other than those of heading 1503, edible, other than beef",KGM,"31,262","12,958",0,0,"31,262","12,958",Provisional
202507,1502100021,"Tallow; other than those of heading 1503, inedible, mixed grades",KGM,"9,150,090","4,837,375",0,0,"9,150,090","4,837,375",Provisional
202507,1502100029,"Tallow; other than those of heading 1503, inedible, other than mixed grades and gut and lower grades",KGM,"616,771","288,144",0,0,"616,771","288,144",Provisional
202507,1502900010,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503, fats from bones or waste, crude",KGM,"562,753","188,286",0,0,"562,753","188,286",Provisional
202507,1502900019,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503, fats from bones or waste, refined, other than neat's foot",KGM,"1,850","1,008",0,0,"1,850","1,008",Provisional
202507,1502900029,"Fats of bovine animals, sheep or goats; excluding tallow, other than those of heading 1503, other than fats from bones or waste",KGM,"364,298","101,006",0,0,"364,298","101,006",Provisional
202507,1504200100,"Fats and oils of fish; (excluding liver oils), fractions, whether or not refined, but not chemically modified",KGM,"1,760",1,0,0,"1,760",1,Provisional
202507,1504200900,"Fats and oils of fish; (excluding liver oils) not fractions, whether or not refined, but not chemically modified",LTR,"662,485","99,342",0,0,"662,485","99,342",Provisional
202507,1506000001,"Animal fats and oils; fractions, whether or not refined, but not chemically modified, n.e.c. in chapter 15",KGM,"3,874,905","1,912,911",0,0,"3,874,905","1,912,911",Provisional
202507,1506000011,"Animal fats and oils; (excluding fractions), crude, not chemically modified, n.e.c. in chapter 15",KGM,"11,725","2,400",0,0,"11,725","2,400",Provisional
202507,1506000019,"Animal fats and oils; (excluding fractions), refined, but not chemically modified, n.e.c. in chapter 15",KGM,"860,515","7,750",0,0,"860,515","7,750",Provisional
202507,1507900000,"Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"5,087",885,0,0,"5,087",885,Provisional
202507,1508900000,"Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"2,323",68,0,0,"2,323",68,Provisional
202507,1509200000,"Vegetable oils; olive oil and its fractions, extra virgin olive oil, whether or not refined, but not chemically modified",LTR,"7,310",376,"4,385",204,"11,695",580,Provisional
202507,1509300000,"Vegetable oils; olive oil and its fractions, virgin olive oil, whether or not refined, but not chemically modified",LTR,"10,200","1,020","3,434",226,"13,634","1,246",Provisional
202507,1509400000,"Vegetable oils; olive oil and its fractions, virgin olive oils n.e.c. in heading 1509, whether or not refined, but not chemically modified",LTR,"1,543",207,"9,775",612,"11,318",819,Provisional
202507,1509900000,"Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified",LTR,"15,635","5,473","3,904",288,"19,539","5,761",Provisional
202507,1510900000,"Vegetable oils; oils and their fractions n.e.c. in heading 1510, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",LTR,49,3,"1,181",24,"1,230",27,Provisional
202507,1511900000,"Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"4,756",885,0,0,"4,756",885,Provisional
202507,1512110000,"Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified",LTR,441,120,0,0,441,120,Provisional
202507,1512190000,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",LTR,"87,728","16,140",0,0,"87,728","16,140",Provisional
202507,1513110000,"Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified",LTR,78,20,"1,890",171,"1,968",191,Provisional
202507,1513190100,"Vegetable oils; coconut (copra) oil, fractions, other than crude, whether or not refined, but not chemically modified",KGM,"192,071","30,240",0,0,"192,071","30,240",Provisional
202507,1513190900,"Vegetable oils; coconut (copra) oil, other than fractions, other than crude, whether or not refined, but not chemically modified",LTR,"3,670",186,152,12,"3,822",197,Provisional
202507,1513290000,"Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified",LTR,488,8,0,0,488,8,Provisional
202507,1514190000,"Vegetable oils; low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",LTR,"18,207","4,727","3,613",171,"21,820","4,897",Provisional
202507,1514910000,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, crude",LTR,750,694,0,0,750,694,Provisional
202507,1514990000,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",LTR,342,120,"2,822",960,"3,164","1,080",Provisional
202507,1515190000,"Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"34,781","1,200",0,0,"34,781","1,200",Provisional
202507,1515290000,"Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"134,003","30,240",0,0,"134,003","30,240",Provisional
202507,1515300000,"Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified",LTR,254,3,0,0,254,3,Provisional
202507,1515500000,"Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified",LTR,"2,287",76,"1,512",3,"3,799",79,Provisional
202507,1515601000,"Vegetable oils; microbial fats and oils and their fractions, whether or not refined, but not chemically modified",LTR,515,102,0,0,515,102,Provisional
202507,1515900021,"Fixed vegetable fats and oils and their fractions; avocado oil, whether or not refined, but not chemically modified",LTR,"1,207,805","39,627",0,0,"1,207,805","39,627",Provisional
