Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202307,7317000919,"Iron or steel; nails, hook-nails, corrugated nails, made from materials other than wire (for uses excluding footwear and excluding articles with heads of copper)",KGM,"149,455","155,642","23,324",Provisional
202307,7317001100,"Iron or steel; staples, insulated (excluding those of heading no. 8305)",KGM,11,14,0,Provisional
202307,7317001900,"Iron or steel; staples, other than insulated (excluding those of heading no. 8305)",KGM,"130,440","133,275","39,381",Provisional
202307,7317002901,"Iron or steel; tacks, whether or not with heads of other material (excluding copper heads)",KGM,"45,158","46,947","19,739",Provisional
202307,7317002909,"Iron or steel; studs, spikes, spiked cramps, whether or not with heads of other material (excluding copper heads)",KGM,"12,269","13,602","5,771",Provisional
202307,7317002920,"Iron or steel; drawing pins and the like, n.e.c. in heading no. 7317, whether or not with heads of other material (excluding copper heads)",KGM,"19,113","21,495","1,150",Provisional
202307,7318110010,"Iron or steel; threaded coach socket head screws, of stainless steel",KGM,262,282,9,Provisional
202307,7318110019,"Iron or steel; threaded coach screws (excluding socket head), of stainless steel",KGM,"39,775","40,997","7,039",Provisional
202307,7318110021,"Iron or steel; threaded coach socket head screws, not of stainless steel",KGM,33,34,0,Provisional
202307,7318110029,"Iron or steel; threaded coach screws (excluding socket head), not of stainless steel",KGM,"28,813","29,963","3,567",Provisional
202307,7318120010,"Iron or steel; threaded wood screws other than coach screws, of stainless steel",KGM,"67,702","82,652","8,244",Provisional
202307,7318120019,"Iron or steel; threaded wood screws other than coach screws, not of stainless steel",KGM,"1,019,102","1,065,114","112,070",Provisional
202307,7318130010,"Iron or steel; threaded screw hooks and screw rings, of stainless steel",KGM,"4,583","4,808",590,Provisional
202307,7318130019,"Iron or steel; threaded screw hooks and screw rings, not of stainless steel",KGM,"56,452","58,579","5,467",Provisional
202307,7318140012,"Iron or steel; threaded self-tapping screws, of stainless steel",KGM,"215,640","222,182","20,380",Provisional
202307,7318140019,"Iron or steel; threaded self-tapping screws, not of stainless steel",KGM,"1,340,966","1,384,297","200,645",Provisional
202307,7318150112,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, of stainless steel",KGM,"61,458","63,654","5,823",Provisional
202307,7318150119,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, not of stainless steel",KGM,"670,365","691,892","209,085",Provisional
202307,7318150950,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, forged",KGM,"85,037","87,261","6,804",Provisional
202307,7318150952,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged, high tensile",KGM,"81,447","83,443","22,240",Provisional
202307,7318150954,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged or high tensile",KGM,"1,054,083","1,081,326","125,594",Provisional
202307,7318150956,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, socket head screws",KGM,"160,988","164,235","10,777",Provisional
202307,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,"815,102","840,730","105,557",Provisional
202307,7318150960,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, of stainless steel",KGM,"83,689","90,227","17,846",Provisional
202307,7318150970,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, forged",KGM,"420,642","434,884","90,666",Provisional
202307,7318150972,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged, high tensile",KGM,"328,364","348,519","57,661",Provisional
202307,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,"1,572,848","1,644,479","199,004",Provisional
202307,7318150976,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, socket head screws",KGM,"52,169","54,864","6,511",Provisional
202307,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,"1,660,508","1,717,361","170,817",Provisional
202307,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,"1,398,510","1,459,348","204,575",Provisional
202307,7318160012,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, of stainless steel",KGM,"74,373","77,546","3,626",Provisional
202307,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,"216,967","228,306","7,549",Provisional
202307,7318160015,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, not of stainless steel",KGM,"321,795","335,866","32,971",Provisional
202307,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,"789,603","824,592","66,242",Provisional
202307,7318190119,"Iron or steel; threaded spikes and studs for footwear, not of stainless steel",KGM,"2,427","2,506",780,Provisional
202307,7318190912,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1, excluding spikes and studs for footwear, of stainless steel",KGM,"38,429","40,083","1,904",Provisional
202307,7318190919,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1, excluding spikes and studs for footwear, not of stainless steel",KGM,"267,719","278,994","35,116",Provisional
202307,7318210010,"Iron or steel; non-threaded spring washers and other lock washers, of stainless steel",KGM,"17,181","17,561","3,943",Provisional
202307,7318210019,"Iron or steel; non-threaded spring washers and other lock washers, not of stainless steel",KGM,"58,865","65,177","1,548",Provisional
202307,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,"144,679","150,383","14,362",Provisional
202307,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,"690,744","725,797","96,877",Provisional
202307,7318230010,"Iron or steel; non-threaded rivets, of stainless steel",KGM,"25,148","25,674","2,196",Provisional
202307,7318230019,"Iron or steel; non-threaded rivets, not of stainless steel",KGM,"80,290","84,022","4,728",Provisional
202307,7318240012,"Iron or steel; non-threaded cotters and cotter-pins, of stainless steel",KGM,"24,490","25,615",657,Provisional
202307,7318240019,"Iron or steel; non-threaded cotters and cotter-pins, not of stainless steel",KGM,"177,850","189,028","17,470",Provisional
202307,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,"89,832","96,480","1,407",Provisional
202307,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,"834,683","887,242","28,181",Provisional
202307,7319400010,Iron or steel; safety pins,KGM,"7,494","8,001",309,Provisional
202307,7319400019,"Iron or steel: pins, other than safety pins, not elsewhere specified or included",KGM,"50,073","53,045","2,398",Provisional
202307,7319900010,"Iron or steel; sewing, darning or embroidery needles, for use in the hand",,"10,530","11,522",,Provisional
202307,7319900019,"Iron or steel; knitting needles, bodkins, crochet hooks, and similar articles, for use in the hand, n.e.c. in heading 7319",KGM,"61,188","63,310","2,257",Provisional
202307,7320100200,"Iron or steel; laminated undercarriage springs (not shackles therefore), for use in assembly of vehicles of 8703 and other vehicles of 8704 of a g.v.w. not exceeding 3,500 kg, as may be determined by the Minister",,"45,385","46,883",,Provisional
202307,7320100900,"Iron or steel; laminated undercarriage (leaf) springs and leaves therefore (not shackles therefore), for use in the assembly of motor vehicles, other than as may be determined by the Minister",,"97,186","103,802",,Provisional
202307,7320101900,"Iron or steel; leaf-springs and leaves therefore, automotive, excluding laminated undercarriage springs",,"179,213","185,243",,Provisional
202307,7320102900,"Iron or steel; leaf-springs and leaves therefore, n.e.c. in item no. 7320.10",,"68,970","71,548",,Provisional
202307,7320200500,"Iron or steel; helical coiled suspension and seat springs, for use in the assembly of vehicles n.e.c. in item no. 7320.20, exceeding 10,500 kg, as determined by the minister",,"12,916","13,103",,Provisional
202307,7320200900,"Iron or steel; helical coiled suspension and seat springs, for use in the assembly of motor vehicles, other than as determined by the minister",,"100,312","104,293",,Provisional
202307,7320201900,"Iron or steel; helical springs, automotive (excluding coiled suspension and seat springs)",,"114,711","124,274",,Provisional
202307,7320202909,Iron or steel; helical springs n.e.c. in item no. 7320.20,,"355,922","375,770",,Provisional
202307,7320900900,"Iron or steel; coiled suspension and seat springs (excluding leaf and helical springs), for use in the assembly of motor vehicles, other than as may be determined by the minister",,"80,222","84,717",,Provisional
202307,7320901900,"Iron or steel; springs, automotive, other than leaf-springs, helical springs and coiled suspension and seat springs",,"138,597","149,943",,Provisional
202307,7320902901,"Iron or steel; springs, (other than leaf-springs and helical springs), n.e.c. in item no. 7320.9, upholsterers' spiral springs",,"44,517","47,112",,Provisional
202307,7320902909,"Iron or steel; springs, (other than leaf-springs and helical springs), n.e.c. in item no. 7320.9",,"426,711","453,208",,Provisional
202307,7321110200,"Cooking appliances and plate warmers; domestic gas fuel cooking stoves and ranges, of iron or steel, outdoor",NMB,"1,262,894","1,294,862","7,305",Provisional
202307,7321110800,"Cooking appliances and plate warmers; domestic gas fuel cooking stoves and ranges, of iron or steel, other than outdoor",NMB,"253,058","266,325",704,Provisional
202307,7321111910,"Cooking appliances and plate warmers (non-electric); for gas fuels or for both gas and other fuels, other than domestic gas fuel cooking stoves and ranges, of iron or steel",NMB,"1,889,319","1,979,416","19,000",Provisional
202307,7321120001,"Cookers and plate warmers; cooking stoves and ranges, for liquid fuel, of iron or steel",NMB,"17,490","19,557",19,Provisional
202307,7321120009,"Cookers and plate warmers; (excluding cooking stoves and ranges) for liquid fuel, of iron or steel",NMB,"87,548","91,413",751,Provisional
202307,7321190110,"Cooking appliances and plate warmers (non-electric); for solid fuel, cooking stoves and ranges, of iron or steel",NMB,"52,347","55,455",434,Provisional
202307,7321190119,"Cooking appliances and plate warmers (non-electric); for solid fuel, other than cooking stoves and ranges, of iron or steel",NMB,"925,922","990,407","9,102",Provisional
202307,7321190900,"Cooking appliances and plate warmers (non-electric); other than for gas, liquid or solid fuels, of iron or steel",NMB,"6,729","7,016",421,Provisional
202307,7321810010,"Space heaters (non-electric); for gas fuel or for both gas and other fuels, of iron or steel",NMB,"219,006","233,208",691,Provisional
202307,7321810019,"Domestic appliances (non-electric); for gas fuel or for both gas and other fuels, excluding space heaters and cooking appliances, of iron or steel",NMB,"9,235","9,754",56,Provisional
202307,7321820001,"Heaters; for liquid fuel, of iron or steel",NMB,"1,074","1,179",29,Provisional
202307,7321820009,"Domestic appliances; (excluding space heaters and cooking appliances) for liquid fuel, of iron or steel",NMB,"56,447","61,780",119,Provisional
202307,7321890110,"Space heaters (non-electric); for solid fuel, of iron or steel",NMB,"511,737","551,524","2,644",Provisional
202307,7321890119,"Domestic appliances (non-electric); for solid fuel, excluding space heaters and cooking appliances, of iron or steel",NMB,"247,448","267,177","5,379",Provisional
202307,7321890910,"Space heaters (non-electric); other than for gas, liquid or solid fuels, of iron or steel",NMB,98,116,10,Provisional
202307,7321890919,"Domestic appliances (non-electric); other than for gas, liquid or solid fuels, excluding space heaters and cooking appliances, of iron or steel",NMB,"10,304","11,850",119,Provisional
202307,7321900100,"Domestic appliances; non-electric, parts of domestic gas fuel cooking stoves and ranges, of iron or steel",,"90,482","93,282",,Provisional
202307,7321900901,"Domestic appliances; non-electric, parts of cooking stoves and ranges, of iron or steel, (excluding parts of domestic gas fuel cooking stoves and ranges)",,"22,614","24,211",,Provisional
202307,7321900909,"Domestic appliances; non-electric, parts of stoves and space heaters, of iron or steel, (excluding parts of cooking stoves and ranges)",,"181,323","202,289",,Provisional
202307,7321900919,"Domestic appliances; non-electric, parts, of iron or steel, (excluding parts of cooking stoves and ranges, other stoves or space heaters)",,"64,053","67,748",,Provisional
202307,7322110000,"Radiators and parts thereof; for central heating, (not electrically heated), of cast iron",KGM,783,923,350,Provisional
202307,7322190000,"Radiators and parts thereof; for central heating, (not electrically heated), of iron or steel other than cast iron",KGM,"161,780","182,893","26,602",Provisional
202307,7322900000,"Air heaters and hot air distributors, (not electrically heated), incorporating a motor-driven fan or blower and parts thereof, of iron or steel",KGM,"95,068","96,678",967,Provisional
202307,7323100000,"Iron or steel; wool, pot scourers and scouring or polishing pads, gloves and the like",KGM,"45,276","48,136","4,744",Provisional
202307,7323910001,"Cast iron household articles and parts thereof; hollowware, not enamelled",KGM,"34,060","35,260","2,892",Provisional
202307,7323910009,"Cast iron household articles and parts thereof; other than hollowware, not enamelled",KGM,"32,606","34,730","5,698",Provisional
202307,7323920009,"Cast iron; table, kitchen and other household articles and parts thereof, hollowware excluding capacity measures, enamelled",KGM,"194,073","197,798","28,335",Provisional
202307,7323920019,"Cast iron; table, kitchen and other household articles and parts thereof, (other than hollowware), enamelled",KGM,"4,113","4,337",694,Provisional
202307,7323930002,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware capacity measures",NMB,"23,070","23,804","9,879",Provisional
202307,7323930011,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, sets",NMB,"238,851","242,465","4,204",Provisional
202307,7323930015,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, saucepans",NMB,"901,941","921,913","42,880",Provisional
202307,7323930018,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, frypans",NMB,"2,302,393","2,351,409","87,512",Provisional
202307,7323930021,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, stockpots and Dutch ovens",NMB,"95,731","100,573","3,333",Provisional
202307,7323930025,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, steamers",NMB,"6,614","6,916",238,Provisional
202307,7323930029,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware; other than sets, saucepans, frypans, stockpots and Dutch ovens, steamers",NMB,"699,878","724,597","49,661",Provisional
202307,7323930030,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), other than cookware",NMB,"505,369","527,780","77,359",Provisional
202307,7323930090,"Steel, stainless; table, kitchen and other household articles and parts thereof, other than hollowware",NMB,"1,782,085","1,864,320","216,949",Provisional
202307,7323940009,"Iron (not cast iron) or steel; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), enamelled",KGM,"30,404","32,491","3,465",Provisional
202307,7323940019,"Iron (not cast iron) or steel; table, kitchen and other household articles and parts thereof, (other than hollowware), enamelled",KGM,"25,803","26,647","7,250",Provisional
202307,7323990009,"Iron or steel; table, kitchen and other household articles and parts thereof, hollowware other than capacity measures, n.e.c. in heading no. 7323",KGM,"613,537","663,278","55,859",Provisional
202307,7323990021,Iron or steel household articles; coat hangers,MIL,"12,020","12,692",43,Provisional
202307,7323990029,"Iron or steel; table, kitchen and other household articles and parts thereof n.e.c. in heading no. 7323",KGM,"1,406,438","1,506,404","178,112",Provisional
202307,7324100010,"Steel; sinks and wash basins, of stainless steel, wash basins",NMB,"255,564","263,102","3,209",Provisional
202307,7324100019,"Steel; sinks and wash basins, of stainless steel, other than wash basins",NMB,"336,445","350,181","5,991",Provisional
202307,7324210000,"Cast iron, baths, whether or not enamelled",NMB,"25,114","26,880",15,Provisional
202307,7324290000,Iron (other than cast) or steel; baths,NMB,"11,792","12,595",263,Provisional
202307,7324900001,"Iron or steel; bathroom and other toilet fittings (e.g. soap holders, toilet paper holders) including parts",KGM,"904,612","943,421","43,935",Provisional
202307,7324900009,"Iron or steel; sanitary ware, including parts, n.e.c. in heading no. 7324",KGM,"1,156,285","1,226,021","99,118",Provisional
202307,7325100901,"Iron; fittings for ships, boats and other vessels, of non-malleable cast iron",KGM,"21,479","22,362",329,Provisional
202307,7325100909,"Iron; articles of non-malleable cast iron (excluding fittings for ships, boats and other vessels)",KGM,"1,104,340","1,127,095","309,286",Provisional
202307,7325910000,"Iron; grinding balls and similar articles for mills, other than of non-malleable cast iron",KGM,"1,245,991","1,285,333","626,200",Provisional
202307,7325991901,"Iron or steel; fittings for ships, boats and other vessels, other than of non-malleable cast iron",KGM,574,581,4,Provisional
202307,7325991909,"Iron or steel; articles n.e.c. in item no. 7325.9, other than of non-malleable cast iron",KGM,"826,074","877,204","239,171",Provisional
202307,7326110000,"Iron or steel; grinding balls and similar articles for mills, forged or stamped, but not further worked",KGM,"65,292","68,241","22,500",Provisional
202307,7326190100,Iron or steel; forgings or stampings in the rough state,KGM,"22,951","24,641","3,162",Provisional
202307,7326191100,"Iron or steel; fencing posts, standards, droppers and accessories for use therewith, forged or stamped but not further worked",,"742,067","780,040",,Provisional
202307,7326191901,"Iron or steel; fittings for ships, boats and other vessels, forged or stamped but not further worked",,"84,717","89,690",,Provisional
202307,7326191909,"Iron or steel; plugs, clips and similar fittings specially suited for builders' use in fixing articles to concrete or plaster, forged or stamped but not further worked",,"85,579","86,939",,Provisional
202307,7326191919,"Iron or steel; turnbuckles, thimbles for eye-splices, boathooks, belt fasteners for joining belts for machinery, forged or stamped but not further worked",,"24,984","26,016",,Provisional
202307,7326191921,"Iron or steel; boxes specially designed to house electrical equipment, forged or stamped but not further worked",,"6,108","6,355",,Provisional
202307,7326191929,"Iron or steel; articles n.e.c. in item no. 7326.19, forged or stamped but not further worked",,"654,856","674,109",,Provisional
202307,7326200100,"Iron or steel wire; nose rings for animals, clips, tags, rings and the like, for the identification of animals, birds or fish",,"1,023","1,072",,Provisional
202307,7326201100,Iron or steel wire; animal vermin traps,,"17,881","19,598",,Provisional
202307,7326201901,Iron or steel wire; spirally wound extending curtain wire,,"8,256","8,411",,Provisional
202307,7326900119,Iron or steel; rock bolt sleeves and systems,,"460,519","486,382",,Provisional
202307,7326900129,"Iron or steel; spools, reels, bobbins, cops, cones, cores, and similar supports for use other than with photographic and cinematographic film",,"65,503","66,737",,Provisional
202307,7326900901,Iron or steel; motor vehicle assembly jigs,NMB,"3,617","3,727",62,Provisional
202307,7326900939,Iron or steel; articles n.e.c. in heading 7326,,"12,975,366","13,788,000",,Provisional
202307,7403210009,"Copper; copper-zinc base alloys (brass) unwrought, (other than billets, blooms, ingots, pellets and pigs)",KGM,"2,336","3,521",80,Provisional
202307,7403220009,"Copper; copper-tin base alloys (bronze) unwrought, (other than billets, blooms, ingots, pellets and pigs)",KGM,"3,768","4,716",67,Provisional
202307,7403290019,"Copper alloys; n.e.c. in heading no. 7403 (other than master alloys of heading no. 7405), (other than billets, blooms, ingots, pellets and pigs)",KGM,"36,346","36,647","2,430",Provisional
202307,7404000000,Copper; waste and scrap,KGM,"795,547","805,837","90,665",Provisional
202307,7406100000,Copper; powders of non-lamellar structure,,"6,060","8,792",,Provisional
202307,7406200000,"Copper; powders of lamellar structure, flakes",,"7,038","7,055",,Provisional
202307,7407100109,"Copper; wire rods of refined copper, other than welding",KGM,"4,531,168","4,540,915","306,214",Provisional
202307,7407100909,"Copper; bars of refined copper, other than welding",KGM,"673,241","759,131","41,044",Provisional
202307,7407101900,Copper; profiles of refined copper,KGM,"4,642","4,823",14,Provisional
202307,7407210109,"Copper; bars and rods, of copper-zinc base alloys (brass), other than welding",KGM,"69,067","69,847","4,924",Provisional
202307,7407210900,"Copper; profiles, of copper-zinc base alloys (brass)",KGM,"1,777","3,348",28,Provisional
202307,7407290113,"Copper; bars and rods, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), other than welding",KGM,"22,351","23,057","1,195",Provisional
202307,7407290119,"Copper; bars and rods, of copper alloys (other than copper-zinc base, copper-nickel base or copper-nickel-zinc base alloys), other than welding",KGM,"14,002","14,248",652,Provisional
202307,7407290919,"Copper; profiles, of copper alloys, (other than copper-zinc base, copper-nickel base or copper-nickel-zinc base alloys)",KGM,"4,938","5,775",53,Provisional
202307,7408190009,"Copper; wire, of refined copper, of which the maximum cross-sectional dimension is 6mm or less, other than welding",KGM,604,629,15,Provisional
202307,7408210009,"Copper; wire, of copper-zinc base alloys (brass), other than welding",KGM,"38,259","41,321","4,057",Provisional
202307,7408220009,"Copper; wire, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), other than welding",KGM,893,907,115,Provisional
202307,7408290001,"Copper; wire, welding, of copper alloys (other than copper-zinc base, copper-nickel base or copper-nickel-zinc base alloys)",KGM,124,128,5,Provisional
202307,7408290009,"Copper; wire, (other than welding), of copper alloys (other than copper-zinc base, copper-nickel base and copper-nickel-zinc base alloys)",KGM,"17,785","18,098",503,Provisional
202307,7409110001,"Copper; strip, of refined copper, exceeding 0.15mm thickness, in coils, worked",KGM,"6,372","6,643",1,Provisional
202307,7409110009,"Copper; strip, of refined copper, exceeding 0.15mm thickness, in coils, unworked",KGM,"64,032","67,205","3,467",Provisional
202307,7409190001,"Copper; plates and sheets, of refined copper, exceeding 0.15mm thickness, (not in coils), worked",KGM,"78,080","79,919","2,985",Provisional
202307,7409190009,"Copper; plates and sheets, of refined copper, exceeding 0.15mm thickness, (not in coils), unworked",KGM,818,882,10,Provisional
202307,7409210001,"Copper; strip, of copper-zinc base alloys (brass), exceeding 0.15mm in thickness, in coils, worked",KGM,"14,463","15,175",150,Provisional
202307,7409210009,"Copper; strip, of copper-zinc base alloys (brass), exceeding 0.15mm in thickness, in coils, unworked",KGM,"19,613","19,869","1,400",Provisional
202307,7409290001,"Copper; plates and sheets, of copper-zinc base alloys (brass), exceeding 0.15mm in thickness, (not in coils), worked",KGM,"3,555","3,796",77,Provisional
202307,7409290009,"Copper; plates and sheets, of copper-zinc base alloys (brass), exceeding 0.15mm in thickness, (not in coils), unworked",KGM,"315,355","323,901","18,555",Provisional
202307,7409310001,"Copper; strip, of copper-tin base alloys (bronze), exceeding 0.15mm in thickness, in coils, worked",KGM,"4,890","5,065",110,Provisional
202307,7409900001,"Copper; plates, sheets and strip, worked, of copper alloys (other than copper-zinc base, copper-tin base, copper-nickel base or copper-nickel-zinc base alloys)",KGM,90,93,0,Provisional
202307,7409900009,"Copper; plates, sheets and strip, unworked, of copper alloys (other than copper-zinc base, copper-tin base, copper-nickel base or copper-nickel-zinc base alloys)",KGM,"280,677","284,299","9,234",Provisional
202307,7410110000,"Copper; foil, not backed, of a thickness not exceeding 0.15mm, of refined copper",KGM,"156,391","157,386","1,693",Provisional
202307,7410120000,"Copper; foil, not backed, of a thickness not exceeding 0.15mm, of copper alloys",KGM,98,103,1,Provisional
202307,7410210001,"Copper; foil, refined, with paper or other reinforcing material, 0.15mm or less thick, excluding backing, cut to shape, perforated, printed (PCB'S) being partly manufactured printed circuit boards",KGM,120,160,1,Provisional
202307,7410210009,"Copper; foil, refined, with paper or other reinforcing material, 0.15mm or less thick, excluding backing, n.e.c. in item no. 7410.21",KGM,496,503,6,Provisional
202307,7410220001,"Copper; foil, of alloys, with paper or other reinforcing material, 0.15mm or less thick, excluding backing, cut to shape, perforated, printed, (PCB'S) being partly manufactured printed circuit boards",KGM,"2,037","2,321",64,Provisional
202307,7411100100,"Copper; tubes and pipes, of refined copper, having a nominal external diameter of less than 3mm",KGM,"7,577","7,871",190,Provisional
202307,7411100900,"Copper; tubes and pipes, of refined copper, having a nominal internal diameter of 90mm and over",KGM,"6,903","7,027",402,Provisional
202307,7411101900,"Copper; tubes and pipes, of refined copper, of dimensions n.e.c. in item no. 7411.10",KGM,"2,683,975","2,716,961","147,540",Provisional
202307,7411210000,"Copper; tubes and pipes, of copper-zinc base alloys (brass)",KGM,"117,727","119,884","7,216",Provisional
202307,7411220000,"Copper; tubes and pipes, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",KGM,"10,722","10,895",416,Provisional
202307,7411290000,"Copper; tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",KGM,"86,243","86,864","3,896",Provisional
202307,7412100000,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of refined copper",KGM,"396,684","403,455","14,030",Provisional
202307,7412200001,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of brass and muntz copper alloys",KGM,"1,508,542","1,555,058","45,480",Provisional
202307,7412200009,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of copper alloys other than brass and muntz",KGM,"409,943","423,102","13,508",Provisional
202307,7413000900,"Copper; earth straps, (not electrically insulated), for use other than in the assembly of motor vehicles as determined by the minister",KGM,"133,814","134,822","20,160",Provisional
202307,7413001901,"Copper; pigtails, (not electrically insulated), for use in making carbon brushes and circuit breakers",KGM,"27,622","27,691",294,Provisional
202307,7413001909,"Copper; stranded wire, cables, plaited bands and the like, not electrically insulated, n.e.c. in heading no. 7413",KGM,"8,506","9,111",54,Provisional
202307,7415100900,"Copper; nails and tacks, drawing pins, staples and similar articles of copper, or of iron or steel with copper heads, for use other than in footwear",KGM,"1,200","1,236","1,153",Provisional
202307,7415210000,"Copper; washers, (including spring washers), not threaded",KGM,"17,546","18,460",284,Provisional
202307,7415290000,"Copper; rivets, cotters, cotter-pins and similar articles, not threaded",KGM,"7,507","7,760",84,Provisional
202307,7415330011,"Copper; screws for wood, threaded",KGM,"4,124","4,377",61,Provisional
202307,7415330015,"Copper; bolts, threaded",KGM,850,894,55,Provisional
202307,7415330019,"Copper; nuts and screws, (not screws for wood), threaded",KGM,"43,999","45,700","2,230",Provisional
202307,7415390001,"Copper; articles n.e.c. in heading no. 7415, other threaded articles, screw hooks and screw rings",KGM,"4,615","4,779",551,Provisional
202307,7415390009,"Copper; articles n.e.c. in heading no. 7415, other threaded articles, other than screw hooks and screw rings",KGM,"49,771","53,346",960,Provisional
202307,7418100017,"Copper; table, kitchen or other household articles, cooking or heating apparatus, non-electric, and parts thereof",KGM,426,445,36,Provisional
202307,7418100019,"Copper; table, kitchen or other household articles and parts thereof n.e.c. in item no. 7418.1",KGM,"60,458","64,711","3,001",Provisional
202307,7418200000,Copper; sanitary ware and parts thereof,KGM,"304,955","316,420","7,903",Provisional
202307,7419201000,"Copper; cast, moulded, stamped or forged, but not further worked, chain and parts thereof",KGM,225,249,6,Provisional
202307,7419802000,"Copper; pins, including safety pins",,333,389,,Provisional
202307,7419805000,Copper; articles n.e.c. in heading 7419,KGM,"244,631","258,133","5,336",Provisional
202307,7502200000,"Nickel; unwrought, alloys",KGM,"10,861","11,307",250,Provisional
202307,7504000000,Nickel; powders and flakes,KGM,"9,705","12,814",136,Provisional
202307,7505120000,"Nickel; bars, rods and profiles, of nickel alloys",KGM,"51,986","56,007",301,Provisional
202307,7505220000,"Nickel; wire, of nickel alloys",KGM,"6,836","7,128",67,Provisional
202307,7506200000,"Nickel; plates, sheets, strip and foil, of nickel alloys",KGM,"150,986","152,168",40,Provisional
202307,7507120000,"Nickel; tubes and pipes, of nickel alloys",KGM,"1,067","1,067",1,Provisional
202307,7507200000,Nickel; tube and pipe fittings,KGM,"4,014","4,199",152,Provisional
202307,7508900010,Nickel; articles thereof n.e.c. in heading 7508,KGM,"767,805","770,945",742,Provisional
202307,7601200901,"Aluminium; unwrought, alloys, ingots",KGM,"592,730","634,017","145,831",Provisional
202307,7602000011,"Aluminium; waste and scrap, aluminium extrusions",TNE,"136,925","139,855",26,Provisional
202307,7602000019,"Aluminium; waste and scrap, other than used beverage cans or aluminium extrusions",TNE,"138,301","164,206",124,Provisional
202307,7603100000,Aluminium; powders of non-lamellar structure,KGM,"24,376","27,498",128,Provisional
202307,7603200000,"Aluminium; powders of lamellar structure, flakes",KGM,52,53,3,Provisional
202307,7604100009,"Aluminium; (not alloyed), bars, rods and profiles, other than welding",KGM,"64,803","67,313","6,774",Provisional
202307,7604210000,"Aluminium; alloys, hollow profiles",KGM,"1,216,168","1,243,659","169,740",Provisional
202307,7604290101,"Aluminium; alloys, bars and rods, welding",KGM,"4,113","4,113",21,Provisional
