Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201910,4817300029,"Paper and paperboard; boxes, pouches containing an assortment of paper stationery",,"2,566",,0,,"2,566",,Final,,,,
201910,4818100000,Paper articles; toilet paper,,"2,851,984",,"12,529",,"2,864,513",,Final,,,,
201910,4818200000,"Paper articles; handkerchiefs, cleansing or facial tissues and towels",,"2,647,928",,"15,898",,"2,663,826",,Final,,,,
201910,4818300001,"Paper articles; of paper, cellulose wadding or fibres, tablecloths",,"2,809",,"6,618",,"9,427",,Final,,,,
201910,4818300009,"Paper articles; of paper, cellulose wadding or fibres, serviettes",CEN,"6,296","13,027","2,886","2,121","9,182","15,148",Final,,,,
201910,4818500000,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",,"10,219",,99,,"10,318",,Final,,,,
201910,4818900000,"Paper articles; articles of paper, cellulose wadding or fibres n.e.c. in heading no. 4818",,"126,270",,"5,069",,"131,339",,Final,,,,
201910,4819100000,"Paper and paperboard; cartons, boxes and cases, of corrugated paper or paperboard",MIL,"95,629","1,372","6,344",19,"101,973","1,391",Final,,,,
201910,4819200001,"Paper and paperboard; folding cartons, boxes and cases, of solid fibreboard",MIL,19,0,794,0,813,0,Final,,,,
201910,4819200009,"Paper and paperboard; folding cartons, boxes and cases, of non-corrugated paper or paperboard, other than solid fibreboard",MIL,"192,863","3,121","11,662",77,"204,525","3,198",Final,,,,
201910,4819300001,"Paper and paperboard; sacks and bags, multi-ply, having a base width of 40cm or more",MIL,"1,454,008","1,984",0,0,"1,454,008","1,984",Final,,,,
201910,4819300009,"Paper and paperboard; sacks and bags, (other than multi-ply), having a base width of 40cm or more",MIL,"37,803",36,0,0,"37,803",36,Final,,,,
201910,4819400001,"Paper and paperboard; sacks and bags, multi-ply, having a base width less than 40cm",MIL,"64,029",254,"5,275",11,"69,304",266,Final,,,,
201910,4819400009,"Paper and paperboard; sacks and bags, (other than multi-ply), having a base width less than 40cm",MIL,"82,538",288,"65,725",260,"148,263",549,Final,,,,
201910,4819500009,"Paper and paperboard; packing containers, n.e.c. in heading no. 4819, of paper, paperboard, cellulose wadding or webs of cellulose fibres",,"58,702",,"1,145",,"59,847",,Final,,,,
201910,4819600000,"Paper and paperboard; box files, letter trays, storage boxes and similar articles, used in offices, shops or the like of paper, paperboard, cellulose wadding or webs of cellulose fibres",,"15,633",,"1,056",,"16,689",,Final,,,,
201910,4820100002,Paper and paperboard; diaries,NMB,"88,364","11,445","50,009","13,466","138,373","24,911",Final,,,,
201910,4820100009,"Paper and paperboard; receipt books, invoice books and like books designed for use with carbon paper",CEN,"3,732",100,0,0,"3,732",100,Final,,,,
201910,4820100011,Paper and paperboard; ledger account books and registers,CEN,0,0,"4,500",5,"4,500",5,Final,,,,
201910,4820100021,Paper and paperboard; writing blocks,CEN,180,60,"58,144",892,"58,324",952,Final,,,,
201910,4820100029,"Paper and paperboard; note books, letter pads and memorandum pads, excluding writing blocks",,"32,507",,"312,244",,"344,751",,Final,,,,
201910,4820200000,Paper and paperboard; exercise books,CEN,"7,100",30,"32,722",705,"39,822",735,Final,,,,
201910,4820300001,"Paper and paperboard; ring binders (loose leaf type), plastic covered",NMB,0,0,"2,267","1,680","2,267","1,680",Final,,,,
201910,4820300019,"Paper and paperboard; binders (loose leaf type), other than plastic covered",NMB,"2,768",514,474,220,"3,242",734,Final,,,,
201910,4820300021,Paper and paperboard; file covers,NMB,0,0,"1,191",183,"1,191",183,Final,,,,
201910,4820300029,Paper and paperboard; folders,NMB,0,0,"10,786","5,610","10,786","5,610",Final,,,,
201910,4820400009,"Paper and paperboard; manifold business forms, other than continuous",,191,,0,,191,,Final,,,,
201910,4820500000,Paper and paperboard; albums for samples or for collections,,0,,182,,182,,Final,,,,
201910,4820900100,"Paper and paperboard; oiled paper and drawing paper, in blocks, for artists",,0,,504,,504,,Final,,,,
201910,4820900901,"Paper and paperboard; stationery articles, punched refills",CEN,5,1,258,2,263,3,Final,,,,
201910,4820900911,"Paper and paperboard; stationery articles n.e.c. in heading no. 4820, continuous",KGM,"973,816","384,720",0,0,"973,816","384,720",Final,,,,
201910,4820900929,"Paper and paperboard; stationery articles n.e.c. in heading no. 4820, other than coupons for football pools and similar competitions",,"23,149",,"55,710",,"78,859",,Final,,,,
201910,4821100001,"Paper and paperboard; labels of all kinds, printed, self-adhesive",,"2,068,560",,"25,898",,"2,094,458",,Final,,,,
201910,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,"98,916",,"6,216",,"105,132",,Final,,,,
201910,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,"27,687",,"3,523",,"31,210",,Final,,,,
201910,4821900009,"Paper and paperboard; labels of all kinds, unprinted, not self-adhesive",,"10,468",,0,,"10,468",,Final,,,,
201910,4822900000,"Paper pulp, paper or paperboard; bobbins, spools, cops and similar supports, other than of a kind used for winding textile yarn (whether or not perforated or hardened)",,"17,066",,0,,"17,066",,Final,,,,
201910,4823200000,Paper and paperboard; filter paper and paperboard,KGM,326,4,0,0,326,4,Final,,,,
201910,4823400000,"Paper and paperboard; rolls, sheets and dials, printed for self-recording apparatus",,"3,215",,0,,"3,215",,Final,,,,
201910,4823610019,"Paper and paperboard; cups, of bamboo paper or paperboard",CEN,840,0,0,0,840,0,Final,,,,
201910,4823610029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), of bamboo paper or paperboard",CEN,60,0,0,0,60,0,Final,,,,
201910,4823690010,"Paper and paperboard; dishes and plates, (not of bamboo)",CEN,"16,654","1,201","15,408","1,853","32,062","3,054",Final,,,,
201910,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,"10,329",784,"20,649","1,647","30,978","2,431",Final,,,,
201910,4823690029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), (not of bamboo)",CEN,"3,896",510,"9,959","1,407","13,855","1,917",Final,,,,
201910,4823700009,Paper pulp; moulded or pressed trays and containers for eggs,NMB,"59,433","1,636,989",0,0,"59,433","1,636,989",Final,,,,
201910,4823700019,Paper pulp; moulded or pressed articles n.e.c. in item no 4823.70,,"209,625",,"9,242",,"218,867",,Final,,,,
201910,4823901917,"Paper and paperboard; n.e.c. in heading no. 4823, self-adhesive paper, in strips or rolls",,"15,322",,0,,"15,322",,Final,,,,
201910,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,"73,050",,"45,895",,"118,945",,Final,,,,
201910,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,"17,712",,"3,581",,"21,293",,Final,,,,
201910,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,"14,319",,92,,"14,411",,Final,,,,
201910,4901910000,"Printed matter; dictionaries, encyclopaedias and serial instalments thereof",,411,,360,,771,,Final,,,,
201910,4901990901,Printed matter; school textbooks,,"310,362",,0,,"310,362",,Final,,,,
201910,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,"874,193",,"352,159",,"1,226,352",,Final,,,,
201910,4901990919,"Printed matter; brochures, leaflets and similar printed matter n.e.c. in heading no. 4901",,"311,489",,"6,070",,"317,559",,Final,,,,
201910,4902900000,"Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing less frequently than four times a week",,"80,167",,"1,996",,"82,163",,Final,,,,
201910,4903000000,"Printed matter; children's picture, drawing or colouring books",,"58,037",,195,,"58,232",,Final,,,,
201910,4905100000,Globes; printed,,0,,146,,146,,Final,,,,
201910,4905990000,"Maps and hydrographic or similar charts; (printed other than in book form), including wall maps, topographical plans and similar",,"2,034",,69,,"2,103",,Final,,,,
201910,4906000000,"Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand-written texts; photo- graphic reproductions; their carbon copies",,"2,970",,0,,"2,970",,Final,,,,
201910,4907000101,"Stamps; unused postage, revenue or similar stamps, of current or new issue in the country in which they have, or will have, a recognised face value",,"38,336",,0,,"38,336",,Final,,,,
201910,4908100900,"Printed matter; transfers (decalcomanias), vitrifiable, other than automotive decalcomanias",,"1,895",,0,,"1,895",,Final,,,,
201910,4908900100,"Printed matter; transfers (decalcomanias), automotive decalcomanias, other than vitrifiable",,"38,447",,0,,"38,447",,Final,,,,
201910,4908900900,"Printed matter; transfers (decalcomanias), other than vitrifiable and automotive decalcomanias",,"111,303",,"4,452",,"115,755",,Final,,,,
201910,4909000001,Postcards; printed or illustrated,,649,,0,,649,,Final,,,,
201910,4909000019,"Printed cards; n.e.c. in heading no. 4909, whether or not illustrated, with or without envelopes or trimmings",NMB,"4,179","2,114","3,997","1,947","8,176","4,061",Final,,,,
201910,4910000000,"Calendars; printed, of any kind, including calendar blocks",,"2,683,111",,"10,789",,"2,693,900",,Final,,,,
201910,4911100100,"Printed matter; trade catalogues, price lists, colour cards, printed in an overseas country, describing the technical nature of goods produced in that country and detailing the manufacturer's address",KGM,"19,367","1,000",0,0,"19,367","1,000",Final,,,,
201910,4911100919,"Printed matter; trade catalogues, price lists and colour cards, n.e.c. in item no. 4911.10.09",KGM,"707,373","27,966",511,20,"707,884","27,986",Final,,,,
201910,4911101900,Printed matter; trade advertising material n.e.c. in item no. 4911.10,KGM,"21,456",443,"2,250",17,"23,706",460,Final,,,,
201910,4911910009,"Printed matter; pictures, designs and photographs; other than the goods of item no. 4911.91.00.01, n.e.c. in item no. 4911.10",,"257,634",,"127,218",,"384,852",,Final,,,,
201910,4911990100,"Printed matter; cinema, concert, theatre, railway and other tickets; window transparencies",,"8,751",,0,,"8,751",,Final,,,,
201910,4911991800,Printed matter; n.e.c. in chapter 49,,"279,867",,"59,471",,"339,338",,Final,,,,
201910,5002000000,Silk; raw silk (not thrown),KGM,243,3,45,0,288,3,Final,,,,
201910,5004000000,"Silk; yarn (other than yarn spun from silk waste), not put up for retail sale",KGM,98,1,0,0,98,1,Final,,,,
201910,5007200000,"Silk; woven fabrics, containing 85% or more by weight of silk or of silk waste other than noil silk",MTK,0,0,"16,034",908,"16,034",908,Final,,,,
201910,5101110002,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, less than 24.5 microns in fibre diameter",KGM,"28,275,732","1,938,591",0,0,"28,275,732","1,938,591",Final,,,,
201910,5101110004,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, 24.5 to 31.4 microns in fibre diameter",KGM,"7,292,843","1,030,007",0,0,"7,292,843","1,030,007",Final,,,,
201910,5101110006,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, exceeding 31.4, but not exceeding 35.4 microns in fibre diameter",KGM,"1,931,237","666,399",0,0,"1,931,237","666,399",Final,,,,
201910,5101110008,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, exceeding 35.4 microns in fibre diameter",KGM,"1,088,620","430,602",0,0,"1,088,620","430,602",Final,,,,
201910,5101190019,"Wool; (other than shorn), greasy (including fleece-washed wool), (not carded or combed), slipe, first quality",KGM,"313,769","99,962",728,50,"314,497","100,012",Final,,,,
201910,5101210002,"Wool; (not carded or combed), degreased, (not carbonised), shorn, less than 24.5 microns in fibre diameter",KGM,"663,962","51,274",0,0,"663,962","51,274",Final,,,,
201910,5101210004,"Wool; (not carded or combed), degreased, (not carbonised), shorn, 24.5 to 31.4 microns in fibre diameter",KGM,"3,907,929","584,065",0,0,"3,907,929","584,065",Final,,,,
201910,5101210006,"Wool; (not carded or combed), degreased, (not carbonised), shorn, exceeding 31.4, but not exceeding 35.4 microns in fibre diameter",KGM,"3,023,141","734,327","137,976","11,455","3,161,117","745,782",Final,,,,
201910,5101210008,"Wool; (not carded or combed), degreased, (not carbonised), shorn, exceeding 35.4 microns in fibre diameter",KGM,"14,546,000","3,910,114",0,0,"14,546,000","3,910,114",Final,,,,
201910,5101290008,"Wool; (not carded or combed), degreased, (not carbonised), (other than shorn), exceeding 35.4 microns in fibre diameter",KGM,"661,891","214,837",0,0,"661,891","214,837",Final,,,,
201910,5102190039,"Hair; fine animal hair, not carded or combed, other than of kashmir (cashmere) goats, angora goats and angora rabbits, cashgora and mohair",KGM,"57,152",375,0,0,"57,152",375,Final,,,,
201910,5103200000,"Wool and hair; waste of wool or of fine animal hair, including yarn waste, but excluding garnetted stock and noils of wool or of fine animal hair",KGM,"20,547","15,260",0,0,"20,547","15,260",Final,,,,
201910,5105100000,Wool; carded,KGM,"44,722",825,0,0,"44,722",825,Final,,,,
201910,5105390000,"Hair; fine animal hair, carded or combed, other than of kashmir (cashmere) goats",KGM,381,5,0,0,381,5,Final,,,,
201910,5105400000,"Hair; coarse animal hair, carded or combed",KGM,"165,764","1,171","5,656",14,"171,420","1,185",Final,,,,
201910,5106100101,"Yarn; of carded wool, containing 85% or more by weight of wool, for use in the manufacture of carpets, (not put up for retail sale), dyed",KGM,"1,250,906","98,054",0,0,"1,250,906","98,054",Final,,,,
201910,5106100109,"Yarn; of carded wool, containing 85% or more by weight of wool, for use in the manufacture of carpets, (not put up for retail sale), other than dyed",KGM,"277,387","25,415",0,0,"277,387","25,415",Final,,,,
201910,5106100909,"Yarn; of carded wool, containing 85% or more by weight of wool, (not for use in the manufacture of carpets, not put up for retail sale), other than dyed",KGM,"3,033",29,0,0,"3,033",29,Final,,,,
201910,5107100001,"Yarn; of combed wool, containing 85% or more by weight of wool, dyed, not put up for retail sale",KGM,"13,399",597,0,0,"13,399",597,Final,,,,
201910,5107100009,"Yarn; of combed wool, containing 85% or more by weight of wool, not dyed, not put up for retail sale",KGM,"147,364","6,425",0,0,"147,364","6,425",Final,,,,
201910,5107200001,"Yarn; of combed wool, containing less than 85% by weight of wool, dyed, not put up for retail sale",KGM,"128,939","1,175",0,0,"128,939","1,175",Final,,,,
201910,5107200009,"Yarn; of combed wool, containing less than 85% by weight of wool, not dyed, not put up for retail sale",KGM,"54,843",867,0,0,"54,843",867,Final,,,,
201910,5108200009,"Yarn; of fine animal hair, combed, not dyed, not put up for retail sale",KGM,"29,739",134,0,0,"29,739",134,Final,,,,
201910,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,"15,432",349,0,0,"15,432",349,Final,,,,
201910,5109100011,"Yarn; containing by weight 85% or more wool or fine animal hair, (not dyed), hand knitting yarn, put up for retail sale",KGM,598,5,0,0,598,5,Final,,,,
201910,5109100019,"Yarn; containing by weight 85% or more wool or fine animal hair, (not dyed, other than hand knitting yarn), put up for retail sale",KGM,"16,756",691,"2,794",50,"19,550",741,Final,,,,
201910,5109900001,"Yarn; containing by weight less than 85% wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,0,0,113,2,113,2,Final,,,,
201910,5111110809,"Fabrics, woven; containing by weight 85% or more of carded wool or fine animal hair, weight exceeding 150g/m2 but not exceeding 300g/m2, other than felted",MTK,"13,975",339,0,0,"13,975",339,Final,,,,
201910,5111190001,"Fabrics, woven; containing by weight 85% or more carded wool or fine animal hair of a weight exceeding 300g/m2, felted",MTK,"3,787",103,0,0,"3,787",103,Final,,,,
201910,5111190009,"Fabrics, woven; containing by weight 85% or more carded wool or fine animal hair of a weight exceeding 300g/m2, other than felted",MTK,"16,322",572,"2,925",224,"19,247",796,Final,,,,
201910,5111200809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made filaments, more than 32% but less than 85% of wool or animal hair or weight over 150g/m2, other than felted",MTK,0,0,"5,511",184,"5,511",184,Final,,,,
201910,5111300809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made staple fibres, more than 32% but less than 85% wool or fine animal hair or weight over 150g/m2, other than felted",MTK,0,0,"3,940",108,"3,940",108,Final,,,,
201910,5112190001,"Fabrics, woven; containing by weight 85% or more combed wool or fine animal hair, of a weight exceeding 200g/m2, felted",MTK,"36,331","1,167",0,0,"36,331","1,167",Final,,,,
201910,5112190009,"Fabrics, woven; containing by weight 85% or more combed wool or fine animal hair, of a weight exceeding 200g/m2, other than felted",MTK,"113,879","3,329",293,125,"114,172","3,454",Final,,,,
201910,5112200809,"Fabrics, woven; mixed mainly/solely with man-made filaments, more than 32% but less than 85% wool or fine animal hair or weight over 150g/m2, other than felted",MTK,"11,478",317,"19,638",424,"31,116",740,Final,,,,
201910,5112300809,"Fabrics, woven; mixed mainly/solely with man-made staple fibres, over 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,"46,370","1,216",0,0,"46,370","1,216",Final,,,,
201910,5112900809,"Fabrics, woven; mixed mainly/solely with other than man-made filaments or staple fibres, more than 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,279,12,0,0,279,12,Final,,,,
201910,5204190001,"Cotton; sewing thread, containing less than 85% by weight of cotton, measuring not more than 714.29 decitex (14 metric number) per single yarn, not for retail sale",KGM,"4,438",56,0,0,"4,438",56,Final,,,,
201910,5204200000,"Cotton; sewing thread, put up for retail sale",KGM,0,0,32,1,32,1,Final,,,,
201910,5206340000,"Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",KGM,0,0,"1,100",19,"1,100",19,Final,,,,
201910,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,"10,271",153,"8,486",217,"18,757",370,Final,,,,
201910,5208310019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing not more than 100g/m2, fabrics for apparel n.e.c. in item no. 5208.31",MTK,0,0,656,192,656,192,Final,,,,
201910,5208320021,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,"1,917",90,"10,635","1,026","12,552","1,116",Final,,,,
201910,5208390029,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5208.3, weighing not more than 200g/m2, fabrics n.e.c. in item no. 5208.39",MTK,0,0,"1,810",285,"1,810",285,Final,,,,
201910,5208490019,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, of weaves n.e.c. in item no. 5208.4, not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.49",MTK,"3,821",31,"3,693",143,"7,514",174,Final,,,,
201910,5208510019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing not more than 100g/m2, fabrics for apparel n.e.c. in item no. 5208.51",MTK,0,0,"1,268",48,"1,268",48,Final,,,,
201910,5208520019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.52",MTK,0,0,"95,647","28,711","95,647","28,711",Final,,,,
201910,5208590053,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5208.5, weighing not more than 200g/m2, fabrics n.e.c. in item no. 5208.59",MTK,0,0,292,19,292,19,Final,,,,
201910,5209390011,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,84,3,84,3,Final,,,,
201910,5209390019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, fabrics n.e.c. in item no. 5209.39",MTK,0,0,"1,298",44,"1,298",44,Final,,,,
201910,5209490011,"Fabrics, woven; 85% or more by weight of cotton, yarns of different colours, weaves n.e.c. in item no. 5209.4, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"19,739","3,371","19,739","3,371",Final,,,,
201910,5209510021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,"5,548",44,"5,846",284,"11,394",328,Final,,,,
201910,5209590019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5209.59",MTK,0,0,"1,057",34,"1,057",34,Final,,,,
201910,5209590021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"4,330",263,"4,330",263,Final,,,,
201910,5210290039,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, bleached, of weaves n.e.c. in item no. 5210.2, weighing 200g/m2 or less, fabrics n.e.c. in item no. 5210.29",MTK,"3,804",380,0,0,"3,804",380,Final,,,,
201910,5210390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5210.3, weighing 200g/m2 or less, fabrics for apparel n.e.c. in item no. 5210.39",MTK,"1,704",124,"4,064",181,"5,768",305,Final,,,,
201910,5210390011,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5210.3, weighing 200g/m2 or less, furnishing fabrics and fabrics for household use",MTK,0,0,148,12,148,12,Final,,,,
201910,5210410021,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, of yarns of different colours, plain weave, weighing 200g/m2 or less, furnishing fabrics and fabrics for household use",MTK,0,0,204,18,204,18,Final,,,,
201910,5210490033,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5210.4, 200g/m2 or less, furnishing fabrics and fabrics for household use",MTK,0,0,"10,550",417,"10,550",417,Final,,,,
201910,5211190000,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, of weaves n.e.c. in item no. 5211.1, weighing more than 200g/m2",MTK,"6,278",200,189,108,"6,467",308,Final,,,,
201910,5211390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5211.3, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.39",MTK,0,0,"1,895",100,"1,895",100,Final,,,,
201910,5211390011,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5211.3, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"1,280",73,"1,280",73,Final,,,,
201910,5211410021,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, of yarns of different colours, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,383,64,383,64,Final,,,,
201910,5211490011,"Fabrics, woven; less than 85% cotton, mixed with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5211.4, more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"35,989",817,"35,989",817,Final,,,,
201910,5211510019,"Fabrics, woven; less than 85% cotton, mixed mainly or solely with man-made fibres, printed, plain weave, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.51",MTK,0,0,138,4,138,4,Final,,,,
201910,5211510021,"Fabrics, woven; less than 85% cotton, mixed mainly or solely with man-made fibres, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"2,832",96,"2,832",96,Final,,,,
201910,5211590019,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, printed, of weaves n.e.c. in item no. 5211.5, more than 200g/m2, fabrics n.e.c. in item no. 5211.59",MTK,0,0,835,31,835,31,Final,,,,
201910,5212130029,"Fabrics, woven; of cotton, dyed, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.13",MTK,0,0,418,15,418,15,Final,,,,
201910,5212140019,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.14",MTK,0,0,"4,169",66,"4,169",66,Final,,,,
201910,5212140021,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52, furnishing fabrics and fabrics for household use",MTK,0,0,"3,852",68,"3,852",68,Final,,,,
201910,5212150019,"Fabrics, woven; of cotton, printed, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.15",MTK,0,0,"3,346",101,"3,346",101,Final,,,,
201910,5212210000,"Fabrics, woven; of cotton, unbleached, weighing more than 200g/m2, n.e.c. in chapter 52",MTK,"14,005","2,120",0,0,"14,005","2,120",Final,,,,
201910,5212230019,"Fabrics, woven; of cotton, dyed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5215.23",MTK,0,0,36,1,36,1,Final,,,,
201910,5212230029,"Fabrics, woven; of cotton, dyed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.23",MTK,0,0,"3,392",239,"3,392",239,Final,,,,
201910,5212240021,"Fabrics, woven; of cotton, of yarns of different colours, weighing more than 200g/m2, n.e.c. in chapter 52, furnishing fabrics and fabrics for household use",MTK,0,0,"13,309",338,"13,309",338,Final,,,,
201910,5212250029,"Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.25",MTK,63,1,"2,771",89,"2,834",90,Final,,,,
201910,5305000023,"Coconut (coir); processed (but not spun), tow, noils and waste, including yarn waste and garneted stock",KGM,"1,215",900,0,0,"1,215",900,Final,,,,
201910,5306200000,"Yarn; of flax, multiple (folded) or cabled",KGM,0,0,360,6,360,6,Final,,,,
201910,5307200001,"Yarn; of jute, multiple (folded) or cabled",KGM,499,100,0,0,499,100,Final,,,,
201910,5308900019,"Yarn; of vegetable textile fibres n.e.c. in heading no. 5306, 5307 and 5308",KGM,0,0,90,4,90,4,Final,,,,
201910,5309110009,"Fabrics, woven; of flax, containing by weight 85% or more flax, bleached or unbleached, other than canvas or duck",MTK,0,0,"2,235",108,"2,235",108,Final,,,,
201910,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,"5,706",159,"295,610","18,087","301,316","18,247",Final,,,,
201910,5309210009,"Fabrics, woven; of flax, containing by weight less than 85% flax, bleached or unbleached, other than canvas and duck",MTK,0,0,"1,024",24,"1,024",24,Final,,,,
201910,5309290009,"Fabrics, woven; of flax, containing by weight less than 85% flax, (other than bleached or unbleached), other than canvas or duck",MTK,"16,324","1,179","127,458","6,666","143,782","7,844",Final,,,,
201910,5310900029,"Fabrics, woven; of textile bast fibres (other than jute) of heading no. 5303, other than unbleached",MTK,0,0,884,18,884,18,Final,,,,
201910,5401100009,"Sewing thread; synthetic filaments, polyamide (other than textured), whether or not put up for retail sale",KGM,"10,036",100,0,0,"10,036",100,Final,,,,
201910,5401100019,"Sewing thread; synthetic filaments, polyester (other than textured), whether or not put up for retail sale",KGM,"2,021",473,520,23,"2,541",496,Final,,,,
201910,5401100029,"Sewing thread; synthetic filaments, other than polyester and polyamide, whether or not put up for retail sale",KGM,0,0,"3,861",42,"3,861",42,Final,,,,
201910,5402330000,"Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of polyesters, not for retail sale, not sewing thread",KGM,"191,167","18,519",0,0,"191,167","18,519",Final,,,,
201910,5404190029,"Monofilament, synthetic; of 67 decitex or more, no cross-sectional dimension exceeding 1mm, n.e.c. in heading 5404, other than bristles for brushmaking",KGM,"1,025",74,0,0,"1,025",74,Final,,,,
201910,5406000010,"Yarn; (not sewing thread), synthetic filament yarn, put up for retail sale",KGM,0,0,64,1,64,1,Final,,,,
