Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202201,5703101109,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, not exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"14,270",206,"4,009",9,"18,279",215,Final,,,,
202201,5703101901,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, exceeding 4m2, (excluding carpets for motor vehicles, as determined by the minister)",MTK,"179,319","11,273",0,0,"179,319","11,273",Final,,,,
202201,5703290910,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, exceeding 4m2 (excluding turf and carpets for motor vehicles, as determined by the minister)",MTK,"29,830","1,772",0,0,"29,830","1,772",Final,,,,
202201,5703310000,"Carpets and other textile floor coverings; tufted, of other man-made textile materials (other than polyamides), whether or not made up, turf",MTK,"7,093",374,0,0,"7,093",374,Final,,,,
202201,5703390910,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, exceeding 4m2 (excluding turf and carpets for motor vehicles, as determined by the minister)",MTK,0,0,548,12,548,12,Final,,,,
202201,5703390920,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, not exceeding 4m2 (excluding turf and carpets for motor vehicles, as determined by the minister)",MTK,"16,438","1,219","2,758",56,"19,196","1,275",Final,,,,
202201,5703900909,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made or wool or fine animal hair), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,703,100,0,0,703,100,Final,,,,
202201,5705000000,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",MTK,"3,337",72,0,0,"3,337",72,Final,,,,
202201,5801100000,"Fabrics; woven pile fabrics of wool or fine animal hair, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"31,593",254,"31,593",254,Final,,,,
202201,5801360009,"Fabrics; chenille of man-made fibres (excluding synthetics), other than fabrics of heading no. 5802 or 5806",MTK,0,0,"8,825",371,"8,825",371,Final,,,,
202201,5801370019,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, of synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"29,134",584,"29,134",584,Final,,,,
202201,5801370029,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, other than synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"17,217",659,"17,217",659,Final,,,,
202201,5801900000,"Fabrics; woven pile and chenille, of textile materials n.e.c. in heading no. 5801, other than fabrics of heading no. 5802 or 5806",MTK,0,0,21,7,21,7,Final,,,,
202201,5802100020,"Fabrics; terry towelling and similar woven terry fabrics, of cotton, bleached, excluding narrow fabrics of heading no. 5806",MTK,0,0,132,65,132,65,Final,,,,
202201,5804290000,"Lace; mechanically made, of textile materials, (other than man-made fibres), in the piece, in strips or motifs, (other than fabrics of headings 60.02 to 60.06)",,31,,0,,31,,Final,,,,
202201,5806101900,"Fabrics; narrow woven pile and chenille fabrics, n.e.c. in heading 5806 (excluding goods of heading 5807)",,942,,"3,370",,"4,312",,Final,,,,
202201,5806200100,"Fabrics; narrow woven fabrics, containing by weight 5% or more of elastomeric yarn or rubber thread (excluding goods of heading no. 5807), fabrics containing elastomeric fibres",,172,,0,,172,,Final,,,,
202201,5806320000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of man-made fibres (excluding goods of heading no. 5807)",,"7,486",,"13,448",,"20,934",,Final,,,,
202201,5807100000,"Labels, badges and similar articles; of woven textile materials, in the piece, in strips or cut to shape or size, not embroidered",,"11,988",,0,,"11,988",,Final,,,,
202201,5807900000,"Labels, badges and similar articles; (other than woven), of textile materials, in the piece, in strips or cut to shape or size, not embroidered",,0,,"1,809",,"1,809",,Final,,,,
202201,5809000000,"Fabrics, woven; of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes; n.e.c. or included",MTK,"4,735",3,0,0,"4,735",3,Final,,,,
202201,5810910000,"Embroidery; with visible ground, of cotton, in the piece, in strips or in motifs",,0,,"146,959",,"146,959",,Final,,,,
202201,5811000900,"Quilted textile products; (of other than silk), in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise (excluding embroidery of heading no. 5810)",MTK,0,0,"34,523",4,"34,523",4,Final,,,,
202201,5901900000,"Textile fabrics; coated with gum or amylaceous substances, tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics for hat foundations, (excluding book covers)",MTK,0,0,67,43,67,43,Final,,,,
202201,5903100009,"Textile fabrics; printed, embossed or otherwise surface-worked, covered or laminated with poly(vinyl chloride)",MTK,0,0,58,14,58,14,Final,,,,
202201,5903100011,"Textile fabrics; (other than printed, embossed or otherwise surface worked), impregnated or coated with poly(vinyl chloride)",MTK,"2,398",16,0,0,"2,398",16,Final,,,,
202201,5903100019,"Textile fabrics; (other than printed, embossed or otherwise surface worked), covered or laminated with poly(vinyl chloride)",MTK,"13,158",26,555,61,"13,713",87,Final,,,,
202201,5903200019,"Textile fabrics; (other than printed, embossed or otherwise surface worked), covered or laminated with polyurethane",MTK,"6,430",315,0,0,"6,430",315,Final,,,,
202201,5903900911,"Textile fabrics; printed, embossed or otherwise surface worked, impregnated or coated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,"583,740","68,234",0,0,"583,740","68,234",Final,,,,
202201,5903900919,"Textile fabrics; printed, embossed or otherwise surface worked, covered or laminated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,0,0,"4,897",105,"4,897",105,Final,,,,
202201,5903900929,"Textile fabrics; impregnated, coated, covered or laminated with plastics, (not polyvinyl chloride, polyurethane, those of heading 5902 or tailors' fusible interlinings), (not printed, embossed or otherwise surface worked)",MTK,0,0,"3,026","1,013","3,026","1,013",Final,,,,
202201,5905000000,"Textile wall coverings of fabrics impregnated, coated, covered or laminated",KGM,"84,485","3,396",0,0,"84,485","3,396",Final,,,,
202201,5906100000,"Textile fabrics, rubberised; (excluding those of heading no. 5902), adhesive tape of a width not exceeding 20cm",MTK,98,22,"1,184",398,"1,282",420,Final,,,,
202201,5907000100,Textile fabrics; impregnated or coated with oil or preparations with a basis of drying oil,MTK,0,0,"4,154",406,"4,154",406,Final,,,,
202201,5907002909,"Textile fabrics; otherwise impregnated, coated or covered, n.e.c. in heading no. 5907",,"2,715",,0,,"2,715",,Final,,,,
202201,5908000000,"Textile wicks, woven, plaited or knitted; for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated",,0,,77,,77,,Final,,,,
202201,5909000100,"Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials, with couplings or other fittings attached",,0,,682,,682,,Final,,,,
202201,5910000010,"Textiles; transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material",,"3,693",,0,,"3,693",,Final,,,,
202201,5911200000,"Textile products and articles for technical uses; bolting cloth, whether or not made up",MTK,"2,958",2,0,0,"2,958",2,Final,,,,
202201,5911400000,"Textile products and articles for technical uses; filtering or straining cloth of a kind used in oil presses and the like, including that of human hair",,"1,369",,0,,"1,369",,Final,,,,
202201,5911900100,Textile products and articles for technical uses; industrial textile filters,,"70,695",,"15,013",,"85,708",,Final,,,,
202201,5911900900,Textile products and articles for technical uses; n.e.c. in heading no. 5911,,"56,120",,26,,"56,146",,Final,,,,
202201,6001992100,"Fabrics, pile; (other than long pile or loop pile), of wool or fine animal hair, knitted or crocheted, (not impregnated, coated, covered or laminated), not stitch bonded",MTK,0,0,200,5,200,5,Final,,,,
202201,6004101715,"Fabrics; knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn but not containing rubber thread, not stitch-bonded, of synthetic fibres",MTK,0,0,"5,082","2,105","5,082","2,105",Final,,,,
202201,6005371900,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of synthetic fibres, dyed, other than stitch bonded",MTK,0,0,265,32,265,32,Final,,,,
202201,6006101919,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of wool or fine animal hair, not stitch-bonded, other than felted",MTK,168,15,"33,893","1,118","34,061","1,133",Final,,,,
202201,6006211900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, unbleached or bleached, other than for meat wrapping, not stitch-bonded",MTK,0,0,"14,841","1,988","14,841","1,988",Final,,,,
202201,6006321900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, dyed, not stitch-bonded",MTK,"5,687",132,0,0,"5,687",132,Final,,,,
202201,6006341900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, printed, not stitch-bonded",MTK,0,0,35,2,35,2,Final,,,,
202201,6006421900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, dyed, not stitch-bonded",MTK,0,0,344,145,344,145,Final,,,,
202201,6101202200,"Coats; men's or boys', n.e.c. in item no. 6101.20, of cotton, knitted or crocheted (excluding those of heading no. 6103)",NMB,0,0,"3,219",5,"3,219",5,Final,,,,
202201,6101302200,"Coats; men's or boys', n.e.c. in item no. 6101.30, of man-made fibres, knitted or crocheted (excluding those of heading no. 6103)",NMB,94,5,"13,451",204,"13,545",209,Final,,,,
202201,6101900010,"Coats; men's or boys' overcoats, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6103)",NMB,0,0,"1,316",1,"1,316",1,Final,,,,
202201,6101900015,"Coats; men's or boys' car-coats, capes, anoraks, wind-cheaters and similar articles (except overcoats), of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6103)",NMB,0,0,349,3,349,3,Final,,,,
202201,6101900019,"Coats; men's or boys' overcoats, of textile materials n.e.c. in heading no. 6101, knitted or crocheted (excluding those of heading no. 6103)",NMB,129,8,10,1,139,9,Final,,,,
202201,6102100200,"Coats; women's or girls' overcoats, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,"7,775",2,"7,775",2,Final,,,,
202201,6102102200,"Coats; women's or girls', n.e.c. in item no. 6102.10, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,"4,779",55,"4,779",55,Final,,,,
202201,6102200200,"Coats; women's or girls' overcoats, of cotton, knitted or crocheted (excluding those of heading no. 6104)",NMB,38,4,363,7,401,11,Final,,,,
202201,6102202200,"Coats; women's or girls', n.e.c. in item no. 6102.20, of cotton, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,"6,357",79,"6,357",79,Final,,,,
202201,6102300200,"Coats; women's or girls' overcoats, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,368,1,368,1,Final,,,,
202201,6102302200,"Coats; women's or girls', n.e.c. in item no. 6102.30, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,"2,611",73,"2,611",73,Final,,,,
202201,6102900009,"Coats; women's or girls' car-coats, capes, anoraks, wind-jackets and similar articles (except overcoats), of textile materials n.e.c. in heading no. 6102, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,521,2,521,2,Final,,,,
202201,6103100029,"Suits; men's or boys', of textile materials (other than wool, fine animal hair or synthetic fibres), knitted or crocheted",NMB,33,2,0,0,33,2,Final,,,,
202201,6103310000,"Jackets and blazers; men's or boys', of wool or fine animal hair",NMB,"1,489",9,0,0,"1,489",9,Final,,,,
202201,6103320200,"Jackets and blazers; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"4,278",166,"4,278",166,Final,,,,
202201,6103330200,"Jackets and blazers; men's or boys', of synthetic fibres, knitted or crocheted",NMB,0,0,"27,281",785,"27,281",785,Final,,,,
202201,6103390200,"Jackets and blazers; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,"1,634",9,"1,667",16,"3,301",25,Final,,,,
202201,6103410011,"Trousers and breeches; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,0,0,"4,344",34,"4,344",34,Final,,,,
202201,6103410014,"Shorts; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,110,8,36,3,146,11,Final,,,,
202201,6103420201,"Trousers and breeches; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"3,530",53,"3,530",53,Final,,,,
202201,6103420208,"Shorts; men's or boys', of cotton, knitted or crocheted",NMB,"7,299",440,"5,236",154,"12,535",594,Final,,,,
202201,6103421200,"Overalls, bib and brace; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"4,134",115,"4,134",115,Final,,,,
202201,6103430201,"Trousers and breeches; men's or boys', of synthetic fibres, knitted or crocheted",NMB,"71,762",616,"7,548",91,"79,310",707,Final,,,,
202201,6103430207,"Shorts; men's or boys', of synthetic fibres, knitted or crocheted",NMB,127,1,"10,278",301,"10,405",302,Final,,,,
202201,6103490201,"Trousers and breeches; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,"2,753",212,568,1,"3,321",213,Final,,,,
202201,6103490203,"Shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"3,165",33,"3,165",33,Final,,,,
202201,6104130200,"Suits; women's or girls', of synthetic fibres, knitted or crocheted",NMB,762,3,"4,080",122,"4,842",125,Final,,,,
202201,6104230200,"Ensembles; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,"3,346",81,"3,346",81,Final,,,,
202201,6104310200,"Jackets; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"12,371",109,374,9,"12,745",118,Final,,,,
202201,6104330200,"Jackets; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"3,341",14,"2,629",76,"5,970",90,Final,,,,
202201,6104390200,"Jackets; women's or girls', of textile materials, (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"9,894",77,"9,894",77,Final,,,,
202201,6104410200,"Dresses; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,0,0,"9,862",51,"9,862",51,Final,,,,
202201,6104420200,"Dresses; women's or girls', of cotton, knitted or crocheted",NMB,"3,119",21,"66,486","1,806","69,605","1,827",Final,,,,
202201,6104430200,"Dresses; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,"124,797","3,058","124,797","3,058",Final,,,,
202201,6104440200,"Dresses; women's or girls', of artificial fibres, knitted or crocheted",NMB,0,0,"153,820","3,916","153,820","3,916",Final,,,,
202201,6104490200,"Dresses; women's or girls', of textile materials, (other than wool or fine animal hair, cotton, synthetic or artificial fibres), knitted or crocheted",NMB,"5,008",6,"25,057",556,"30,065",562,Final,,,,
202201,6104510200,"Skirts and divided skirts; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,79,1,"1,332",2,"1,411",3,Final,,,,
202201,6104520200,"Skirts and divided skirts; women's or girls', of cotton, knitted or crocheted",NMB,54,6,"58,129","3,556","58,183","3,562",Final,,,,
202201,6104530200,"Skirts and divided skirts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,646,7,"6,622",227,"7,268",234,Final,,,,
202201,6104590200,"Skirts and divided skirts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"7,073",234,"7,073",234,Final,,,,
202201,6104610212,"Trousers and breeches; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,0,0,"2,287",37,"2,287",37,Final,,,,
202201,6104610214,"Shorts; women's or girls', of fine wool or animal hair, knitted or crocheted",NMB,0,0,"1,710",3,"1,710",3,Final,,,,
202201,6104610219,"Overalls, bib and brace; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,0,0,207,4,207,4,Final,,,,
202201,6104620210,"Trousers and breeches; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"39,647","1,543","39,647","1,543",Final,,,,
202201,6104620215,"Shorts; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"24,495",994,"24,495",994,Final,,,,
202201,6104620219,"Overalls, bib and brace; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"1,617",17,"1,617",17,Final,,,,
202201,6104630211,"Trousers and breeches; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"17,861",143,"39,881","1,280","57,742","1,423",Final,,,,
202201,6104630217,"Shorts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,112,34,"25,350","2,320","25,462","2,354",Final,,,,
202201,6104630219,"Overalls, bib and brace; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"1,150",20,818,3,"1,968",23,Final,,,,
202201,6104690211,"Trousers and breeches; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,729,4,"49,960","1,417","50,689","1,421",Final,,,,
202201,6104690215,"Shorts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,42,2,42,2,Final,,,,
202201,6105100200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,364,27,"2,709",212,"3,073",239,Final,,,,
202201,6105101200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"14,510","1,525","34,713","1,661","49,223","3,186",Final,,,,
202201,6105200200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,0,0,"3,275",392,"3,275",392,Final,,,,
202201,6105201200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"29,672","3,014","12,729","1,257","42,401","4,271",Final,,,,
202201,6105900200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,89,1,182,6,271,7,Final,,,,
202201,6105901200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,291,49,"2,668",55,"2,959",104,Final,,,,
202201,6106100200,"Blouses; women's or girls', of cotton, knitted or crocheted",NMB,"1,152",41,"5,328",204,"6,480",245,Final,,,,
202201,6106101200,"Shirts and shirt-blouses; women's or girls', of cotton, knitted or crocheted",NMB,"3,470",409,"35,285","1,008","38,755","1,417",Final,,,,
202201,6106200200,"Blouses; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"4,680",206,"4,680",206,Final,,,,
202201,6106201200,"Shirts and shirt-blouses; women's or girls', of man-made fibres, knitted or crocheted",NMB,"12,400","1,451","13,115",763,"25,515","2,214",Final,,,,
202201,6106900200,"Blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,536,25,536,25,Final,,,,
202201,6106901200,"Shirts and shirt-blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"3,528",303,"11,698",542,"15,226",845,Final,,,,
202201,6107110200,"Underpants and briefs; men's or boys', of cotton, knitted or crocheted",NMB,358,37,"3,844",477,"4,202",514,Final,,,,
202201,6107120200,"Underpants and briefs; men's or boys', of man-made fibres, knitted or crocheted",NMB,"1,829",201,"2,985",367,"4,814",568,Final,,,,
202201,6107190000,"Underpants and briefs; men's or boys'; of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"6,231",475,"6,231",475,Final,,,,
202201,6107290000,"Nightshirts and pyjamas; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,350,5,350,5,Final,,,,
202201,6107990210,"Bathrobes, dressing gowns and similar articles; men's or boys', of man-made fibres, knitted or crocheted",NMB,0,0,67,13,67,13,Final,,,,
202201,6107990219,"Bathrobes, dressing gowns and similar articles; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,40,2,"3,524",132,"3,564",134,Final,,,,
202201,6108110200,"Slips and petticoats; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"4,288",187,"4,288",187,Final,,,,
202201,6108190000,"Slips and petticoats; women's or girls', of textile materials (other than man-made fibres), knitted or crocheted",NMB,0,0,"3,057",142,"3,057",142,Final,,,,
202201,6108210210,"Briefs and panties; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"290,524","32,304","290,524","32,304",Final,,,,
202201,6108220210,"Briefs and panties; women's or girls', of man-made fibres, knitted or crocheted",NMB,"2,062",191,"80,491","13,259","82,553","13,450",Final,,,,
202201,6108290210,"Briefs and panties; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"2,018",223,"2,018",223,Final,,,,
202201,6108310200,"Nightdresses and pyjamas; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"5,821",197,"5,821",197,Final,,,,
202201,6108320200,"Nightdresses and pyjamas; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"10,590",478,"10,590",478,Final,,,,
202201,6108390000,"Nightdresses and pyjamas; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,179,5,"3,948",175,"4,127",180,Final,,,,
202201,6108910200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"2,747",96,"2,747",96,Final,,,,
202201,6108920200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of man-made fibres, knitted or crocheted",NMB,"2,800",120,"17,622","1,143","20,422","1,263",Final,,,,
202201,6108990200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"1,977",87,"1,977",87,Final,,,,
202201,6109100200,"T-shirts; of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,0,0,"21,528","2,359","21,528","2,359",Final,,,,
202201,6109101200,"T-shirts; of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"66,602","5,835","271,278","16,533","337,880","22,368",Final,,,,
202201,6109102200,"Singlets and other vests; of cotton, knitted or crocheted",NMB,"2,378",165,"51,494","5,924","53,872","6,089",Final,,,,
202201,6109900200,"T-shirts; of textile materials (other than cotton), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,0,0,"12,935",882,"12,935",882,Final,,,,
202201,6109901200,"T-shirts; of textile materials (other than cotton), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"75,616","3,181","201,406","9,957","277,022","13,138",Final,,,,
202201,6109902200,"Singlets and other vests; of textile materials (other than cotton), knitted or crocheted",NMB,"4,661",139,"46,008","2,165","50,669","2,304",Final,,,,
202201,6110110211,"Sweatshirts; knitted or crocheted, of wool",NMB,"14,099",101,"16,791",363,"30,890",464,Final,,,,
202201,6110110219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of wool",NMB,"18,452",215,"67,021","1,200","85,473","1,415",Final,,,,
202201,6110120211,"Sweatshirts; knitted or crocheted, of fibres from kashmir (cashmere) goats",NMB,0,0,657,1,657,1,Final,,,,
202201,6110120219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of fibres from kashmir (cashmere) goats",NMB,0,0,"9,909",20,"9,909",20,Final,,,,
202201,6110190211,"Sweatshirts; knitted or crocheted, of fine animal hair other than that of kashmir (cashmere) goats",NMB,0,0,"1,346",17,"1,346",17,Final,,,,
202201,6110190219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of fine animal hair other than that of kashmir (cashmere) goats",NMB,13,1,640,22,653,23,Final,,,,
202201,6110200201,"Sweatshirts; of cotton, knitted or crocheted",NMB,"6,595",24,"65,998","1,370","72,593","1,394",Final,,,,
202201,6110200209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of cotton, knitted or crocheted, other than sweatshirts",NMB,587,56,"140,765","4,213","141,352","4,269",Final,,,,
202201,6110300201,"Sweatshirts; of man-made fibres, knitted or crocheted",NMB,"2,194",24,"84,571","16,448","86,765","16,472",Final,,,,
202201,6110300209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of man-made fibres, knitted or crocheted, other than sweatshirts",NMB,"2,671",45,"136,297","4,116","138,968","4,161",Final,,,,
202201,6110900201,"Sweatshirts; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted",NMB,"3,083",4,"21,185",604,"24,268",608,Final,,,,
202201,6110900209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, other than sweatshirts",NMB,"12,711",253,"32,034",948,"44,745","1,201",Final,,,,
202201,6111200100,"Socks, ankle-socks and the like; babies', of cotton, knitted or crocheted",NPR,690,17,"1,553",254,"2,243",271,Final,,,,
202201,6111202201,"Cardigans; babies', of cotton, knitted or crocheted",NMB,162,2,"51,411","2,117","51,573","2,119",Final,,,,
202201,6111202205,"Dresses or gowns; babies', of cotton, knitted or crocheted",NMB,0,0,"23,799","1,617","23,799","1,617",Final,,,,
202201,6111202211,"Nightgowns or pyjamas; babies', of cotton, knitted or crocheted",NMB,0,0,"2,456",144,"2,456",144,Final,,,,
202201,6111202215,"Overalls; babies', of cotton, knitted or crocheted",NMB,0,0,"3,762",142,"3,762",142,Final,,,,
202201,6111202225,"Shirts; babies', of cotton, knitted or crocheted",NMB,0,0,"33,639","1,697","33,639","1,697",Final,,,,
202201,6111202231,"Swimwear; babies', of cotton, knitted or crocheted",NMB,0,0,"1,066",41,"1,066",41,Final,,,,
202201,6111202235,"Trousers or shorts; babies', of cotton, knitted or crocheted",NMB,183,4,"56,022","3,537","56,205","3,541",Final,,,,
202201,6111202241,"Bibs and feeders; babies', of cotton, knitted or crocheted",NMB,0,0,116,14,116,14,Final,,,,
202201,6111202251,"Pilches; babies', of cotton, knitted or crocheted",NMB,0,0,"15,870","1,095","15,870","1,095",Final,,,,
202201,6111202269,"Babies' articles; of cotton, knitted or crocheted, n.e.c. in item no. 6111.20",NMB,"1,543",57,"128,670","5,914","130,213","5,971",Final,,,,
202201,6111300100,"Socks, ankle-socks and the like; babies', of synthetic fibres, knitted or crocheted",NPR,0,0,3,2,3,2,Final,,,,
202201,6111302205,"Dresses or gowns; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,"2,474",86,"2,474",86,Final,,,,
202201,6111302231,"Swimwear; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,"2,485",123,"2,485",123,Final,,,,
202201,6111900110,"Socks, ankle socks and the like; babies', of wool or fine animal hair, knitted or crocheted",NPR,"3,445",360,0,0,"3,445",360,Final,,,,
202201,6111902244,"Babies' garments and clothing accessories; n.e.c. in item no. 6111.90, of wool or fine animal hair, knitted or crocheted",NMB,"1,268",54,0,0,"1,268",54,Final,,,,
202201,6111902245,"Cardigans; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"3,495",165,"3,495",165,Final,,,,
202201,6111902255,"Overalls; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,165,6,165,6,Final,,,,
202201,6111902289,"Babies' garments and clothing accessories; n.e.c. in 6111.90, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"11,762",798,"11,762",798,Final,,,,
202201,6112120209,"Track suits; of synthetic fibres, knitted or crocheted, women's and girls'",NMB,0,0,55,2,55,2,Final,,,,
