Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201906,6214900000,"Shawls, scarves, mufflers, mantillas, veils and the like; of textile materials n.e.c. in heading no. 6214 (not knitted or crocheted)",NMB,608,4,"4,492",63,"5,100",67,Final,,,,
201906,6215100200,"Ties, bow ties and cravats; of silk or silk waste (not knitted or crocheted)",NMB,981,56,"56,210","2,106","57,191","2,162",Final,,,,
201906,6215200200,"Ties, bow ties and cravats; of man-made fibres (not knitted or crocheted)",NMB,203,6,841,355,"1,044",361,Final,,,,
201906,6215900200,"Ties, bow ties and cravats; of textile materials other than silk or man-made fibres (not knitted or crocheted)",NMB,79,1,449,18,528,19,Final,,,,
201906,6216000002,"Gloves, mittens and mitts; ski, (not knitted or crocheted)",NPR,0,0,"11,954",894,"11,954",894,Final,,,,
201906,6216000009,"Gloves, mittens and mitts; work (not knitted or crocheted)",NPR,"2,352",182,"1,407",120,"3,759",302,Final,,,,
201906,6216000019,"Gloves, mittens and mitts; (for other than skiing, motorcycling or work), (not knitted or crocheted)",NPR,"8,716",947,"5,707",895,"14,423","1,842",Final,,,,
201906,6217100001,Clothing accessories; shoulder pads (not knitted or crocheted),NPR,"2,076",60,0,0,"2,076",60,Final,,,,
201906,6217100009,"Clothing accessories; other than shoulder pads and those included in heading no. 6212, (not knitted or crocheted)",,"23,785",,"75,192",,"98,977",,Final,,,,
201906,6217900000,"Clothing; parts of garments or of clothing accessories, other than those of heading no. 6212 (not knitted or crocheted)",,"13,430",,697,,"14,127",,Final,,,,
201906,6301100000,Blankets; electric,NMB,20,1,60,3,80,4,Final,,,,
201906,6301200201,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, knitted or crocheted, of an area not exceeding 1m2",NMB,0,0,137,20,137,20,Final,,,,
201906,6301200209,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, knitted or crocheted, of an area exceeding 1m2",NMB,690,2,0,0,690,2,Final,,,,
201906,6301200500,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, (other than knitted or crocheted), of an area not exceeding 1m2",NMB,"8,277",100,0,0,"8,277",100,Final,,,,
201906,6301200800,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"2,824",112,224,26,"3,048",138,Final,,,,
201906,6301300201,"Blankets (other than electric) and travelling rugs; of cotton, knitted or crocheted, of an area not exceeding 1m2",NMB,46,1,18,1,64,2,Final,,,,
201906,6301300209,"Blankets (other than electric) and travelling rugs; of cotton, knitted or crocheted, of an area exceeding 1m2",NMB,0,0,"13,701",206,"13,701",206,Final,,,,
201906,6301300800,"Blankets (other than electric) and travelling rugs; of cotton, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"17,594",128,"4,186",220,"21,780",348,Final,,,,
201906,6301400201,"Blankets (other than electric) and travelling rugs; of synthetic fibres, knitted or crocheted, of an area not exceeding 1m2",NMB,"2,147",82,481,12,"2,628",94,Final,,,,
201906,6301400209,"Blankets (other than electric) and travelling rugs; of synthetic fibres, knitted or crocheted, of an area exceeding 1m2",NMB,0,0,"2,632",67,"2,632",67,Final,,,,
201906,6301400500,"Blankets (other than electric) and travelling rugs; of synthetic fibres, (other than knitted or crocheted), of an area not exceeding 1m2",NMB,0,0,"2,228",52,"2,228",52,Final,,,,
201906,6301400800,"Blankets (other than electric) and travelling rugs; of synthetic fibres, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"5,403",67,"16,988","1,094","22,391","1,161",Final,,,,
201906,6301900209,"Blankets (other than electric) and travelling rugs; of textile materials, (not of wool, fine animal hair, cotton or synthetic fibres), knitted or crocheted, of an area exceeding 1 m2",NMB,0,0,"2,121","1,068","2,121","1,068",Final,,,,
201906,6301900800,"Blankets (other than electric) and travelling rugs; of textile materials, (not of wool, fine animal hair, cotton or synthetic fibres), (other than knitted or crocheted), of an area exceeding 1m2",NMB,"2,700",110,"6,297",630,"8,997",740,Final,,,,
201906,6302100000,Bed linen; knitted or crocheted,NMB,0,0,"1,354",81,"1,354",81,Final,,,,
201906,6302210100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of cotton, printed, not knitted or crocheted",NMB,"11,803",508,"12,283",140,"24,086",648,Final,,,,
201906,6302210901,"Bed linen; sheets, excluding goods of item no. 6302.21.01, of cotton, printed, not knitted or crocheted",NMB,"2,249",120,"2,516",49,"4,765",169,Final,,,,
201906,6302210909,"Bed linen; pillowcases, excluding goods of item no. 6302.21.01, of cotton, printed, not knitted or crocheted",NMB,801,60,"1,878",151,"2,679",211,Final,,,,
201906,6302210919,"Bed linen; goods n.e.c. in item no. 6302.21, of cotton, printed, not knitted or crocheted",NMB,0,0,"9,077",189,"9,077",189,Final,,,,
201906,6302220100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of man-made fibres, printed, not knitted or crocheted",NMB,0,0,89,4,89,4,Final,,,,
201906,6302220919,"Bed linen; goods n.e.c. in item no. 6302.22, of man-made fibres, printed, not knitted or crocheted",NMB,"5,857",53,0,0,"5,857",53,Final,,,,
201906,6302290100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet and mattress covers, eiderdown and quilt cases, textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,"1,215",7,"11,710",78,"12,925",85,Final,,,,
201906,6302290909,"Bed linen; pillowcases, excluding goods of item no. 6302.29.01, of textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,0,0,"1,093",33,"1,093",33,Final,,,,
201906,6302290919,"Bed linen; goods n.e.c. in item no. 6302.29, of textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,0,0,640,11,640,11,Final,,,,
201906,6302310100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of cotton (not printed, knitted or crocheted)",NMB,"5,949",64,"35,062","1,270","41,011","1,334",Final,,,,
201906,6302310901,"Bed linen; sheets (excluding goods of item no. 6302.31.01), of cotton (not printed, knitted or crocheted)",NMB,0,0,"6,068",167,"6,068",167,Final,,,,
201906,6302310909,"Bed linen; pillowcases (excluding goods of item no. 6302.31.01), of cotton (not printed, knitted or crocheted)",NMB,0,0,"4,615",484,"4,615",484,Final,,,,
201906,6302310919,"Bed linen; goods n.e.c. in item no. 6302.31, of cotton (not printed, knitted or crocheted)",NMB,"2,811",61,"10,820",192,"13,631",253,Final,,,,
201906,6302320100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"41,793","29,865","41,793","29,865",Final,,,,
201906,6302320901,"Bed linen; sheets, excluding goods of item no. 6302.32.01, of man-made fibres (not printed, knitted or crocheted)",NMB,308,10,0,0,308,10,Final,,,,
201906,6302320909,"Bed linen; pillowcases, excluding goods of item no. 6302.32.01, of man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"6,550","81,600","6,550","81,600",Final,,,,
201906,6302390100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet and mattress covers, eiderdown and quilt cases, of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"3,948",62,"3,948",62,Final,,,,
201906,6302390901,"Bed linen; sheets, excluding goods of item no. 6302.39.01, of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"8,723","2,625","8,723","2,625",Final,,,,
201906,6302390909,"Bed linen; pillowcases, excluding goods of item no. 6302.39.01, of textile materials n.e.c. in item no. 6302.3 (not printed, knitted or crocheted)",NMB,0,0,84,4,84,4,Final,,,,
201906,6302390919,"Bed linen: goods n.e.c. in item no. 6302.39, of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",NMB,0,0,57,1,57,1,Final,,,,
201906,6302400000,Table linen; knitted or crocheted,NMB,"1,570",125,0,0,"1,570",125,Final,,,,
201906,6302510001,"Table linen; table-cloths, of cotton, not knitted or crocheted",NMB,0,0,"3,472","1,248","3,472","1,248",Final,,,,
201906,6302510009,"Table linen; table napkins, of cotton, not knitted or crocheted",NMB,0,0,"1,440","1,201","1,440","1,201",Final,,,,
201906,6302530009,"Table linen; table napkins, of man-made fibres, not knitted or crocheted",NMB,0,0,340,300,340,300,Final,,,,
201906,6302530019,"Table linen; (other than table-cloths or table napkins), of man-made fibres, not knitted or crocheted",NMB,0,0,"2,581","2,109","2,581","2,109",Final,,,,
201906,6302590013,"Table linen; table napkins, of flax, not knitted or crocheted",NMB,0,0,163,20,163,20,Final,,,,
201906,6302590017,"Table linen; other than tablecloths or table napkins, of flax, not knitted or crocheted",NMB,0,0,48,8,48,8,Final,,,,
201906,6302590021,"Table linen; tablecloths, of textile materials (other than cotton, flax or man-made fibres), not knitted or crocheted",NMB,0,0,279,5,279,5,Final,,,,
201906,6302590029,"Table linen; other than tablecloths or table napkins, of textile materials (other than cotton, flax or man-made fibres), not knitted or crocheted",NMB,205,59,0,0,205,59,Final,,,,
201906,6302600001,"Toilet linen; of terry towelling or similar terry fabrics, of cotton, roller towels",NMB,574,300,"7,177","1,131","7,751","1,431",Final,,,,
201906,6302600009,"Toilet linen; of terry towelling or similar terry fabrics, of cotton, other than roller towels",NMB,"73,261","18,795","35,840","10,106","109,101","28,901",Final,,,,
201906,6302600011,"Kitchen linen; of terry towelling or similar terry fabrics, of cotton, tea-towels",NMB,16,1,95,21,111,22,Final,,,,
201906,6302600019,"Kitchen linen; of terry towelling or similar terry fabrics, of cotton, other than tea-towels",NMB,0,0,92,14,92,14,Final,,,,
201906,6302910001,"Toilet linen; of cotton, (other than of terry fabrics), roller towels",NMB,503,95,"2,211",225,"2,714",320,Final,,,,
201906,6302910009,"Toilet linen; of cotton, (other than of terry fabrics), other than roller towels",NMB,"7,112",102,"40,570","8,936","47,682","9,038",Final,,,,
201906,6302910011,"Kitchen linen; of cotton, (other than of terry fabrics), tea-towels",NMB,243,39,"2,075",641,"2,318",680,Final,,,,
201906,6302910019,"Kitchen linen; of cotton, (other than of terry fabrics), other than tea-towels",NMB,379,28,0,0,379,28,Final,,,,
201906,6302930009,"Toilet linen; of man-made fibres, other than roller towels",NMB,"5,273","1,010","11,703","2,765","16,976","3,775",Final,,,,
201906,6302930019,"Kitchen linen; of man-made fibres, other than tea-towels",NMB,0,0,668,200,668,200,Final,,,,
201906,6302990017,"Kitchen linen; of flax, tea-towels",NMB,0,0,130,8,130,8,Final,,,,
201906,6302990029,"Kitchen linen; of textile materials (other than cotton, flax or man-made fibres), tea-towels",NMB,591,102,0,0,591,102,Final,,,,
201906,6302990039,"Kitchen linen; of textile materials (other than cotton, flax or man-made fibres), other than tea-towels",NMB,"1,035",300,0,0,"1,035",300,Final,,,,
201906,6303190019,"Curtains (including drapes) and interior blinds; curtain or bed valances; knitted or crocheted, of textile materials other than cotton or synthetic fibres",NMB,0,0,"1,315",67,"1,315",67,Final,,,,
201906,6303910100,"Curtains; of cotton, not knitted or crocheted",NMB,"6,512",2,0,0,"6,512",2,Final,,,,
201906,6303910900,"Interior blinds, curtain or bed valances; of cotton, not knitted or crocheted",NMB,0,0,164,11,164,11,Final,,,,
201906,6303920100,"Curtains; of synthetic fibres, not knitted or crocheted",NMB,"31,207","2,357","5,139",221,"36,346","2,578",Final,,,,
201906,6303920900,"Interior blinds, curtain or bed valances; of synthetic fibres, not knitted or crocheted",NMB,"17,313","1,172",339,10,"17,652","1,182",Final,,,,
201906,6303990100,"Curtains; of textile materials other than cotton or synthetic fibres, not knitted or crocheted",NMB,"14,374",172,"1,897",43,"16,271",215,Final,,,,
201906,6303990900,"Interior blinds, curtain or bed valances; of textile materials other than cotton or synthetic fibres, not knitted or crocheted",NMB,"6,223",10,0,0,"6,223",10,Final,,,,
201906,6304190000,Bedspreads; not knitted or crocheted,NMB,0,0,"1,018",8,"1,018",8,Final,,,,
201906,6304910019,"Furnishing articles; excluding those of heading no. 9404, n.e.c. in heading 6304, knitted or crocheted",,"12,161",,379,,"12,540",,Final,,,,
201906,6304920009,"Furnishing articles; of cotton, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,0,0,"43,514","1,098","43,514","1,098",Final,,,,
201906,6304930009,"Furnishing articles; of synthetic fibres, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,"9,058",88,"7,818",365,"16,876",453,Final,,,,
201906,6304990019,"Furnishing articles; of textile materials other than cotton or synthetic fibres, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,"10,302",108,"13,733","152,426","24,035","152,534",Final,,,,
201906,6305100900,"Sacks and bags; (other than wool packs), of a kind used for the packing of goods, of jute or other textile bast fibres of heading no. 5303",NMB,"1,235","2,000",28,2,"1,263","2,002",Final,,,,
201906,6305200900,"Sacks and bags; (other than wool packs), of a kind used for the packing of goods, of cotton",NMB,"1,532","9,500",0,0,"1,532","9,500",Final,,,,
201906,6305329000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, flexible intermediate bulk containers, other than wool packs",NMB,0,0,"11,958",120,"11,958",120,Final,,,,
201906,6305331000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, of polyethylene or polypropylene strip or the like, wool packs, not flexible intermediate bulk containers",NMB,"23,144","7,500",0,0,"23,144","7,500",Final,,,,
201906,6305339000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, of polyethylene or polypropylene strip or the like, other than wool packs, not flexible intermediate bulk containers",NMB,"9,481","8,044","4,346","4,100","13,827","12,144",Final,,,,
201906,6305399000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, (other than wool packs), not of polyethylene or polypropylene strip or the like, not flexible intermediate bulk containers",NMB,"6,939",574,0,0,"6,939",574,Final,,,,
201906,6306120000,"Tarpaulins, awnings and sunblinds; of synthetic fibres",,"36,710",,"8,928",,"45,638",,Final,,,,
201906,6306190019,"Tarpaulins, awnings and sunblinds; of textile materials other than cotton or synthetic fibres",,"7,176",,0,,"7,176",,Final,,,,
201906,6306220000,Tents; of synthetic fibres,,"16,420",,"31,599",,"48,019",,Final,,,,
201906,6306290019,Tents; of textile materials other than cotton or synthetic fibres,,"1,044",,69,,"1,113",,Final,,,,
201906,6306300010,"Sails; for boats, sailboards or landcraft, of synthetic fibres",,"2,083,306",,"77,018",,"2,160,324",,Final,,,,
201906,6306300019,"Sails; for boats, sailboards or landcraft, of textile materials other than synthetic fibres",,"293,354",,"1,115",,"294,469",,Final,,,,
201906,6306400010,"Camping goods, pneumatic mattresses; of cotton",,"977,506",,"2,626",,"980,132",,Final,,,,
201906,6306909019,"Camping goods; n.e.c. in heading no. 6306, other than of cotton",,"1,072",,"2,873",,"3,945",,Final,,,,
201906,6307100000,"Cloths; floor cloths, dish-cloths, dusters and similar cleaning cloths",,"9,834",,"30,773",,"40,607",,Final,,,,
201906,6307200000,Life-jackets and life-belts,,"10,553",,"4,961",,"15,514",,Final,,,,
201906,6307900100,Flags; national flags,,"5,973",,0,,"5,973",,Final,,,,
201906,6307900900,"Flags, pennants and banners; other than national flags",,"151,012",,"10,052",,"161,064",,Final,,,,
201906,6307901900,Cheese cloths and caps; wrist supporting straps; double combined or joined embroideries in the piece; loops and bands for umbrellas; weather seal,,"3,664",,0,,"3,664",,Final,,,,
201906,6307902100,Knee and ankle supports,,"13,640",,17,,"13,657",,Final,,,,
201906,6307902810,"Textiles; made up articles (including dress patterns), n.e.c. in chapter 63, n.e.c. in heading no. 6307, n.e.c. in item no. 6307.90",,"259,244",,"157,962",,"417,206",,Final,,,,
201906,6308000000,"Fabrics, woven and yarn; in sets, whether or not with accessories, for making up into rugs, tapestries, embroidered table cloths or serviettes, or similar textile articles; packaged for retail sale",,"8,229",,0,,"8,229",,Final,,,,
201906,6309000100,Clothing; worn,KGM,"1,220,718","736,573","2,607","1,020","1,223,325","737,593",Final,,,,
201906,6309001100,Footwear; worn,KGM,"89,885","53,099",0,0,"89,885","53,099",Final,,,,
201906,6310100000,"Rags; used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables of textile materials; sorted",KGM,133,130,0,0,133,130,Final,,,,
201906,6310900000,"Rags; used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables of textile materials; other than sorted",KGM,"16,258","15,705",0,0,"16,258","15,705",Final,,,,
201906,6401100800,"Footwear; waterproof, with metal toe-cap, gumboots, (not of rubber), sizes exceeding adults' size 4, (uppers not assembled by stitch, rivet, nail, screw, plug or similar)",NPR,"8,500",625,0,0,"8,500",625,Final,,,,
201906,6401101901,"Footwear; waterproof (not gumboots) with metal toe-cap, with outer soles and uppers of rubber or plastics, (uppers not assembled by stitch, rivet, nail, screw, plug or similar), men's and boys', over adults size 4",NPR,"2,908",20,0,0,"2,908",20,Final,,,,
201906,6401920201,"Footwear; waterproof, (no metal toe-cap), covering the ankle (but not the knee), gumboots, of natural rubber, children's sizes 0 to 9 1/2, (uppers not assembled by stitch, rivet, nail, screw, plug or similar)",NPR,"1,499",36,"2,747",393,"4,246",429,Final,,,,
201906,6401920231,"Footwear; waterproof, (no metal toe-cap), covering the ankle (but not the knee), gumboots, (not natural rubber), children's size 0 to 9 1/2, (uppers not assembled by stitch, rivet, nail, screw, plug or similar)",NPR,0,0,"10,541",45,"10,541",45,Final,,,,
201906,6401920259,"Footwear; waterproof, (no metal toe-cap), covering the ankle (but not the knee), gumboots, (not natural rubber), exceeding size 4, (uppers not assembled by stitch, rivet, nail, screw, plug or similar)",NPR,"4,498",250,13,1,"4,511",251,Final,,,,
201906,6401920900,"Footwear; waterproof, (no metal toe-cap), covering the ankle (but not the knee), gumboots, (not rubber), exceeding size 4, (uppers not assembled by stitch, rivet, nail, screw, plug or similar)",NPR,"2,176",136,394,25,"2,570",161,Final,,,,
201906,6401922901,"Footwear; waterproof (not gumboots), covering the ankle (but not the knee), rubber or plastic outer soles and uppers (not assembled by stitch, rivet, nail, screw, plug or similar), men's and boys', exceeding adults' size 4",NPR,"1,285",10,0,0,"1,285",10,Final,,,,
201906,6402191901,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles and uppers of rubber or plastics, exceeding adult's size 4, men's and boys'",NPR,"29,856",705,803,18,"30,659",723,Final,,,,
201906,6402191909,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles and uppers of rubber or plastics, exceeding adult's size 4, women's and girls'",NPR,0,0,253,4,253,4,Final,,,,
201906,6402201900,"Footwear; with outer soles and uppers of rubber or plastics, upper straps or thongs assembled to the sole by plugs, exceeding adults' size 4",NPR,"1,494",23,"11,143",909,"12,637",932,Final,,,,
201906,6402911129,"Footwear; covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 1 1/2 but not exceeding adults' size 4, women's and girls'",NPR,0,0,85,2,85,2,Final,,,,
201906,6402911910,"Footwear; covering the ankle, with protective metal toe-caps, with outer soles and uppers of rubber or plastics, exceeding adults' size 4",NPR,"4,011",30,0,0,"4,011",30,Final,,,,
201906,6402911929,"Footwear; covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 4, women's and girls'",NPR,0,0,"5,294",104,"5,294",104,Final,,,,
201906,6402990100,"Footwear; n.e.c. in heading no. 6402, (other than just covering the ankle), with outer soles and uppers of rubber or plastics, child sizes 0-9 1/2 inclusive",NPR,"71,098","8,184",0,0,"71,098","8,184",Final,,,,
201906,6402991129,"Footwear; not covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 1 1/2 but not exceeding adults' size 4, women's and girls'",NPR,0,0,"8,505",67,"8,505",67,Final,,,,
201906,6402991915,"Footwear; not covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 4, men's and boys'",NPR,0,0,"77,183",780,"77,183",780,Final,,,,
201906,6402991929,"Footwear; not covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 4, women's and girls'",NPR,0,0,"61,466",673,"61,466",673,Final,,,,
201906,6403190100,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles of rubber, plastics, leather or composition leather and uppers of leather, child sizes 0 to 9 1/2 inclusive",NPR,0,0,44,3,44,3,Final,,,,
201906,6403191119,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles of rubber, plastics, leather, composition leather, uppers of leather, children's size 10 to adult's size 1 1/2, not functional types or running shoes",NPR,0,0,"3,213",2,"3,213",2,Final,,,,
201906,6403191901,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles of rubber, plastics, leather or composition leather and uppers of leather, exceeding adult's size 4, functional types",NPR,0,0,"27,601",721,"27,601",721,Final,,,,
201906,6403191919,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles of rubber, plastics, leather or composition leather and uppers of leather, exceeding adult's size 4, not functional types or running shoes",NPR,"1,754",65,"1,014",44,"2,768",109,Final,,,,
201906,6403200100,"Footwear; with outer soles of leather, uppers consisting of leather straps across instep and around the big toe, child sizes 0 to 9 1/2 inclusive",NPR,185,6,21,1,206,7,Final,,,,
201906,6403201909,"Footwear; with outer soles of leather, uppers consisting of leather straps across instep and around the big toe, exceeding adults' size 4, women's and girls'",NPR,0,0,44,1,44,1,Final,,,,
201906,6403400900,"Footwear; with metal toe-cap, outer soles of rubber, plastics, leather or composition leather, uppers of leather, exceeding adults' size 4",NPR,"32,455",476,"67,832","1,320","100,287","1,796",Final,,,,
201906,6403511909,"Footwear; n.e.c. in heading no. 6403, with leather outer soles and uppers, covering the ankle, exceeding adults' size 4, men's and boys', not containing woolskin",NPR,0,0,"13,824",49,"13,824",49,Final,,,,
201906,6403511919,"Footwear; n.e.c. in heading no. 6403, with leather outer soles and uppers, covering the ankle, exceeding adults' size 4, women's and girls', not containing woolskin",NPR,0,0,"11,763",54,"11,763",54,Final,,,,
201906,6403590100,"Footwear; (not covering the ankle), outer soles and uppers of leather, child sizes 0 to 9 1/2 inclusive",NPR,0,0,28,2,28,2,Final,,,,
201906,6403591139,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding size 1 1/2 but not exceeding adults' size 4, (not thong type), men's and boys', not containing woolskin",NPR,0,0,"2,780",6,"2,780",6,Final,,,,
201906,6403591149,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding size 1 1/2 but not exceeding adults' size 4, women's and girls', not containing woolskin",NPR,0,0,673,13,673,13,Final,,,,
201906,6403591901,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding adults' size 4, thong type",NPR,"1,546",12,0,0,"1,546",12,Final,,,,
201906,6403591919,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding adults' size 4, (not thong type), men's and boys', not containing woolskin",NPR,"9,240",220,"4,298",29,"13,538",249,Final,,,,
201906,6403591929,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding adults' size 4, (not thong type), women's and girls', not containing woolskin",NPR,0,0,"118,485",222,"118,485",222,Final,,,,
201906,6403911149,"Footwear; covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding size 1 1/2 but not exceeding adults' size 4, women's and girls', not containing woolskin",NPR,0,0,"9,885",161,"9,885",161,Final,,,,
201906,6403911933,"Footwear; covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, men's and boys', not containing woolskin",NPR,"1,030",8,"66,197",599,"67,227",607,Final,,,,
201906,6403911939,"Footwear; covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, women's and girls', not containing woolskin",NPR,0,0,"118,671","1,289","118,671","1,289",Final,,,,
201906,6403990119,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, child sizes 0 to 9 1/2 inclusive",NPR,0,0,24,2,24,2,Final,,,,
201906,6403991137,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, children's size 10 to adults' size 1 1/2, not thong type, women's and girls'",NPR,0,0,"1,124",1,"1,124",1,Final,,,,
201906,6403991159,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding size 1 1/2 but not exceeding adults' size 4, not thong type, women's and girls', not containing woolskin",NPR,0,0,"69,948",465,"69,948",465,Final,,,,
201906,6403991931,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, thong type",NPR,0,0,"1,014",15,"1,014",15,Final,,,,
201906,6403991933,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, not thong type, men's and boys', containing woolskin",NPR,0,0,"1,314",18,"1,314",18,Final,,,,
201906,6403991937,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, not thong type, men's and boys', not containing woolskin",NPR,"1,745",4,"95,476",692,"97,221",696,Final,,,,
201906,6403991949,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, not thong type, women's and girls', not containing woolskin",NPR,312,47,"746,995","9,286","747,307","9,333",Final,,,,
201906,6404110109,"Sports footwear; tennis, basketball, gym, training shoes and the like, with textile uppers and outer soles of rubber or plastics (excluding canvas uppers and rubber soles), child sizes 0 to 9 1/2 inclusive",NPR,0,0,62,5,62,5,Final,,,,
201906,6404111519,"Sports footwear; with outer soles of rubber and canvas uppers, exceeding adult's size 4, other than functional types and running shoes",NPR,"1,038",3,"16,662",364,"17,700",367,Final,,,,
201906,6404112911,"Sports footwear; tennis, basketball, gym, training shoes and the like, outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, running shoes",NPR,"8,085",187,"2,904",57,"10,989",244,Final,,,,
201906,6404112919,"Sports footwear; tennis, basketball, gym, training shoes and the like, outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, other than functional types and running shoes",NPR,0,0,"4,568",76,"4,568",76,Final,,,,
201906,6404190109,"Footwear; (other than sportswear), (other than having canvas uppers and rubber soles), child sizes 0 to 9 1/2 inclusive",NPR,0,0,23,3,23,3,Final,,,,
201906,6404191219,"Footwear; (other than sportswear), with outer soles of rubber and canvas uppers, exceeding size 1 1/2 but not exceeding size 4, women's and girls'",NPR,0,0,636,32,636,32,Final,,,,
201906,6404191501,"Footwear; (other than sportswear), with outer soles of rubber and canvas uppers, exceeding size 4, men's and boys'",NPR,0,0,"3,245",31,"3,245",31,Final,,,,
201906,6404191509,"Footwear; (other than sportswear), with outer soles of rubber and canvas uppers, exceeding size 4, women's and girls'",NPR,114,5,"40,789",218,"40,903",223,Final,,,,
201906,6404192111,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, children's size 10 to adults' size 1 1/2, (not thong type), men's and boys'",NPR,0,0,298,12,298,12,Final,,,,
201906,6404192119,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, children's size 10 to adults' size 1 1/2, (not thong type), women's and girls'",NPR,0,0,347,14,347,14,Final,,,,
201906,6404192131,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, exceeding size 1 1/2 but not exceeding adults' size 4, (not thong type), men's and boys', containing woolskin",NPR,0,0,"4,390",60,"4,390",60,Final,,,,
201906,6404192141,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, exceeding size 1 1/2 but not exceeding adults' size 4, (not thong type), women's and girls', containing woolskin",NPR,0,0,"22,682",310,"22,682",310,Final,,,,
