Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202303,2009891016,"Juice; of single fruits n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,0,0,168,95,168,95,Provisional,,,,
202303,2009891025,"Juice; of single nuts n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"7,544","1,577",0,0,"7,544","1,577",Provisional,,,,
202303,2009892015,"Juice; blackcurrant concentrate, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"458,808","18,201",0,0,"458,808","18,201",Provisional,,,,
202303,2009892019,"Juice; blueberry concentrate, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"6,480",608,0,0,"6,480",608,Provisional,,,,
202303,2009892030,"Juice; of single fruits n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"214,630","63,745",0,0,"214,630","63,745",Provisional,,,,
202303,2009893020,"Juice; of single fruits n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"33,199","14,015","3,633",260,"36,832","14,274",Provisional,,,,
202303,2009893040,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"166,268","38,216",0,0,"166,268","38,216",Provisional,,,,
202303,2009899000,"Juice; of single vegetables n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"1,174,742","259,225",0,0,"1,174,742","259,225",Provisional,,,,
202303,2009899210,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"1,974","1,176",0,0,"1,974","1,176",Provisional,,,,
202303,2009899220,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,0,0,"29,442","9,900","29,442","9,900",Provisional,,,,
202303,2009900102,"Juice; mixtures of fruit juices (but not nut juice), unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"6,204","1,924",540,252,"6,744","2,176",Provisional,,,,
202303,2009900115,"Juice; mixtures nut juices, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,0,0,224,95,224,95,Provisional,,,,
202303,2009900902,"Juice; mixtures of fruit juices (but not nut juice), unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"9,612","2,052",0,0,"9,612","2,052",Provisional,,,,
202303,2009901102,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"53,981","23,672","2,870",431,"56,851","24,103",Provisional,,,,
202303,2009902100,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"407,738","129,729","7,889",74,"415,627","129,803",Provisional,,,,
202303,2009902900,"Juice; mixtures of vegetable juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"74,992","25,955","7,184","6,195","82,176","32,150",Provisional,,,,
202303,2101110001,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs not exceeding 1kg",KGM,"135,166","4,484","7,035",111,"142,201","4,595",Provisional,,,,
202303,2101110005,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs exceeding 1kg",KGM,"3,323",429,0,0,"3,323",429,Provisional,,,,
202303,2101129002,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, mixtures of coffee and other ingredients in dry form, in packs not exceeding 1kg",KGM,"2,241",130,160,12,"2,401",142,Provisional,,,,
202303,2101129008,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, mixtures of coffee and other ingredients in dry form, in packs exceeding 1kg",KGM,"8,224",27,0,0,"8,224",27,Provisional,,,,
202303,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,"272,261","38,559",99,21,"272,360","38,579",Provisional,,,,
202303,2101200900,"Tea or mate, extracts, essences, concentrates and preparations; with a basis of these or with a basis of tea or mate, other than those of item no. 2101.20.01.00",,"2,495",,638,,"3,133",,Provisional,,,,
202303,2101300000,"Chicory, roasted and other roasted coffee substitutes; extracts, essences and concentrates thereof",KGM,"13,355",203,0,0,"13,355",203,Provisional,,,,
202303,2102100002,"Yeasts; active, dry, having a moisture content not exceeding 50%, bakers' yeast",KGM,"19,854","3,600",120,6,"19,974","3,606",Provisional,,,,
202303,2102100004,"Yeasts; active, dry, having a moisture content not exceeding 50%, brewery yeast",KGM,"5,976",693,"1,095",3,"7,071",695,Provisional,,,,
202303,2102100008,"Yeasts; active, dry, having a moisture content not exceeding 50%, (other than bakers', brewery and wine yeasts)",KGM,"2,317",36,0,0,"2,317",36,Provisional,,,,
202303,2102100019,"Yeasts; active, fresh, other than bakers' yeast",KGM,"6,876",500,761,300,"7,637",800,Provisional,,,,
202303,2102201900,"Single-cell micro-organisms; dead, excluding algae and yeasts and excluding vaccines of heading no. 3002",,"4,160",,0,,"4,160",,Provisional,,,,
202303,2102300000,Baking powders; prepared,KGM,"29,955","6,408",0,0,"29,955","6,408",Provisional,,,,
202303,2103100000,Sauces; soya,LTR,"58,093","4,122","4,939",663,"63,032","4,786",Provisional,,,,
202303,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,"2,028,957","787,379","21,833","2,383","2,050,790","789,762",Provisional,,,,
202303,2103300900,Mustard; prepared,KGM,"17,000","1,371","12,486","4,161","29,486","5,532",Provisional,,,,
202303,2103900010,Sauces and preparations therefor; n.e.c. in heading no. 2103; containing peanuts,LTR,"6,026",591,0,0,"6,026",591,Provisional,,,,
202303,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,"3,521,911","786,372","103,771","14,379","3,625,682","800,750",Provisional,,,,
202303,2103900027,"Mixed condiments, not containing peanuts",LTR,"291,573","46,105",438,52,"292,011","46,157",Provisional,,,,
202303,2103900033,"Mixed seasonings, containing peanuts",LTR,0,0,"1,491",112,"1,491",112,Provisional,,,,
202303,2103900039,"Mixed seasonings, not containing peanuts",LTR,"3,433,398","836,418","8,978","3,608","3,442,376","840,026",Provisional,,,,
202303,2104100105,"Soups and broths and preparations therefor; fish, crustacean and mollusc",KGM,"138,605","11,395",652,36,"139,257","11,431",Provisional,,,,
202303,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,"2,879,679",,"1,039",,"2,880,718",,Provisional,,,,
202303,2104100945,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of vegetable",KGM,"3,979,391","1,209,294",724,113,"3,980,115","1,209,407",Provisional,,,,
202303,2104100949,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), other than meat or vegetable",,"17,405",,"2,025",,"19,430",,Provisional,,,,
202303,2104200000,Homogenised composite food preparations,,"2,101,766",,60,,"2,101,826",,Provisional,,,,
202303,2105001000,Ice cream and other edible ice; containing cocoa,KGM,"1,505,059","247,897",0,0,"1,505,059","247,897",Provisional,,,,
202303,2105005900,Ice cream and other edible ice; not containing alcohol or cocoa,KGM,"7,060,121","1,241,769",0,0,"7,060,121","1,241,769",Provisional,,,,
202303,2106100100,Protein; textured vegetable,,"269,226",,"24,717",,"293,943",,Provisional,,,,
202303,2106100900,"Protein; concentrates and textured protein substances, excluding textured vegetable protein",,"3,831,157",,"14,353",,"3,845,510",,Provisional,,,,
202303,2106901010,Food preparations; tablets consisting of saccharin and a foodstuff used for sweetening purposes,KGM,"5,409",28,240,20,"5,649",48,Provisional,,,,
202303,2106902000,"Food preparations; compound alcoholic, (not based on odoriferous substances), used for the manufacture of beverages, containing not more than 1.15% vol.",LTR,"5,941",240,0,0,"5,941",240,Provisional,,,,
202303,2106909901,"Food preparations; food stuffs and chemicals, mixtures, used in the preparation of human foodstuffs",,"18,418,030",,"12,646",,"18,430,676",,Provisional,,,,
202303,2106909909,Food preparations n.e.c.; coconut cream,KGM,"10,480","1,276","17,179","4,092","27,659","5,367",Provisional,,,,
202303,2106909911,Food preparations n.e.c.; nut pastes,KGM,321,23,0,0,321,23,Provisional,,,,
202303,2106909919,Food preparations n.e.c.; sweet fat; preparations of edible fats (including butterfat) and sugar,KGM,"1,570,091","200,037",0,0,"1,570,091","200,037",Provisional,,,,
202303,2106909921,Food preparations n.e.c.; crystals or powders for preparing beverages,KGM,"2,127,291","82,417","933,045","40,872","3,060,336","123,289",Provisional,,,,
202303,2106909929,Food preparations n.e.c.; jelly crystals or powders,KGM,"66,570",622,167,6,"66,737",629,Provisional,,,,
202303,2106909948,"Food preparations; n.e.c. in item no. 2106.90, in aerosol containers, not containing chlorofluorocarbons",NMB,"61,442",177,0,0,"61,442",177,Provisional,,,,
202303,2106909961,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), containing deer products, in tablet form",KGM,"1,377,460","10,621","2,732",10,"1,380,192","10,631",Provisional,,,,
202303,2106909969,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), containing deer products, other than in tablet form",KGM,"234,444","5,427",0,0,"234,444","5,427",Provisional,,,,
202303,2106909980,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), not containing deer products",KGM,"70,086,482","2,850,209","1,185,127","28,477","71,271,609","2,878,686",Provisional,,,,
202303,2201100100,"Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured), in metal containers",LTR,"6,563","11,460",0,0,"6,563","11,460",Provisional,,,,
202303,2201100900,"Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured), other than in metal containers",LTR,"2,290,754","2,298,069","2,788",16,"2,293,542","2,298,085",Provisional,,,,
202303,2201900900,"Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow, other than in metal containers",LTR,"291,888","282,906","182,198","3,560","474,086","286,466",Provisional,,,,
202303,2202100100,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured, in metal containers",LTR,"20,525,451","7,451,522","65,973","13,547","20,591,424","7,465,069",Provisional,,,,
202303,2202100900,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured, other than in metal containers",LTR,"3,501,119","1,595,717","117,384","17,957","3,618,503","1,613,673",Provisional,,,,
202303,2202911019,"Non-alcoholic beverages; non-alcoholic beer, in metal containers, not containing deer products",LTR,210,40,0,0,210,40,Provisional,,,,
202303,2202919019,"Non-alcoholic beverages; non-alcoholic beer, other than in metal containers, not containing deer products",LTR,"6,106","2,586",0,0,"6,106","2,586",Provisional,,,,
202303,2202991019,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, (not including fruit, nut or vegetable juices of heading no. 2009), in metal containers, not containing deer products",LTR,"214,382","67,228","245,489","48,645","459,871","115,873",Provisional,,,,
202303,2202999020,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, (not including fruit, nut or vegetable juices of heading no. 2009), other than in metal containers, not containing deer products",LTR,"2,155,704","794,902","48,116","4,178","2,203,820","799,080",Provisional,,,,
202303,2203000201,"Beer; made from malt, containing not more than 1.15% vol., in cans",LTR,"17,753","4,056",0,0,"17,753","4,056",Provisional,,,,
202303,2203000209,"Beer; made from malt, containing not more than 1.15% vol., not in cans",LTR,535,198,0,0,535,198,Provisional,,,,
202303,2203001201,"Beer; made from malt, containing more than 1.15% vol. but not more than 2.5% vol., in cans",LTR,491,79,0,0,491,79,Provisional,,,,
202303,2203001209,"Beer; made from malt, containing more than 1.15% vol. but not more than 2.5% vol., not in cans",LTR,"2,421",904,0,0,"2,421",904,Provisional,,,,
202303,2203002202,"Beer; made from malt, containing more than 2.5% vol., but not more than 4.35% vol., in cans",LPA,"39,606",374,0,0,"39,606",374,Provisional,,,,
202303,2203002208,"Beer; made from malt, containing more than 2.5% vol., but not more than 4.35% vol., not in cans",LPA,"976,605","27,015",0,0,"976,605","27,015",Provisional,,,,
202303,2203003102,"Beer; made from malt, containing more than 4.35% vol., but not more than 5% vol., in cans",LPA,"547,731","15,129",0,0,"547,731","15,129",Provisional,,,,
202303,2203003108,"Beer; made from malt, containing more than 4.35% vol., but not more than 5% vol., not in cans",LPA,"794,254","21,046","209,406","2,733","1,003,660","23,779",Provisional,,,,
202303,2203003902,"Beer; made from malt, containing more than 5% vol., in cans",LPA,"465,136","4,877",0,0,"465,136","4,877",Provisional,,,,
202303,2203003908,"Beer; made from malt, containing more than 5% vol., not in cans",LPA,"296,677","4,419","5,108",86,"301,785","4,506",Provisional,,,,
202303,2204100100,"Wine; sparkling, champagne",LTR,590,28,"105,536","2,727","106,126","2,755",Provisional,,,,
202303,2204101209,"Wine; sparkling, for further manufacture in a licensed manufacturing area, white",LTR,"498,988","96,016",0,0,"498,988","96,016",Provisional,,,,
202303,2204101801,"Wine; sparkling, (other than for manufacture in a licensed manufacturing area), red",LTR,"1,069,693","75,130","4,820",306,"1,074,513","75,436",Provisional,,,,
202303,2204101809,"Wine; sparkling, (other than for manufacture in a licensed manufacturing area), white",LTR,"604,812","44,478","21,447",647,"626,259","45,125",Provisional,,,,
202303,2204210201,"Wine; still, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white, in containers of a capacity not exceeding 750ml",LTR,"6,526,172","546,986","16,071",951,"6,542,243","547,937",Provisional,,,,
202303,2204210209,"Wine; still, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white, in containers of a capacity exceeding 750ml but not exceeding 2 litres",LTR,"159,390","15,822",0,0,"159,390","15,822",Provisional,,,,
202303,2204210211,"Wine; still, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., red, in containers of a capacity not exceeding 750ml",LTR,"225,461","22,923","1,627",11,"227,088","22,934",Provisional,,,,
202303,2204210241,"Wine; still, for further manufacture in a licensed manufacturing area, containing more than 14% vol., (not sherry or port), in containers of a capacity not exceeding 750ml",LTR,"28,325","2,412",0,0,"28,325","2,412",Provisional,,,,
202303,2204211301,"Wine; still, containing more than 14% vol., fortified by addition of spirits or any substance containing spirit, sherry, in containers of a capacity not exceeding 750ml, not for further manufacture in a licensed manufacturing area",LPA,132,1,0,0,132,1,Provisional,,,,
202303,2204211311,"Wine; still, containing more than 14% vol., fortified by addition of spirits or any substance containing spirit, port, in containers of a capacity not exceeding 750ml, not for further manufacture in a licensed manufacturing area",LPA,0,0,"1,464",31,"1,464",31,Provisional,,,,
202303,2204211321,"Wine; still, containing more than 14% vol., fortified by addition of spirits or any substance containing spirit, (not sherry or port), in containers of a capacity not exceeding 750ml, not for further manufacture in a licensed manufacturing area",LPA,"7,101",32,0,0,"7,101",32,Provisional,,,,
202303,2204211801,"Wine; still, (not containing more than 14% vol.), white, in containers of a capacity not exceeding 750ml, not for further manufacture in a licensed manufacturing area",LTR,"122,886,734","13,104,786","200,320","12,058","123,087,054","13,116,844",Provisional,,,,
202303,2204211809,"Wine; still, (not containing more than 14% vol.), white, in containers of a capacity exceeding 750ml but not exceeding 2 litres, not for further manufacture in a licensed manufacturing area",LTR,0,0,"6,046",20,"6,046",20,Provisional,,,,
202303,2204211811,"Wine; still, (not containing more than 14% vol.), red, in containers of a capacity not exceeding 750ml, not for further manufacture in a licensed manufacturing area",LTR,"12,317,404","865,181","1,053,834","37,377","13,371,238","902,558",Provisional,,,,
202303,2204211819,"Wine; still, (not containing more than 14% vol.), red, in containers of a capacity exceeding 750ml but not exceeding 2 litres, not for further manufacture in a licensed manufacturing area",LTR,"17,772",843,"36,884",96,"54,656",939,Provisional,,,,
202303,2204221010,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white",LTR,"490,497","96,981",0,0,"490,497","96,981",Provisional,,,,
202303,2204221011,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., red",LTR,"485,107","69,301",0,0,"485,107","69,301",Provisional,,,,
202303,2204229010,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, containing not more than 14% vol., white, not for further manufacture in a licensed manufacturing area",LTR,"2,408,377","413,737",0,0,"2,408,377","413,737",Provisional,,,,
202303,2204229019,"Wine; still, in containers holding more than 2 litres but not more than 10 litres, containing not more than 14% vol., red, not for further manufacture in a licensed manufacturing area",LTR,"20,789","1,352",0,0,"20,789","1,352",Provisional,,,,
202303,2204291010,"Wine; still, in containers holding over 10 litres, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white",LTR,"2,342,877","384,061",0,0,"2,342,877","384,061",Provisional,,,,
202303,2204291039,"Wine; still, in containers holding over 10 litres, for further manufacture in a licensed manufacturing area, containing more than 14% vol., (not sherry or port)",LTR,"35,161,189","6,988,554",0,0,"35,161,189","6,988,554",Provisional,,,,
202303,2204299010,"Wine; still, in containers holding over 10 litres, containing not more than 14% vol., white, not for further manufacture in a licensed manufacturing area",LTR,"11,053,090","2,279,596",0,0,"11,053,090","2,279,596",Provisional,,,,
202303,2204299019,"Wine; still, in containers holding over 10 litres, containing not more than 14% vol., red, not for further manufacture in a licensed manufacturing area",LTR,"170,400","24,000",0,0,"170,400","24,000",Provisional,,,,
202303,2205101200,"Vermouth; in containers holding 2 litres or less, containing more than 14% vol., fortified by the addition of spirits, not for further manufacture in a licensed manufacturing area",LPA,0,0,880,3,880,3,Provisional,,,,
202303,2206000819,"Beverages, fermented; fruit or vegetable wine, containing not more than 14% vol., not for further manufacture, other than kiwifruit wine",LTR,"41,275","9,437",701,86,"41,976","9,523",Provisional,,,,
202303,2206003209,"Beverages, fermented; (other than fruit or vegetable wine), containing not more than 1.15% vol., other than sparkling",LTR,"23,752","10,332",0,0,"23,752","10,332",Provisional,,,,
202303,2206003709,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 1.15% vol., but not more than 2.5% vol., not for further manufacture, other than sparkling",LTR,"2,233",53,0,0,"2,233",53,Provisional,,,,
202303,2206004309,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 2.5% vol., but not more than 6% vol., for further manufacture, other than sparkling",LPA,"7,150",257,0,0,"7,150",257,Provisional,,,,
202303,2206004701,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 2.5% vol., but not more than 6% vol., (not for further manufacture), sparkling",LPA,"71,156","1,971",0,0,"71,156","1,971",Provisional,,,,
202303,2206004709,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 2.5% vol., but not more than 6% vol., not for further manufacture, other than sparkling",LPA,"473,478","8,234",0,0,"473,478","8,234",Provisional,,,,
202303,2206006809,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 9% but not more than 14% vol., not for further manufacture, other than sparkling",LTR,0,0,268,11,268,11,Provisional,,,,
202303,2208200801,"Spirits, brandy; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,0,0,"1,138",5,"1,138",5,Provisional,,,,
202303,2208300201,"Spirits, whiskies; having a customs value of less than $22 per litre, for further manufacture, in containers of less than 180 litres, in bottles",LPA,"4,669",192,"1,440",39,"6,109",231,Provisional,,,,
202303,2208300401,"Spirits, whiskies; having a customs value of less than $22 per litre, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"193,832","2,167","7,377",155,"201,209","2,321",Provisional,,,,
202303,2208300419,"Spirits, whiskies; having a customs value of less than $22 per litre, (not for further manufacture), in containers of 180 litres or more",LPA,703,10,"4,398",60,"5,101",70,Provisional,,,,
202303,2208300801,"Spirits, whiskies; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"244,869","2,855","45,271",738,"290,140","3,593",Provisional,,,,
202303,2208301901,"Whiskies; not exceeding 57% vol., in containers of less than 180 litres capacity, not for further manufacture",LPA,"37,202",514,"2,422",24,"39,624",539,Provisional,,,,
202303,2208400201,"Rum and other spirits obtained by distilling fermented sugar-cane products; having a customs value of less than $22 per litre, for further manufacture, in containers of less than 180 litres, in bottles",LPA,0,0,"3,767",12,"3,767",12,Provisional,,,,
202303,2208400401,"Rum and other spirits obtained by distilling fermented sugar-cane products; having a customs value of less than $22 per litre, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"1,496",74,"1,774",31,"3,270",105,Provisional,,,,
202303,2208400801,"Rum and other spirits obtained by distilling fermented sugar-cane products; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"3,756",183,"20,203",309,"23,959",492,Provisional,,,,
202303,2208401901,"Rum and other spirits obtained by distilling fermented sugar-cane products; not exceeding 57% vol., in containers of less than 180 litres capacity, not for further manufacture",LPA,0,0,"1,217",32,"1,217",32,Provisional,,,,
202303,2208401909,"Rum and other spirits obtained by distilling fermented sugar-cane products; not exceeding 57% vol., in containers of 180 litres or more capacity, not for further manufacture",LPA,0,0,502,17,502,17,Provisional,,,,
202303,2208500201,"Spirits, gin and geneva; having a customs value of less than $22 per litre, for further manufacture, in bottles",LPA,"94,534","2,118","6,168",76,"100,702","2,194",Provisional,,,,
202303,2208500401,"Spirits, gin and geneva; having a customs value of less than $22 per litre, (not for further manufacture), in bottles",LPA,"6,732",155,677,18,"7,409",173,Provisional,,,,
202303,2208500801,"Spirits, gin and geneva; having a customs value of $22 per litre or more, (not for further manufacture), in bottles",LPA,"142,023","2,053","2,147",50,"144,170","2,103",Provisional,,,,
202303,2208501901,"Gin and geneva; not exceeding 57% vol., in containers of less than 180 litres capacity, not for further manufacture",LPA,"24,302",238,"7,879",34,"32,181",272,Provisional,,,,
202303,2208601101,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of less than $22.00 per litre of alcohol, in bottles, for further manufacture",LPA,"1,497",36,"2,991",38,"4,488",74,Provisional,,,,
202303,2208601901,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of less than $22.00 per litre of alcohol, in bottles, not for further manufacture",LPA,"9,430",279,"14,707",171,"24,137",450,Provisional,,,,
202303,2208601909,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of less than $22.00 per litre of alcohol, (not in bottles), not for further manufacture",LPA,"105,234","1,796",0,0,"105,234","1,796",Provisional,,,,
202303,2208602901,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of $22.00 or more per litre of alcohol, in bottles, not for further manufacture",LPA,"49,887",503,"17,779",633,"67,666","1,136",Provisional,,,,
202303,2208602909,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of $22.00 or more per litre of alcohol, (not in bottles), not for further manufacture",LPA,"8,807",728,0,0,"8,807",728,Provisional,,,,
202303,2208609901,"Vodka; (strength not ascertained by OIML hydrometer), (not for further manufacture), (not exceeding 57% vol.), in containers of less than 180l capacity",LPA,"16,430",102,189,6,"16,619",108,Provisional,,,,
202303,2208704000,"Liqueurs and cordials; (not for further manufacture), containing more than 2.5% vol., but not more than 6% vol.",LPA,108,1,0,0,108,1,Provisional,,,,
202303,2208705000,"Liqueurs and cordials; (not for further manufacture), containing more than 6% vol., but not more than 9% vol.",LTR,"52,269","8,024",0,0,"52,269","8,024",Provisional,,,,
202303,2208706000,"Liqueurs and cordials; (not for further manufacture), containing more than 9% vol., but not more than 14% vol.",LTR,144,18,432,17,576,34,Provisional,,,,
202303,2208707100,"Liqueurs and cordials; (not for further manufacture), containing more than 14% vol., but not more than 23% vol.",LPA,"552,525","7,337","9,400",53,"561,925","7,390",Provisional,,,,
202303,2208708001,"Liqueurs and cordials; (not for further manufacture), containing more than 23% vol., but not more than 57% vol.",LPA,"1,152",12,"8,652",110,"9,804",122,Provisional,,,,
202303,2208900600,"Alcoholic preparations; bitters, (not for further manufacture), containing not more than 23% vol.",LPA,"4,290",58,0,0,"4,290",58,Provisional,,,,
202303,2208904810,"Alcoholic preparations; spirits and spirituous beverages of strength measured by OIML hydrometer, nec in heading no. 2208, not for further manufacture, in bottles",LPA,0,0,"4,502",70,"4,502",70,Provisional,,,,
202303,2208906820,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 2.5% but not more than 6% vol.; whisky",LPA,"1,512",15,"153,000",736,"154,512",752,Provisional,,,,
202303,2208906825,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 2.5% but not more than 6% vol.; rum",LPA,"6,469",101,0,0,"6,469",101,Provisional,,,,
202303,2208906830,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 2.5% but not more than 6% vol.; gin",LPA,826,24,0,0,826,24,Provisional,,,,
202303,2208906835,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 2.5% but not more than 6% vol.; vodka",LPA,"1,608,468","22,258",0,0,"1,608,468","22,258",Provisional,,,,
202303,2208906839,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 2.5% but not more than 6% vol.; spirituous beverages nec",LPA,"46,203",489,0,0,"46,203",489,Provisional,,,,
202303,2208907220,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 6% but not more than 9% vol.; whisky",LTR,"820,313","218,958","6,151",580,"826,464","219,538",Provisional,,,,
202303,2208907235,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 6% but not more than 9% vol.; vodka",LTR,"153,844","44,336",0,0,"153,844","44,336",Provisional,,,,
202303,2208907239,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 6% but not more than 9% vol.; spirituous beverages nec",LTR,"280,751","101,096",0,0,"280,751","101,096",Provisional,,,,
202303,2208908525,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 14% but not more than 23% vol.; rum",LPA,0,0,"5,850",50,"5,850",50,Provisional,,,,
202303,2208908539,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 14% but not more than 23% vol.; spirituous beverages nec",LPA,"22,635",431,0,0,"22,635",431,Provisional,,,,
202303,2208909720,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 23% but not more than 57% vol.; whisky, in bottles",LPA,"1,932",5,"8,449",35,"10,381",40,Provisional,,,,
202303,2208909750,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 23% but not more than 57% vol.; vodka, in bottles",LPA,"1,240",47,0,0,"1,240",47,Provisional,,,,
202303,2208909760,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 23% but not more than 57% vol.; spirituous beverages nec, in bottles",LPA,"16,430",102,0,0,"16,430",102,Provisional,,,,
202303,2209000000,Vinegar and substitutes for vinegar; obtained from acetic acid,LTR,"89,804","36,254","8,786",713,"98,590","36,966",Provisional,,,,
202303,2301100009,Meat meal; unfit for human consumption,KGM,"16,469,382","14,104,025",0,0,"16,469,382","14,104,025",Provisional,,,,
