Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201902,5508100029,"Sewing thread; of synthetic staple fibres, containing less than 85% by weight of staple synthetic fibres, mixed mainly or solely with fibres n.e.c. in item no. 5508.10, whether or not put up for retail sale",KGM,218,12,0,0,218,12,Final,,,,
201902,5509220000,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",KGM,76,0,0,0,76,0,Final,,,,
201902,5509320009,"Yarn; (not sewing thread), multiple (folded) or cabled, containing 85% or more by weight of acrylic or modacrylic staple fibres, mixed mainly or solely with fibres other than wool, not for retail sale",KGM,"4,930",90,"8,459",143,"13,389",233,Final,,,,
201902,5511200000,"Yarn; (not sewing thread), of synthetic staple fibres, containing less than 85% by weight of synthetic staple fibres, put up for retail sale",KGM,"8,559",112,"14,404",188,"22,963",300,Final,,,,
201902,5512110019,"Fabrics, woven; (not tyrecord fabrics or tickings) containing 85% or more by weight of polyester staple fibres, unbleached or bleached",MTK,0,0,203,78,203,78,Final,,,,
201902,5512190019,"Fabrics, woven; (not tyrecord fabrics or tickings), containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached",MTK,"13,923","1,795","569,111","237,675","583,034","239,470",Final,,,,
201902,5512210019,"Fabrics, woven; (not tyrecord fabrics or tickings), containing 85% or more by weight of acrylic or modacrylic staple fibres, unbleached or bleached",MTK,0,0,"1,099",24,"1,099",24,Final,,,,
201902,5512290019,"Fabrics, woven; (not tyrecord fabrics or tickings), containing 85% or more by weight of acrylic or modacrylic staple fibres, not unbleached or bleached",MTK,"4,341",371,"2,957",148,"7,298",519,Final,,,,
201902,5512990019,"Fabrics, woven; (not tyrecord fabrics or tickings), of synthetic staple fibres, containing 85% or more by weight of fibres n.e.c. in heading no. 5512, not unbleached or bleached",MTK,0,0,"32,792","1,405","32,792","1,405",Final,,,,
201902,5513110000,"Fabrics, woven; plain weave, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2, unbleached or bleached",MTK,0,0,170,127,170,127,Final,,,,
201902,5513130019,"Fabrics, woven; (not tyrecord fabrics or tickings), n.e.c. in item no. 5513.1, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",MTK,0,0,620,210,620,210,Final,,,,
201902,5513230029,"Fabrics, woven; (not tyrecord or tickings), of polyester staple fibres, n.e.c. in 5513.2, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,0,0,"2,700",500,"2,700",500,Final,,,,
201902,5513310000,"Fabrics, woven; plain weave, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,0,0,"3,136",498,"3,136",498,Final,,,,
201902,5513390039,"Fabrics, woven; (not tyrecord fabrics or tickings), of yarns of different colours, containing less than 85% synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, weight not exceeding 170g/m2",MTK,0,0,994,269,994,269,Final,,,,
201902,5513410000,"Fabrics, woven; plain weave, printed, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,0,0,"2,343",857,"2,343",857,Final,,,,
201902,5514190021,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres, n.e.c. in 5514.1, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, exceeding 170g/m2, unbleached or bleached",MTK,"2,232",84,0,0,"2,232",84,Final,,,,
201902,5514190029,"Fabrics, woven; (not tyrecord fabrics or tickings), containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2, unbleached or bleached",MTK,0,0,885,31,885,31,Final,,,,
201902,5514210000,"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"15,359","4,032","3,052","2,559","18,411","6,591",Final,,,,
201902,5514220009,"Fabrics, woven; (other than tickings), 3- or 4-thread twill, including cross twill, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, weight exceeding 170g/m2",MTK,0,0,341,15,341,15,Final,,,,
201902,5514290019,"Fabrics, woven; (other than tyrecord fabrics and tickings), dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",MTK,0,0,609,55,609,55,Final,,,,
201902,5514300029,"Fabrics, woven; (not tyrecord or tickings), of polyester staple fibres, n.e.c. in item no. 5514.3, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,939,119,114,4,"1,053",123,Final,,,,
201902,5514300039,"Fabrics, woven; (not tyrecord fabrics or tickings), of yarns of different colours, containing less than 85% synthetic staple fibres (other than polyester), mixed mainly or solely with cotton, exceeding 170g/m2",MTK,0,0,143,6,143,6,Final,,,,
201902,5514410000,"Fabrics, woven; plain weave, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"3,126",207,0,0,"3,126",207,Final,,,,
201902,5514490019,"Fabrics, woven; (not tyrecord fabrics or tickings), printed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"4,110",182,0,0,"4,110",182,Final,,,,
201902,5515110019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with viscose rayon staple fibres",MTK,0,0,"5,667","1,076","5,667","1,076",Final,,,,
201902,5515120019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",MTK,0,0,"14,498",602,"14,498",602,Final,,,,
201902,5515190019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",MTK,0,0,"10,521","1,655","10,521","1,655",Final,,,,
201902,5515210019,"Fabrics, woven; (not tyrecord fabrics or tickings), of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",MTK,578,17,"26,107",380,"26,685",397,Final,,,,
201902,5515990910,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair, (not tyrecord fabrics, tickings and fabrics containing a weight of wool or fine animal hair as in item no. 5512.92.11)",MTK,0,0,827,64,827,64,Final,,,,
201902,5515991919,"Fabrics, woven; (not tyrecord fabrics or tickings,) of synthetic staple fibres n.e.c. in chapter 55",MTK,0,0,"22,642","1,661","22,642","1,661",Final,,,,
201902,5516120019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), dyed, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"21,039","7,585","21,039","7,585",Final,,,,
201902,5516130019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of different colours, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"4,947",115,"4,947",115,Final,,,,
201902,5516140019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), printed, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"309,533","114,515","309,533","114,515",Final,,,,
201902,5516220019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), dyed, containing less than 85% by weight or artificial staple fibres, mixed mainly or solely with man-made filaments",MTK,0,0,354,14,354,14,Final,,,,
201902,5516230019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",MTK,0,0,"14,296",968,"14,296",968,Final,,,,
201902,5516420019,"Fabrics, woven; (not tyrecord fabrics, tickings and linings), dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",MTK,"2,838",206,"56,375",660,"59,213",866,Final,,,,
201902,5516430019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",MTK,0,0,"55,127","1,126","55,127","1,126",Final,,,,
201902,5516440019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",MTK,0,0,209,2,209,2,Final,,,,
201902,5516920019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), dyed, of artificial staple fibres n.e.c. in heading no. 5516",MTK,0,0,"1,029",65,"1,029",65,Final,,,,
201902,5516930019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of yarns of different colours, of artificial staple fibres n.e.c. in heading 5516",MTK,0,0,"31,902",681,"31,902",681,Final,,,,
201902,5516940019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), printed, of artificial staple fibres n.e.c. in heading no. 5516",MTK,890,80,"18,407","1,256","19,297","1,336",Final,,,,
201902,5601210000,"Wadding; other articles thereof, of cotton",,413,,0,,413,,Final,,,,
201902,5601220000,"Wadding; other articles thereof, of man-made fibres",,"2,356",,"5,841",,"8,197",,Final,,,,
201902,5601290000,"Wadding; other articles thereof, other than of cotton or man-made fibres",,"4,066",,0,,"4,066",,Final,,,,
201902,5602290009,"Felt; of textile materials other than wool or fine animal hair (excluding floor-covering underlay, needleloom felt and stitch-bonded fibre fabrics), not impregnated, coated covered or laminated",,"25,957",,8,,"25,965",,Final,,,,
201902,5603120009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2), excluding linings",MTK,"5,030",464,"18,355","13,497","23,385","13,961",Final,,,,
201902,5603130009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2), excluding linings",MTK,656,62,820,0,"1,476",62,Final,,,,
201902,5603140009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2), excluding linings",MTK,"10,540",10,7,5,"10,547",15,Final,,,,
201902,5603920009,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2), excluding linings",MTK,0,0,"16,379","1,432","16,379","1,432",Final,,,,
201902,5603930009,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2), excluding linings",MTK,"29,594","5,131",487,0,"30,081","5,131",Final,,,,
201902,5603940009,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 150g/m2), excluding linings",MTK,"690,764","40,588",0,0,"690,764","40,588",Final,,,,
201902,5604100000,Rubber thread and cord; textile covered,,"64,882",,118,,"65,000",,Final,,,,
201902,5604902900,"Yarn; textile yarn, strip, and the like of heading no. 5404 or 5405, impregnated, coated, covered or sheathed with rubber or plastics, n.e.c. in heading no. 5604",KGM,0,0,"3,027",93,"3,027",93,Final,,,,
201902,5605000001,"Yarn; metallised, whether or not gimped, textile yarn, strip or the like of heading no. 5404 or 5405, combined with metal thread, strip or powder or covered with metal, electric fencing yarn",KGM,"39,098","1,826","32,684","1,981","71,782","3,807",Final,,,,
201902,5607490101,"Twine, cordage, ropes, cables; of polyethylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"1,776",36,0,0,"1,776",36,Final,,,,
201902,5607490109,"Twine, cordage, ropes, cables; of polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"320,763","51,627",0,0,"320,763","51,627",Final,,,,
201902,5607501101,"Twine, cordage, ropes, cables; of nylon (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"25,304","2,731","7,606",103,"32,910","2,833",Final,,,,
201902,5607501109,"Twine, cordage, ropes, cables; of polyester (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,0,0,17,1,17,1,Final,,,,
201902,5607501119,"Twine, cordage, ropes, cables; of synthetic fibres n.e.c. in heading no. 5607 (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"27,944",293,"61,648",626,"89,592",919,Final,,,,
201902,5607900115,"Twine; baler or binder twine, of jute or other textile bast fibres of heading no. 5303, whether or not plaited, braided or impregnated, coated, covered or sheathed with rubber or plastic",KGM,120,5,0,0,120,5,Final,,,,
201902,5607901119,"Twine, cordage, ropes, cables; of fibres n.e.c. in heading no. 5607 (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"6,988",140,"6,866",353,"13,854",493,Final,,,,
201902,5608190000,"Twine, cordage or rope; knotted netting, for other than fishing, of man-made textile materials",,0,,"4,852",,"4,852",,Final,,,,
201902,5608900100,"Twine, cordage or rope; fishing nets, of other than man-made textiles",,20,,0,,20,,Final,,,,
201902,5608900900,"Twine, cordage or rope; knotted netting, for other than fishing, of other than man-made textile materials",,"1,160",,0,,"1,160",,Final,,,,
201902,5609000000,"Yarn; articles of yarn, strip or the like of heading no. 5404 and 5405, twine, cordage, rope or cables n.e.c. or included",,95,,440,,535,,Final,,,,
201902,5701100102,"Carpets and other textile floor coverings; knotted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, whether or not made up, handmade",MTK,"3,200",3,"1,832",13,"5,032",16,Final,,,,
201902,5702100009,"Textile floor coverings; rugs, kelem, schumacks, karamanie and similar hand-woven rugs, (not tufted or flocked), containing less than 80% by weight of wool, in the piece, whether or not made up",NMB,397,4,"1,697",14,"2,094",18,Final,,,,
201902,5702200100,"Textile floor coverings; mats and matting, of coconut fibres (coir), woven, (not tufted or flocked), whether or not made up",MTK,"1,770",288,0,0,"1,770",288,Final,,,,
201902,5702410900,"Carpets; woven, of pile construction, (not tufted or flocked), less than 80% by weight of wool in the pile, shaped and made up for use in motor vehicle assembly as determined by the minister, n.e.c. in item no. 5702.10 or 5702.20",,113,,0,,113,,Final,,,,
201902,5702411109,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), 80% or more by weight of wool in the pile, made up, 4m2 or less, (not carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,"14,633",294,"14,633",294,Final,,,,
201902,5702411901,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), less than 80% by weight of wool in the pile, made up, exceeding 4m2 (not carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,157,1,157,1,Final,,,,
201902,5702411909,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), less than 80% by weight of wool in the pile, made up, 4m2 or less (not carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,165,1,165,1,Final,,,,
201902,5702421909,"Textile floor coverings; woven, of man-made textile materials, of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (excluding bath mats and carpets for motor vehicles as determined by minister), n.e.c. in item no. 5702.10 or 5702.20",MTK,"62,679","2,000",205,6,"62,884","2,006",Final,,,,
201902,5702490900,"Bathmats; woven, of terry towelling and the like, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, n.e.c. in item no. 5702.10 or 5702.20",MTK,0,0,203,23,203,23,Final,,,,
201902,5702491909,"Textile floor coverings; woven, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (not bath mats and carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,73,2,73,2,Final,,,,
201902,5702501910,"Carpets and other textile floor coverings; woven, of man-made textile materials, (not of pile construction, not tufted or flocked, not made up), exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"19,292","1,072",0,0,"19,292","1,072",Final,,,,
201902,5702990909,"Carpets and other textile floor coverings; woven, of textile materials (other than man-made or wool or fine animal hair, not pile construction, not tufted or flocked), made up, not exceeding 4m2 (excluding carpets for motor vehicles as determined) n.e.c.",MTK,0,0,"2,874",45,"2,874",45,Final,,,,
201902,5703101101,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"4,221,944","209,005","263,359","15,332","4,485,303","224,338",Final,,,,
201902,5703101901,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, exceeding 4m2, (excluding carpets for motor vehicles, as determined by the minister)",MTK,"349,503","26,681","59,598","5,502","409,101","32,183",Final,,,,
201902,5703200901,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"51,448","3,067","57,420","4,182","108,868","7,249",Final,,,,
201902,5703200912,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, not exceeding 4m2, carpet tiles",MTK,"15,200",380,102,5,"15,302",385,Final,,,,
201902,5703200915,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, not exceeding 4m2 (excluding carpet tiles or carpets for motor vehicles, as determined by the minister)",MTK,"168,087",299,74,300,"168,161",599,Final,,,,
201902,5703300901,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"67,687","5,581","4,377",434,"72,064","6,016",Final,,,,
201902,5703300909,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"592,823","33,147",0,0,"592,823","33,147",Final,,,,
201902,5703900909,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made or wool or fine animal hair), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"2,244",63,172,6,"2,416",69,Final,,,,
201902,5704100000,"Textile floor coverings; felt tiles, (not tufted or flocked), whether or not made up, having a maximum surface area of 0.3m2",,"12,261",,0,,"12,261",,Final,,,,
201902,5704900908,"Carpets and other textile floor coverings, of felt, (not tufted or flocked), whether or not made up, (not in the piece, having a maximum surface area exceeding 1 m2), handmade, other than numdah rugs",,639,,0,,639,,Final,,,,
201902,5705000000,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",MTK,"19,009",48,"6,892",179,"25,901",227,Final,,,,
201902,5801100000,"Fabrics; woven pile fabrics of wool or fine animal hair, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"72,216",645,"72,216",645,Final,,,,
201902,5801270019,"Fabrics; woven pile, of cotton, warp pile fabrics, cut, containing man-made staple fibres weighing more than 186 grams m2, other than fabrics of heading no. 5802 or 5806",MTK,0,0,157,3,157,3,Final,,,,
201902,5801270029,"Fabrics; woven pile, of cotton, warp pile fabrics, cut, other than containing man-made staple fibres weighing more than 186 grams m2, other than fabrics of heading no. 5802 or 5806",MTK,0,0,639,18,639,18,Final,,,,
201902,5801360001,"Fabrics; chenille of man-made synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,51,4,51,4,Final,,,,
201902,5801360009,"Fabrics; chenille of man-made fibres (excluding synthetics), other than fabrics of heading no. 5802 or 5806",MTK,0,0,"15,557",515,"15,557",515,Final,,,,
201902,5801370010,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, epingle (uncut), synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"9,246",104,"9,246",104,Final,,,,
201902,5801370019,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, of synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"16,029",457,"16,029",457,Final,,,,
201902,5801370029,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, other than synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"20,254",625,"20,254",625,Final,,,,
201902,5801900000,"Fabrics; woven pile and chenille, of textile materials n.e.c. in heading no. 5801, other than fabrics of heading no. 5802 or 5806",MTK,"4,022","4,022",0,0,"4,022","4,022",Final,,,,
201902,5802190000,"Fabrics; terry towelling and similar woven terry fabrics, of cotton, bleached, excluding narrow fabrics of heading no. 5806",MTK,0,0,3,1,3,1,Final,,,,
201902,5804100000,"Tulles and other net fabrics; excluding woven, knitted or crocheted fabrics, (other than fabrics of headings 60.02 to 60.06)",,325,,4,,329,,Final,,,,
201902,5804210000,"Lace; mechanically made, of man-made fibres in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)",,0,,"7,317",,"7,317",,Final,,,,
201902,5804290000,"Lace; mechanically made, of textile materials, (other than man-made fibres), in the piece, in strips or motifs, (other than fabrics of headings 60.02 to 60.06)",,"1,918",,0,,"1,918",,Final,,,,
201902,5806101900,"Fabrics; narrow woven pile and chenille fabrics, n.e.c. in heading 5806 (excluding goods of heading 5807)",,0,,259,,259,,Final,,,,
201902,5806200900,"Fabrics; narrow woven fabrics, containing by weight 5% or more of elastomeric yarn or rubber thread (excluding goods of heading no. 5807), other than fabrics containing elastomeric fibres",,0,,605,,605,,Final,,,,
201902,5806310000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of cotton (excluding goods of heading no. 5807)",,"8,814",,0,,"8,814",,Final,,,,
201902,5806320000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of man-made fibres (excluding goods of heading no. 5807)",,"7,704",,318,,"8,022",,Final,,,,
201902,5806390000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of textile materials n.e.c. in item no. 5806.3 (excluding goods of heading no. 5807)",,0,,49,,49,,Final,,,,
201902,5807100000,"Labels, badges and similar articles; of woven textile materials, in the piece, in strips or cut to shape or size, not embroidered",,"9,966",,330,,"10,296",,Final,,,,
201902,5807900000,"Labels, badges and similar articles; (other than woven), of textile materials, in the piece, in strips or cut to shape or size, not embroidered",,"1,760",,0,,"1,760",,Final,,,,
201902,5808100900,Braids in the piece; other than braided surgical suture nonabsorbable thread and sterile umbilical tape,,"2,201",,0,,"2,201",,Final,,,,
201902,5808900000,"Ornamental trimmings; tassels, pompons and similar articles; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted",,"1,216",,"7,559",,"8,775",,Final,,,,
201902,5810100000,"Embroidery; without visible ground, in the piece, in strips or in motifs",,0,,"1,967",,"1,967",,Final,,,,
201902,5810910000,"Embroidery; with visible ground, of cotton, in the piece, in strips or in motifs",,0,,913,,913,,Final,,,,
201902,5810920000,"Embroidery; with visible ground, of man-made fibres, in the piece, in strips or in motifs",,0,,"71,505",,"71,505",,Final,,,,
201902,5810990000,"Embroidery; with visible ground, of textile materials (other than cotton and man-made fibres), in the piece, in strips or in motifs",,"1,860",,323,,"2,183",,Final,,,,
201902,5901900000,"Textile fabrics; coated with gum or amylaceous substances, tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics for hat foundations, (excluding book covers)",MTK,0,0,210,10,210,10,Final,,,,
201902,5903100001,"Textile fabrics; printed, embossed or otherwise surface-worked, impregnated or coated with poly(vinyl chloride)",MTK,0,0,"4,933",577,"4,933",577,Final,,,,
201902,5903100009,"Textile fabrics; printed, embossed or otherwise surface-worked, covered or laminated with poly(vinyl chloride)",MTK,"6,629",467,0,0,"6,629",467,Final,,,,
201902,5903100019,"Textile fabrics; (other than printed, embossed or otherwise surface worked), covered or laminated with poly(vinyl chloride)",MTK,"10,420",19,0,0,"10,420",19,Final,,,,
201902,5903200011,"Textile fabrics; (other than printed, embossed or otherwise surface worked), impregnated or coated with polyurethane",MTK,"8,257",40,"9,465",176,"17,722",216,Final,,,,
201902,5903200019,"Textile fabrics; (other than printed, embossed or otherwise surface worked), covered or laminated with polyurethane",MTK,0,0,781,12,781,12,Final,,,,
201902,5903900100,"Textile fabrics; impregnated, coated, covered or laminated with plastics, (not polyvinyl chloride, polyurethane or those of heading no 5902), tailors' fusible interlinings",MTK,"1,342","1,200",0,0,"1,342","1,200",Final,,,,
201902,5903900911,"Textile fabrics; printed, embossed or otherwise surface worked, impregnated or coated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,"628,594","196,251","3,201",853,"631,795","197,105",Final,,,,
201902,5903900919,"Textile fabrics; printed, embossed or otherwise surface worked, covered or laminated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,"1,608",33,528,174,"2,136",207,Final,,,,
201902,5903900929,"Textile fabrics; impregnated, coated, covered or laminated with plastics, (not polyvinyl chloride, polyurethane, those of heading 5902 or tailors' fusible interlinings), (not printed, embossed or otherwise surface worked)",MTK,"11,418","1,299","4,304","1,282","15,722","2,580",Final,,,,
201902,5905000000,"Textile wall coverings of fabrics impregnated, coated, covered or laminated",KGM,"675,955","38,373","3,074",34,"679,029","38,407",Final,,,,
201902,5906100000,"Textile fabrics, rubberised; (excluding those of heading no. 5902), adhesive tape of a width not exceeding 20cm",MTK,"1,738",280,"1,208",200,"2,946",480,Final,,,,
201902,5906990019,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), (not knitted or crocheted), n.e.c. in item no. 5906.99.00",MTK,"90,549","8,310",0,0,"90,549","8,310",Final,,,,
201902,5907002909,"Textile fabrics; otherwise impregnated, coated or covered, n.e.c. in heading no. 5907",,"5,975",,"27,947",,"33,922",,Final,,,,
201902,5909000900,"Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials, without couplings or other fittings attached",,0,,"3,396",,"3,396",,Final,,,,
201902,5910000010,"Textiles; transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material",,0,,"9,600",,"9,600",,Final,,,,
201902,5911100009,"Textiles; felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, n.e.c. in item no. 5911.10.00.01",,0,,364,,364,,Final,,,,
201902,5911400000,"Textile products and articles for technical uses; straining cloth of a kind used in oil presses and the like, including that of human hair",,0,,"7,152",,"7,152",,Final,,,,
201902,5911900100,Textile products and articles for technical uses; industrial textile filters,,"17,121",,0,,"17,121",,Final,,,,
201902,5911900900,Textile products and articles for technical uses; n.e.c. in heading no. 5911,,"103,800",,"21,749",,"125,549",,Final,,,,
201902,6003301910,"Fabrics; knitted or crocheted, other than those of heading 60.01 and 60.02, of a width not exceeding 30 cm, not stitch-bonded, of synthetic fibres",MTK,0,0,"2,180",200,"2,180",200,Final,,,,
201902,6004101715,"Fabrics; knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn but not containing rubber thread, not stitch-bonded, of synthetic fibres",MTK,0,0,"1,422",231,"1,422",231,Final,,,,
201902,6004901300,"Fabrics; knitted or crocheted, other than those of heading 60.01, of a width exceeding 30 cm, containing by weight 5% or more of elastomeric yarn or rubber thread; not stitch bonded, of wool or fine animal hair",MTK,"1,679","1,704","27,187","6,569","28,866","8,273",Final,,,,
201902,6004901511,"Fabrics; knitted or crocheted, other than those of heading 60.01, of a width exceeding 30 cm, containing by weight 5% or more of elastomeric yarn or rubber thread; not stitch bonded, man-made fibres, synthetic",MTK,0,0,64,14,64,14,Final,,,,
201902,6005231900,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of cotton, not stitch-bonded, of yarns of different colours",MTK,0,0,29,7,29,7,Final,,,,
