Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201909,6211491000,"Track suits and other garments n.e.c.; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,"1,285",15,"2,816",127,"4,101",142,Final,,,,
201909,6211499000,"Track suits and other garments n.e.c.; women's or girls', made of textile materials other than cotton, man-made fibres, and wool or fine animal hair (not knitted or crocheted)",NMB,"5,547",261,"75,162","5,699","80,709","5,960",Final,,,,
201909,6212100200,Brassieres; whether or not knitted or crocheted,NMB,"9,487",221,"411,686","39,067","421,173","39,288",Final,,,,
201909,6212300200,Corselettes; whether or not knitted or crocheted,NMB,0,0,154,2,154,2,Final,,,,
201909,6212900200,"Braces, suspenders, garters and similar articles; whether or not knitted or crocheted, n.e.c. in heading no. 6212",NMB,324,10,"1,306",58,"1,630",68,Final,,,,
201909,6213200000,Handkerchiefs; of cotton (not knitted or crocheted),NMB,0,0,10,5,10,5,Final,,,,
201909,6213900010,Handkerchiefs; of silk or silk waste (not knitted or crocheted),NMB,56,6,"10,144","1,180","10,200","1,186",Final,,,,
201909,6213900019,"Handkerchiefs; of textile materials other than silk, silk waste or cotton (not knitted or crocheted)",NMB,0,0,15,8,15,8,Final,,,,
201909,6214100000,"Shawls, scarves, mufflers, mantillas, veils and the like; of silk or silk waste (not knitted or crocheted)",NMB,0,0,"92,463",215,"92,463",215,Final,,,,
201909,6214200000,"Shawls, scarves, mufflers, mantillas, veils and the like; of wool or fine animal hair (not knitted or crocheted)",NMB,"14,323",107,"112,175",174,"126,498",281,Final,,,,
201909,6214300000,"Shawls, scarves, mufflers, mantillas, veils and the like; of synthetic fibres (not knitted or crocheted)",NMB,283,8,"4,473",222,"4,756",230,Final,,,,
201909,6214400000,"Shawls, scarves, mufflers, mantillas, veils and the like; of artificial fibres (not knitted or crocheted)",NMB,0,0,"1,439",1,"1,439",1,Final,,,,
201909,6214900000,"Shawls, scarves, mufflers, mantillas, veils and the like; of textile materials n.e.c. in heading no. 6214 (not knitted or crocheted)",NMB,"2,189",149,"7,883",471,"10,072",620,Final,,,,
201909,6215100200,"Ties, bow ties and cravats; of silk or silk waste (not knitted or crocheted)",NMB,"8,699",498,"47,496","2,360","56,195","2,858",Final,,,,
201909,6215200200,"Ties, bow ties and cravats; of man-made fibres (not knitted or crocheted)",NMB,360,12,"1,428",449,"1,788",461,Final,,,,
201909,6215900200,"Ties, bow ties and cravats; of textile materials other than silk or man-made fibres (not knitted or crocheted)",NMB,0,0,"4,074",711,"4,074",711,Final,,,,
201909,6216000002,"Gloves, mittens and mitts; ski, (not knitted or crocheted)",NPR,0,0,"12,647",924,"12,647",924,Final,,,,
201909,6216000009,"Gloves, mittens and mitts; work (not knitted or crocheted)",NPR,345,40,197,1,542,41,Final,,,,
201909,6216000019,"Gloves, mittens and mitts; (for other than skiing, motorcycling or work), (not knitted or crocheted)",NPR,"13,843","2,497",161,24,"14,004","2,521",Final,,,,
201909,6217100009,"Clothing accessories; other than shoulder pads and those included in heading no. 6212, (not knitted or crocheted)",,"7,770",,"63,686",,"71,456",,Final,,,,
201909,6301100000,Blankets; electric,NMB,25,2,80,4,105,6,Final,,,,
201909,6301200209,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, knitted or crocheted, of an area exceeding 1m2",NMB,"70,075",52,140,2,"70,215",54,Final,,,,
201909,6301200800,"Blankets (other than electric) and travelling rugs; of wool or of fine animal hair, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"26,866",636,"2,022",4,"28,888",640,Final,,,,
201909,6301300201,"Blankets (other than electric) and travelling rugs; of cotton, knitted or crocheted, of an area not exceeding 1m2",NMB,0,0,360,24,360,24,Final,,,,
201909,6301300209,"Blankets (other than electric) and travelling rugs; of cotton, knitted or crocheted, of an area exceeding 1m2",NMB,147,3,"6,191",132,"6,338",135,Final,,,,
201909,6301300800,"Blankets (other than electric) and travelling rugs; of cotton, (other than knitted or crocheted), of an area exceeding 1m2",NMB,"293,004","3,426","1,026",28,"294,030","3,454",Final,,,,
201909,6301400201,"Blankets (other than electric) and travelling rugs; of synthetic fibres, knitted or crocheted, of an area not exceeding 1m2",NMB,521,80,0,0,521,80,Final,,,,
201909,6301400209,"Blankets (other than electric) and travelling rugs; of synthetic fibres, knitted or crocheted, of an area exceeding 1m2",NMB,"24,755",210,"3,121",190,"27,876",400,Final,,,,
201909,6301400800,"Blankets (other than electric) and travelling rugs; of synthetic fibres, (other than knitted or crocheted), of an area exceeding 1m2",NMB,0,0,"29,240","5,936","29,240","5,936",Final,,,,
201909,6301900201,"Blankets (other than electric) and travelling rugs; of textile materials, (not of wool, fine animal hair, cotton or synthetic fibres), knitted or crocheted, of an area not exceeding 1 m2",NMB,0,0,481,10,481,10,Final,,,,
201909,6301900800,"Blankets (other than electric) and travelling rugs; of textile materials, (not of wool, fine animal hair, cotton or synthetic fibres), (other than knitted or crocheted), of an area exceeding 1m2",NMB,0,0,"4,290",111,"4,290",111,Final,,,,
201909,6302100000,Bed linen; knitted or crocheted,NMB,827,9,"1,153",24,"1,980",33,Final,,,,
201909,6302210100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of cotton, printed, not knitted or crocheted",NMB,242,50,"12,039",225,"12,281",275,Final,,,,
201909,6302210901,"Bed linen; sheets, excluding goods of item no. 6302.21.01, of cotton, printed, not knitted or crocheted",NMB,"17,802","2,027",766,11,"18,568","2,038",Final,,,,
201909,6302210909,"Bed linen; pillowcases, excluding goods of item no. 6302.21.01, of cotton, printed, not knitted or crocheted",NMB,473,60,509,117,982,177,Final,,,,
201909,6302210919,"Bed linen; goods n.e.c. in item no. 6302.21, of cotton, printed, not knitted or crocheted",NMB,0,0,"4,945",79,"4,945",79,Final,,,,
201909,6302220909,"Bed linen; pillowcases (excluding goods of item no. 6302.22.01), of man-made fibres, printed, not knitted or crocheted",NMB,0,0,84,4,84,4,Final,,,,
201909,6302290100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet and mattress covers, eiderdown and quilt cases, textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,"1,221",11,"1,432",12,"2,653",23,Final,,,,
201909,6302290909,"Bed linen; pillowcases, excluding goods of item no. 6302.29.01, of textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,0,0,"1,900",113,"1,900",113,Final,,,,
201909,6302290919,"Bed linen; goods n.e.c. in item no. 6302.29, of textile materials (other than cotton or man-made fibres), printed, not knitted or crocheted",NMB,832,5,"1,074",18,"1,906",23,Final,,,,
201909,6302310100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of cotton (not printed, knitted or crocheted)",NMB,"6,627",432,"7,758",302,"14,385",734,Final,,,,
201909,6302310901,"Bed linen; sheets (excluding goods of item no. 6302.31.01), of cotton (not printed, knitted or crocheted)",NMB,431,2,"8,373",317,"8,804",319,Final,,,,
201909,6302310909,"Bed linen; pillowcases (excluding goods of item no. 6302.31.01), of cotton (not printed, knitted or crocheted)",NMB,859,140,"5,921",678,"6,780",818,Final,,,,
201909,6302310919,"Bed linen; goods n.e.c. in item no. 6302.31, of cotton (not printed, knitted or crocheted)",NMB,"1,116",125,"3,522",40,"4,638",165,Final,,,,
201909,6302320100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet covers, mattress covers, eiderdown cases and quilt cases, of man-made fibres (not printed, knitted or crocheted)",NMB,"2,903",50,"2,314","2,034","5,217","2,084",Final,,,,
201909,6302320901,"Bed linen; sheets, excluding goods of item no. 6302.32.01, of man-made fibres (not printed, knitted or crocheted)",NMB,"4,393",20,161,20,"4,554",40,Final,,,,
201909,6302320909,"Bed linen; pillowcases, excluding goods of item no. 6302.32.01, of man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"5,879","70,400","5,879","70,400",Final,,,,
201909,6302320919,"Bed linen; goods n.e.c. in item no. 6392.32, of man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"9,512",268,"9,512",268,Final,,,,
201909,6302390100,"Bed linen; fitted sheets, frilled pillowcases, cot covers, duvet and mattress covers, eiderdown and quilt cases, of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",NMB,"1,815",17,894,10,"2,709",27,Final,,,,
201909,6302390901,"Bed linen; sheets, excluding goods of item no. 6302.39.01, of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",NMB,0,0,"26,832","7,364","26,832","7,364",Final,,,,
201909,6302390909,"Bed linen; pillowcases, excluding goods of item no. 6302.39.01, of textile materials n.e.c. in item no. 6302.3 (not printed, knitted or crocheted)",NMB,0,0,"1,115",55,"1,115",55,Final,,,,
201909,6302390919,"Bed linen: goods n.e.c. in item no. 6302.39, of textile materials other than cotton or man-made fibres (not printed, knitted or crocheted)",NMB,0,0,116,2,116,2,Final,,,,
201909,6302510001,"Table linen; table-cloths, of cotton, not knitted or crocheted",NMB,"2,356",452,"3,282","1,058","5,638","1,510",Final,,,,
201909,6302510009,"Table linen; table napkins, of cotton, not knitted or crocheted",NMB,974,800,847,439,"1,821","1,239",Final,,,,
201909,6302510019,"Table linen; (other than table-cloths or table napkins), of cotton, not knitted or crocheted",NMB,0,0,41,2,41,2,Final,,,,
201909,6302530001,"Table linen; table-cloths, of man-made fibres, not knitted or crocheted",NMB,710,2,342,14,"1,052",16,Final,,,,
201909,6302530009,"Table linen; table napkins, of man-made fibres, not knitted or crocheted",NMB,683,350,90,24,773,374,Final,,,,
201909,6302530019,"Table linen; (other than table-cloths or table napkins), of man-made fibres, not knitted or crocheted",NMB,"1,211",520,117,8,"1,328",528,Final,,,,
201909,6302590010,"Table linen; tablecloths, of flax, not knitted or crocheted",NMB,0,0,256,5,256,5,Final,,,,
201909,6302590013,"Table linen; table napkins, of flax, not knitted or crocheted",NMB,317,5,778,204,"1,095",209,Final,,,,
201909,6302590017,"Table linen; other than tablecloths or table napkins, of flax, not knitted or crocheted",NMB,0,0,274,46,274,46,Final,,,,
201909,6302590023,"Table linen; table napkins, of textile materials (other than cotton, flax or man-made fibres), not knitted or crocheted",NMB,0,0,65,2,65,2,Final,,,,
201909,6302590029,"Table linen; other than tablecloths or table napkins, of textile materials (other than cotton, flax or man-made fibres), not knitted or crocheted",NMB,160,2,220,500,380,502,Final,,,,
201909,6302600001,"Toilet linen; of terry towelling or similar terry fabrics, of cotton, roller towels",NMB,541,30,"1,055",131,"1,596",161,Final,,,,
201909,6302600009,"Toilet linen; of terry towelling or similar terry fabrics, of cotton, other than roller towels",NMB,"15,840","2,203","37,271","9,881","53,111","12,084",Final,,,,
201909,6302600011,"Kitchen linen; of terry towelling or similar terry fabrics, of cotton, tea-towels",NMB,"1,025",682,534,66,"1,559",748,Final,,,,
201909,6302910001,"Toilet linen; of cotton, (other than of terry fabrics), roller towels",NMB,222,576,57,8,279,584,Final,,,,
201909,6302910009,"Toilet linen; of cotton, (other than of terry fabrics), other than roller towels",NMB,"1,047",217,"98,135","21,089","99,182","21,306",Final,,,,
201909,6302910011,"Kitchen linen; of cotton, (other than of terry fabrics), tea-towels",NMB,960,117,"1,000",290,"1,960",407,Final,,,,
201909,6302910019,"Kitchen linen; of cotton, (other than of terry fabrics), other than tea-towels",NMB,0,0,"2,132",122,"2,132",122,Final,,,,
201909,6302930009,"Toilet linen; of man-made fibres, other than roller towels",NMB,150,50,"6,412","1,252","6,562","1,302",Final,,,,
201909,6302990017,"Kitchen linen; of flax, tea-towels",NMB,0,0,419,42,419,42,Final,,,,
201909,6303120000,"Curtains (including drapes) and interior blinds; curtain or bed valances, knitted or crocheted, of synthetic fibres",NMB,58,25,0,0,58,25,Final,,,,
201909,6303910900,"Interior blinds, curtain or bed valances; of cotton, not knitted or crocheted",NMB,0,0,58,3,58,3,Final,,,,
201909,6303920100,"Curtains; of synthetic fibres, not knitted or crocheted",NMB,"14,614",8,575,6,"15,189",14,Final,,,,
201909,6303920900,"Interior blinds, curtain or bed valances; of synthetic fibres, not knitted or crocheted",NMB,"6,247",239,"5,867",603,"12,114",842,Final,,,,
201909,6303990100,"Curtains; of textile materials other than cotton or synthetic fibres, not knitted or crocheted",NMB,"4,294",33,805,17,"5,099",50,Final,,,,
201909,6303990900,"Interior blinds, curtain or bed valances; of textile materials other than cotton or synthetic fibres, not knitted or crocheted",NMB,764,3,0,0,764,3,Final,,,,
201909,6304190000,Bedspreads; not knitted or crocheted,NMB,700,20,246,2,946,22,Final,,,,
201909,6304910019,"Furnishing articles; excluding those of heading no. 9404, n.e.c. in heading 6304, knitted or crocheted",,"6,827",,993,,"7,820",,Final,,,,
201909,6304920009,"Furnishing articles; of cotton, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,"1,448",167,"34,264",859,"35,712","1,026",Final,,,,
201909,6304930001,"Furnishing articles; bedding underlays, of synthetic fibres, not knitted or crocheted",NMB,"15,041",109,0,0,"15,041",109,Final,,,,
201909,6304930009,"Furnishing articles; of synthetic fibres, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,"22,092",426,"15,480","1,289","37,572","1,715",Final,,,,
201909,6304990019,"Furnishing articles; of textile materials other than cotton or synthetic fibres, not knitted or crocheted (excluding bedspreads, bedding underlays and articles of heading no. 9404)",NMB,"2,243",10,"9,454","90,262","11,697","90,272",Final,,,,
201909,6305100900,"Sacks and bags; (other than wool packs), of a kind used for the packing of goods, of jute or other textile bast fibres of heading no. 5303",NMB,"4,048",50,0,0,"4,048",50,Final,,,,
201909,6305200900,"Sacks and bags; (other than wool packs), of a kind used for the packing of goods, of cotton",NMB,"7,077","5,550",0,0,"7,077","5,550",Final,,,,
201909,6305329000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, flexible intermediate bulk containers, other than wool packs",NMB,"1,767",50,"60,000",600,"61,767",650,Final,,,,
201909,6305339000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, of polyethylene or polypropylene strip or the like, other than wool packs, not flexible intermediate bulk containers",NMB,"12,642","20,829",399,400,"13,041","21,229",Final,,,,
201909,6305399000,"Sacks and bags; of a kind used for the packing of goods, of man-made textile materials, (other than wool packs), not of polyethylene or polypropylene strip or the like, not flexible intermediate bulk containers",NMB,"11,851",611,0,0,"11,851",611,Final,,,,
201909,6306120000,"Tarpaulins, awnings and sunblinds; of synthetic fibres",,"4,526",,"70,251",,"74,777",,Final,,,,
201909,6306190010,"Tarpaulins, awnings and sunblinds; of cotton",,0,,"2,868",,"2,868",,Final,,,,
201909,6306190019,"Tarpaulins, awnings and sunblinds; of textile materials other than cotton or synthetic fibres",,"1,242",,"1,724",,"2,966",,Final,,,,
201909,6306220000,Tents; of synthetic fibres,,"4,948",,"55,528",,"60,476",,Final,,,,
201909,6306290010,Tents; of cotton,,0,,162,,162,,Final,,,,
201909,6306290019,Tents; of textile materials other than cotton or synthetic fibres,,"2,764",,0,,"2,764",,Final,,,,
201909,6306300010,"Sails; for boats, sailboards or landcraft, of synthetic fibres",,"768,970",,0,,"768,970",,Final,,,,
201909,6306300019,"Sails; for boats, sailboards or landcraft, of textile materials other than synthetic fibres",,"136,064",,"2,399",,"138,463",,Final,,,,
201909,6306400010,"Camping goods, pneumatic mattresses; of cotton",,"855,512",,0,,"855,512",,Final,,,,
201909,6306909019,"Camping goods; n.e.c. in heading no. 6306, other than of cotton",,"272,509",,143,,"272,652",,Final,,,,
201909,6307100000,"Cloths; floor cloths, dish-cloths, dusters and similar cleaning cloths",,"1,684",,"12,711",,"14,395",,Final,,,,
201909,6307200000,Life-jackets and life-belts,,"14,616",,"3,822",,"18,438",,Final,,,,
201909,6307900100,Flags; national flags,,"1,335",,350,,"1,685",,Final,,,,
201909,6307900900,"Flags, pennants and banners; other than national flags",,"13,940",,"5,445",,"19,385",,Final,,,,
201909,6307902100,Knee and ankle supports,,"19,255",,537,,"19,792",,Final,,,,
201909,6307902810,"Textiles; made up articles (including dress patterns), n.e.c. in chapter 63, n.e.c. in heading no. 6307, n.e.c. in item no. 6307.90",,"383,314",,"184,394",,"567,708",,Final,,,,
201909,6308000000,"Fabrics, woven and yarn; in sets, whether or not with accessories, for making up into rugs, tapestries, embroidered table cloths or serviettes, or similar textile articles; packaged for retail sale",,"1,303",,42,,"1,345",,Final,,,,
201909,6309000100,Clothing; worn,KGM,"1,448,827","747,970",710,"1,070","1,449,537","749,040",Final,,,,
201909,6309001100,Footwear; worn,KGM,"80,487","46,650",0,0,"80,487","46,650",Final,,,,
201909,6309001900,Textiles; worn textile articles except clothing and footwear; rags,KGM,152,6,0,0,152,6,Final,,,,
201909,6310100000,"Rags; used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables of textile materials; sorted",KGM,0,0,130,19,130,19,Final,,,,
201909,6310900000,"Rags; used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables of textile materials; other than sorted",KGM,"17,492","16,214",10,2,"17,502","16,216",Final,,,,
201909,6401920229,"Footwear; waterproof, (no metal toe-cap), covering the ankle (but not the knee), gumboots, of natural rubber, exceeding size 4, (uppers not assembled by stitch, rivet, nail, screw, plug or similar)",NPR,687,4,"5,174",70,"5,861",74,Final,,,,
201909,6401920259,"Footwear; waterproof, (no metal toe-cap), covering the ankle (but not the knee), gumboots, (not natural rubber), exceeding size 4, (uppers not assembled by stitch, rivet, nail, screw, plug or similar)",NPR,0,0,"2,661",54,"2,661",54,Final,,,,
201909,6401920900,"Footwear; waterproof, (no metal toe-cap), covering the ankle (but not the knee), gumboots, (not rubber), exceeding size 4, (uppers not assembled by stitch, rivet, nail, screw, plug or similar)",NPR,100,2,"2,285",122,"2,385",124,Final,,,,
201909,6401991123,"Footwear; waterproof, n.e.c. in heading no. 6401, rubber or plastic outer soles and uppers (not fixed to the sole or assembled by stitch, rivet, nail, screw, plug or similar), men's and boys', exceeding adults' size 1 1/2 but not exceeding adults' size 4",NPR,0,0,455,10,455,10,Final,,,,
201909,6402191901,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles and uppers of rubber or plastics, exceeding adult's size 4, men's and boys'",NPR,"31,019",795,"2,372",11,"33,391",806,Final,,,,
201909,6402201900,"Footwear; with outer soles and uppers of rubber or plastics, upper straps or thongs assembled to the sole by plugs, exceeding adults' size 4",NPR,0,0,"37,415","1,933","37,415","1,933",Final,,,,
201909,6402911129,"Footwear; covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 1 1/2 but not exceeding adults' size 4, women's and girls'",NPR,0,0,244,5,244,5,Final,,,,
201909,6402911929,"Footwear; covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 4, women's and girls'",NPR,0,0,"30,911",840,"30,911",840,Final,,,,
201909,6402991117,"Footwear; not covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 1 1/2 but not exceeding adults' size 4, men's and boys'",NPR,0,0,"3,996",72,"3,996",72,Final,,,,
201909,6402991129,"Footwear; not covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 1 1/2 but not exceeding adults' size 4, women's and girls'",NPR,0,0,"25,609",451,"25,609",451,Final,,,,
201909,6402991915,"Footwear; not covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 4, men's and boys'",NPR,15,1,"9,620",476,"9,635",477,Final,,,,
201909,6402991929,"Footwear; not covering the ankle, n.e.c. in heading no. 6402, with outer soles and uppers of rubber or plastics, exceeding adults' size 4, women's and girls'",NPR,"11,444",92,"123,074","2,899","134,518","2,991",Final,,,,
201909,6403191139,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), outer soles of rubber, plastics, leather, composition leather, leather uppers, exceeding adult's size 1 1/2, up to adult's size 4, not functional types/running shoes",NPR,0,0,25,1,25,1,Final,,,,
201909,6403191911,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles of rubber, plastics, leather or composition leather and uppers of leather, exceeding adult's size 4, running shoes",NPR,0,0,561,12,561,12,Final,,,,
201909,6403191919,"Sports footwear; (other than ski-boots, snowboard boots or cross-country ski footwear), with outer soles of rubber, plastics, leather or composition leather and uppers of leather, exceeding adult's size 4, not functional types or running shoes",NPR,0,0,750,33,750,33,Final,,,,
201909,6403200100,"Footwear; with outer soles of leather, uppers consisting of leather straps across instep and around the big toe, child sizes 0 to 9 1/2 inclusive",NPR,0,0,28,1,28,1,Final,,,,
201909,6403201909,"Footwear; with outer soles of leather, uppers consisting of leather straps across instep and around the big toe, exceeding adults' size 4, women's and girls'",NPR,0,0,154,2,154,2,Final,,,,
201909,6403400900,"Footwear; with metal toe-cap, outer soles of rubber, plastics, leather or composition leather, uppers of leather, exceeding adults' size 4",NPR,"13,667",125,"12,885",154,"26,552",279,Final,,,,
201909,6403511909,"Footwear; n.e.c. in heading no. 6403, with leather outer soles and uppers, covering the ankle, exceeding adults' size 4, men's and boys', not containing woolskin",NPR,"2,965",21,"15,420",123,"18,385",144,Final,,,,
201909,6403511919,"Footwear; n.e.c. in heading no. 6403, with leather outer soles and uppers, covering the ankle, exceeding adults' size 4, women's and girls', not containing woolskin",NPR,0,0,"30,650",86,"30,650",86,Final,,,,
201909,6403591139,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding size 1 1/2 but not exceeding adults' size 4, (not thong type), men's and boys', not containing woolskin",NPR,0,0,"1,006",2,"1,006",2,Final,,,,
201909,6403591149,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding size 1 1/2 but not exceeding adults' size 4, women's and girls', not containing woolskin",NPR,0,0,416,8,416,8,Final,,,,
201909,6403591919,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding adults' size 4, (not thong type), men's and boys', not containing woolskin",NPR,0,0,"13,517",80,"13,517",80,Final,,,,
201909,6403591929,"Footwear; (not covering the ankle), outer soles and uppers of leather, exceeding adults' size 4, (not thong type), women's and girls', not containing woolskin",NPR,570,20,"65,994",456,"66,564",476,Final,,,,
201909,6403911149,"Footwear; covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding size 1 1/2 but not exceeding adults' size 4, women's and girls', not containing woolskin",NPR,0,0,"1,372",24,"1,372",24,Final,,,,
201909,6403911933,"Footwear; covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, men's and boys', not containing woolskin",NPR,0,0,"100,172","1,100","100,172","1,100",Final,,,,
201909,6403911939,"Footwear; covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, women's and girls', not containing woolskin",NPR,"1,367",13,"66,595",354,"67,962",367,Final,,,,
201909,6403990119,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, child sizes 0 to 9 1/2 inclusive",NPR,"8,468","1,123","7,646",16,"16,114","1,139",Final,,,,
201909,6403991137,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, children's size 10 to adults' size 1 1/2, not thong type, women's and girls'",NPR,0,0,17,1,17,1,Final,,,,
201909,6403991159,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding size 1 1/2 but not exceeding adults' size 4, not thong type, women's and girls', not containing woolskin",NPR,0,0,"39,452",961,"39,452",961,Final,,,,
201909,6403991931,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, thong type",NPR,0,0,772,16,772,16,Final,,,,
201909,6403991937,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, not thong type, men's and boys', not containing woolskin",NPR,"2,170",22,"53,945",952,"56,115",974,Final,,,,
201909,6403991939,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, not thong type, women's and girls', containing woolskin",NPR,"3,992",56,0,0,"3,992",56,Final,,,,
201909,6403991949,"Footwear; not covering the ankle, outer soles of rubber, plastics or composition leather, uppers of leather, exceeding adults' size 4, not thong type, women's and girls', not containing woolskin",NPR,"2,795",154,"1,632,905","18,250","1,635,700","18,404",Final,,,,
201909,6404110109,"Sports footwear; tennis, basketball, gym, training shoes and the like, with textile uppers and outer soles of rubber or plastics (excluding canvas uppers and rubber soles), child sizes 0 to 9 1/2 inclusive",NPR,0,0,127,8,127,8,Final,,,,
201909,6404111511,"Sports footwear; with outer soles of rubber and canvas uppers, exceeding adult's size 4, running shoes",NPR,0,0,817,25,817,25,Final,,,,
201909,6404111519,"Sports footwear; with outer soles of rubber and canvas uppers, exceeding adult's size 4, other than functional types and running shoes",NPR,0,0,"1,903",37,"1,903",37,Final,,,,
201909,6404112901,"Sports footwear; tennis, basketball, gym, training shoes and the like, outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, functional types",NPR,0,0,"2,134",51,"2,134",51,Final,,,,
201909,6404112911,"Sports footwear; tennis, basketball, gym, training shoes and the like, outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, running shoes",NPR,0,0,"20,132",370,"20,132",370,Final,,,,
201909,6404112919,"Sports footwear; tennis, basketball, gym, training shoes and the like, outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, other than functional types and running shoes",NPR,0,0,"5,783",235,"5,783",235,Final,,,,
201909,6404190109,"Footwear; (other than sportswear), (other than having canvas uppers and rubber soles), child sizes 0 to 9 1/2 inclusive",NPR,0,0,589,22,589,22,Final,,,,
201909,6404191219,"Footwear; (other than sportswear), with outer soles of rubber and canvas uppers, exceeding size 1 1/2 but not exceeding size 4, women's and girls'",NPR,0,0,"1,663",65,"1,663",65,Final,,,,
201909,6404191501,"Footwear; (other than sportswear), with outer soles of rubber and canvas uppers, exceeding size 4, men's and boys'",NPR,0,0,"5,551",38,"5,551",38,Final,,,,
201909,6404191509,"Footwear; (other than sportswear), with outer soles of rubber and canvas uppers, exceeding size 4, women's and girls'",NPR,0,0,"81,757",423,"81,757",423,Final,,,,
201909,6404192149,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, exceeding size 1 1/2 but not exceeding adults' size 4, (not thong type), women's and girls', not containing woolskin",NPR,0,0,28,1,28,1,Final,,,,
201909,6404192901,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, thong type",NPR,0,0,"1,775",48,"1,775",48,Final,,,,
201909,6404192919,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, (not thong type), men's and boys', not containing woolskin",NPR,0,0,"11,676",286,"11,676",286,Final,,,,
201909,6404192921,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, (not thong type), women's and girls', containing woolskin",NPR,0,0,291,5,291,5,Final,,,,
201909,6404192929,"Footwear; (other than sportswear), outer soles of rubber or plastics, uppers of textile materials, exceeding adults' size 4, (not thong type), women's and girls', not containing woolskin",NPR,"81,977",764,"475,078","5,759","557,055","6,523",Final,,,,
201909,6404201929,"Footwear; outer soles of leather or composition leather, uppers of textile materials, exceeding adults' size 4, (not sports shoes or thong type), men's and boys', not containing woolskin",NPR,0,0,"18,188",23,"18,188",23,Final,,,,
201909,6404201939,"Footwear; outer soles of leather or composition leather, uppers of textile materials, exceeding adults' size 4, (not sports shoes or thong type), women's and girls', not containing woolskin",NPR,0,0,"15,749",25,"15,749",25,Final,,,,
