Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202508,1904100915,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of wheat",KGM,"251,931","61,359",623,48,"252,554","61,408",Provisional
202508,1904100919,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"347,315","19,927",406,19,"347,721","19,946",Provisional
202508,1904100925,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of oats",KGM,"11,720","1,875",76,8,"11,796","1,883",Provisional
202508,1904100931,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of rice",KGM,"13,815","1,133",0,0,"13,815","1,133",Provisional
202508,1904100935,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of wheat",KGM,614,139,418,20,"1,032",159,Provisional
202508,1904100939,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,228,16,0,0,228,16,Provisional
202508,1904100941,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), maize",KGM,"8,229",816,435,100,"8,664",916,Provisional
202508,1904100945,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), oats",KGM,719,140,0,0,719,140,Provisional
202508,1904100951,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), rice",KGM,"10,813",325,"7,679",839,"18,492","1,164",Provisional
202508,1904100961,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), mixtures of cereals",KGM,"9,939",522,0,0,"9,939",522,Provisional
202508,1904100969,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), n.e.c. in item no. 1904.10",KGM,"19,698","7,030",488,42,"20,186","7,073",Provisional
202508,1904201000,"Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals, coated with chocolate or cocoa",KGM,869,42,0,0,869,42,Provisional
202508,1904205000,"Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals, muesli",KGM,"74,742","5,740",642,49,"75,384","5,789",Provisional
202508,1904209002,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of maize",KGM,"2,726",221,0,0,"2,726",221,Provisional
202508,1904209005,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of oats",KGM,"2,618",63,331,22,"2,949",85,Provisional
202508,1904209011,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of rice",KGM,"3,542",469,0,0,"3,542",469,Provisional
202508,1904209019,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), n.e.c. in item no. 1904.20",KGM,"25,573","3,376",209,8,"25,782","3,384",Provisional
202508,1904209039,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, in packs exceeding 1kg, n.e.c. in item no. 1904.20",KGM,"88,339","8,255",0,0,"88,339","8,255",Provisional
202508,1904209045,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), oats",KGM,256,9,"2,901","1,088","3,157","1,097",Provisional
202508,1904209051,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), rice",KGM,"20,549","1,660",692,29,"21,241","1,689",Provisional
202508,1904209061,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), mixtures",KGM,949,101,0,0,949,101,Provisional
202508,1904209069,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), n.e.c. in item no. 1904.20",KGM,58,5,164,8,222,13,Provisional
202508,1904300000,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",KGM,0,0,297,47,297,47,Provisional
202508,1904900901,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, muesli",KGM,"27,746","3,179",0,0,"27,746","3,179",Provisional
202508,1904900909,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, other than muesli",KGM,"138,102","13,897",380,14,"138,482","13,911",Provisional
202508,1904900929,"Food preparations; (excluding maize and bulgur wheat), in grain form, precooked or otherwise prepared, (not coated with chocolate), other than breakfast cereals.",KGM,"45,020","3,812",391,13,"45,411","3,825",Provisional
202508,1905100000,"Food preparations; crispbread, whether or not containing cocoa",KGM,"11,185",715,"1,142",47,"12,327",762,Provisional
202508,1905200000,"Food preparations; gingerbread and the like, whether or not containing cocoa",,"167,757",,0,,"167,757",,Provisional
202508,1905310021,"Food preparations; sweet biscuits (other than crackers), centre-filled, fully coated, whether or not containing cocoa",KGM,"144,190","13,539",42,2,"144,232","13,541",Provisional
202508,1905310029,"Food preparations; sweet biscuits (other than crackers), centre-filled, uncoated, whether or not containing cocoa",KGM,"186,970","19,828",489,35,"187,459","19,863",Provisional
202508,1905310031,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), fully coated, whether or not containing cocoa",KGM,"1,613,983","150,475","1,881",62,"1,615,864","150,537",Provisional
202508,1905310033,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), partly coated, whether or not containing cocoa",KGM,"660,287","72,654",0,0,"660,287","72,654",Provisional
202508,1905310039,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), uncoated, whether or not containing cocoa",KGM,"5,253,299","268,048","2,522",136,"5,255,821","268,185",Provisional
202508,1905320021,"Food preparations; waffles and wafers, centre-filled, fully coated, whether or not containing cocoa",KGM,"3,680",35,0,0,"3,680",35,Provisional
202508,1905320023,"Food preparations; waffles and wafers, centre-filled, partly coated, whether or not containing cocoa",KGM,141,10,0,0,141,10,Provisional
202508,1905320029,"Food preparations; waffles and wafers, centre-filled, uncoated, whether or not containing cocoa",KGM,"203,275","35,265","7,481",278,"210,756","35,543",Provisional
202508,1905320031,"Food preparations; waffles and wafers, (other than those which are centre-filled), fully coated, whether or not containing cocoa",KGM,461,19,0,0,461,19,Provisional
202508,1905320033,"Food preparations; waffles and wafers, (other than those which are centre-filled), partly coated, whether or not containing cocoa",KGM,0,0,236,21,236,21,Provisional
202508,1905320039,"Food preparations; waffles and wafers, (other than those which are centre-filled), uncoated, whether or not containing cocoa",KGM,"54,324","2,694","13,081",657,"67,405","3,351",Provisional
202508,1905400001,"Food preparations; rusks, toasted bread and similar toasted products, containing added sugar, honey, fats, cheese or cocoa",KGM,0,0,71,1,71,1,Provisional
202508,1905400009,"Food preparations; rusks, toasted bread and similar toasted products, (excluding those containing added sugar, honey, fats, cheese or cocoa)",KGM,"51,287","19,021",839,145,"52,126","19,167",Provisional
202508,1905900100,Food preparations; communion wafers and passover bread,,"1,118",,0,,"1,118",,Provisional
202508,1905900500,Food preparations; crackers,KGM,"633,868","44,578","46,853","5,596","680,721","50,175",Provisional
202508,1905900901,"Food preparations; biscuits (excluding sweet biscuits), whether or not containing cocoa",KGM,"149,397","9,573","3,970",280,"153,367","9,853",Provisional
202508,1905900909,"Food preparations; cakes (excluding gingerbread and the like), whether or not containing cocoa",KGM,"2,968,338","274,423","8,740",668,"2,977,078","275,091",Provisional
202508,1905900919,"Food preparations; bread, pastry and other bakers' wares n.e.c. in heading no. 1905, empty cachets suitable for pharmaceutical use, rice paper and similar products, whether or not containing cocoa",,"15,527,664",,"63,993",,"15,591,657",,Provisional
202508,2001100001,"Vegetable preparations; cucumbers, prepared or preserved by vinegar or acetic acid",KGM,0,0,"1,087",138,"1,087",138,Provisional
202508,2001100019,"Vegetable preparations; gherkins, prepared or preserved by vinegar or acetic acid",KGM,"44,696","14,041","17,595","3,893","62,291","17,934",Provisional
202508,2001900112,"Vegetable preparations; onions, prepared or preserved by vinegar or acetic acid",KGM,"15,683","1,020",121,6,"15,804","1,026",Provisional
202508,2001900119,"Vegetable preparations; vegetables, fruit and nuts, prepared or preserved by vinegar or acetic acid (excluding cucumbers, gherkins and onions)",KGM,"17,260","3,155","69,434","14,758","86,694","17,913",Provisional
202508,2001900900,"Vegetable preparations; edible parts of plants n.e.c. in heading no. 2001, prepared or preserved by vinegar or acetic acid",KGM,736,153,562,46,"1,298",199,Provisional
202508,2002100000,"Vegetable preparations; tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",KGM,"114,102","45,802","20,959","4,675","135,061","50,477",Provisional
202508,2002900100,"Vegetable preparations; tomato juice, puree and concentrate, prepared or preserved otherwise than by vinegar or acetic acid",KGM,"290,609","107,243","11,664","2,047","302,273","109,290",Provisional
202508,2002900900,"Vegetable preparations; tomatoes, (other than whole, in pieces, juice, puree or concentrate), prepared or preserved otherwise than by vinegar or acetic acid",KGM,"12,970","1,378","16,832","1,883","29,802","3,261",Provisional
202508,2003101000,"Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",KGM,"2,451",517,0,0,"2,451",517,Provisional
202508,2003909000,"Vegetable preparations; mushrooms other than of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",KGM,392,77,49,11,441,87,Provisional
202508,2004100000,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"9,134,290","5,113,115","9,140","1,763","9,143,430","5,114,878",Provisional
202508,2004900100,"Vegetable preparations; sweetcorn, vine leaves, yams (sweet potatoes), hop shoots, palm hearts and mixtures of these, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"1,775",416,0,0,"1,775",416,Provisional
202508,2004900901,"Vegetable preparations; olives, capers and mixtures of these, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,0,0,778,38,778,38,Provisional
202508,2004900919,"Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2004, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"739,421","166,347","4,484",805,"743,905","167,152",Provisional
202508,2005100000,"Vegetable preparations; homogenised vegetables, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,0,0,491,43,491,43,Provisional
202508,2005200001,"Vegetable preparations; potatoes, in airtight cans, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"5,856",282,0,0,"5,856",282,Provisional
202508,2005200009,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen, not in airtight cans",KGM,"1,878,149","145,684",626,57,"1,878,775","145,741",Provisional
202508,2005400000,"Vegetable preparations; peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"5,259",407,532,75,"5,791",482,Provisional
202508,2005510001,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, baked, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"3,882,094","1,438,988","12,808","5,263","3,894,902","1,444,252",Provisional
202508,2005510009,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, prepared or preserved otherwise than by vinegar or acetic acid, not baked or frozen",KGM,"47,899","14,116","9,175","2,943","57,074","17,058",Provisional
202508,2005590000,"Vegetable preparations; beans (vigna spp., phaseolus spp.), (not shelled), prepared or preserved other than by vinegar or acetic acid, not frozen",KGM,"28,937","9,290",915,288,"29,852","9,578",Provisional
202508,2005700000,"Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"54,211","1,874","5,318",310,"59,529","2,184",Provisional
202508,2005800000,"Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"56,500","10,163","2,084",201,"58,584","10,364",Provisional
202508,2005910000,"Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,63,14,0,0,63,14,Provisional
202508,2005990100,"Vegetable preparations; capers, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"3,570",124,0,0,"3,570",124,Provisional
202508,2005990917,"Vegetable preparations; beetroot, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"245,491","90,068",265,95,"245,756","90,163",Provisional
202508,2005990921,"Vegetable preparations; vegetables and mixtures of vegetables, n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"238,520","11,872","18,172","3,430","256,692","15,302",Provisional
202508,2006001000,"Fruit-peel; preserved by sugar (drained, glace or crystallised)",KGM,130,5,"3,240",400,"3,370",405,Provisional
202508,2006003001,"Vegetables; olives, preserved by sugar (drained, glace or crystallised)",KGM,233,9,0,0,233,9,Provisional
202508,2006004000,"Vegetables; sweetcorn (zea mays var., saccharata), preserved by sugar (drained, glace or crystallised)",KGM,"2,340",738,0,0,"2,340",738,Provisional
202508,2006005015,"Vegetables; beans (vigna spp., phaseolus spp.), beans, shelled, (not baked), preserved by sugar (drained, glace or crystallised)",KGM,120,2,0,0,120,2,Provisional
202508,2006005019,"Vegetables; beans (vigna spp., phaseolus spp.), (other than shelled), preserved by sugar (drained, glace or crystallised)",KGM,90,4,172,4,262,8,Provisional
202508,2006007001,"Vegetables; and mixtures of vegetables, (other than peas, beans, sweetcorn, olives, capers or asparagus), beetroot, preserved by sugar (drained, glace or crystallised)",KGM,356,58,0,0,356,58,Provisional
202508,2006007009,"Vegetables; and mixtures of vegetables, (other than peas, beans, sweetcorn, olives, capers, asparagus or beetroot), preserved by sugar (drained, glace or crystallised)",KGM,"3,318",195,0,0,"3,318",195,Provisional
202508,2006009000,"Vegetables; n.e.c. in heading no. 2006, preserved by sugar (drained, glace or crystallised)",KGM,"10,049","1,158","1,894",216,"11,943","1,375",Provisional
202508,2007100000,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"283,270","44,744",0,0,"283,270","44,744",Provisional
202508,2007910000,"Jams, jellies, marmalades, purees and pastes; of citrus fruit, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",KGM,"425,027","89,344",0,0,"425,027","89,344",Provisional
202508,2007990019,"Jams, fruit jellies, marmalades, purees and pastes; of fruit or nuts n.e.c. in heading no. 2007, cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"4,539,540","915,980","1,379",190,"4,540,919","916,170",Provisional
202508,2008110001,Nuts; peanut butter,KGM,"986,631","137,050","14,432","2,415","1,001,063","139,464",Provisional
202508,2008110021,"Nuts; ground-nuts, roasted, mixtures",KGM,"1,508",40,"6,113",624,"7,621",664,Provisional
202508,2008110031,"Nuts; ground-nuts, roasted, other than mixtures",KGM,"736,290","60,915","6,667",313,"742,957","61,228",Provisional
202508,2008110039,"Nuts; ground-nuts, (not roasted), prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",KGM,362,10,"3,906",188,"4,268",198,Provisional
202508,2008190100,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground-nuts, except in mixtures), cashew nuts",KGM,"52,511","2,208","3,128",65,"55,639","2,273",Provisional
202508,2008190901,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted almonds",KGM,"25,908",784,183,5,"26,091",788,Provisional
202508,2008190911,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted hazelnuts (filberts)",KGM,"4,167",394,416,3,"4,583",397,Provisional
202508,2008190921,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted macadamia nuts",KGM,"2,442",42,0,0,"2,442",42,Provisional
202508,2008190929,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted, (excluding almonds, hazelnuts (filberts) or macadamia nuts)",KGM,"127,016","12,677","6,269","4,340","133,285","17,017",Provisional
202508,2008190939,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), unroasted, (excluding macadamia nuts)",KGM,"177,689","10,744",143,2,"177,832","10,746",Provisional
202508,2008200900,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"67,354","5,225","30,592","7,594","97,946","12,819",Provisional
202508,2008300909,"Fruit; citrus (excluding oranges, tangerines, mandarins), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, sweetening matter or spirit",KGM,798,70,0,0,798,70,Provisional
202508,2008400900,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"2,204",365,273,29,"2,477",394,Provisional
202508,2008500900,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"3,738",250,"1,839",340,"5,577",590,Provisional
202508,2008600900,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,892,74,"1,815",136,"2,707",210,Provisional
202508,2008700900,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"11,151","1,727","6,337",910,"17,488","2,637",Provisional
202508,2008800100,"Fruit; strawberries, cooked and preserved by freezing, not containing added sugar",KGM,311,10,0,0,311,10,Provisional
202508,2008800900,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,704",187,"1,209",7,"2,913",194,Provisional
202508,2008931000,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberries (Vaccinium vitis-idaea), cooked and preserved by freezing, whether or not containing added sugar, other sweetening matter or spirit",KGM,291,16,0,0,291,16,Provisional
202508,2008939000,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberries (Vaccinium vitis-idaea), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,440",10,0,0,"1,440",10,Provisional
202508,2008970010,"Fruit; mixtures (other than those of subheading no 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit, n.e.c.",KGM,"2,889,996","272,324","2,120",207,"2,892,116","272,531",Provisional
202508,2008970019,"Nuts and other edible parts of plants other than fruit; mixtures (other than those of subheading 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"204,063","20,165",91,14,"204,154","20,179",Provisional
202508,2008990101,"Stems and other edible parts of plants; ginger, preserved in juice or syrup",KGM,28,2,187,0,215,2,Provisional
202508,2008990129,"Stems and other edible parts of plants; prepared or preserved (other than in juice or syrup), whether or not containing added sugar, other sweetening matter or spirit (excluding fruit)",,"5,378",,412,,"5,790",,Provisional
202508,2008991131,"Fruit; kiwifruit, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,554,38,0,0,554,38,Provisional
202508,2008991149,"Fruit; n.e.c. in heading no. 2008, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,"9,262",240,"10,911","1,448","20,173","1,688",Provisional
202508,2008992501,"Fruit; apples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"17,722","1,968","1,279",278,"19,001","2,247",Provisional
202508,2008992509,"Fruit; plums, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,145",148,0,0,"1,145",148,Provisional
202508,2008993101,"Fruit; blackcurrants, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008 whether or not containing added sugar, other sweetening matter or spirit",KGM,"191,299","2,001",0,0,"191,299","2,001",Provisional
