Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202302,5105100000,Wool; carded,KGM,"98,284","2,049",283,1,"98,567","2,050",Final,,,,
202302,5105390000,"Hair; fine animal hair, carded or combed, other than of kashmir (cashmere) goats",KGM,246,3,0,0,246,3,Final,,,,
202302,5106100101,"Yarn; of carded wool, containing 85% or more by weight of wool, for use in the manufacture of carpets, (not put up for retail sale), dyed",KGM,"1,231,143","96,112",0,0,"1,231,143","96,112",Final,,,,
202302,5106100109,"Yarn; of carded wool, containing 85% or more by weight of wool, for use in the manufacture of carpets, (not put up for retail sale), other than dyed",KGM,"107,432","4,290",0,0,"107,432","4,290",Final,,,,
202302,5106100909,"Yarn; of carded wool, containing 85% or more by weight of wool, (not for use in the manufacture of carpets, not put up for retail sale), other than dyed",KGM,0,0,"6,403",38,"6,403",38,Final,,,,
202302,5107100001,"Yarn; of combed wool, containing 85% or more by weight of wool, dyed, not put up for retail sale",KGM,"26,210",375,0,0,"26,210",375,Final,,,,
202302,5107200009,"Yarn; of combed wool, containing less than 85% by weight of wool, not dyed, not put up for retail sale",KGM,581,10,158,3,739,13,Final,,,,
202302,5108200009,"Yarn; of fine animal hair, combed, not dyed, not put up for retail sale",KGM,"27,731",170,0,0,"27,731",170,Final,,,,
202302,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,"43,508",772,"31,743",281,"75,251","1,052",Final,,,,
202302,5109100019,"Yarn; containing by weight 85% or more wool or fine animal hair, (not dyed, other than hand knitting yarn), put up for retail sale",KGM,"11,883",420,0,0,"11,883",420,Final,,,,
202302,5109900001,"Yarn; containing by weight less than 85% wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,"1,263",11,"26,218",235,"27,481",246,Final,,,,
202302,5109900009,"Yarn; containing by weight less than 85% wool or fine animal hair, dyed, (other than hand knitting yarn), put up for retail sale",KGM,0,0,924,8,924,8,Final,,,,
202302,5111110809,"Fabrics, woven; containing by weight 85% or more of carded wool or fine animal hair, weight exceeding 150g/m2 but not exceeding 300g/m2, other than felted",MTK,305,55,"3,947",328,"4,252",383,Final,,,,
202302,5111190001,"Fabrics, woven; containing by weight 85% or more carded wool or fine animal hair of a weight exceeding 300g/m2, felted",MTK,349,10,0,0,349,10,Final,,,,
202302,5111190009,"Fabrics, woven; containing by weight 85% or more carded wool or fine animal hair of a weight exceeding 300g/m2, other than felted",MTK,"22,462",631,"2,510",417,"24,972","1,048",Final,,,,
202302,5111200809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made filaments, more than 32% but less than 85% of wool or animal hair or weight over 150g/m2, other than felted",MTK,0,0,"3,850",139,"3,850",139,Final,,,,
202302,5111300809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made staple fibres, more than 32% but less than 85% wool or fine animal hair or weight over 150g/m2, other than felted",MTK,0,0,"12,035",344,"12,035",344,Final,,,,
202302,5112110209,"Fabrics, woven; containing 85% or more combed wool or fine animal hair or weight not exceeding 150g/m2, other than felted",MTK,0,0,104,8,104,8,Final,,,,
202302,5112190009,"Fabrics, woven; containing by weight 85% or more combed wool or fine animal hair, of a weight exceeding 200g/m2, other than felted",MTK,"2,017",35,272,134,"2,289",169,Final,,,,
202302,5112200809,"Fabrics, woven; mixed mainly/solely with man-made filaments, more than 32% but less than 85% wool or fine animal hair or weight over 150g/m2, other than felted",MTK,583,22,155,0,738,23,Final,,,,
202302,5112300809,"Fabrics, woven; mixed mainly/solely with man-made staple fibres, over 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,"65,531","2,212",0,0,"65,531","2,212",Final,,,,
202302,5112900809,"Fabrics, woven; mixed mainly/solely with other than man-made filaments or staple fibres, more than 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,"2,728",133,0,0,"2,728",133,Final,,,,
202302,5204110001,"Cotton; sewing thread, containing 85% or more by weight of cotton, measuring not more than 714.29 decitex (14 metric number) per single yarn, not for retail sale",KGM,"1,765",110,0,0,"1,765",110,Final,,,,
202302,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,0,0,"12,052",123,"12,052",123,Final,,,,
202302,5207900000,"Cotton yarn; (not sewing thread), containing less than 85% by weight of cotton, put up for retail sale",KGM,0,0,128,2,128,2,Final,,,,
202302,5208120000,"Fabrics, woven; containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2",MTK,0,0,"17,374","6,216","17,374","6,216",Final,,,,
202302,5208310029,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing not more than 100g/m2, fabrics n.e.c. in item no. 5208.31",MTK,0,0,"6,549",537,"6,549",537,Final,,,,
202302,5208320019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.32",MTK,0,0,"10,012","6,305","10,012","6,305",Final,,,,
202302,5208320021,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"42,497","20,037","42,497","20,037",Final,,,,
202302,5208390029,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5208.3, weighing not more than 200g/m2, fabrics n.e.c. in item no. 5208.39",MTK,374,38,"10,181","3,641","10,555","3,679",Final,,,,
202302,5208510019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing not more than 100g/m2, fabrics for apparel n.e.c. in item no. 5208.51",MTK,0,0,"4,986",943,"4,986",943,Final,,,,
202302,5208520019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.52",MTK,0,0,"128,414","27,664","128,414","27,664",Final,,,,
202302,5208520021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"51,892","4,167","51,892","4,167",Final,,,,
202302,5208590049,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5208.5, weighing not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"1,845",553,"1,845",553,Final,,,,
202302,5208590053,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5208.5, weighing not more than 200g/m2, fabrics n.e.c. in item no. 5208.59",MTK,"13,400",30,"3,832",388,"17,232",418,Final,,,,
202302,5209210001,"Fabrics, woven; containing 85% or more by weight of cotton, bleached, plain weave, weighing more than 200g/m2, canvas and duck",MTK,0,0,419,73,419,73,Final,,,,
202302,5209310019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5209.31",MTK,"220,784","38,530","20,348","4,098","241,132","42,628",Final,,,,
202302,5209310021,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,159,17,159,17,Final,,,,
202302,5209390011,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"1,678",35,"1,678",35,Final,,,,
202302,5209390019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, fabrics n.e.c. in item no. 5209.39",MTK,658,59,232,83,890,142,Final,,,,
202302,5209510021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,226,19,226,19,Final,,,,
202302,5209590021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,593,24,593,24,Final,,,,
202302,5209590029,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2, fabrics n.e.c. in item no. 5209.59",MTK,0,0,"1,462",211,"1,462",211,Final,,,,
202302,5210390019,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5210.3, weighing 200g/m2 or less, fabrics n.e.c. in item no. 5210.39",MTK,0,0,210,84,210,84,Final,,,,
202302,5210410021,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, of yarns of different colours, plain weave, weighing 200g/m2 or less, furnishing fabrics and fabrics for household use",MTK,0,0,"10,880",160,"10,880",160,Final,,,,
202302,5210490033,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5210.4, 200g/m2 or less, furnishing fabrics and fabrics for household use",MTK,0,0,"1,529",65,"1,529",65,Final,,,,
202302,5211390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5211.3, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.39",MTK,0,0,629,9,629,9,Final,,,,
202302,5211410019,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, of yarns of different colours, plain weave, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.41",MTK,372,23,81,6,453,29,Final,,,,
202302,5211410021,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, of yarns of different colours, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,777,75,777,75,Final,,,,
202302,5211410029,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, of yarns of different colours, plain weave, weighing more than 200g/m2, fabrics n.e.c. in item no. 5211.41",MTK,0,0,373,13,373,13,Final,,,,
202302,5211490011,"Fabrics, woven; less than 85% cotton, mixed with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5211.4, more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"4,603",130,"4,603",130,Final,,,,
202302,5211510021,"Fabrics, woven; less than 85% cotton, mixed mainly or solely with man-made fibres, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,520,7,520,7,Final,,,,
202302,5211590019,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, printed, of weaves n.e.c. in item no. 5211.5, more than 200g/m2, fabrics n.e.c. in item no. 5211.59",MTK,0,0,"15,269",697,"15,269",697,Final,,,,
202302,5212130019,"Fabrics, woven; of cotton, dyed, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.13",MTK,0,0,"20,168",14,"20,168",14,Final,,,,
202302,5212130029,"Fabrics, woven; of cotton, dyed, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.13",MTK,0,0,201,0,201,0,Final,,,,
202302,5212140019,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.14",MTK,0,0,"4,455",44,"4,455",44,Final,,,,
202302,5212150021,"Fabrics, woven; of cotton, printed, weighing not more than 200g/m2, n.e.c. in chapter 52, furnishing fabrics and fabrics for household use",MTK,0,0,"1,891",147,"1,891",147,Final,,,,
202302,5212210000,"Fabrics, woven; of cotton, unbleached, weighing more than 200g/m2, n.e.c. in chapter 52",MTK,"5,070",300,0,0,"5,070",300,Final,,,,
202302,5212250029,"Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.25",MTK,176,4,159,5,335,9,Final,,,,
202302,5301210000,"Flax; broken or scutched, but not spun",KGM,0,0,489,6,489,6,Final,,,,
202302,5305000039,"Vegetable textile fibres; n.e.c. in heading 5305, processed (but not spun); tow, noils and waste of these fibres, including yarn waste and garneted stock",KGM,0,0,680,89,680,89,Final,,,,
202302,5309110009,"Fabrics, woven; of flax, containing by weight 85% or more flax, bleached or unbleached, other than canvas or duck",MTK,0,0,"16,844",740,"16,844",740,Final,,,,
202302,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,"3,962",219,"210,118","7,269","214,080","7,488",Final,,,,
202302,5309210009,"Fabrics, woven; of flax, containing by weight less than 85% flax, bleached or unbleached, other than canvas and duck",MTK,0,0,"4,507",192,"4,507",192,Final,,,,
202302,5309290009,"Fabrics, woven; of flax, containing by weight less than 85% flax, (other than bleached or unbleached), other than canvas or duck",MTK,"1,970",51,"83,198","3,520","85,168","3,571",Final,,,,
202302,5401200000,"Sewing thread; of artificial filaments, whether or not put up for retail sale",KGM,0,0,"1,205",11,"1,205",11,Final,,,,
202302,5402330000,"Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of polyesters, not for retail sale, not sewing thread",KGM,"150,257","12,747",0,0,"150,257","12,747",Final,,,,
202302,5402490010,"Yarn, synthetic; filament, monofilament (less than 67 decitex), other than high tenacity or textured yarn, single, untwisted or twisted 50 turns or less per metre, n.e.c. in heading no. 5402, not for retail sale, not sewing thread",KGM,"3,563",9,0,0,"3,563",9,Final,,,,
202302,5402510009,"Yarn, synthetic; filament, monofilament (less than 67 decitex), of nylon or other polymides (not high tenacity or textured), between 16 and 230 decitex, single, twisted more than 50 turns per metre, not for retail sale, not sewing thread",KGM,"2,717",17,0,0,"2,717",17,Final,,,,
202302,5403100000,"Yarn, artificial; filament, monofilament (less than 67 decitex), of high tenacity viscose rayon, not for retail sale, not sewing thread",KGM,0,0,23,0,23,0,Final,,,,
202302,5407100011,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from high tenacity nylon, polyamides or polyesters with fibres (not wool or fine animal hair), 85% or more weight of synthetic fibres",MTK,"30,949","1,961",371,74,"31,320","2,035",Final,,,,
202302,5407200911,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), 85% or more by weight of synthetic fibres, not polypropylene or polyethylene fibres",MTK,"12,865","5,490",61,502,"12,926","5,992",Final,,,,
202302,5407200919,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), less than 85% by weight synthetic fibres, not polypropylene or polyethylene fibres",MTK,0,0,"14,446",263,"14,446",263,Final,,,,
202302,5407510009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, unbleached or bleached, with other than wool or fine animal hair",MTK,0,0,"14,720","3,173","14,720","3,173",Final,,,,
202302,5407520009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, dyed, with other than wool or fine animal hair",MTK,289,5,"21,318","1,161","21,607","1,166",Final,,,,
202302,5407530009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, of different coloured yarns, with other than wool or fine animal hair",MTK,"1,069",130,"27,518","2,569","28,587","2,699",Final,,,,
202302,5407540009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, printed, with other than wool or fine animal hair",MTK,"8,989",102,"17,785","4,010","26,774","4,112",Final,,,,
202302,5407610009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of non-textured polyester filaments, not containing wool or fine animal hair",MTK,97,6,"33,855","1,938","33,952","1,944",Final,,,,
202302,5407691001,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, of polypropylene or polyethylene fibres, unbleached or bleached",MTK,0,0,"26,752","1,525","26,752","1,525",Final,,,,
202302,5407699009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, (not of polypropylene or polyethylene fibres), bleached or unbleached, without wool or fine animal hair",MTK,"1,200",20,0,0,"1,200",20,Final,,,,
202302,5407699029,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, (not of polypropylene or polyethylene fibres), of different colour yarns, without wool or fine animal hair",MTK,0,0,"4,967","2,481","4,967","2,481",Final,,,,
202302,5407699039,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, (not of polypropylene or polyethylene fibres), printed, without wool or fine animal hair",MTK,0,0,628,20,628,20,Final,,,,
202302,5407720909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, dyed, with fibres n.e.c. in item no. 5407.72",MTK,"1,500",155,"23,192",589,"24,692",744,Final,,,,
202302,5407730909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, of yarns of different colours, with fibres n.e.c. in item no. 5407.73",MTK,"15,826","1,840","59,588","1,542","75,414","3,382",Final,,,,
202302,5407740100,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, printed, of polypropylene or polyethylene fibres",MTK,0,0,230,47,230,47,Final,,,,
202302,5407740909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, printed, with fibres n.e.c. in item no. 5407.74",MTK,"5,241",899,617,137,"5,858","1,036",Final,,,,
202302,5407820900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed, not of polypropylene or polyethylene fibres",MTK,"21,289","4,243",615,112,"21,904","4,355",Final,,,,
202302,5407830900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours, not of polypropylene or polyethylene fibres",MTK,0,0,"27,639",855,"27,639",855,Final,,,,
202302,5407920100,"Fabrics, woven; of synthetic filament yarn, of polypropylene or polyethylene, dyed, n.e.c. in heading no. 5407",MTK,0,0,"4,836",865,"4,836",865,Final,,,,
202302,5407920909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), dyed, n.e.c. in heading no. 5407",MTK,"5,827",274,"14,461",664,"20,288",938,Final,,,,
202302,5407930909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), of yarns of different colours, n.e.c. in heading no. 5407",MTK,"2,756",65,"24,781","1,181","27,537","1,246",Final,,,,
202302,5407940100,"Fabrics, woven; of synthetic filament yarn, of polypropylene or polyethylene, printed, n.e.c. in heading no. 5407",MTK,0,0,"7,527",290,"7,527",290,Final,,,,
202302,5407940909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), printed, n.e.c. in heading no. 5407",MTK,0,0,"4,183",34,"4,183",34,Final,,,,
202302,5408100001,"Fabrics, woven; of viscose rayon, high tenacity, artificial filament yarn containing 85% or more by weight of artificial fibres",MTK,0,0,83,16,83,16,Final,,,,
202302,5408230019,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, of yarns of different colours, not containing wool or fine animal hair, not linings",MTK,0,0,"7,832",445,"7,832",445,Final,,,,
202302,5408320019,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, dyed, not containing wool or fine animal hair, not linings",MTK,0,0,80,4,80,4,Final,,,,
202302,5503190000,"Fibres; synthetic staple fibres, of nylon or other polyamides, other than aramids, not carded, combed or otherwise processed for spinning",KGM,0,0,75,1,75,1,Final,,,,
202302,5503400000,"Fibres; synthetic staple fibres, of polypropylene, not carded, combed or otherwise processed for spinning",KGM,"11,256","1,319",0,0,"11,256","1,319",Final,,,,
202302,5505100000,"Fibres; waste (including noils, yarn waste and garnetted stock), of synthetic fibres",KGM,"27,928","18,175",0,0,"27,928","18,175",Final,,,,
202302,5506900010,"Fibres; synthetic staple fibres, n.e.c. in heading no. 5506, carded, combed or otherwise processed for spinning",KGM,0,0,"3,249",24,"3,249",24,Final,,,,
202302,5507000000,"Fibres; artificial staple fibres, carded, combed or otherwise processed for spinning",KGM,91,7,0,0,91,7,Final,,,,
202302,5508100001,"Sewing thread; of synthetic staple fibres, containing 85% or more by weight of staple synthetic fibres, whether or not put up for retail sale",KGM,0,0,"1,381","1,260","1,381","1,260",Final,,,,
202302,5508100029,"Sewing thread; of synthetic staple fibres, containing less than 85% by weight of staple synthetic fibres, mixed mainly or solely with fibres n.e.c. in item no. 5508.10, whether or not put up for retail sale",KGM,854,20,0,0,854,20,Final,,,,
202302,5509110000,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",KGM,"2,190",23,0,0,"2,190",23,Final,,,,
202302,5509220000,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",KGM,545,1,0,0,545,1,Final,,,,
202302,5511100000,"Yarn; (not sewing thread), of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres, put up for retail sale",KGM,0,0,29,2,29,2,Final,,,,
202302,5511200000,"Yarn; (not sewing thread), of synthetic staple fibres, containing less than 85% by weight of synthetic staple fibres, put up for retail sale",KGM,0,0,54,1,54,1,Final,,,,
202302,5512110019,"Fabrics, woven; (not tyrecord fabrics or tickings) containing 85% or more by weight of polyester staple fibres, unbleached or bleached",MTK,0,0,"25,512","13,228","25,512","13,228",Final,,,,
202302,5512190019,"Fabrics, woven; (not tyrecord fabrics or tickings), containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached",MTK,"294,720","57,024","606,954","147,373","901,674","204,398",Final,,,,
202302,5512290019,"Fabrics, woven; (not tyrecord fabrics or tickings), containing 85% or more by weight of acrylic or modacrylic staple fibres, not unbleached or bleached",MTK,0,0,"2,246",91,"2,246",91,Final,,,,
202302,5512990019,"Fabrics, woven; (not tyrecord fabrics or tickings), of synthetic staple fibres, containing 85% or more by weight of fibres n.e.c. in heading no. 5512, not unbleached or bleached",MTK,"14,264",750,"14,671",483,"28,935","1,232",Final,,,,
202302,5513290019,"Fabrics, woven; (not tyrecord fabrics or tickings), dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,"5,104",53,0,0,"5,104",53,Final,,,,
202302,5513310000,"Fabrics, woven; plain weave, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,0,0,238,70,238,70,Final,,,,
202302,5513390017,"Fabrics, woven; (other than tickings), 3- or 4-thread twill, including cross twill, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,0,0,846,266,846,266,Final,,,,
202302,5513410000,"Fabrics, woven; plain weave, printed, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,0,0,"47,245","38,479","47,245","38,479",Final,,,,
202302,5513490029,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres, n.e.c. in 5513.4, printed, containing less than 85% polyester staple fibres, mixed mainly or solely with cotton, weight not exceeding 170g/m2",MTK,"2,399",48,0,0,"2,399",48,Final,,,,
202302,5514110000,"Fabrics, woven; plain weave, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,0,0,"26,953","7,468","26,953","7,468",Final,,,,
202302,5514210000,"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,0,0,"3,925","2,714","3,925","2,714",Final,,,,
202302,5514230019,"Fabrics, woven; (not tyrecord or tickings) n.e.c. in 5514.2 of polyester staple fibres, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,0,0,118,41,118,41,Final,,,,
202302,5514300039,"Fabrics, woven; (not tyrecord fabrics or tickings), of yarns of different colours, containing less than 85% synthetic staple fibres (other than polyester), mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"16,549","3,790","5,601",334,"22,150","4,124",Final,,,,
202302,5514410000,"Fabrics, woven; plain weave, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"3,996",305,0,0,"3,996",305,Final,,,,
202302,5514490019,"Fabrics, woven; (not tyrecord fabrics or tickings), printed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"14,257",933,0,0,"14,257",933,Final,,,,
202302,5515110019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with viscose rayon staple fibres",MTK,0,0,"18,973","1,897","18,973","1,897",Final,,,,
202302,5515120019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",MTK,0,0,"7,363",250,"7,363",250,Final,,,,
202302,5515132900,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair, (other than tyrecord fabrics, tickings and fabrics containing a weight of wool or fine animal hair as in item no. 5515.13.11)",MTK,"4,236",344,0,0,"4,236",344,Final,,,,
202302,5515190019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",MTK,0,0,"32,547","2,768","32,547","2,768",Final,,,,
202302,5515210019,"Fabrics, woven; (not tyrecord fabrics or tickings), of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",MTK,0,0,"16,822",347,"16,822",347,Final,,,,
202302,5515290019,"Fabrics, woven; (not tyrecord fabrics or tickings), of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2",MTK,0,0,"3,774",282,"3,774",282,Final,,,,
202302,5515910019,"Fabrics, woven; (not tyrecord fabrics or tickings), of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",MTK,0,0,"7,904",617,"7,904",617,Final,,,,
202302,5515990910,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair, (not tyrecord fabrics, tickings and fabrics containing a weight of wool or fine animal hair as in item no. 5512.92.11)",MTK,0,0,96,6,96,6,Final,,,,
202302,5515991919,"Fabrics, woven; (not tyrecord fabrics or tickings,) of synthetic staple fibres n.e.c. in chapter 55",MTK,0,0,"20,990",793,"20,990",793,Final,,,,
202302,5516120019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), dyed, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"50,721","9,601","50,721","9,601",Final,,,,
202302,5516130019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of different colours, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"11,760","1,767","11,760","1,767",Final,,,,
202302,5516140001,"Fabrics, woven; tyrecord fabrics, printed, containing 85% or more by weight of artificial staple fibres",KGM,0,0,427,90,427,90,Final,,,,
202302,5516140019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), printed, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"105,443","26,822","105,443","26,822",Final,,,,
