Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202306,0713200819,"Vegetables, leguminous; chickpeas (garbanzos), n.e.c. in item no. 0713.20, shelled, whether or not skinned, dried, not for sowing",KGM,376,96,161,38,537,134,Provisional
202306,0713310011,"Vegetables, leguminous; beans vigna mungo (l.) hepper or vigna radiata (l.) wilczek, shelled, whether or not skinned or split, artificially dried or dehydrated, other than for sowing",KGM,"3,237",180,0,0,"3,237",180,Provisional
202306,0713310019,"Vegetables, leguminous; beans vigna mungo (l.) hepper or vigna radiata (l) wilczek, shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,19,3,0,0,19,3,Provisional
202306,0713330019,"Vegetables, leguminous; kidney beans, including white pea beans (phaseolus vulgaris), shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,0,0,"4,514","2,000","4,514","2,000",Provisional
202306,0713400000,"Vegetables, leguminous; lentils, shelled, whether or not skinned or split, dried",KGM,747,142,"6,807","3,279","7,554","3,421",Provisional
202306,0713500009,"Vegetables, leguminous; broad beans (vicia faba var. major) and horse beans (vicia faba var. equina, vicia faba var. minor), shelled, whether or not skinned or split, dried, for sowing, other than packed for retail sale",KGM,"92,173","36,000",0,0,"92,173","36,000",Provisional
202306,0713500019,"Vegetables, leguminous; broad beans (vicia faba var. major) and horse beans (vicia faba var. equina, vicia faba var. minor), shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,0,0,325,50,325,50,Provisional
202306,0714109000,"Vegetable roots and tubers; manioc (cassava), n.e.c. in item no. 0714.10, with high starch or inulin content, fresh, chilled or dried, frozen, whether or not sliced or in pellet form",,47,,0,,47,,Provisional
202306,0714201000,"Vegetable roots and tubers; sweet potatoes, with high starch or inulin content, cooked and preserved by freezing, not containing added sugar, whether or not sliced or in the form of pellets",KGM,182,15,0,0,182,15,Provisional
202306,0714209000,"Vegetable roots and tubers; sweet potatoes, n.e.c. in item no. 0714.20, with high starch or inulin content, fresh, chilled or dried, frozen, whether or not sliced or in pellet form",,"3,748",,0,,"3,748",,Provisional
202306,0801110000,"Nuts, edible; coconuts, desiccated",KGM,"15,545","3,960","1,187",172,"16,732","4,132",Provisional
202306,0801190010,"Nuts, edible; coconuts, fresh or dried, other than desiccated or in the inner shell (endocarp)",KGM,416,117,248,20,664,137,Provisional
202306,0801210000,"Nuts, edible; brazil nuts, fresh or dried, in shell",KGM,83,2,0,0,83,2,Provisional
202306,0801310000,"Nuts, edible; cashew nuts, fresh or dried, in shell",KGM,"1,084",120,0,0,"1,084",120,Provisional
202306,0801320000,"Nuts, edible; cashew nuts, fresh or dried, shelled",KGM,"3,784",266,"2,394",105,"6,178",371,Provisional
202306,0802120000,"Nuts, edible; almonds, fresh or dried, shelled",KGM,"2,646",271,"4,227",380,"6,873",651,Provisional
202306,0802220000,"Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, shelled",KGM,"1,202",163,"1,189",124,"2,391",286,Provisional
202306,0802310000,"Nuts, edible; walnuts, fresh or dried, in shell",KGM,0,0,"1,353",167,"1,353",167,Provisional
202306,0802320000,"Nuts, edible; walnuts, fresh or dried, shelled",KGM,0,0,"8,721",814,"8,721",814,Provisional
202306,0802510000,"Nuts, edible; pistachios, fresh or dried, in shell",KGM,"7,110",653,0,0,"7,110",653,Provisional
202306,0802520000,"Nuts, edible; pistachios, fresh or dried, shelled",KGM,"1,439",77,"1,426",57,"2,865",133,Provisional
202306,0802620000,"Nuts, edible; macadamia, fresh or dried, shelled",KGM,"4,036",234,0,0,"4,036",234,Provisional
202306,0802920000,"Nuts, edible; pine nuts, fresh or dried, shelled",KGM,"1,105",145,173,3,"1,278",148,Provisional
202306,0802990020,"Nuts, edible; n.e.c. in heading 0801 and 0802, fresh or dried, shelled",KGM,600,64,823,68,"1,423",132,Provisional
202306,0803100019,"Fruit, edible; plantains, dried",KGM,325,100,0,0,325,100,Provisional
202306,0803900010,"Fruit, edible; bananas, other than plantains, fresh",KGM,37,9,0,0,37,9,Provisional
202306,0803900019,"Fruit, edible; bananas, other than plantains, dried",KGM,"2,766",211,72,14,"2,838",225,Provisional
202306,0804100001,"Fruit, edible; dates, fresh",KGM,372,90,600,30,972,120,Provisional
202306,0804100009,"Fruit, edible; dates, dried",KGM,129,8,"4,877",576,"5,006",584,Provisional
202306,0804200009,"Fruit, edible; figs, dried",KGM,80,30,"1,562",110,"1,642",140,Provisional
202306,0804300001,"Fruit, edible; pineapples, fresh",KGM,0,0,129,33,129,33,Provisional
202306,0804300009,"Fruit, edible; pineapples, dried",KGM,"17,500","5,283",0,0,"17,500","5,283",Provisional
202306,0804400001,"Fruit, edible; avocados, fresh",KGM,"54,530","8,574",0,0,"54,530","8,574",Provisional
202306,0804500001,"Fruit, edible; guavas, mangoes and mangosteens, fresh",KGM,469,"1,810",0,0,469,"1,810",Provisional
202306,0804500009,"Fruit, edible; guavas, mangoes and mangosteens, dried",KGM,643,6,"1,810",75,"2,453",81,Provisional
202306,0805100001,"Fruit, edible; oranges, whole, fresh",KGM,"13,973","3,174","89,272","21,424","103,245","24,598",Provisional
202306,0805100009,"Fruit, edible; oranges, other than whole, dried",KGM,"1,711",8,0,0,"1,711",8,Provisional
202306,0805210000,"Fruit, edible; mandarins (including tangerines and satsumas), fresh or dried",KGM,"36,224","7,377",0,0,"36,224","7,377",Provisional
202306,0805400000,"Fruit, edible; grapefruit and pomelos, fresh or dried",KGM,309,96,311,80,620,176,Provisional
202306,0805500010,"Fruit, edible; lemons (Citrus limon, Citrus limonum), fresh or dried",KGM,"2,397,809","959,112",0,0,"2,397,809","959,112",Provisional
202306,0805500019,"Fruit, edible; limes (Citrus aurantifolia, Citrus latifolia), fresh or dried",KGM,"7,147","1,250",0,0,"7,147","1,250",Provisional
202306,0806100000,"Fruit, edible; grapes, fresh",KGM,"30,448","5,004","54,935","8,143","85,383","13,147",Provisional
202306,0806200001,"Fruit, edible; grapes, dried, as currants",KGM,67,5,0,0,67,5,Provisional
202306,0806200009,"Fruit, edible; grapes, dried, as raisins, including muscatels",KGM,"1,857",339,"2,284",209,"4,141",547,Provisional
202306,0806200011,"Fruit, edible; grapes, dried, as sultanas",KGM,"1,857",333,"1,216",144,"3,073",477,Provisional
202306,0806200019,"Fruit, edible; grapes, n.e.c. in item no. 0806.20, dried",KGM,"27,825","2,550",0,0,"27,825","2,550",Provisional
202306,0807110000,"Fruit, edible; watermelons, fresh",KGM,579,77,112,28,691,105,Provisional
202306,0807190009,"Fruit, edible; melons, other than water, musk or prince melons, fresh",KGM,"85,182","9,142",262,60,"85,444","9,202",Provisional
202306,0808100001,"Fruit, edible; apples, fresh, pulped, grated, sliced, chopped, shredded, minced or peeled",KGM,49,10,0,0,49,10,Provisional
202306,0808100020,"Fruit, edible; apples, Envy/New Zealand Envy (Scilate), fresh, whole fruit",KGM,"31,799,320","8,520,334",0,0,"31,799,320","8,520,334",Provisional
202306,0808100022,"Fruit, edible; apples, Fuji/Fuji Sports, fresh, whole fruit",KGM,"14,138,044","4,955,406",0,0,"14,138,044","4,955,406",Provisional
202306,0808100026,"Fruit, edible; apples, Granny Smith, fresh, whole fruit",KGM,"5,155,185","2,107,688",0,0,"5,155,185","2,107,688",Provisional
202306,0808100028,"Fruit, edible; apples, Jazz (Scifresh), fresh, whole fruit",KGM,"9,705,609","5,371,049",0,0,"9,705,609","5,371,049",Provisional
202306,0808100032,"Fruit, edible; apples, Pacific Queen/New Zealand Queen (Scired), fresh, whole fruit",KGM,"5,059,253","1,936,421",0,0,"5,059,253","1,936,421",Provisional
202306,0808100034,"Fruit, edible; apples, Pacific Rose/New Zealand Rose (Sciros), fresh, whole fruit",KGM,"747,266","287,942",0,0,"747,266","287,942",Provisional
202306,0808100036,"Fruit, edible; apples, Pink Lady (Cripp's Pink/Rosie Glow), fresh, whole fruit",KGM,"15,499,398","7,428,624",0,0,"15,499,398","7,428,624",Provisional
202306,0808100050,"Fruit, edible; apples, Braeburn/Red Braeburn/Braeburn Sport, fresh, whole fruit",KGM,"8,515,530","5,206,818",0,0,"8,515,530","5,206,818",Provisional
202306,0808100052,"Fruit, edible; apples, Dazzle (PremA129), fresh, whole fruit",KGM,"11,121,486","2,802,027",0,0,"11,121,486","2,802,027",Provisional
202306,0808100054,"Fruit, edible; apples, Honeycrisp, fresh, whole fruit",KGM,"4,019,301","742,451",0,0,"4,019,301","742,451",Provisional
202306,0808100056,"Fruit, edible; apples, Koru (Plumac), fresh, whole fruit",KGM,"4,172,898","1,546,186",0,0,"4,172,898","1,546,186",Provisional
202306,0808100058,"Fruit, edible; apples, Rockit (PremA96), fresh, whole fruit",KGM,"9,867,348","768,983",0,0,"9,867,348","768,983",Provisional
202306,0808100060,"Fruit, edible; apples, Royal Gala/Gala, fresh, whole fruit",KGM,"21,626,815","9,577,544",0,0,"21,626,815","9,577,544",Provisional
202306,0808100079,"Fruit, edible; apples, n.e.c. in item no. 0808.10, fresh, whole fruit",KGM,"14,635,825","5,458,702",0,0,"14,635,825","5,458,702",Provisional
202306,0808300010,"Fruit, edible; pears, Belle de Jumet, fresh",KGM,"8,119","2,106",0,0,"8,119","2,106",Provisional
202306,0808300015,"Fruit, edible; pears, Beurre Bosc, fresh",KGM,"13,411","2,976",0,0,"13,411","2,976",Provisional
202306,0808300021,"Fruit, edible; pears, European, fresh",KGM,"5,569","1,314",0,0,"5,569","1,314",Provisional
202306,0808300025,"Fruit, edible; pears, Green pears, fresh",KGM,"7,541","1,810","3,400",764,"10,941","2,574",Provisional
202306,0808300027,"Fruit, edible; pears, Nashi, fresh",KGM,"4,457",904,445,100,"4,902","1,004",Provisional
202306,0808300031,"Fruit, edible; pears, Red pears, fresh",KGM,"127,666","16,800",0,0,"127,666","16,800",Provisional
202306,0808300035,"Fruit, edible; pears, Taylor's Gold, fresh",KGM,727,180,0,0,727,180,Provisional
202306,0808300049,"Fruit, edible; pears, n.e.c. in item no. 0808.30, fresh",KGM,"152,428","50,373","4,274","1,074","156,702","51,447",Provisional
202306,0810100000,"Fruit, edible; strawberries, fresh",KGM,"1,395",56,0,0,"1,395",56,Provisional
202306,0810300019,"Fruit, edible; white or red currants and gooseberries, fresh",KGM,473,29,0,0,473,29,Provisional
202306,0810400001,"Fruit, edible; blueberries, fresh",KGM,"10,395",874,0,0,"10,395",874,Provisional
202306,0810400009,"Fruit, edible; cranberries, bilberries, and other fruits of the genus vaccinium, other than blueberries, fresh",KGM,0,0,111,11,111,11,Provisional
202306,0810500010,"Fruit, edible; kiwifruit, gold fleshed, fresh",KGM,"261,610,512","47,485,158",0,0,"261,610,512","47,485,158",Provisional
202306,0810500019,"Fruit, edible; kiwifruit, green fleshed, fresh",KGM,"90,695,181","25,116,648",0,0,"90,695,181","25,116,648",Provisional
202306,0810500029,"Fruit, edible; kiwifruit, other than gold or green fleshed, fresh",KGM,0,0,150,13,150,13,Provisional
202306,0810700000,"Fruit, edible; persimmons, fresh",KGM,"3,095,007","365,166",0,0,"3,095,007","365,166",Provisional
202306,0810900010,"Fruit, edible; passion fruit, fresh",KGM,"10,867",657,0,0,"10,867",657,Provisional
202306,0811100100,"Fruit, edible; strawberries, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,"1,590",30,0,0,"1,590",30,Provisional
202306,0811100900,"Fruit, edible; strawberries, frozen, uncooked or cooked by steaming or boiling in water, not containing added sugar or other sweetening matter",KGM,"2,865",384,"14,381","2,110","17,246","2,494",Provisional
202306,0811200100,"Fruit, edible; raspberries, blackberries, mulberries, loganberries, gooseberries, all currants, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,586,15,0,0,586,15,Provisional
202306,0811200901,"Fruit, edible; raspberries, frozen, uncooked or cooked by steaming or boiling in water, not containing added sugar or other sweetening matter",KGM,"5,167",288,"13,039",990,"18,206","1,278",Provisional
202306,0811200921,"Fruit, edible; uncooked or cooked, not containing added sugar or other sweetening matter, blackcurrants, individually quick frozen",KGM,"1,194,568","192,736",0,0,"1,194,568","192,736",Provisional
202306,0811200939,"Fruit, edible; blackberries, mulberries, loganberries, white or red currants, gooseberries, uncooked or cooked, not containing added sugar or other sweetening matter, not raspberries or blackcurrants",KGM,430,50,"2,027",200,"2,457",250,Provisional
202306,0811900911,"Fruit, edible; berry fruit n.e.c. in heading no. 0811, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,"4,894",413,701,92,"5,595",505,Provisional
202306,0811900919,"Fruit, edible; fruit salad, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,0,0,"1,125",34,"1,125",34,Provisional
202306,0811900941,"Fruit, edible; oranges, tangerines and mandarins, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,"5,625","1,500","20,373","5,991","25,998","7,491",Provisional
202306,0811900959,"Fruit, edible; fruit n.e.c. in heading no. 0811, frozen, uncooked or cooked by steaming or boiling in water, containing added sugar or other sweetening matter",KGM,621,54,287,40,908,94,Provisional
202306,0811901100,"Fruit, edible; passionfruit, frozen, uncooked or cooked by steaming or boiling in water, not containing added sugar or other sweetening matter",KGM,"1,351",40,0,0,"1,351",40,Provisional
202306,0811901912,"Fruit, edible; fruit and nuts n.e.c. in item no. 0811.90, cooked or uncooked, frozen, not containing added sugar or other colouring matter, boysenberries, individually quick frozen",KGM,229,20,"2,425",210,"2,654",230,Provisional
202306,0811901918,"Fruit, edible; fruit and nuts n.e.c. in item no. 0811.90, cooked or uncooked, frozen, not containing added sugar or other colouring matter, boysenberries, other than concentrate or individually quick frozen",KGM,"149,723","29,432",0,0,"149,723","29,432",Provisional
202306,0811901931,"Fruit, edible; cooked or uncooked, frozen, no added sugar or other sweetening matter, blueberries, individually quick frozen",KGM,"14,668","1,357","136,209","11,600","150,877","12,957",Provisional
202306,0811901939,"Fruit, edible; cooked or uncooked, frozen, no added sugar or other sweetening matter, blueberries, other than concentrate or individually quick frozen",KGM,"1,946",252,0,0,"1,946",252,Provisional
202306,0811901941,"Fruit, edible; cooked or uncooked, frozen, no added sugar or other sweetening matter, kiwifruit",KGM,"269,217","126,006",0,0,"269,217","126,006",Provisional
202306,0811901949,"Fruit, edible; cooked or uncooked, frozen, no added sugar or other sweetening matter, other than boysenberries, blueberries or kiwifruit",KGM,"49,773","15,658","50,703","6,025","100,476","21,683",Provisional
202306,0812100000,"Fruit, edible; cherries, provisionally preserved, but unsuitable in that state for immediate consumption",KGM,"9,842",905,0,0,"9,842",905,Provisional
202306,0812900090,"Fruit, edible; fruit n.e.c. in heading no. 0812, provisionally preserved but unsuitable in that state for immediate consumption",KGM,"15,827","20,000",0,0,"15,827","20,000",Provisional
202306,0813100000,"Fruit, edible; apricots, dried",KGM,"1,652",128,"3,006",174,"4,658",301,Provisional
202306,0813200000,"Fruit, edible; prunes, dried",KGM,"2,195",537,"2,833",128,"5,028",665,Provisional
202306,0813300000,"Fruit, edible; apples, dried",KGM,"403,622","27,537",0,0,"403,622","27,537",Provisional
202306,0813400001,"Fruit, edible; peaches, dried",KGM,947,6,164,10,"1,111",16,Provisional
202306,0813400009,"Fruit, edible; other than heading no. 0801 to 0806 and 0813, dried",KGM,"83,304","1,971","6,398",373,"89,702","2,343",Provisional
202306,0813500000,"Nuts, edible; mixtures of nuts or dried fruits of chapter 08",KGM,"15,451","1,159",90,12,"15,541","1,171",Provisional
202306,0814000100,"Peel; of lemon, fresh, frozen, dried or provisionally preserved in brine, sulphur water or other preservative solutions",KGM,313,2,0,0,313,2,Provisional
202306,0901110000,Coffee; not roasted or decaffeinated,KGM,"124,162","6,688","222,386","19,210","346,548","25,898",Provisional
202306,0901120000,"Coffee; decaffeinated, not roasted",KGM,529,2,0,0,529,2,Provisional
202306,0901210000,"Coffee; roasted, not decaffeinated",KGM,"98,182","3,502","32,141","1,162","130,323","4,665",Provisional
202306,0901220000,"Coffee; roasted, decaffeinated",KGM,"22,353",442,"2,543",18,"24,896",460,Provisional
202306,0901909000,Coffee; coffee substitutes containing coffee in any proportion,KGM,"75,447","6,034",0,0,"75,447","6,034",Provisional
202306,0902100001,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg, in packages of 2kg net weight or more",KGM,81,2,0,0,81,2,Provisional
202306,0902100009,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg, other than in packages of 2kg net weight or more",KGM,"8,056",280,900,37,"8,956",317,Provisional
202306,0902200000,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",KGM,"2,744",108,843,12,"3,587",120,Provisional
202306,0902300001,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg, in packages of 2kg net weight or more",KGM,0,0,51,2,51,2,Provisional
202306,0902300009,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg, other than in packages of 2kg net weight or more",KGM,"20,361","1,024","7,853",467,"28,214","1,491",Provisional
202306,0902400000,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",KGM,"163,575","8,134",0,0,"163,575","8,134",Provisional
202306,0904110000,"Spices; pepper (of the genus piper), neither crushed nor ground",KGM,"2,485",135,695,42,"3,180",178,Provisional
202306,0904120000,"Spices; pepper (of the genus piper), crushed or ground",KGM,"28,816","1,516","5,438",427,"34,254","1,943",Provisional
202306,0904210000,"Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground",KGM,"2,070",512,0,0,"2,070",512,Provisional
202306,0904220000,"Spices; fruits of the genus Capsicum or Pimenta, crushed or ground",KGM,36,2,"1,423",118,"1,459",120,Provisional
202306,0905100000,"Spices; vanilla, neither crushed nor ground",KGM,"29,913",68,"2,826",37,"32,739",105,Provisional
202306,0905200000,"Spices; vanilla, crushed or ground",KGM,"50,688",266,0,0,"50,688",266,Provisional
202306,0906110000,"Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground",KGM,0,0,536,33,536,33,Provisional
202306,0906200000,"Spices; cinnamon and cinnamon-tree flowers, crushed or ground",KGM,"1,572",69,293,19,"1,865",88,Provisional
202306,0907100000,"Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground",KGM,138,2,55,2,193,4,Provisional
202306,0908120000,"Spices; nutmeg, crushed or ground",KGM,492,15,110,3,602,17,Provisional
202306,0908310000,"Spices; cardamoms, neither crushed nor ground",KGM,0,0,119,1,119,1,Provisional
202306,0908320000,"Spices; cardamoms, crushed or ground",KGM,83,1,18,2,101,3,Provisional
202306,0909210000,"Spices; coriander seeds, neither crushed nor ground",KGM,0,0,83,2,83,2,Provisional
202306,0909220000,"Spices; coriander seeds, crushed or ground",KGM,"1,496",60,123,7,"1,619",67,Provisional
202306,0909310000,"Spices; cumin seeds, neither crushed nor ground",KGM,0,0,219,40,219,40,Provisional
202306,0909320000,"Spices; cumin seeds, crushed or ground",KGM,352,104,372,25,724,129,Provisional
202306,0909610010,"Spices; anise or badian seeds, neither crushed nor ground",KGM,76,0,0,0,76,0,Provisional
202306,0909610019,"Spices; fennel seeds, juniper berries, neither crushed nor ground",KGM,40,3,485,62,525,65,Provisional
202306,0909620019,"Spices; fennel seeds, juniper berries, crushed or ground",KGM,"3,624","1,200",0,0,"3,624","1,200",Provisional
202306,0910110010,"Spices; ginger, green, neither crushed nor ground",KGM,"8,570","1,085","16,467","2,410","25,037","3,495",Provisional
202306,0910110019,"Spices; ginger, dry, neither crushed nor ground",KGM,"1,267",115,40,3,"1,307",119,Provisional
202306,0910120000,"Spices; ginger, green or dry, crushed or ground",KGM,"1,635",270,793,94,"2,428",364,Provisional
202306,0910200000,Spices; saffron,,180,,73,,253,,Provisional
202306,0910300900,"Spices; turmeric (curcuma), crushed or ground",,"7,928",,375,,"8,303",,Provisional
202306,0910910900,"Spices; mixtures of 2 or more of the products of different items, crushed or ground",,"6,835",,109,,"6,944",,Provisional
202306,0910991000,Curry,,"3,764",,"1,038",,"4,802",,Provisional
202306,0910991510,"Herbs; thyme, bay leaves, neither crushed nor ground",,11,,142,,153,,Provisional
202306,0910991515,"Spices; n.e.c. in heading no. 0910, not crushed or ground",,551,,0,,551,,Provisional
202306,0910991910,"Herbs; thyme, bay leaves, crushed or ground",,"11,049",,214,,"11,263",,Provisional
202306,0910991915,"Spices; n.e.c. in heading no. 0910, crushed or ground",,"2,753",,389,,"3,142",,Provisional
202306,1001910000,"Cereals; wheat and meslin, other than durum wheat, seed",KGM,304,10,0,0,304,10,Provisional
202306,1001990000,"Cereals; wheat and meslin, other than durum wheat, other than seed",KGM,"296,987","29,254",0,0,"296,987","29,254",Provisional
202306,1003100000,"Cereals; barley, seed",KGM,"105,120","44,600",0,0,"105,120","44,600",Provisional
202306,1003900000,"Cereals; barley, other than seed",KGM,"2,878",100,0,0,"2,878",100,Provisional
202306,1004100000,"Cereals; oats, seeds",KGM,"1,550","1,060",0,0,"1,550","1,060",Provisional
202306,1004900000,"Cereals; oats, other than seed",KGM,"5,885","2,234","1,766",34,"7,651","2,268",Provisional
202306,1005100000,"Cereals; maize (corn), seed",KGM,"399,687","116,378",106,13,"399,793","116,391",Provisional
202306,1005900000,"Cereals; maize (corn), other than seed",KGM,"10,441","4,145",114,18,"10,555","4,163",Provisional
202306,1006100000,Cereals; rice in the husk (paddy or rough),KGM,"1,700",20,317,134,"2,017",154,Provisional
202306,1006200000,Cereals; husked (brown) rice,KGM,394,101,670,87,"1,064",188,Provisional
202306,1006300000,"Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed",KGM,"15,972","4,994","13,186","3,662","29,158","8,656",Provisional
202306,1006400000,"Cereals; rice, broken",KGM,0,0,732,23,732,23,Provisional
202306,1008100000,Cereals; buckwheat,KGM,"185,239","104,389",0,0,"185,239","104,389",Provisional
202306,1008290000,"Cereals; millet, other than seed",KGM,0,0,325,40,325,40,Provisional
202306,1008500000,Cereals; quinoa (Chenopodium quinoa),KGM,"4,557",506,"1,330",152,"5,887",658,Provisional
202306,1008600000,Cereals; triticale,KGM,"6,140","5,064",0,0,"6,140","5,064",Provisional
202306,1008900010,Cereals; n.e.c. in chapter 10,KGM,"2,882",165,"4,666",100,"7,548",265,Provisional
202306,1101000000,Wheat or meslin flour,KGM,"584,104","347,089","15,761","17,290","599,865","364,379",Provisional
202306,1102200000,Cereal flour; of maize (corn),KGM,"21,594","5,130","1,233",347,"22,827","5,477",Provisional
202306,1102900100,Cereal flour; of rice,KGM,"9,720","3,243",50,8,"9,770","3,251",Provisional
202306,1102901010,Cereal flour; of rye,KGM,898,180,0,0,898,180,Provisional
202306,1102901019,Cereal flours; n.e.c. in heading 1102,KGM,"82,880","46,707",329,49,"83,209","46,756",Provisional
202306,1103110000,Cereal groats and meal; of wheat,KGM,100,100,0,0,100,100,Provisional
202306,1103130000,Cereal groats and meal; of maize (corn),KGM,"64,105","38,000",0,0,"64,105","38,000",Provisional
202306,1103190500,Cereal groats and meal; of oats,KGM,914,828,0,0,914,828,Provisional
202306,1104120000,"Cereal grains; rolled or flaked, of oats",KGM,"69,977","31,720",463,163,"70,440","31,883",Provisional
202306,1104220000,"Cereal grains; of oats, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled or flaked)",KGM,"62,112","40,487",0,0,"62,112","40,487",Provisional
202306,1104230000,"Cereal grains; of maize (corn), hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled or flaked)",KGM,"2,666",181,0,0,"2,666",181,Provisional
202306,1104290019,"Cereal grains; worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006, of cereals other than oats and barley",KGM,166,15,0,0,166,15,Provisional
202306,1105100001,"Flour, meal and powder; of potatoes",KGM,"2,286",147,486,100,"2,772",247,Provisional
202306,1105200000,"Flakes, granules and pellets; of potatoes",KGM,410,27,0,0,410,27,Provisional
202306,1106100001,"Flour, meal and powder; of the dried leguminous vegetables of heading no. 0713",KGM,190,20,323,60,513,80,Provisional
202306,1106200001,"Flour, meal and powder; of sago or of roots or tubers of heading no. 0714",KGM,103,15,"155,525","6,750","155,628","6,765",Provisional
202306,1106300015,Blackcurrant powder having anthocyanin levels of 5% or more,KGM,"28,741",287,0,0,"28,741",287,Provisional
202306,1106300019,"Flour, meal and powder; of products of chapter 8 other than blackcurrant powder",KGM,"17,692",531,600,74,"18,292",605,Provisional
202306,1107100001,"Malt, not roasted; for use in brewing",KGM,"214,434","99,975",0,0,"214,434","99,975",Provisional
202306,1107100009,"Malt, not roasted; other than for use in brewing",KGM,"2,167",275,0,0,"2,167",275,Provisional
202306,1107200001,"Malt, roasted; for use in brewing",KGM,"27,222","17,848",0,0,"27,222","17,848",Provisional
202306,1108120000,Starch; maize (corn) starch,KGM,"1,394,501","784,671","6,269",517,"1,400,770","785,188",Provisional
202306,1108130000,Starch; potato,KGM,117,7,51,6,168,13,Provisional
202306,1108140000,Starch; manioc (cassava),KGM,"2,084",550,0,0,"2,084",550,Provisional
202306,1108190900,Starch; n.e.c. in heading no. 1108,KGM,0,0,51,10,51,10,Provisional
202306,1108200000,Inulin,KGM,0,0,"37,515","6,680","37,515","6,680",Provisional
202306,1202410000,"Ground-nuts; other than seed, not roasted or otherwise cooked, in shell",KGM,0,0,95,11,95,11,Provisional
202306,1204000000,"Oil seeds; linseed, whether or not broken",KGM,"1,867",168,0,0,"1,867",168,Provisional
202306,1205100012,"Oil seeds; low erucic acid rape seed, whether or not broken, for agricultural purposes, certified",KGM,"7,017","1,430",0,0,"7,017","1,430",Provisional
202306,1205100015,"Oil seeds; low erucic acid rape seed, whether or not broken, for agricultural purposes, uncertified",KGM,"10,189","2,625",0,0,"10,189","2,625",Provisional
202306,1205900012,"Oil seeds; rape seed, other than low erucic, whether or not broken, for agricultural purposes, certified",KGM,"154,468","24,080",0,0,"154,468","24,080",Provisional
202306,1205900015,"Oil seeds; rape seed, other than low erucic, whether or not broken, for agricultural purposes, uncertified",KGM,"80,607","20,000",0,0,"80,607","20,000",Provisional
202306,1206000000,"Oil seeds; sunflower seeds, whether or not broken",KGM,"1,462",190,49,3,"1,511",193,Provisional
202306,1207400000,"Oil seeds; sesamum seeds, whether or not broken",KGM,"7,436","1,028","3,172",442,"10,608","1,469",Provisional
202306,1207500000,"Oil seeds; mustard seeds, whether or not broken",KGM,"227,721","46,630",37,7,"227,758","46,637",Provisional
202306,1207910000,"Oil seeds; poppy seeds, whether or not broken",KGM,259,100,23,3,282,103,Provisional
202306,1207990029,"Oil seeds and oleaginous fruits; n.e.c. in heading 1207, whether or not broken",KGM,"80,220","22,599","4,524",147,"84,744","22,746",Provisional
202306,1208100000,Flours and meals; of soya beans,KGM,"3,393",319,0,0,"3,393",319,Provisional
202306,1209220018,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, lotus corniculatus, uncertified",KGM,793,25,0,0,793,25,Provisional
202306,1209220046,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, red clover, certified, n.e.c. in item no. 1209.22",KGM,"46,101","5,066",0,0,"46,101","5,066",Provisional
202306,1209220082,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, white, grasslands huia, certified",KGM,"273,907","28,194",0,0,"273,907","28,194",Provisional
202306,1209220093,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, white, n.e.c. in item no. 1209.22, certified",KGM,"2,716,925","337,373",0,0,"2,716,925","337,373",Provisional
202306,1209220095,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, white, uncertified",KGM,"379,875","40,023",0,0,"379,875","40,023",Provisional
