Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201904,4823901917,"Paper and paperboard; n.e.c. in heading no. 4823, self-adhesive paper, in strips or rolls",,"2,004",,0,,"2,004",,Final,,,,
201904,4823901921,"Paper and paperboard; n.e.c. in heading no. 4823, gummed or adhesive paper, in strips or rolls, other than self-adhesive paper",,160,,0,,160,,Final,,,,
201904,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,"32,508",,"11,932",,"44,440",,Final,,,,
201904,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,"23,764",,95,,"23,859",,Final,,,,
201904,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,"21,652",,"16,859",,"38,511",,Final,,,,
201904,4901990901,Printed matter; school textbooks,,"43,150",,166,,"43,316",,Final,,,,
201904,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,"908,420",,"195,385",,"1,103,805",,Final,,,,
201904,4901990919,"Printed matter; brochures, leaflets and similar printed matter n.e.c. in heading no. 4901",,"80,674",,"3,515",,"84,189",,Final,,,,
201904,4902100000,"Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing at least four times a week",,0,,128,,128,,Final,,,,
201904,4902900000,"Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing less frequently than four times a week",,"185,594",,217,,"185,811",,Final,,,,
201904,4903000000,"Printed matter; children's picture, drawing or colouring books",,0,,222,,222,,Final,,,,
201904,4905990000,"Maps and hydrographic or similar charts; (printed other than in book form), including wall maps, topographical plans and similar",,"4,340",,370,,"4,710",,Final,,,,
201904,4906000000,"Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand-written texts; photo- graphic reproductions; their carbon copies",,0,,43,,43,,Final,,,,
201904,4907000101,"Stamps; unused postage, revenue or similar stamps, of current or new issue in the country in which they have, or will have, a recognised face value",,"119,857",,0,,"119,857",,Final,,,,
201904,4907000900,"Printed matter; stamp-impressed paper, cheque forms, stock, share or bond certificates and similar documents of title",,"1,280",,140,,"1,420",,Final,,,,
201904,4908100900,"Printed matter; transfers (decalcomanias), vitrifiable, other than automotive decalcomanias",,"5,501",,0,,"5,501",,Final,,,,
201904,4908900100,"Printed matter; transfers (decalcomanias), automotive decalcomanias, other than vitrifiable",,"20,476",,0,,"20,476",,Final,,,,
201904,4908900900,"Printed matter; transfers (decalcomanias), other than vitrifiable and automotive decalcomanias",,"81,569",,"2,192",,"83,761",,Final,,,,
201904,4909000019,"Printed cards; n.e.c. in heading no. 4909, whether or not illustrated, with or without envelopes or trimmings",NMB,"2,108","2,710",569,372,"2,677","3,082",Final,,,,
201904,4910000000,"Calendars; printed, of any kind, including calendar blocks",,"8,331",,0,,"8,331",,Final,,,,
201904,4911100100,"Printed matter; trade catalogues, price lists, colour cards, printed in an overseas country, describing the technical nature of goods produced in that country and detailing the manufacturer's address",KGM,722,17,21,2,743,19,Final,,,,
201904,4911100919,"Printed matter; trade catalogues, price lists and colour cards, n.e.c. in item no. 4911.10.09",KGM,"747,323","27,199","4,661",88,"751,984","27,287",Final,,,,
201904,4911101100,"Printed matter; trade advertising material, brochures, posters and leaflets designed to promote travel outside New Zealand",KGM,"8,602",425,0,0,"8,602",425,Final,,,,
201904,4911101900,Printed matter; trade advertising material n.e.c. in item no. 4911.10,KGM,"25,474","2,680","16,593",326,"42,067","3,006",Final,,,,
201904,4911910009,"Printed matter; pictures, designs and photographs; other than the goods of item no. 4911.91.00.01, n.e.c. in item no. 4911.10",,"90,558",,"1,207",,"91,765",,Final,,,,
201904,4911990100,"Printed matter; cinema, concert, theatre, railway and other tickets; window transparencies",,"1,564",,0,,"1,564",,Final,,,,
201904,4911991800,Printed matter; n.e.c. in chapter 49,,"587,900",,"12,998",,"600,898",,Final,,,,
201904,5004000000,"Silk; yarn (other than yarn spun from silk waste), not put up for retail sale",KGM,124,1,0,0,124,1,Final,,,,
201904,5007200000,"Silk; woven fabrics, containing 85% or more by weight of silk or of silk waste other than noil silk",MTK,0,0,"12,726","1,941","12,726","1,941",Final,,,,
201904,5101110002,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, less than 24.5 microns in fibre diameter",KGM,"1,882,432","116,786",0,0,"1,882,432","116,786",Final,,,,
201904,5101110004,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, 24.5 to 31.4 microns in fibre diameter",KGM,"7,515,873","1,689,722",0,0,"7,515,873","1,689,722",Final,,,,
201904,5101110006,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, exceeding 31.4, but not exceeding 35.4 microns in fibre diameter",KGM,"3,337,747","981,722",0,0,"3,337,747","981,722",Final,,,,
201904,5101110008,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, exceeding 35.4 microns in fibre diameter",KGM,"1,981,524","821,334",0,0,"1,981,524","821,334",Final,,,,
201904,5101190011,"Wool; (other than shorn), greasy (including fleece-washed wool), (not carded or combed), slipe master",KGM,"306,498","70,657",0,0,"306,498","70,657",Final,,,,
201904,5101210002,"Wool; (not carded or combed), degreased, (not carbonised), shorn, less than 24.5 microns in fibre diameter",KGM,"362,770","20,438",0,0,"362,770","20,438",Final,,,,
201904,5101210004,"Wool; (not carded or combed), degreased, (not carbonised), shorn, 24.5 to 31.4 microns in fibre diameter",KGM,"6,854,259","1,092,224",0,0,"6,854,259","1,092,224",Final,,,,
201904,5101210006,"Wool; (not carded or combed), degreased, (not carbonised), shorn, exceeding 31.4, but not exceeding 35.4 microns in fibre diameter",KGM,"6,705,519","1,458,941","118,589","10,362","6,824,108","1,469,303",Final,,,,
201904,5101210008,"Wool; (not carded or combed), degreased, (not carbonised), shorn, exceeding 35.4 microns in fibre diameter",KGM,"14,032,189","3,884,376",0,0,"14,032,189","3,884,376",Final,,,,
201904,5101290006,"Wool; (not carded or combed), degreased, (not carbonised), (other than shorn), exceeding 31.4, but not exceeding 35.4 microns in fibre diameter",KGM,"20,668","4,808",0,0,"20,668","4,808",Final,,,,
201904,5101290008,"Wool; (not carded or combed), degreased, (not carbonised), (other than shorn), exceeding 35.4 microns in fibre diameter",KGM,"76,858","19,367",0,0,"76,858","19,367",Final,,,,
201904,5102190039,"Hair; fine animal hair, not carded or combed, other than of kashmir (cashmere) goats, angora goats and angora rabbits, cashgora and mohair",KGM,"18,445",119,0,0,"18,445",119,Final,,,,
201904,5103300000,"Wool and hair; waste of coarse animal hair, including yarn waste, but excluding garnetted stock",KGM,"29,124","16,681",0,0,"29,124","16,681",Final,,,,
201904,5105100000,Wool; carded,KGM,"53,415","1,149",0,0,"53,415","1,149",Final,,,,
201904,5105390000,"Hair; fine animal hair, carded or combed, other than of kashmir (cashmere) goats",KGM,"117,587",751,0,0,"117,587",751,Final,,,,
201904,5105400000,"Hair; coarse animal hair, carded or combed",KGM,"2,033",20,0,0,"2,033",20,Final,,,,
201904,5106100101,"Yarn; of carded wool, containing 85% or more by weight of wool, for use in the manufacture of carpets, (not put up for retail sale), dyed",KGM,"715,638","55,724","172,970","11,995","888,608","67,719",Final,,,,
201904,5106100109,"Yarn; of carded wool, containing 85% or more by weight of wool, for use in the manufacture of carpets, (not put up for retail sale), other than dyed",KGM,"45,036","2,733",0,0,"45,036","2,733",Final,,,,
201904,5106100909,"Yarn; of carded wool, containing 85% or more by weight of wool, (not for use in the manufacture of carpets, not put up for retail sale), other than dyed",KGM,"5,228",68,0,0,"5,228",68,Final,,,,
201904,5107100001,"Yarn; of combed wool, containing 85% or more by weight of wool, dyed, not put up for retail sale",KGM,"20,345",640,76,1,"20,421",641,Final,,,,
201904,5107100009,"Yarn; of combed wool, containing 85% or more by weight of wool, not dyed, not put up for retail sale",KGM,"32,807","1,517",0,0,"32,807","1,517",Final,,,,
201904,5107200001,"Yarn; of combed wool, containing less than 85% by weight of wool, dyed, not put up for retail sale",KGM,"10,124",537,0,0,"10,124",537,Final,,,,
201904,5107200009,"Yarn; of combed wool, containing less than 85% by weight of wool, not dyed, not put up for retail sale",KGM,"54,233","1,522",0,0,"54,233","1,522",Final,,,,
201904,5108200009,"Yarn; of fine animal hair, combed, not dyed, not put up for retail sale",KGM,"112,300",400,0,0,"112,300",400,Final,,,,
201904,5109100001,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, hand knitting yarn, put up for retail sale",KGM,"4,176",58,0,0,"4,176",58,Final,,,,
201904,5109100009,"Yarn; containing by weight 85% or more wool or fine animal hair, dyed, (other than hand knitting yarn), put up for retail sale",KGM,"1,676",10,0,0,"1,676",10,Final,,,,
201904,5109100011,"Yarn; containing by weight 85% or more wool or fine animal hair, (not dyed), hand knitting yarn, put up for retail sale",KGM,885,9,0,0,885,9,Final,,,,
201904,5109100019,"Yarn; containing by weight 85% or more wool or fine animal hair, (not dyed, other than hand knitting yarn), put up for retail sale",KGM,"5,447",499,0,0,"5,447",499,Final,,,,
201904,5111110809,"Fabrics, woven; containing by weight 85% or more of carded wool or fine animal hair, weight exceeding 150g/m2 but not exceeding 300g/m2, other than felted",MTK,"4,386",29,0,0,"4,386",29,Final,,,,
201904,5111190009,"Fabrics, woven; containing by weight 85% or more carded wool or fine animal hair of a weight exceeding 300g/m2, other than felted",MTK,"19,118",423,331,19,"19,449",442,Final,,,,
201904,5111200809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made filaments, more than 32% but less than 85% of wool or animal hair or weight over 150g/m2, other than felted",MTK,"4,854",157,"8,832",158,"13,686",315,Final,,,,
201904,5111300809,"Fabrics, woven; of carded wool or fine animal hair, mixed mainly or solely with man-made staple fibres, more than 32% but less than 85% wool or fine animal hair or weight over 150g/m2, other than felted",MTK,0,0,"47,685",248,"47,685",248,Final,,,,
201904,5112110201,"Fabrics, woven; containing 85% or more combed wool or fine animal hair or weight not exceeding 150g/m2, felted",MTK,"5,228",180,0,0,"5,228",180,Final,,,,
201904,5112190009,"Fabrics, woven; containing by weight 85% or more combed wool or fine animal hair, of a weight exceeding 200g/m2, other than felted",MTK,"15,600",311,"2,155","1,037","17,755","1,347",Final,,,,
201904,5112300809,"Fabrics, woven; mixed mainly/solely with man-made staple fibres, over 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,"21,802",818,"5,538",650,"27,340","1,468",Final,,,,
201904,5112900809,"Fabrics, woven; mixed mainly/solely with other than man-made filaments or staple fibres, more than 32% but under 85% combed wool or fine animal hair or weight over 150g/m2, other than felted",MTK,"17,051",619,0,0,"17,051",619,Final,,,,
201904,5204190001,"Cotton; sewing thread, containing less than 85% by weight of cotton, measuring not more than 714.29 decitex (14 metric number) per single yarn, not for retail sale",KGM,"1,284",14,"1,050",12,"2,334",26,Final,,,,
201904,5204190009,"Cotton; sewing thread, containing less than 85% by weight of cotton, measuring more than 714.29 decitex (14 metric number) but not more than 250 decitex (40 metric number) per single yarn, not for retail sale",KGM,"4,034",80,0,0,"4,034",80,Final,,,,
201904,5204200000,"Cotton; sewing thread, put up for retail sale",KGM,0,0,"4,946",75,"4,946",75,Final,,,,
201904,5207100000,"Cotton yarn; (not sewing thread), containing 85% or more by weight of cotton, put up for retail sale",KGM,"10,037",141,135,2,"10,172",143,Final,,,,
201904,5208110000,"Fabrics, woven; containing 85% or more by weight of cotton, unbleached, plain weave, weighing not more than 100g/m2",MTK,0,0,"4,532",39,"4,532",39,Final,,,,
201904,5208190000,"Fabrics, woven; containing 85% or more by weight of cotton, unbleached, of weaves n.e.c. in item no. 5208.1, weighing not more than 200g/m2",MTK,"20,000","2,000",0,0,"20,000","2,000",Final,,,,
201904,5208310019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing not more than 100g/m2, fabrics for apparel n.e.c. in item no. 5208.31",MTK,"9,307",216,"4,039",946,"13,346","1,162",Final,,,,
201904,5208320019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.32",MTK,0,0,"4,181","3,270","4,181","3,270",Final,,,,
201904,5208390019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5208.3, weighing not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.39",MTK,0,0,865,3,865,3,Final,,,,
201904,5208390021,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5208.3, weighing not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"2,251",264,"2,251",264,Final,,,,
201904,5208420019,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.42",MTK,0,0,"11,858",84,"11,858",84,Final,,,,
201904,5208490029,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, of weaves n.e.c. in item no. 5208.4, not more than 200g/m2, fabrics n.e.c. in item no. 5208.49",MTK,0,0,32,2,32,2,Final,,,,
201904,5208510019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing not more than 100g/m2, fabrics for apparel n.e.c. in item no. 5208.51",MTK,0,0,"5,125","1,734","5,125","1,734",Final,,,,
201904,5208520019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.52",MTK,0,0,"135,808","47,668","135,808","47,668",Final,,,,
201904,5208520021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 100g/m2 but not more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"2,673",798,"2,673",798,Final,,,,
201904,5208590043,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5208.5, weighing not more than 200g/m2, fabrics for apparel n.e.c. in item no. 5208.59",MTK,"2,084",898,0,0,"2,084",898,Final,,,,
201904,5208590053,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5208.5, weighing not more than 200g/m2, fabrics n.e.c. in item no. 5208.59",MTK,"1,558",159,0,0,"1,558",159,Final,,,,
201904,5209210001,"Fabrics, woven; containing 85% or more by weight of cotton, bleached, plain weave, weighing more than 200g/m2, canvas and duck",MTK,"8,361",64,0,0,"8,361",64,Final,,,,
201904,5209220019,"Fabrics, woven; containing 85% or more by weight of cotton, bleached, 3-thread or 4-thread twill, including cross twill, weighing more than 200g/m2, fabrics n.e.c. in item no. 5209.22",MTK,0,0,581,8,581,8,Final,,,,
201904,5209390009,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5209.39",MTK,"2,056",686,0,0,"2,056",686,Final,,,,
201904,5209390011,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,527,23,527,23,Final,,,,
201904,5209390019,"Fabrics, woven; containing 85% or more by weight of cotton, dyed, of weaves n.e.c. in item no. 5209.3, weighing more than 200g/m2, fabrics n.e.c. in item no. 5209.39",MTK,120,1,344,22,464,23,Final,,,,
201904,5209410019,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, plain weave, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5209.41",MTK,0,0,645,70,645,70,Final,,,,
201904,5209490011,"Fabrics, woven; 85% or more by weight of cotton, yarns of different colours, weaves n.e.c. in item no. 5209.4, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"17,784","6,194","17,784","6,194",Final,,,,
201904,5209510019,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5209.51",MTK,0,0,47,5,47,5,Final,,,,
201904,5209510021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,862,96,862,96,Final,,,,
201904,5209520011,"Fabrics, woven; containing 85% or more by weight of cotton, printed, 3-thread or 4-thread twill, including cross twill, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,249,10,249,10,Final,,,,
201904,5209590021,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,60,5,"3,183",220,"3,243",225,Final,,,,
201904,5210490029,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5210.4, 200g/m2 or less, fabrics for apparel n.e.c. in item no. 5210.49",MTK,"1,529",66,0,0,"1,529",66,Final,,,,
201904,5210490033,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5210.4, 200g/m2 or less, furnishing fabrics and fabrics for household use",MTK,0,0,"4,223",205,"4,223",205,Final,,,,
201904,5211390009,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5211.3, weighing more than 200g/m2, fabrics for apparel n.e.c. in item no. 5211.39",MTK,0,0,"1,003",17,"1,003",17,Final,,,,
201904,5211390011,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, dyed, of weaves n.e.c. in item no. 5211.3, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"2,957",61,"2,957",61,Final,,,,
201904,5211410021,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, of yarns of different colours, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,59,4,59,4,Final,,,,
201904,5211490011,"Fabrics, woven; less than 85% cotton, mixed with man-made fibres, of different coloured yarns, of weaves n.e.c. in item no. 5211.4, more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,"29,252",760,"29,252",760,Final,,,,
201904,5211510021,"Fabrics, woven; less than 85% cotton, mixed mainly or solely with man-made fibres, printed, plain weave, weighing more than 200g/m2, furnishing fabrics and fabrics for household use",MTK,0,0,338,45,338,45,Final,,,,
201904,5211590019,"Fabrics, woven; less than 85% cotton, mixed mainly with man-made fibres, printed, of weaves n.e.c. in item no. 5211.5, more than 200g/m2, fabrics n.e.c. in item no. 5211.59",MTK,"1,529",66,"7,191",173,"8,720",239,Final,,,,
201904,5212130019,"Fabrics, woven; of cotton, dyed, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.13",MTK,0,0,657,20,657,20,Final,,,,
201904,5212130029,"Fabrics, woven; of cotton, dyed, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.13",MTK,0,0,665,24,665,24,Final,,,,
201904,5212140019,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.14",MTK,0,0,"1,001",153,"1,001",153,Final,,,,
201904,5212140021,"Fabrics, woven; of cotton, of yarns of different colours, weighing not more than 200g/m2, n.e.c. in chapter 52, furnishing fabrics and fabrics for household use",MTK,0,0,"2,474",946,"2,474",946,Final,,,,
201904,5212150019,"Fabrics, woven; of cotton, printed, weighing not more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5212.15",MTK,0,0,"1,659",64,"1,659",64,Final,,,,
201904,5212210000,"Fabrics, woven; of cotton, unbleached, weighing more than 200g/m2, n.e.c. in chapter 52",MTK,"87,531","5,190",0,0,"87,531","5,190",Final,,,,
201904,5212230019,"Fabrics, woven; of cotton, dyed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics for apparel n.e.c. in item no. 5215.23",MTK,0,0,"3,785",268,"3,785",268,Final,,,,
201904,5212230029,"Fabrics, woven; of cotton, dyed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.23",MTK,0,0,"7,743",490,"7,743",490,Final,,,,
201904,5212240021,"Fabrics, woven; of cotton, of yarns of different colours, weighing more than 200g/m2, n.e.c. in chapter 52, furnishing fabrics and fabrics for household use",MTK,0,0,"9,906",292,"9,906",292,Final,,,,
201904,5212250029,"Fabrics, woven; of cotton, printed, weighing more than 200g/m2, n.e.c. in chapter 52, fabrics n.e.c. in item no. 5212.25",MTK,0,0,"6,338",145,"6,338",145,Final,,,,
201904,5301100000,"Flax; raw or retted, but not spun",KGM,167,3,0,0,167,3,Final,,,,
201904,5308900019,"Yarn; of vegetable textile fibres n.e.c. in heading no. 5306, 5307 and 5308",KGM,0,0,30,0,30,0,Final,,,,
201904,5309110009,"Fabrics, woven; of flax, containing by weight 85% or more flax, bleached or unbleached, other than canvas or duck",MTK,"2,733",28,0,0,"2,733",28,Final,,,,
201904,5309190009,"Fabrics, woven; of flax, containing by weight 85% or more flax, (other than bleached or unbleached), other than canvas or duck",MTK,"4,891","1,138","164,596","12,009","169,487","13,147",Final,,,,
201904,5309210009,"Fabrics, woven; of flax, containing by weight less than 85% flax, bleached or unbleached, other than canvas and duck",MTK,0,0,386,22,386,22,Final,,,,
201904,5309290009,"Fabrics, woven; of flax, containing by weight less than 85% flax, (other than bleached or unbleached), other than canvas or duck",MTK,"13,408","1,120","110,199","6,188","123,607","7,307",Final,,,,
201904,5311000000,"Fabrics, woven; of vegetable textile fibres n.e.c. in heading no. 5309 and 5310, woven fabrics of paper yarn",MTK,0,0,981,22,981,22,Final,,,,
201904,5401100029,"Sewing thread; synthetic filaments, other than polyester and polyamide, whether or not put up for retail sale",KGM,0,0,"2,863",14,"2,863",14,Final,,,,
201904,5402200021,"Yarn, synthetic; filament, monofilament (less than 67 decitex), of high tenacity yarn of polyesters, whether or not textured, exceeding 170 decitex, untwisted or twisted 50 turns or less per metre, not for retail sale, not sewing thread",KGM,"6,672",429,0,0,"6,672",429,Final,,,,
201904,5402330000,"Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of polyesters, not for retail sale, not sewing thread",KGM,"113,215","11,085","123,012","11,901","236,227","22,985",Final,,,,
201904,5406000010,"Yarn; (not sewing thread), synthetic filament yarn, put up for retail sale",KGM,557,48,0,0,557,48,Final,,,,
201904,5407100011,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from high tenacity nylon, polyamides or polyesters with fibres (not wool or fine animal hair), 85% or more weight of synthetic fibres",MTK,"17,927","7,400","3,228",919,"21,155","8,319",Final,,,,
201904,5407100019,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from high tenacity nylon, polyamides or polyesters with fibres (not wool or fine animal hair), less than 85% weight of synthetic fibre",MTK,0,0,"3,197",216,"3,197",216,Final,,,,
201904,5407200111,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), 85% or more by weight of synthetic fibres, of polypropylene or polyethylene fibres",MTK,0,0,"180,122","301,147","180,122","301,147",Final,,,,
201904,5407200919,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), less than 85% by weight synthetic fibres, not polypropylene or polyethylene fibres",MTK,0,0,"14,276",299,"14,276",299,Final,,,,
201904,5407420009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of nylon or polyamide filaments, dyed, with other than wool or fine animal hair",MTK,0,0,"3,360",14,"3,360",14,Final,,,,
201904,5407510009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, unbleached or bleached, with other than wool or fine animal hair",MTK,"3,583",211,"1,345",69,"4,928",280,Final,,,,
201904,5407520009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, dyed, with other than wool or fine animal hair",MTK,"7,923","4,275","21,230","5,155","29,153","9,430",Final,,,,
201904,5407530009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, of different coloured yarns, with other than wool or fine animal hair",MTK,0,0,"25,119","4,137","25,119","4,137",Final,,,,
201904,5407540009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, printed, with other than wool or fine animal hair",MTK,0,0,"6,212","2,479","6,212","2,479",Final,,,,
201904,5407610009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of non-textured polyester filaments, not containing wool or fine animal hair",MTK,"6,200",110,"18,210","1,621","24,410","1,731",Final,,,,
201904,5407691001,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, of polypropylene or polyethylene fibres, unbleached or bleached",MTK,"1,316","1,363","6,584","1,331","7,900","2,694",Final,,,,
201904,5407691019,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, of polypropylene or polyethylene fibres, printed",MTK,0,0,"1,800",66,"1,800",66,Final,,,,
201904,5407699039,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, (not of polypropylene or polyethylene fibres), printed, without wool or fine animal hair",MTK,458,66,"4,655",271,"5,113",338,Final,,,,
201904,5407720100,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, dyed, with polypropylene or polyethylene",MTK,0,0,"2,762",97,"2,762",97,Final,,,,
201904,5407720909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, dyed, with fibres n.e.c. in item no. 5407.72",MTK,0,0,"10,098",533,"10,098",533,Final,,,,
201904,5407730909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, of yarns of different colours, with fibres n.e.c. in item no. 5407.73",MTK,0,0,"92,333","4,441","92,333","4,441",Final,,,,
201904,5407820900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed, not of polypropylene or polyethylene fibres",MTK,0,0,"27,513",149,"27,513",149,Final,,,,
201904,5407830900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours, not of polypropylene or polyethylene fibres",MTK,0,0,"25,659",488,"25,659",488,Final,,,,
201904,5407920909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), dyed, n.e.c. in heading no. 5407",MTK,0,0,"4,651",389,"4,651",389,Final,,,,
201904,5407930100,"Fabrics, woven; of synthetic filament yarn, of polypropylene or polyethylene, of yarns of different colours, n.e.c. in heading no. 5407",MTK,0,0,"20,113",229,"20,113",229,Final,,,,
201904,5407930909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), of yarns of different colours, n.e.c. in heading no. 5407",MTK,"6,646",337,"9,851",800,"16,497","1,136",Final,,,,
201904,5407940909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), printed, n.e.c. in heading no. 5407",MTK,0,0,282,14,282,14,Final,,,,
201904,5408220019,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, (not containing wool or fine animal hair), dyed, other than linings",MTK,"3,312",23,0,0,"3,312",23,Final,,,,
201904,5408230019,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, of yarns of different colours, not containing wool or fine animal hair, not linings",MTK,0,0,"4,521",412,"4,521",412,Final,,,,
