Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status,,
202210,7315821909,"Chain; welded link, n.e.c. in item no. 7315.82, of a diameter exceeding 13mm but not exceeding 25.4mm, of iron or steel",KGM,"150,318","157,023","23,031",Final,,
202210,7315821919,"Chain; welded link, n.e.c. in item no. 7315.82, of a diameter exceeding 25.4mm, of iron or steel",KGM,"121,877","129,514","18,405",Final,,
202210,7315890900,"Chain; transmission chain, of iron or steel (excluding articulated link, skid, stud-link and welded link chain)",KGM,"16,806","17,755",949,Final,,
202210,7315891901,"Chain; conveyor chain n.e.c. in heading no. 7315, of iron or steel",KGM,"2,398","2,471",200,Final,,
202210,7315891909,"Chain; n.e.c. in heading no. 7315, of iron or steel",KGM,"369,383","403,673","66,329",Final,,
202210,7315900901,"Chain; parts n.e.c. in heading no. 7315, of transmission chain, of iron or steel",KGM,"10,949","12,192",263,Final,,
202210,7315900909,"Chain; parts n.e.c. in heading no. 7315, of welded link conveyor chain, of iron or steel",KGM,"3,279","3,840",72,Final,,
202210,7315901909,"Chain; parts n.e.c. in heading no. 7315, of iron or steel",KGM,"138,291","148,894","5,826",Final,,
202210,7316000000,"Iron or steel; anchors, grapnels and parts thereof",KGM,"194,592","202,680","18,756",Final,,
202210,7317000100,"Iron or steel; nails, hook-nails, corrugated nails, whether or not with heads of other material (excluding copper) peculiar to use in footwear, escutcheon pins",KGM,122,132,5,Final,,
202210,7317000901,"Iron or steel; nails, hook-nails, corrugated nails, made from wire, plain or coated (for uses excluding footwear), collated or for collation (excluding articles with heads of copper)",KGM,"1,073,042","1,195,235","301,831",Final,,
202210,7317000909,"Iron or steel; nails, hook-nails, corrugated nails, made from wire, plain or coated (for uses excluding footwear), not for collation (excluding articles with heads of copper)",KGM,"530,610","572,550","165,850",Final,,
202210,7317000919,"Iron or steel; nails, hook-nails, corrugated nails, made from materials other than wire (for uses excluding footwear and excluding articles with heads of copper)",KGM,"497,244","546,881","147,164",Final,,
202210,7317001100,"Iron or steel; staples, insulated (excluding those of heading no. 8305)",KGM,15,24,0,Final,,
202210,7317001900,"Iron or steel; staples, other than insulated (excluding those of heading no. 8305)",KGM,"286,506","315,626","58,936",Final,,
202210,7317002901,"Iron or steel; tacks, whether or not with heads of other material (excluding copper heads)",KGM,"58,283","75,620","20,919",Final,,
202210,7317002909,"Iron or steel; studs, spikes, spiked cramps, whether or not with heads of other material (excluding copper heads)",KGM,"6,205","7,177",99,Final,,
202210,7317002920,"Iron or steel; drawing pins and the like, n.e.c. in heading no. 7317, whether or not with heads of other material (excluding copper heads)",KGM,"36,795","41,403","1,169",Final,,
202210,7318110019,"Iron or steel; threaded coach screws (excluding socket head), of stainless steel",KGM,"93,382","99,661","8,834",Final,,
202210,7318110021,"Iron or steel; threaded coach socket head screws, not of stainless steel",KGM,"2,485","2,574",404,Final,,
202210,7318110029,"Iron or steel; threaded coach screws (excluding socket head), not of stainless steel",KGM,"801,181","839,647","76,434",Final,,
202210,7318120010,"Iron or steel; threaded wood screws other than coach screws, of stainless steel",KGM,"174,120","188,594","11,474",Final,,
202210,7318120019,"Iron or steel; threaded wood screws other than coach screws, not of stainless steel",KGM,"1,308,550","1,371,477","125,197",Final,,
202210,7318130010,"Iron or steel; threaded screw hooks and screw rings, of stainless steel",KGM,"2,118","2,238",134,Final,,
202210,7318130019,"Iron or steel; threaded screw hooks and screw rings, not of stainless steel",KGM,"51,150","53,848","3,993",Final,,
202210,7318140012,"Iron or steel; threaded self-tapping screws, of stainless steel",KGM,"590,053","626,440","44,041",Final,,
202210,7318140019,"Iron or steel; threaded self-tapping screws, not of stainless steel",KGM,"1,486,436","1,623,544","188,026",Final,,
202210,7318150112,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, of stainless steel",KGM,"84,954","92,217","8,142",Final,,
202210,7318150119,"Iron or steel; threaded screw studs and studding, whether or not with their nuts or washers, not of stainless steel",KGM,"637,266","716,087","142,900",Final,,
202210,7318150950,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, forged",KGM,"115,837","122,466","4,191",Final,,
202210,7318150952,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged, high tensile",KGM,"173,527","175,890","1,517",Final,,
202210,7318150954,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, of stainless steel, not forged or high tensile",KGM,"1,138,172","1,204,104","131,519",Final,,
202210,7318150956,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, socket head screws",KGM,"39,083","40,786","3,665",Final,,
202210,7318150958,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, of stainless steel, other than socket head screws",KGM,"476,498","507,384","37,154",Final,,
202210,7318150960,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, of stainless steel",KGM,"90,933","97,204","13,381",Final,,
202210,7318150970,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, forged",KGM,"1,068,034","1,157,820","226,092",Final,,
202210,7318150972,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged, high tensile",KGM,"301,418","313,289","32,298",Final,,
202210,7318150974,"Iron or steel; threaded bolts and bolt ends, whether or not with their nuts or washers, not of stainless steel, not forged or high tensile",KGM,"1,241,371","1,347,680","130,409",Final,,
202210,7318150976,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, socket head screws",KGM,"95,006","102,327","7,892",Final,,
202210,7318150978,"Iron or steel; metal thread or machine forged, set screws, whether or not with their nuts or washers, not of stainless steel, other than socket head screws",KGM,"2,527,498","2,733,942","313,090",Final,,
202210,7318150980,"Iron or steel; threaded articles n.e.c. in subheading 7318.15.09, whether or not with their nuts or washers, not of stainless steel",KGM,"1,743,763","1,851,725","192,319",Final,,
202210,7318160012,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, of stainless steel",KGM,"17,664","21,013","1,583",Final,,
202210,7318160014,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), of stainless steel",KGM,"247,311","264,709","14,979",Final,,
202210,7318160015,"Iron or steel; threaded nuts, square or hexagonal, made by pressing or forging, not of stainless steel",KGM,"877,003","1,050,160","48,486",Final,,
202210,7318160019,"Iron or steel; threaded nuts, (excluding square or hexagonal, made by pressing or forging), not of stainless steel",KGM,"1,304,458","1,359,915","82,716",Final,,
202210,7318190119,"Iron or steel; threaded spikes and studs for footwear, not of stainless steel",KGM,"6,268","6,362","2,077",Final,,
202210,7318190912,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1, excluding spikes and studs for footwear, of stainless steel",KGM,"131,956","140,415","37,777",Final,,
202210,7318190919,"Iron or steel; threaded screws, bolts and nuts n.e.c. in item no. 7318.1, excluding spikes and studs for footwear, not of stainless steel",KGM,"859,661","950,674","157,414",Final,,
202210,7318210010,"Iron or steel; non-threaded spring washers and other lock washers, of stainless steel",KGM,"10,271","10,756",439,Final,,
202210,7318210019,"Iron or steel; non-threaded spring washers and other lock washers, not of stainless steel",KGM,"78,194","82,436","1,376",Final,,
202210,7318220012,"Iron or steel; non-threaded washers, excluding spring and lock, of stainless steel",KGM,"112,113","118,166","1,727",Final,,
202210,7318220019,"Iron or steel; non-threaded washers, excluding spring and lock, not of stainless steel",KGM,"1,447,393","1,550,750","193,013",Final,,
202210,7318230010,"Iron or steel; non-threaded rivets, of stainless steel",KGM,"70,028","75,511","7,717",Final,,
202210,7318230019,"Iron or steel; non-threaded rivets, not of stainless steel",KGM,"142,338","157,072","14,163",Final,,
202210,7318240012,"Iron or steel; non-threaded cotters and cotter-pins, of stainless steel",KGM,"21,098","22,056",299,Final,,
202210,7318240019,"Iron or steel; non-threaded cotters and cotter-pins, not of stainless steel",KGM,"197,402","214,532","4,067",Final,,
202210,7318290012,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, of stainless steel",KGM,"159,549","163,514","2,895",Final,,
202210,7318290019,"Iron or steel; non-threaded articles, n.e.c. in item no. 7318.2, not of stainless steel",KGM,"962,863","1,041,836","48,661",Final,,
202210,7319400010,Iron or steel; safety pins,KGM,"8,334","9,505","1,601",Final,,
202210,7319400019,"Iron or steel: pins, other than safety pins, not elsewhere specified or included",KGM,"61,316","66,495","3,134",Final,,
202210,7319900010,"Iron or steel; sewing, darning or embroidery needles, for use in the hand",,"18,369","20,096",,Final,,
202210,7319900019,"Iron or steel; knitting needles, bodkins, crochet hooks, and similar articles, for use in the hand, n.e.c. in heading 7319",KGM,"81,437","89,143","8,952",Final,,
202210,7320100500,"Iron or steel; laminated undercarriage springs (not shackles therefore), for use in the assembly of vehicles n.e.c. in 7320.10, exceeding 10,500 kg, as may be determined by the Minister",,"16,234","16,694",,Final,,
202210,7320100900,"Iron or steel; laminated undercarriage (leaf) springs and leaves therefore (not shackles therefore), for use in the assembly of motor vehicles, other than as may be determined by the Minister",,"175,251","191,248",,Final,,
202210,7320101900,"Iron or steel; leaf-springs and leaves therefore, automotive, excluding laminated undercarriage springs",,"415,486","437,449",,Final,,
202210,7320102900,"Iron or steel; leaf-springs and leaves therefore, n.e.c. in item no. 7320.10",,"10,784","11,205",,Final,,
202210,7320200200,"Iron or steel; helical coiled suspension and seat springs, for use in assembly of motor vehicles of 8703 and other vehicles of 8704, of a g.v.w. not exceeding 3,500 kg, as may be determined by the minister",,24,47,,Final,,
202210,7320200500,"Iron or steel; helical coiled suspension and seat springs, for use in the assembly of vehicles n.e.c. in item no. 7320.20, exceeding 10,500 kg, as determined by the minister",,"7,733","8,330",,Final,,
202210,7320200900,"Iron or steel; helical coiled suspension and seat springs, for use in the assembly of motor vehicles, other than as determined by the minister",,"269,459","278,597",,Final,,
202210,7320201900,"Iron or steel; helical springs, automotive (excluding coiled suspension and seat springs)",,"172,946","192,015",,Final,,
202210,7320202901,Iron or steel; helical upholsterers' spiral springs,,18,19,,Final,,
202210,7320202909,Iron or steel; helical springs n.e.c. in item no. 7320.20,,"367,520","414,572",,Final,,
202210,7320900500,"Iron or steel; coiled suspension and seat springs (excluding leaf and helical springs), for use in the assembly of vehicles n.e.c. in item no. 7320.90, exceeding 10,500 kg, as may be determined by the minister",,"2,561","2,603",,Final,,
202210,7320900900,"Iron or steel; coiled suspension and seat springs (excluding leaf and helical springs), for use in the assembly of motor vehicles, other than as may be determined by the minister",,"18,345","20,119",,Final,,
202210,7320901900,"Iron or steel; springs, automotive, other than leaf-springs, helical springs and coiled suspension and seat springs",,"196,894","215,587",,Final,,
202210,7320902901,"Iron or steel; springs, (other than leaf-springs and helical springs), n.e.c. in item no. 7320.9, upholsterers' spiral springs",,"52,436","67,783",,Final,,
202210,7320902909,"Iron or steel; springs, (other than leaf-springs and helical springs), n.e.c. in item no. 7320.9",,"173,098","207,557",,Final,,
202210,7321110200,"Cooking appliances and plate warmers; domestic gas fuel cooking stoves and ranges, of iron or steel, outdoor",NMB,"2,667,839","2,791,513","10,600",Final,,
202210,7321110800,"Cooking appliances and plate warmers; domestic gas fuel cooking stoves and ranges, of iron or steel, other than outdoor",NMB,"249,969","287,997",706,Final,,
202210,7321111910,"Cooking appliances and plate warmers (non-electric); for gas fuels or for both gas and other fuels, other than domestic gas fuel cooking stoves and ranges, of iron or steel",NMB,"1,991,160","2,259,101","19,179",Final,,
202210,7321120001,"Cookers and plate warmers; cooking stoves and ranges, for liquid fuel, of iron or steel",NMB,"39,014","42,949",429,Final,,
202210,7321120009,"Cookers and plate warmers; (excluding cooking stoves and ranges) for liquid fuel, of iron or steel",NMB,"26,307","32,607",702,Final,,
202210,7321190110,"Cooking appliances and plate warmers (non-electric); for solid fuel, cooking stoves and ranges, of iron or steel",NMB,"282,304","293,472","1,328",Final,,
202210,7321190119,"Cooking appliances and plate warmers (non-electric); for solid fuel, other than cooking stoves and ranges, of iron or steel",NMB,"1,675,034","1,974,570","9,847",Final,,
202210,7321190900,"Cooking appliances and plate warmers (non-electric); other than for gas, liquid or solid fuels, of iron or steel",NMB,"5,267","5,981",182,Final,,
202210,7321810010,"Space heaters (non-electric); for gas fuel or for both gas and other fuels, of iron or steel",NMB,"173,732","186,522",134,Final,,
202210,7321810019,"Domestic appliances (non-electric); for gas fuel or for both gas and other fuels, excluding space heaters and cooking appliances, of iron or steel",NMB,"41,779","43,900",90,Final,,
202210,7321820001,"Heaters; for liquid fuel, of iron or steel",NMB,"16,077","17,841",8,Final,,
202210,7321820009,"Domestic appliances; (excluding space heaters and cooking appliances) for liquid fuel, of iron or steel",NMB,"51,607","58,069",39,Final,,
202210,7321890110,"Space heaters (non-electric); for solid fuel, of iron or steel",NMB,"209,858","237,419",347,Final,,
202210,7321890119,"Domestic appliances (non-electric); for solid fuel, excluding space heaters and cooking appliances, of iron or steel",NMB,"306,136","347,457","4,782",Final,,
202210,7321900100,"Domestic appliances; non-electric, parts of domestic gas fuel cooking stoves and ranges, of iron or steel",,"604,639","614,306",,Final,,
202210,7321900901,"Domestic appliances; non-electric, parts of cooking stoves and ranges, of iron or steel, (excluding parts of domestic gas fuel cooking stoves and ranges)",,"44,665","56,555",,Final,,
202210,7321900909,"Domestic appliances; non-electric, parts of stoves and space heaters, of iron or steel, (excluding parts of cooking stoves and ranges)",,"223,177","236,390",,Final,,
202210,7321900919,"Domestic appliances; non-electric, parts, of iron or steel, (excluding parts of cooking stoves and ranges, other stoves or space heaters)",,"201,093","226,207",,Final,,
202210,7322110000,"Radiators and parts thereof; for central heating, (not electrically heated), of cast iron",KGM,"2,348","2,737",181,Final,,
202210,7322190000,"Radiators and parts thereof; for central heating, (not electrically heated), of iron or steel other than cast iron",KGM,"1,370","1,795",21,Final,,
202210,7322900000,"Air heaters and hot air distributors, (not electrically heated), incorporating a motor-driven fan or blower and parts thereof, of iron or steel",KGM,"102,426","106,493","1,102",Final,,
202210,7323100000,"Iron or steel; wool, pot scourers and scouring or polishing pads, gloves and the like",KGM,"60,536","71,229","7,903",Final,,
202210,7323910001,"Cast iron household articles and parts thereof; hollowware, not enamelled",KGM,"14,985","16,893","2,558",Final,,
202210,7323910009,"Cast iron household articles and parts thereof; other than hollowware, not enamelled",KGM,"131,179","142,370","17,507",Final,,
202210,7323920009,"Cast iron; table, kitchen and other household articles and parts thereof, hollowware excluding capacity measures, enamelled",KGM,"81,469","87,502","5,314",Final,,
202210,7323920019,"Cast iron; table, kitchen and other household articles and parts thereof, (other than hollowware), enamelled",KGM,"32,479","35,063","1,979",Final,,
202210,7323930002,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware capacity measures",NMB,"22,490","25,605","5,919",Final,,
202210,7323930011,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, sets",NMB,"435,187","477,998","5,945",Final,,
202210,7323930015,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, saucepans",NMB,"222,164","242,622","13,777",Final,,
202210,7323930018,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, frypans",NMB,"363,943","390,984","22,104",Final,,
202210,7323930021,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, stockpots and Dutch ovens",NMB,"82,036","96,069","3,514",Final,,
202210,7323930025,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware, steamers",NMB,"55,942","66,010","3,327",Final,,
202210,7323930029,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), cookware; other than sets, saucepans, frypans, stockpots and Dutch ovens, steamers",NMB,"569,511","626,976","26,639",Final,,
202210,7323930030,"Steel, stainless; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), other than cookware",NMB,"1,224,530","1,292,509","152,171",Final,,
202210,7323930090,"Steel, stainless; table, kitchen and other household articles and parts thereof, other than hollowware",NMB,"1,850,101","2,092,223","274,497",Final,,
202210,7323940009,"Iron (not cast iron) or steel; table, kitchen and other household articles and parts thereof, hollowware (other than capacity measures), enamelled",KGM,"44,846","49,077","3,423",Final,,
202210,7323940019,"Iron (not cast iron) or steel; table, kitchen and other household articles and parts thereof, (other than hollowware), enamelled",KGM,"100,566","110,738","11,578",Final,,
202210,7323990001,"Iron or steel; table, kitchen and other household articles and parts thereof, hollowware capacity measures, n.e.c. in heading no. 7323",KGM,21,23,1,Final,,
202210,7323990009,"Iron or steel; table, kitchen and other household articles and parts thereof, hollowware other than capacity measures, n.e.c. in heading no. 7323",KGM,"315,944","372,713","39,283",Final,,
202210,7323990021,Iron or steel household articles; coat hangers,MIL,"37,278","45,582","2,019",Final,,
202210,7323990029,"Iron or steel; table, kitchen and other household articles and parts thereof n.e.c. in heading no. 7323",KGM,"1,996,664","2,420,703","266,860",Final,,
202210,7324100010,"Steel; sinks and wash basins, of stainless steel, wash basins",NMB,"578,547","676,719","6,416",Final,,
202210,7324100019,"Steel; sinks and wash basins, of stainless steel, other than wash basins",NMB,"412,003","484,073","5,194",Final,,
202210,7324210000,"Cast iron, baths, whether or not enamelled",NMB,"17,992","19,887",10,Final,,
202210,7324290000,Iron (other than cast) or steel; baths,NMB,"56,464","58,791",24,Final,,
202210,7324900001,"Iron or steel; bathroom and other toilet fittings (e.g. soap holders, toilet paper holders) including parts",KGM,"881,535","978,039","32,466",Final,,
202210,7324900009,"Iron or steel; sanitary ware, including parts, n.e.c. in heading no. 7324",KGM,"466,491","520,534","7,184",Final,,
202210,7325100909,"Iron; articles of non-malleable cast iron (excluding fittings for ships, boats and other vessels)",KGM,"714,044","762,209","314,040",Final,,
202210,7325910000,"Iron; grinding balls and similar articles for mills, other than of non-malleable cast iron",KGM,"132,516","148,498","48,000",Final,,
202210,7325991901,"Iron or steel; fittings for ships, boats and other vessels, other than of non-malleable cast iron",KGM,"3,191","3,372",248,Final,,
202210,7325991909,"Iron or steel; articles n.e.c. in item no. 7325.9, other than of non-malleable cast iron",KGM,"864,298","939,640","237,590",Final,,
202210,7326110000,"Iron or steel; grinding balls and similar articles for mills, forged or stamped, but not further worked",KGM,"441,322","483,557","271,710",Final,,
202210,7326191100,"Iron or steel; fencing posts, standards, droppers and accessories for use therewith, forged or stamped but not further worked",,"1,023,275","1,169,065",,Final,,
202210,7326191901,"Iron or steel; fittings for ships, boats and other vessels, forged or stamped but not further worked",,"352,215","367,010",,Final,,
202210,7326191909,"Iron or steel; plugs, clips and similar fittings specially suited for builders' use in fixing articles to concrete or plaster, forged or stamped but not further worked",,"70,294","71,606",,Final,,
202210,7326191919,"Iron or steel; turnbuckles, thimbles for eye-splices, boathooks, belt fasteners for joining belts for machinery, forged or stamped but not further worked",,"18,299","19,144",,Final,,
202210,7326191921,"Iron or steel; boxes specially designed to house electrical equipment, forged or stamped but not further worked",,"42,851","45,579",,Final,,
202210,7326191929,"Iron or steel; articles n.e.c. in item no. 7326.19, forged or stamped but not further worked",,"662,701","729,462",,Final,,
202210,7326201100,Iron or steel wire; animal vermin traps,,"54,341","59,286",,Final,,
202210,7326201901,Iron or steel wire; spirally wound extending curtain wire,,"1,481","1,689",,Final,,
202210,7326900101,Iron or steel; Bunsen burners,,675,688,,Final,,
202210,7326900111,"Iron or steel; crucibles, chaplets for foundry moulding cores, and solder pots",,448,598,,Final,,
202210,7326900119,Iron or steel; rock bolt sleeves and systems,,"316,724","337,258",,Final,,
202210,7326900129,"Iron or steel; spools, reels, bobbins, cops, cones, cores, and similar supports for use other than with photographic and cinematographic film",,"14,794","17,446",,Final,,
202210,7326900901,Iron or steel; motor vehicle assembly jigs,NMB,"50,372","53,087",344,Final,,
202210,7326900939,Iron or steel; articles n.e.c. in heading 7326,,"17,895,997","19,907,126",,Final,,
202210,7402000000,"Copper; unrefined, copper anodes for electrolytic refining",KGM,"49,784","50,415","2,224",Final,,
202210,7403120000,"Copper; refined, unwrought, wire-bars",KGM,73,73,0,Final,,
202210,7403210009,"Copper; copper-zinc base alloys (brass) unwrought, (other than billets, blooms, ingots, pellets and pigs)",KGM,532,540,2,Final,,
202210,7403290019,"Copper alloys; n.e.c. in heading no. 7403 (other than master alloys of heading no. 7405), (other than billets, blooms, ingots, pellets and pigs)",KGM,121,184,0,Final,,
202210,7404000000,Copper; waste and scrap,KGM,"628,784","647,404","79,573",Final,,
202210,7406100000,Copper; powders of non-lamellar structure,,"1,323","1,784",,Final,,
202210,7407100109,"Copper; wire rods of refined copper, other than welding",KGM,"4,525,996","4,555,433","308,680",Final,,
202210,7407100909,"Copper; bars of refined copper, other than welding",KGM,"1,512,043","1,523,123","83,024",Final,,
202210,7407101900,Copper; profiles of refined copper,KGM,"1,426","2,210",19,Final,,
202210,7407210109,"Copper; bars and rods, of copper-zinc base alloys (brass), other than welding",KGM,"1,748,211","1,776,145","133,598",Final,,
202210,7407210900,"Copper; profiles, of copper-zinc base alloys (brass)",KGM,491,557,6,Final,,
202210,7407290113,"Copper; bars and rods, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), other than welding",KGM,"18,391","18,756","1,073",Final,,
202210,7407290119,"Copper; bars and rods, of copper alloys (other than copper-zinc base, copper-nickel base or copper-nickel-zinc base alloys), other than welding",KGM,"4,608","5,229",29,Final,,
202210,7407290919,"Copper; profiles, of copper alloys, (other than copper-zinc base, copper-nickel base or copper-nickel-zinc base alloys)",KGM,"3,080","4,436",672,Final,,
202210,7408110000,"Copper; wire, of refined copper, of which the maximum cross-sectional dimension exceeds 6mm",KGM,"214,828","229,112","9,875",Final,,
202210,7408190001,"Copper; wire, of refined copper, of which the maximum cross-sectional dimension is 6mm or less, welding",KGM,"33,889","39,152","2,000",Final,,
202210,7408190009,"Copper; wire, of refined copper, of which the maximum cross-sectional dimension is 6mm or less, other than welding",KGM,"136,684","141,881","4,781",Final,,
202210,7408210009,"Copper; wire, of copper-zinc base alloys (brass), other than welding",KGM,"38,531","41,594","1,124",Final,,
202210,7408220009,"Copper; wire, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), other than welding",KGM,"109,437","109,437","1,451",Final,,
202210,7408290001,"Copper; wire, welding, of copper alloys (other than copper-zinc base, copper-nickel base or copper-nickel-zinc base alloys)",KGM,593,643,24,Final,,
202210,7408290009,"Copper; wire, (other than welding), of copper alloys (other than copper-zinc base, copper-nickel base and copper-nickel-zinc base alloys)",KGM,"35,611","39,907",220,Final,,
202210,7409110001,"Copper; strip, of refined copper, exceeding 0.15mm thickness, in coils, worked",KGM,"124,301","128,890","5,870",Final,,
202210,7409110009,"Copper; strip, of refined copper, exceeding 0.15mm thickness, in coils, unworked",KGM,"356,792","360,778","17,751",Final,,
202210,7409190001,"Copper; plates and sheets, of refined copper, exceeding 0.15mm thickness, (not in coils), worked",KGM,"1,361","1,382",72,Final,,
202210,7409190009,"Copper; plates and sheets, of refined copper, exceeding 0.15mm thickness, (not in coils), unworked",KGM,"1,558,073","1,588,650","88,942",Final,,
202210,7409290009,"Copper; plates and sheets, of copper-zinc base alloys (brass), exceeding 0.15mm in thickness, (not in coils), unworked",KGM,"35,103","35,842","1,794",Final,,
202210,7409310009,"Copper; strip, of copper-tin base alloys (bronze), exceeding 0.15mm in thickness, in coils, unworked",KGM,"16,652","16,979",755,Final,,
202210,7409390009,"Copper; plates and sheets, of copper-tin base alloys (bronze), exceeding 0.15mm in thickness, (not in coils), unworked",KGM,"1,930","1,969",85,Final,,
202210,7409900001,"Copper; plates, sheets and strip, worked, of copper alloys (other than copper-zinc base, copper-tin base, copper-nickel base or copper-nickel-zinc base alloys)",KGM,172,181,20,Final,,
202210,7409900009,"Copper; plates, sheets and strip, unworked, of copper alloys (other than copper-zinc base, copper-tin base, copper-nickel base or copper-nickel-zinc base alloys)",KGM,30,34,1,Final,,
202210,7410110000,"Copper; foil, not backed, of a thickness not exceeding 0.15mm, of refined copper",KGM,"2,078","2,690",22,Final,,
202210,7410120000,"Copper; foil, not backed, of a thickness not exceeding 0.15mm, of copper alloys",KGM,"8,125","10,840",97,Final,,
202210,7410210001,"Copper; foil, refined, with paper or other reinforcing material, 0.15mm or less thick, excluding backing, cut to shape, perforated, printed (PCB'S) being partly manufactured printed circuit boards",KGM,116,141,2,Final,,
202210,7410210009,"Copper; foil, refined, with paper or other reinforcing material, 0.15mm or less thick, excluding backing, n.e.c. in item no. 7410.21",KGM,"1,068","1,108",101,Final,,
202210,7410220009,"Copper; foil, of alloys, with paper or other reinforcing material, 0.15mm or less thick, excluding backing, n.e.c. in item no. 7410.22",KGM,"3,153","3,371",28,Final,,
202210,7411100100,"Copper; tubes and pipes, of refined copper, having a nominal external diameter of less than 3mm",KGM,"12,112","12,171",688,Final,,
202210,7411101900,"Copper; tubes and pipes, of refined copper, of dimensions n.e.c. in item no. 7411.10",KGM,"3,388,452","3,606,632","208,967",Final,,
202210,7411210000,"Copper; tubes and pipes, of copper-zinc base alloys (brass)",KGM,"3,312","3,409",64,Final,,
202210,7411220000,"Copper; tubes and pipes, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",KGM,"21,921","23,925",320,Final,,
202210,7411290000,"Copper; tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",KGM,"318,968","329,004","17,316",Final,,
202210,7412100000,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of refined copper",KGM,"342,052","360,517","8,607",Final,,
202210,7412200001,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of brass and muntz copper alloys",KGM,"1,656,848","1,734,343","54,225",Final,,
202210,7412200009,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of copper alloys other than brass and muntz",KGM,"329,667","338,819","9,123",Final,,
202210,7413001901,"Copper; pigtails, (not electrically insulated), for use in making carbon brushes and circuit breakers",KGM,"20,925","20,978",291,Final,,
202210,7413001909,"Copper; stranded wire, cables, plaited bands and the like, not electrically insulated, n.e.c. in heading no. 7413",KGM,"213,558","227,076","12,108",Final,,
202210,7415100900,"Copper; nails and tacks, drawing pins, staples and similar articles of copper, or of iron or steel with copper heads, for use other than in footwear",KGM,"1,328","1,515",291,Final,,
202210,7415210000,"Copper; washers, (including spring washers), not threaded",KGM,"21,115","23,041",364,Final,,
202210,7415290000,"Copper; rivets, cotters, cotter-pins and similar articles, not threaded",KGM,"10,053","10,608",253,Final,,
202210,7415330011,"Copper; screws for wood, threaded",KGM,"2,994","3,475",84,Final,,
202210,7415330015,"Copper; bolts, threaded",KGM,"9,495","9,803",109,Final,,
202210,7415330019,"Copper; nuts and screws, (not screws for wood), threaded",KGM,"92,397","99,557","2,877",Final,,
202210,7415390001,"Copper; articles n.e.c. in heading no. 7415, other threaded articles, screw hooks and screw rings",KGM,"4,887","5,971",13,Final,,
202210,7415390009,"Copper; articles n.e.c. in heading no. 7415, other threaded articles, other than screw hooks and screw rings",KGM,"75,823","82,607","3,079",Final,,
202210,7418100010,"Copper; pot scourers and scouring or polishing pads, gloves and the like",KGM,"1,894","2,896",26,Final,,
202210,7418100017,"Copper; table, kitchen or other household articles, cooking or heating apparatus, non-electric, and parts thereof",KGM,"7,113","7,924",209,Final,,
202210,7418100019,"Copper; table, kitchen or other household articles and parts thereof n.e.c. in item no. 7418.1",KGM,"69,714","77,354","5,673",Final,,
202210,7418200000,Copper; sanitary ware and parts thereof,KGM,"549,368","593,674","13,190",Final,,
202210,7419201000,"Copper; cast, moulded, stamped or forged, but not further worked, chain and parts thereof",KGM,"1,324","1,324",70,Final,,
202210,7419202000,"Copper; cast, moulded, stamped or forged, but not further worked, other than chain and parts thereof",KGM,"295,950","300,740","9,615",Final,,
