Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202304,4602120919,"Basketwork, wickerwork and similar articles (not floor coverings or picnic sets), of rattan, made directly to shape from plaiting materials or made up from goods of heading no. 4601",,421,,"1,150",,"1,571",,Provisional,,,,
202304,4602190910,"Picnic sets, of vegetable materials (not bamboo or rattan), made directly to shape from plaiting materials or made up from goods of heading no. 4601",,0,,"1,012",,"1,012",,Provisional,,,,
202304,4602190919,"Basketwork, wickerwork and similar articles (not floor coverings or picnic sets), of vegetable materials (not bamboo or rattan), made directly to shape from plaiting materials or made up from goods of heading no. 4601",,0,,"1,843",,"1,843",,Provisional,,,,
202304,4602900909,"Basketwork, wickerwork and similar articles; of non-vegetable materials, made directly to shape from plaiting materials or made up from goods of heading no. 4601, n.e.c. in item no. 4602.90",,0,,"2,743",,"2,743",,Provisional,,,,
202304,4701000001,"Wood pulp; mechanical wood pulp, of softwood",TNE,"993,616","1,152",0,0,"993,616","1,152",Provisional,,,,
202304,4702000001,"Wood pulp; chemical wood pulp, dissolving grades, of softwood",TNE,"37,687",330,0,0,"37,687",330,Provisional,,,,
202304,4703110000,"Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), unbleached, of coniferous wood",TNE,"12,491,952","10,432",0,0,"12,491,952","10,432",Provisional,,,,
202304,4703210009,"Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), bleached, of coniferous wood",TNE,"8,982,422","6,625",0,0,"8,982,422","6,625",Provisional,,,,
202304,4705000001,"Wood pulp; of softwood, obtained by a combination of mechanical and chemical pulping processes",TNE,"12,612,578","14,577",0,0,"12,612,578","14,577",Provisional,,,,
202304,4707100000,"Paper or paperboard; waste and scrap, of unbleached kraft paper or paperboard or corrugated paper or paperboard",TNE,"1,487,712","9,677",0,0,"1,487,712","9,677",Provisional,,,,
202304,4707200000,"Paper or paperboard; waste and scrap, paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass",TNE,"194,612",599,0,0,"194,612",599,Provisional,,,,
202304,4707300000,"Paper or paperboard; waste and scrap, paper or paperboard made mainly of mechanical pulp (e.g. newspapers, journals and similar printed matter)",TNE,"440,190","5,740",0,0,"440,190","5,740",Provisional,,,,
202304,4707900000,"Paper or paperboard; waste and scrap, of paper or paperboard n.e.c. in heading no. 4707 and of unsorted waste and scrap",TNE,"533,186","2,614",0,0,"533,186","2,614",Provisional,,,,
202304,4802200000,"Uncoated paper and paperboard (not 4801 or 4803); of a kind used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard, in rolls or sheets",KGM,82,1,0,0,82,1,Provisional,,,,
202304,4802551131,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing 40g/m2 to 150g/m2, in rolls over 15cm wide, white plain copier paper",KGM,235,1,"1,728",620,"1,963",621,Provisional,,,,
202304,4802551419,"Uncoated kraft paper & paperboard (not 4801 or 4803), 10% or less by weight of mechanical or chemi-mechanical processed fibre, 40g/m2 to 150g/m2, in rolls over 15cm wide, other than manilla products",KGM,0,0,470,157,470,157,Provisional,,,,
202304,4802551910,"Uncoated paper and paperboard (not 4801 or 4803), not printing, writing or kraft, 10% or less by weight of mechanical or chemi-mechanical processed fibre, 40g/m2 to 150g/m2, in rolls of width 15cm or less,",KGM,"3,377",47,0,0,"3,377",47,Provisional,,,,
202304,4802561125,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, 40g/m2 to 150g/m2, in sheets 435mm or less by 297mm or less (unfolded), offset printing",KGM,185,18,0,0,185,18,Provisional,,,,
202304,4802561127,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, 40g/m2 to 150g/m2, in sheets 435mm or less by 297mm or less (unfolded), white plain copier",KGM,883,115,"8,991",645,"9,874",760,Provisional,,,,
202304,4802561131,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, 40-150g/m2, sheets 435mm by 297mm or less (unfolded), white or cream, laid or wove n.e.c. in 4802.56.11",KGM,284,27,0,0,284,27,Provisional,,,,
202304,4802561137,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, 40g/m2 to 150g/m2, in sheets 435mm or less by 297mm or less (unfolded), n.e.c. in item no. 4802.55.11",KGM,"3,580",340,0,0,"3,580",340,Provisional,,,,
202304,4802571185,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing 40g/m2 to 150g/m2, in sheets over 36cm by over 15cm (unfolded), n.e.c. in item no. 4802.57.11",KGM,0,0,"5,700",421,"5,700",421,Provisional,,,,
202304,4802581127,"Uncoated paper and paperboard (not 4801 or 4803), for printing & writing, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing more than 150g/m2, in sheets over 36cm by over 15cm (unfolded), other than offset printing",KGM,"6,616",628,402,104,"7,018",732,Provisional,,,,
202304,4802691110,"Uncoated paper (not 4801 or 4803) for printing & writing, over 10% by weight of mechanical or chemi-mechanical processed fibre, other than rolls, other than sheets 435mm or less by 297mm or less (unfolded)",KGM,867,3,"3,002",891,"3,869",894,Provisional,,,,
202304,4803000100,"Paper; tissue, for toilet or facial use, weight not more than 22g/m2, in rolls exceeding 36cm wide or rectangular sheets with at least one side exceeding 36cm in unfolded state",KGM,"750,342","298,596","37,833","7,897","788,175","306,493",Provisional,,,,
202304,4803002100,"Paper; towel, napkin stock and similar, (n.e.c. in item no. 4803.00.01.00), for household or sanitary use, surface-coloured, surface decorated or printed, in rolls exceeding 36cm wide or sheets with at least one side exceeding 36cm",KGM,"1,439",107,0,0,"1,439",107,Provisional,,,,
202304,4803003900,"Paper; toilet or facial tissue, towel or napkin stock and similar, for household or sanitary use, n.e.c. in heading no. 4803, in rolls exceeding 36cm wide or sheets with at least one side exceeding 36cm",KGM,"248,470","363,270","5,628",491,"254,098","363,761",Provisional,,,,
202304,4804110001,"Kraft paper and paperboard; kraftliner, uncoated, unbleached, in rolls, other than that of heading no. 4802 or 4803",KGM,"8,054,695","9,522,289",0,0,"8,054,695","9,522,289",Provisional,,,,
202304,4804190000,"Kraft paper and paperboard; kraftliner, uncoated, bleached, in rolls or sheets, other than that of heading no. 4802 or 4803",KGM,"1,270,228","1,262,817",0,0,"1,270,228","1,262,817",Provisional,,,,
202304,4804410919,"Kraft paper and paperboard; uncoated, unbleached, weight between 150 and 225 g/m2, in rolls and sheets, n.e.c. in item no. 4804.41, other than that of heading no. 4802 or 4803",KGM,"17,386","2,880",0,0,"17,386","2,880",Provisional,,,,
202304,4805111100,"Paper & paperboard; uncoated, semi-chemical fluting paper, weight less than 183g/m2, rolls or sheets",KGM,"456,861","524,692",0,0,"456,861","524,692",Provisional,,,,
202304,4805190000,"Paper and paperboard; uncoated, fluting paper other than semi-chemical or straw, rolls or sheets",KGM,"592,675","1,147,735",0,0,"592,675","1,147,735",Provisional,,,,
202304,4805251111,"Paper & paperboard; uncoated, testliner (recycled linerboard), weight more than 150g/m2 but less than 225g/m2, in rolls",KGM,"8,037","3,701",0,0,"8,037","3,701",Provisional,,,,
202304,4805910019,"Paper and paperboard; uncoated, weight 150g/m2 or less, n.e.c. in heading no. 4805, in sheets",KGM,74,27,0,0,74,27,Provisional,,,,
202304,4805920021,"Paper and paperboard, uncoated, weight more than 150g/m2 but less than 225g/m2, bag paper, in rolls or sheets",KGM,313,2,0,0,313,2,Provisional,,,,
202304,4805920029,"Paper and paperboard; uncoated, weight more than 150g/m2 and less than 225g/m2, in rolls or sheets, n.e.c. in item no. 4805.92",KGM,0,0,191,24,191,24,Provisional,,,,
202304,4806100000,"Paper; vegetable parchment, in rolls or sheets",KGM,0,0,47,6,47,6,Provisional,,,,
202304,4806200000,"Paper; greaseproof papers, in rolls or sheets",KGM,"2,064",268,417,12,"2,481",280,Provisional,,,,
202304,4807000029,"Paper and paperboard; composite (made by sticking layers together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, n.e.c. in item no. 4807.00, in rolls or sheets",KGM,0,0,"8,747",9,"8,747",9,Provisional,,,,
202304,4808100000,"Paper and paperboard; corrugated, whether or not perforated, in rolls or sheets, other than paper of heading no. 4803",KGM,"4,339","2,456",0,0,"4,339","2,456",Provisional,,,,
202304,4808900900,"Paper and paperboard; other than corrugated or kraft paper, other than embossed or perforated, in rolls or sheets, other than paper of heading no. 4803",KGM,"319,771","102,550",158,1,"319,929","102,551",Provisional,,,,
202304,4809200009,"Paper; self-copy paper, whether or not printed, in sheets",KGM,0,0,"27,480","4,095","27,480","4,095",Provisional,,,,
202304,4809900919,"Paper; n.e.c in heading no. 4809, whether or not printed, in rolls or sheets",KGM,"29,732","2,205",0,0,"29,732","2,205",Provisional,,,,
202304,4810190000,"Paper and paperboard; coated with kaolin or other inorganic substances, for printing/writing/graphics, having 10% or less by weight of total fibres got by mechanical/chemi-mechanical process, sides exceeding 435mm and 297mm, unfolded, sheets",KGM,289,12,"9,468","2,886","9,757","2,897",Provisional,,,,
202304,4810290121,"Paper and paperboard; (not printed), coated with inorganic substances n.e.c. in item no. 4810.29, having more than 10% of mechanically processed fibres, for printing or writing, in rolls",KGM,"111,220","38,484",0,0,"111,220","38,484",Provisional,,,,
202304,4810290129,"Paper and paperboard; (not printed), coated with inorganic substances n.e.c. in item no. 4810.29, having more than 10% of mechanically processed fibres, for printing or writing, in sheets",KGM,0,0,"9,723","10,134","9,723","10,134",Provisional,,,,
202304,4810290919,"Paper and paperboard; (not printed), coated with inorganic substances only, having more than 10% of mechanically processed fibres, (other than for printing or writing), in sheets (excluding light-weight paper)",KGM,0,0,"3,408",1,"3,408",1,Provisional,,,,
202304,4810310001,"Kraft paper and paperboard; wrapping paper and paperboard, uniformly bleached throughout, coated, printed, more than 95% of chemically processed wood fibres, weight 150g/m2 or less, in rolls or sheets",KGM,100,20,0,0,100,20,Provisional,,,,
202304,4810390039,"Kraft paper and paperboard; coated with inorganic substances only, (not printed), for non-graphic purposes, n.e.c. in heading no. 4810, in rolls or sheets",KGM,0,0,"1,549",355,"1,549",355,Provisional,,,,
202304,4810920021,"Paper and paperboard; cartonboard or boxboard, multi-ply, coated with inorganic substances only, n.e.c. in heading no. 4810, (not printed), in rolls or sheets",KGM,"8,019,229","5,595,147",0,0,"8,019,229","5,595,147",Provisional,,,,
202304,4810990039,"Paper and paperboard; coated with inorganic substances only, (not printed), (excluding that for packaging and graphic purposes), n.e.c. in heading no. 4810, in rolls or sheets",KGM,0,0,"6,642",10,"6,642",10,Provisional,,,,
202304,4811100010,"Paper and paperboard; tarred, bituminised or asphalted, in rolls or sheets, other than goods of heading no. 4803, 4809, or 4810",KGM,"1,472",406,0,0,"1,472",406,Provisional,,,,
202304,4811411110,"Paper and paperboard; self-adhesive, for printing and writing, in strips or rolls, other than goods of heading no. 4803, 4809, or 4810",,"12,496",,"370,193",,"382,689",,Provisional,,,,
202304,4811411910,"Paper and paperboard; self-adhesive, in strips or rolls, for other than printing or writing, other than goods of heading no. 4803, 4809, or 4810",,"7,451",,780,,"8,231",,Provisional,,,,
202304,4811411919,"Paper and paperboard; self-adhesive, other than in strips or rolls, for other than printing or writing, other than goods of heading no. 4803, 4809, or 4810",KGM,"2,750",10,0,0,"2,750",10,Provisional,,,,
202304,4811491119,"Paper and paperboard; gummed or adhesive paper other than self-adhesive, for printing and writing, other than in strips or rolls, other than goods of heading no. 4803, 4809, or 4810",KGM,"1,856",127,0,0,"1,856",127,Provisional,,,,
202304,4811492919,"Paper and paperboard; gummed or adhesive other than self-adhesive, not printed, other than in strips or rolls, for other than printing or writing, other than goods of heading no. 4803, 4809, or 4810",KGM,"1,874",0,0,0,"1,874",0,Provisional,,,,
202304,4811510031,"Paper and paperboard; printing and writing paper and paperboard; coated, impregnated or covered with plastics (excluding adhesives), bleached, weighing more than 150g/m2, (not printed), in rolls or sheets",KGM,579,72,0,0,579,72,Provisional,,,,
202304,4811590029,"Paper and paperboard; coated, impregnated or covered with plastics (excluding adhesives), other than bleached and weighing more than 150g/m2, printed, n.e.c. in item no. 4811.39, in rolls or sheets",KGM,0,0,"31,072",443,"31,072",443,Provisional,,,,
202304,4811590055,"Paper and paperboard; coated, covered or impregnated with plastics (excluding adhesives), other than bleached and weighing more than 150g/m2, (not printed), n.e.c. in item no. 4811.59, in rolls or sheets",KGM,"609,857","170,531","21,559",372,"631,416","170,903",Provisional,,,,
202304,4811600021,"Paper and paperboard; wrapping paper and paperboard; coated, impregnated or covered with wax, paraffin wax, stearin, oil, glycerol, (not printed), in rolls or sheets, other than goods of heading no. 4803, 4809, or 4810",KGM,0,0,"50,457","1,060","50,457","1,060",Provisional,,,,
202304,4811600035,"Paper and paperboard; coated, impregnated or covered with wax, paraffin wax, stearin, oil, glycerol, (not printed), n.e.c. in item no. 4811.60, in rolls or sheets, other than goods of heading no. 4803, 4809, or 4810",KGM,0,0,"3,317",40,"3,317",40,Provisional,,,,
202304,4811900009,"Paper and paperboard; printed, printing and writing paper and paperboard, coated, impregnated, covered, surface-decorated or surface-coloured, n.e.c. in heading no. 4811, (other than continuous computer paper), in rolls or sheets",KGM,0,0,32,1,32,1,Provisional,,,,
202304,4811900039,"Paper and paperboard; cellulose wadding and webs of cellulose fibres, printed, coated, impregnated, covered, surface-decorated or surface-coloured, n.e.c. in heading no. 4811, in rolls or sheets",KGM,0,0,"6,730",286,"6,730",286,Provisional,,,,
202304,4811900042,"Paper and paperboard, unprinted, printing and writing paper and paperboard, coated, impregnated, covered, surface-decorated or surface-coloured, n.e.c. in heading no. 4811, continuous computer listing paper, in rolls or sheets",KGM,0,0,"1,250",60,"1,250",60,Provisional,,,,
202304,4811900045,"Paper and paperboard; unprinted, printing and writing paper and paperboard, coated, impregnated, covered, surface-decorated or surface-coloured, n.e.c. in heading no. 4811, (other than continuous computer paper), in rolls or sheets",KGM,0,0,"1,510",72,"1,510",72,Provisional,,,,
202304,4811900049,"Paper and paperboard; unprinted, wrapping paper and paperboard, (other than fruit wrapping tissue paper), coated, impregnated, covered, surface-decorated, or surface- coloured, n.e.c. in heading no. 4811, in rolls or sheets",KGM,"58,203","18,000",0,0,"58,203","18,000",Provisional,,,,
202304,4811900059,"Paper and paperboard; unprinted, cartonboard or boxboard, coated, impregnated, covered, surface-decorated or surface-coloured, n.e.c. in heading no. 4811, in rolls or sheets",KGM,309,750,0,0,309,750,Provisional,,,,
202304,4811900065,"Paper and paperboard; cellulose wadding and webs of cellulose fibres, unprinted, coated, impregnated, covered, surface-decorated or surface-coloured, n.e.c. in item no. 4811.90, in rolls or sheets",KGM,"35,516","4,065","5,342",363,"40,858","4,428",Provisional,,,,
202304,4813100000,"Paper, cigarette; in the form of booklets or tubes",MIL,0,0,"29,006",261,"29,006",261,Provisional,,,,
202304,4814200901,"Wallpaper and similar wall coverings; vinyl coated on the face side, with a grained, embossed, coloured, design-printed or otherwise decorated layer of plastics, not laminated",NRL,"3,516",1,0,0,"3,516",1,Provisional,,,,
202304,4814200909,"Wallpaper and similar wall coverings; coated or covered on the face side, with a grained, embossed, coloured, design-printed or otherwise decorated layer of plastics, not laminated, other than vinyl",NRL,0,0,"7,607",17,"7,607",17,Provisional,,,,
202304,4814900013,"Wallpaper and similar wall coverings; consisting of paper covered on the face side with plaiting material, whether or not bound together in parallel strands or woven",NRL,0,0,896,32,896,32,Provisional,,,,
202304,4814900017,"Wallpaper and similar wall coverings; other than consisting of paper covered on the face side with plaiting material, whether or not bound together in parallel strands or woven",NRL,"1,761",13,0,0,"1,761",13,Provisional,,,,
202304,4814900025,Wallpaper and similar wall coverings; ingrain paper,KGM,0,0,"1,062",7,"1,062",7,Provisional,,,,
202304,4814900029,Wallpaper and similar wall coverings and window transparencies of paper; n.e.c. in item no. 4814.90,KGM,0,0,"18,624",72,"18,624",72,Provisional,,,,
202304,4816902919,"Duplicator stencils; electronic, n.e.c. in item no. 4816.90, (other than those of heading no. 4809)",,0,,273,,273,,Provisional,,,,
202304,4816902939,"Paper; copying papers n.e.c. in item no. 4816.90, (other than those of heading no. 4809)",KGM,"31,653","4,071","19,231","1,190","50,884","5,261",Provisional,,,,
202304,4817100000,Paper and paperboard; envelopes,CEN,"1,400,614","492,050","2,885",590,"1,403,499","492,640",Provisional,,,,
202304,4817300029,"Paper and paperboard; boxes, pouches containing an assortment of paper stationery",,176,,0,,176,,Provisional,,,,
202304,4818100000,Paper articles; toilet paper,,"1,919,711",,"11,367",,"1,931,078",,Provisional,,,,
202304,4818200000,"Paper articles; handkerchiefs, cleansing or facial tissues and towels",,"2,472,451",,"77,865",,"2,550,316",,Provisional,,,,
202304,4818300009,"Paper articles; of paper, cellulose wadding or fibres, serviettes",CEN,"7,841","1,349","5,907",300,"13,748","1,649",Provisional,,,,
202304,4818500000,"Paper articles; apparel and clothing accessories of paper, cellulose wadding or fibres",,"8,697",,0,,"8,697",,Provisional,,,,
202304,4818900000,"Paper articles; articles of paper, cellulose wadding or fibres n.e.c. in heading no. 4818",,"7,896",,841,,"8,737",,Provisional,,,,
202304,4819100000,"Paper and paperboard; cartons, boxes and cases, of corrugated paper or paperboard",MIL,"13,114","1,205",961,1,"14,075","1,206",Provisional,,,,
202304,4819200001,"Paper and paperboard; folding cartons, boxes and cases, of solid fibreboard",MIL,"3,542",9,87,0,"3,629",9,Provisional,,,,
202304,4819200009,"Paper and paperboard; folding cartons, boxes and cases, of non-corrugated paper or paperboard, other than solid fibreboard",MIL,"198,886","3,453","30,815",242,"229,701","3,696",Provisional,,,,
202304,4819300001,"Paper and paperboard; sacks and bags, multi-ply, having a base width of 40cm or more",MIL,"1,777,453","1,452","1,353",26,"1,778,806","1,478",Provisional,,,,
202304,4819300009,"Paper and paperboard; sacks and bags, (other than multi-ply), having a base width of 40cm or more",MIL,"17,346",86,298,0,"17,644",86,Provisional,,,,
202304,4819400001,"Paper and paperboard; sacks and bags, multi-ply, having a base width less than 40cm",MIL,"7,802",141,0,0,"7,802",141,Provisional,,,,
202304,4819400009,"Paper and paperboard; sacks and bags, (other than multi-ply), having a base width less than 40cm",MIL,"12,311",70,"65,711","3,120","78,022","3,190",Provisional,,,,
202304,4819500009,"Paper and paperboard; packing containers, n.e.c. in heading no. 4819, of paper, paperboard, cellulose wadding or webs of cellulose fibres",,"24,828",,308,,"25,136",,Provisional,,,,
202304,4819600000,"Paper and paperboard; box files, letter trays, storage boxes and similar articles, used in offices, shops or the like of paper, paperboard, cellulose wadding or webs of cellulose fibres",,"1,848",,947,,"2,795",,Provisional,,,,
202304,4820100002,Paper and paperboard; diaries,NMB,0,0,828,2,828,2,Provisional,,,,
202304,4820100009,"Paper and paperboard; receipt books, invoice books and like books designed for use with carbon paper",CEN,95,1,"3,946",13,"4,041",14,Provisional,,,,
202304,4820100021,Paper and paperboard; writing blocks,CEN,"8,232","1,034","157,090","3,200","165,322","4,234",Provisional,,,,
202304,4820100029,"Paper and paperboard; note books, letter pads and memorandum pads, excluding writing blocks",,"38,161",,"232,610",,"270,771",,Provisional,,,,
202304,4820200000,Paper and paperboard; exercise books,CEN,"11,743",90,0,0,"11,743",90,Provisional,,,,
202304,4820300001,"Paper and paperboard; ring binders (loose leaf type), plastic covered",NMB,0,0,"5,236","1,577","5,236","1,577",Provisional,,,,
202304,4820300009,"Paper and paperboard; binders (loose leaf type) (other than ring-binders), plastic covered",NMB,0,0,550,1,550,1,Provisional,,,,
202304,4820300019,"Paper and paperboard; binders (loose leaf type), other than plastic covered",NMB,0,0,"1,681",708,"1,681",708,Provisional,,,,
202304,4820300021,Paper and paperboard; file covers,NMB,0,0,108,8,108,8,Provisional,,,,
202304,4820300029,Paper and paperboard; folders,NMB,"2,700",225,"9,745","3,749","12,445","3,974",Provisional,,,,
202304,4820400009,"Paper and paperboard; manifold business forms, other than continuous",,"5,400",,0,,"5,400",,Provisional,,,,
202304,4820900929,"Paper and paperboard; stationery articles n.e.c. in heading no. 4820, other than coupons for football pools and similar competitions",,0,,"8,307",,"8,307",,Provisional,,,,
202304,4821100001,"Paper and paperboard; labels of all kinds, printed, self-adhesive",,"440,585",,"3,827",,"444,412",,Provisional,,,,
202304,4821100009,"Paper and paperboard; labels of all kinds, printed, not self-adhesive",,"348,485",,"4,029",,"352,514",,Provisional,,,,
202304,4821900001,"Paper and paperboard; labels of all kinds, unprinted, self-adhesive",,"10,932",,"7,976",,"18,908",,Provisional,,,,
202304,4821900009,"Paper and paperboard; labels of all kinds, unprinted, not self-adhesive",,"1,975",,"5,882",,"7,857",,Provisional,,,,
202304,4823200000,Paper and paperboard; filter paper and paperboard,KGM,108,1,69,1,177,2,Provisional,,,,
202304,4823400000,"Paper and paperboard; rolls, sheets and dials, printed for self-recording apparatus",,0,,"4,054",,"4,054",,Provisional,,,,
202304,4823610010,"Paper and paperboard; dishes and plates, of bamboo paper or paperboard",CEN,"3,255",174,0,0,"3,255",174,Provisional,,,,
202304,4823610019,"Paper and paperboard; cups, of bamboo paper or paperboard",CEN,"5,184",450,0,0,"5,184",450,Provisional,,,,
202304,4823610029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), of bamboo paper or paperboard",CEN,"1,041",100,0,0,"1,041",100,Provisional,,,,
202304,4823690010,"Paper and paperboard; dishes and plates, (not of bamboo)",CEN,"40,574","3,940","23,938",248,"64,512","4,188",Provisional,,,,
202304,4823690019,"Paper and paperboard; cups, (not of bamboo)",CEN,"26,357","3,561","1,022",22,"27,379","3,583",Provisional,,,,
202304,4823690029,"Paper and paperboard; trays and the like, (excluding cups, dishes and plates), (not of bamboo)",CEN,"29,619","2,405","15,980",304,"45,599","2,709",Provisional,,,,
202304,4823700001,Paper pulp; moulded or pressed trays and containers for fruit and vegetables,NMB,"243,481","1,612,320",0,0,"243,481","1,612,320",Provisional,,,,
202304,4823700009,Paper pulp; moulded or pressed trays and containers for eggs,NMB,"308,073","309,279","1,626",68,"309,699","309,347",Provisional,,,,
202304,4823700019,Paper pulp; moulded or pressed articles n.e.c. in item no 4823.70,,"25,375",,"4,043",,"29,418",,Provisional,,,,
202304,4823901917,"Paper and paperboard; n.e.c. in heading no. 4823, self-adhesive paper, in strips or rolls",,"1,536",,44,,"1,580",,Provisional,,,,
202304,4823901929,"Paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres; articles n.e.c. in heading no. 4823.90",,"111,401",,"73,813",,"185,214",,Provisional,,,,
202304,4901100001,"Printed matter; typescripts, in single sheets, whether or not folded",,"9,151",,0,,"9,151",,Provisional,,,,
202304,4901100009,"Printed matter; brochures and pamphlets, in single sheets, whether or not folded",,"5,991",,100,,"6,091",,Provisional,,,,
202304,4901100019,"Printed matter; in single sheets, whether or not folded, (other than typescripts, brochures and pamphlets)",,"5,335",,"2,323",,"7,658",,Provisional,,,,
202304,4901990100,Printed matter; directories of New Zealand or of any part thereof,,"30,052",,0,,"30,052",,Provisional,,,,
202304,4901990901,Printed matter; school textbooks,,"78,787",,0,,"78,787",,Provisional,,,,
202304,4901990909,Printed matter; books and booklets n.e.c. in heading no. 4901,,"623,462",,"234,373",,"857,835",,Provisional,,,,
202304,4901990919,"Printed matter; brochures, leaflets and similar printed matter n.e.c. in heading no. 4901",,"40,778",,"1,044",,"41,822",,Provisional,,,,
202304,4902900000,"Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing less frequently than four times a week",,"55,212",,"1,678",,"56,890",,Provisional,,,,
202304,4903000000,"Printed matter; children's picture, drawing or colouring books",,"25,860",,0,,"25,860",,Provisional,,,,
202304,4905900000,"Maps and hydrographic or similar charts; (printed other than in book form), including wall maps, topographical plans and similar",,"4,400",,0,,"4,400",,Provisional,,,,
202304,4906000000,"Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand-written texts; photo- graphic reproductions; their carbon copies",,"143,625",,0,,"143,625",,Provisional,,,,
202304,4907000101,"Stamps; unused postage, revenue or similar stamps, of current or new issue in the country in which they have, or will have, a recognised face value",,"69,549",,0,,"69,549",,Provisional,,,,
202304,4908100900,"Printed matter; transfers (decalcomanias), vitrifiable, other than automotive decalcomanias",,"208,140",,40,,"208,180",,Provisional,,,,
202304,4908900100,"Printed matter; transfers (decalcomanias), automotive decalcomanias, other than vitrifiable",,140,,0,,140,,Provisional,,,,
202304,4908900900,"Printed matter; transfers (decalcomanias), other than vitrifiable and automotive decalcomanias",,"25,438",,"2,858",,"28,296",,Provisional,,,,
202304,4909000019,"Printed cards; n.e.c. in heading no. 4909, whether or not illustrated, with or without envelopes or trimmings",NMB,857,"2,700",5,500,862,"3,200",Provisional,,,,
202304,4910000000,"Calendars; printed, of any kind, including calendar blocks",,"1,503",,765,,"2,268",,Provisional,,,,
202304,4911100100,"Printed matter; trade catalogues, price lists, colour cards, printed in an overseas country, describing the technical nature of goods produced in that country and detailing the manufacturer's address",KGM,0,0,40,1,40,1,Provisional,,,,
202304,4911100901,"Printed matter; trade advertising material, travel brochures and leaflets",KGM,"36,475","1,089",0,0,"36,475","1,089",Provisional,,,,
202304,4911100919,"Printed matter; trade catalogues, price lists and colour cards, n.e.c. in item no. 4911.10.09",KGM,"716,187","19,018","2,247",6,"718,434","19,024",Provisional,,,,
202304,4911101900,Printed matter; trade advertising material n.e.c. in item no. 4911.10,KGM,"52,266",586,"1,624",18,"53,890",604,Provisional,,,,
202304,4911910009,"Printed matter; pictures, designs and photographs; other than the goods of item no. 4911.91.00.01, n.e.c. in item no. 4911.10",,"147,126",,379,,"147,505",,Provisional,,,,
202304,4911990100,"Printed matter; cinema, concert, theatre, railway and other tickets; window transparencies",,26,,0,,26,,Provisional,,,,
202304,4911990900,"Printed matter; showcards printed on paper, paperboard or other material",,"2,430",,0,,"2,430",,Provisional,,,,
202304,4911991800,Printed matter; n.e.c. in chapter 49,,"199,769",,"53,544",,"253,313",,Provisional,,,,
202304,5004000000,"Silk; yarn (other than yarn spun from silk waste), not put up for retail sale",KGM,0,0,117,1,117,1,Provisional,,,,
202304,5007200000,"Silk; woven fabrics, containing 85% or more by weight of silk or of silk waste other than noil silk",MTK,"1,584",828,"15,034","3,388","16,618","4,216",Provisional,,,,
202304,5007900000,Silk; woven fabrics n.e.c. in heading no. 5007,MTK,0,0,868,73,868,73,Provisional,,,,
202304,5101110002,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, less than 24.5 microns in fibre diameter",KGM,"5,402,179","399,060",0,0,"5,402,179","399,060",Provisional,,,,
202304,5101110004,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, 24.5 to 31.4 microns in fibre diameter",KGM,"378,334","134,334",0,0,"378,334","134,334",Provisional,,,,
202304,5101110006,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, exceeding 31.4, but not exceeding 35.4 microns in fibre diameter",KGM,"600,371","204,708",0,0,"600,371","204,708",Provisional,,,,
202304,5101110008,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn, exceeding 35.4 microns in fibre diameter",KGM,"1,615,516","830,946",0,0,"1,615,516","830,946",Provisional,,,,
202304,5101210002,"Wool; (not carded or combed), degreased, (not carbonised), shorn, less than 24.5 microns in fibre diameter",KGM,"289,144","52,028",0,0,"289,144","52,028",Provisional,,,,
202304,5101210004,"Wool; (not carded or combed), degreased, (not carbonised), shorn, 24.5 to 31.4 microns in fibre diameter",KGM,"5,062,320","1,127,566",0,0,"5,062,320","1,127,566",Provisional,,,,
