Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201901,5516420019,"Fabrics, woven; (not tyrecord fabrics, tickings and linings), dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",MTK,0,0,"17,992",281,"17,992",281,Final,,,,
201901,5516430019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",MTK,0,0,"57,238","1,217","57,238","1,217",Final,,,,
201901,5516920019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), dyed, of artificial staple fibres n.e.c. in heading no. 5516",MTK,0,0,226,11,226,11,Final,,,,
201901,5516930019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of yarns of different colours, of artificial staple fibres n.e.c. in heading 5516",MTK,0,0,"31,912",656,"31,912",656,Final,,,,
201901,5601210000,"Wadding; other articles thereof, of cotton",,"1,634",,413,,"2,047",,Final,,,,
201901,5601220000,"Wadding; other articles thereof, of man-made fibres",,"2,422",,0,,"2,422",,Final,,,,
201901,5601290000,"Wadding; other articles thereof, other than of cotton or man-made fibres",,77,,0,,77,,Final,,,,
201901,5602290009,"Felt; of textile materials other than wool or fine animal hair (excluding floor-covering underlay, needleloom felt and stitch-bonded fibre fabrics), not impregnated, coated covered or laminated",,0,,"1,147",,"1,147",,Final,,,,
201901,5602900009,"Felt; impregnated, coated, covered or laminated (excluding floor-covering underlay, needleloom felt and stitch-bonded fibre fabrics)",,"3,991",,0,,"3,991",,Final,,,,
201901,5603120009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2), excluding linings",MTK,"42,544","34,719","156,647","118,407","199,191","153,125",Final,,,,
201901,5603130009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2), excluding linings",MTK,0,0,49,2,49,2,Final,,,,
201901,5603140001,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2), linings",MTK,"5,219",107,0,0,"5,219",107,Final,,,,
201901,5603140009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2), excluding linings",MTK,"2,473",16,"53,817","18,000","56,290","18,016",Final,,,,
201901,5603930009,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2), excluding linings",MTK,"13,872",27,"5,731",1,"19,603",28,Final,,,,
201901,5603940009,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 150g/m2), excluding linings",MTK,"335,608","13,616",147,100,"335,755","13,716",Final,,,,
201901,5604100000,Rubber thread and cord; textile covered,,"46,475",,0,,"46,475",,Final,,,,
201901,5604902900,"Yarn; textile yarn, strip, and the like of heading no. 5404 or 5405, impregnated, coated, covered or sheathed with rubber or plastics, n.e.c. in heading no. 5604",KGM,0,0,622,50,622,50,Final,,,,
201901,5605000001,"Yarn; metallised, whether or not gimped, textile yarn, strip or the like of heading no. 5404 or 5405, combined with metal thread, strip or powder or covered with metal, electric fencing yarn",KGM,"32,010","1,311","55,673","2,867","87,683","4,177",Final,,,,
201901,5607210100,"Twine; binder or baler twine, of sisal or other textile fibres of the genus agave",KGM,"1,374",18,0,0,"1,374",18,Final,,,,
201901,5607490101,"Twine, cordage, ropes, cables; of polyethylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,173,4,0,0,173,4,Final,,,,
201901,5607490109,"Twine, cordage, ropes, cables; of polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"119,388","18,790",0,0,"119,388","18,790",Final,,,,
201901,5607501101,"Twine, cordage, ropes, cables; of nylon (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"128,046","6,730","4,689",380,"132,735","7,110",Final,,,,
201901,5607501109,"Twine, cordage, ropes, cables; of polyester (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"20,839","1,092","1,354",96,"22,193","1,188",Final,,,,
201901,5607501119,"Twine, cordage, ropes, cables; of synthetic fibres n.e.c. in heading no. 5607 (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"9,428","1,177","53,863",688,"63,291","1,865",Final,,,,
201901,5607901119,"Twine, cordage, ropes, cables; of fibres n.e.c. in heading no. 5607 (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,118,25,0,0,118,25,Final,,,,
201901,5608110000,"Twine, cordage or rope; fishing nets, made up, of man-made textile materials",,"15,488",,0,,"15,488",,Final,,,,
201901,5608190000,"Twine, cordage or rope; knotted netting, for other than fishing, of man-made textile materials",,40,,0,,40,,Final,,,,
201901,5608900900,"Twine, cordage or rope; knotted netting, for other than fishing, of other than man-made textile materials",,"3,391",,0,,"3,391",,Final,,,,
201901,5609000000,"Yarn; articles of yarn, strip or the like of heading no. 5404 and 5405, twine, cordage, rope or cables n.e.c. or included",,"1,814",,0,,"1,814",,Final,,,,
201901,5701100102,"Carpets and other textile floor coverings; knotted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, whether or not made up, handmade",MTK,"1,767",4,"7,195",5,"8,962",9,Final,,,,
201901,5701900019,"Carpets and other textile floor coverings; knotted, of textile materials (other than wool or fine animal hair), whether or not made up, (other than handmade), not exceeding 4m2",MTK,"2,448",7,0,0,"2,448",7,Final,,,,
201901,5702310109,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted or flocked), containing 80% or more by weight of wool in the pile, (not made up), not exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"63,353",162,0,0,"63,353",162,Final,,,,
201901,5702320001,"Carpets and other textile floor coverings; woven, of man-made textile materials, of pile construction, (not tufted or flocked, not made up), exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,0,0,"2,700",60,"2,700",60,Final,,,,
201901,5702411109,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), 80% or more by weight of wool in the pile, made up, 4m2 or less, (not carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,"9,959",42,"9,959",42,Final,,,,
201901,5702421909,"Textile floor coverings; woven, of man-made textile materials, of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (excluding bath mats and carpets for motor vehicles as determined by minister), n.e.c. in item no. 5702.10 or 5702.20",MTK,"64,807","1,714",394,8,"65,201","1,722",Final,,,,
201901,5702490900,"Bathmats; woven, of terry towelling and the like, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, n.e.c. in item no. 5702.10 or 5702.20",MTK,0,0,170,23,170,23,Final,,,,
201901,5702491909,"Textile floor coverings; woven, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (not bath mats and carpets for motor vehicles determined by minister), n.e.c.",MTK,108,1,314,2,422,3,Final,,,,
201901,5702501910,"Carpets and other textile floor coverings; woven, of man-made textile materials, (not of pile construction, not tufted or flocked, not made up), exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"11,400",720,0,0,"11,400",720,Final,,,,
201901,5702990909,"Carpets and other textile floor coverings; woven, of textile materials (other than man-made or wool or fine animal hair, not pile construction, not tufted or flocked), made up, not exceeding 4m2 (excluding carpets for motor vehicles as determined) n.e.c.",MTK,0,0,"4,296",69,"4,296",69,Final,,,,
201901,5703101101,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"3,925,201","189,961",0,0,"3,925,201","189,961",Final,,,,
201901,5703101109,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, not exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"2,816",352,0,0,"2,816",352,Final,,,,
201901,5703101901,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, exceeding 4m2, (excluding carpets for motor vehicles, as determined by the minister)",MTK,"263,097","21,442",0,0,"263,097","21,442",Final,,,,
201901,5703101909,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"2,032",2,0,0,"2,032",2,Final,,,,
201901,5703200901,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"26,973",710,"46,224","1,390","73,197","2,101",Final,,,,
201901,5703200915,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, not exceeding 4m2 (excluding carpet tiles or carpets for motor vehicles, as determined by the minister)",MTK,"30,315",237,"9,137","2,245","39,452","2,482",Final,,,,
201901,5703300901,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"29,002",764,0,0,"29,002",764,Final,,,,
201901,5703300909,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"551,029","27,148",0,0,"551,029","27,148",Final,,,,
201901,5703900909,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made or wool or fine animal hair), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"1,052",25,53,1,"1,105",26,Final,,,,
201901,5704200010,"Carpets and other textile floor coverings, of felt, (not tufted or flocked), whether or not made up, having a maximum surface area exceeding 0.3 m2 but not exceeding 1 m2, in the piece",,"3,770",,0,,"3,770",,Final,,,,
201901,5705000000,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",MTK,"1,770",30,818,21,"2,588",51,Final,,,,
201901,5801100000,"Fabrics; woven pile fabrics of wool or fine animal hair, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"18,798",227,"18,798",227,Final,,,,
201901,5801260009,"Fabrics; woven pile, of cotton, chenille, containing man-made discontinuous fibres weighing less than 186 grams m2, other than fabrics of heading no. 5802 or 5806",MTK,0,0,447,17,447,17,Final,,,,
201901,5801270019,"Fabrics; woven pile, of cotton, warp pile fabrics, cut, containing man-made staple fibres weighing more than 186 grams m2, other than fabrics of heading no. 5802 or 5806",MTK,0,0,60,3,60,3,Final,,,,
201901,5801360001,"Fabrics; chenille of man-made synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,180,5,180,5,Final,,,,
201901,5801360009,"Fabrics; chenille of man-made fibres (excluding synthetics), other than fabrics of heading no. 5802 or 5806",MTK,0,0,"16,914",458,"16,914",458,Final,,,,
201901,5801370029,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, other than synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"15,039",530,"15,039",530,Final,,,,
201901,5802200000,"Fabrics; terry towelling and similar woven terry fabrics, of textile materials, excluding cotton, excluding narrow fabrics of heading no. 5806",MTK,0,0,"6,018",50,"6,018",50,Final,,,,
201901,5804210000,"Lace; mechanically made, of man-made fibres in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)",,0,,"1,285",,"1,285",,Final,,,,
201901,5805000000,"Tapestries; hand-woven, (Gobelins, Flanders, Aubusson, Beauvais and the like) and needle-worked tapestries (e.g. petit point, cross-stitch) whether or not made up",,357,,0,,357,,Final,,,,
201901,5806101900,"Fabrics; narrow woven pile and chenille fabrics, n.e.c. in heading 5806 (excluding goods of heading 5807)",,120,,120,,240,,Final,,,,
201901,5806200900,"Fabrics; narrow woven fabrics, containing by weight 5% or more of elastomeric yarn or rubber thread (excluding goods of heading no. 5807), other than fabrics containing elastomeric fibres",,0,,121,,121,,Final,,,,
201901,5806310000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of cotton (excluding goods of heading no. 5807)",,"5,548",,0,,"5,548",,Final,,,,
201901,5806320000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of man-made fibres (excluding goods of heading no. 5807)",,"4,383",,"2,150",,"6,533",,Final,,,,
201901,5807100000,"Labels, badges and similar articles; of woven textile materials, in the piece, in strips or cut to shape or size, not embroidered",,"24,401",,322,,"24,723",,Final,,,,
201901,5807900000,"Labels, badges and similar articles; (other than woven), of textile materials, in the piece, in strips or cut to shape or size, not embroidered",,"1,537",,0,,"1,537",,Final,,,,
201901,5808100900,Braids in the piece; other than braided surgical suture nonabsorbable thread and sterile umbilical tape,,"1,073",,0,,"1,073",,Final,,,,
201901,5808900000,"Ornamental trimmings; tassels, pompons and similar articles; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted",,0,,"6,871",,"6,871",,Final,,,,
201901,5810100000,"Embroidery; without visible ground, in the piece, in strips or in motifs",,0,,80,,80,,Final,,,,
201901,5810910000,"Embroidery; with visible ground, of cotton, in the piece, in strips or in motifs",,0,,89,,89,,Final,,,,
201901,5811000900,"Quilted textile products; (of other than silk), in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise (excluding embroidery of heading no. 5810)",MTK,"5,625",0,0,0,"5,625",0,Final,,,,
201901,5901900000,"Textile fabrics; coated with gum or amylaceous substances, tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics for hat foundations, (excluding book covers)",MTK,0,0,"3,217",121,"3,217",121,Final,,,,
201901,5902100000,Textile fabrics; tyrecord of high tenacity yarn of nylon or other polyamides,MTK,"21,371","2,803",0,0,"21,371","2,803",Final,,,,
201901,5903100001,"Textile fabrics; printed, embossed or otherwise surface-worked, impregnated or coated with poly(vinyl chloride)",MTK,0,0,"8,332","2,791","8,332","2,791",Final,,,,
201901,5903100019,"Textile fabrics; (other than printed, embossed or otherwise surface worked), covered or laminated with poly(vinyl chloride)",MTK,"22,491",6,"1,075",223,"23,566",229,Final,,,,
201901,5903200001,"Textile fabrics; printed, embossed or otherwise surface-worked, impregnated or coated with polyurethane",MTK,0,0,"3,271",143,"3,271",143,Final,,,,
201901,5903200011,"Textile fabrics; (other than printed, embossed or otherwise surface worked), impregnated or coated with polyurethane",MTK,"71,290","7,688","8,768",166,"80,058","7,854",Final,,,,
201901,5903900911,"Textile fabrics; printed, embossed or otherwise surface worked, impregnated or coated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,"859,067","196,927","4,356",608,"863,423","197,535",Final,,,,
201901,5903900919,"Textile fabrics; printed, embossed or otherwise surface worked, covered or laminated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,"1,641",16,0,0,"1,641",16,Final,,,,
201901,5903900929,"Textile fabrics; impregnated, coated, covered or laminated with plastics, (not polyvinyl chloride, polyurethane, those of heading 5902 or tailors' fusible interlinings), (not printed, embossed or otherwise surface worked)",MTK,"14,772","8,308","36,985","2,167","51,757","10,475",Final,,,,
201901,5905000000,"Textile wall coverings of fabrics impregnated, coated, covered or laminated",KGM,"55,091","2,964","3,776",60,"58,867","3,024",Final,,,,
201901,5906100000,"Textile fabrics, rubberised; (excluding those of heading no. 5902), adhesive tape of a width not exceeding 20cm",MTK,0,0,182,55,182,55,Final,,,,
201901,5906911809,"Textile fabrics, rubberised; knitted, crocheted, other than rubberised waterproof, not elastic",MTK,473,6,0,0,473,6,Final,,,,
201901,5906990019,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), (not knitted or crocheted), n.e.c. in item no. 5906.99.00",MTK,"124,664","13,807",0,0,"124,664","13,807",Final,,,,
201901,5907000100,Textile fabrics; impregnated or coated with oil or preparations with a basis of drying oil,MTK,0,0,"2,605",50,"2,605",50,Final,,,,
201901,5907001100,"Textile fabrics; otherwise impregnated, coated or covered, electrical insulation tape",,50,,0,,50,,Final,,,,
201901,5907002909,"Textile fabrics; otherwise impregnated, coated or covered, n.e.c. in heading no. 5907",,"21,450",,0,,"21,450",,Final,,,,
201901,5907003900,"Textile fabrics; impregnated or coated, painted canvas being theatrical scenery, studio back-cloths or the like",,0,,"2,460",,"2,460",,Final,,,,
201901,5909000100,"Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials, with couplings or other fittings attached",,"22,880",,0,,"22,880",,Final,,,,
201901,5909000900,"Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials, without couplings or other fittings attached",,0,,"3,396",,"3,396",,Final,,,,
201901,5911900100,Textile products and articles for technical uses; industrial textile filters,,"76,767",,0,,"76,767",,Final,,,,
201901,5911900900,Textile products and articles for technical uses; n.e.c. in heading no. 5911,,"96,957",,0,,"96,957",,Final,,,,
201901,6004101713,"Fabrics; knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn but not containing rubber thread, not stitch-bonded, of cotton",MTK,0,0,505,125,505,125,Final,,,,
201901,6004901300,"Fabrics; knitted or crocheted, other than those of heading 60.01, of a width exceeding 30 cm, containing by weight 5% or more of elastomeric yarn or rubber thread; not stitch bonded, of wool or fine animal hair",MTK,0,0,"2,751",210,"2,751",210,Final,,,,
201901,6005371900,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of synthetic fibres, dyed, other than stitch bonded",MTK,"1,282","2,356",0,0,"1,282","2,356",Final,,,,
201901,6005421900,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of artificial fibres, dyed, not stitch-bonded",MTK,0,0,"1,670",602,"1,670",602,Final,,,,
201901,6006101919,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of wool or fine animal hair, not stitch-bonded, other than felted",MTK,"10,686",372,0,0,"10,686",372,Final,,,,
201901,6006321900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, dyed, not stitch-bonded",MTK,0,0,"7,920","4,490","7,920","4,490",Final,,,,
201901,6101302200,"Coats; men's or boys', n.e.c. in item no. 6101.30, of man-made fibres, knitted or crocheted (excluding those of heading no. 6103)",NMB,"3,052",16,"7,712",107,"10,764",123,Final,,,,
201901,6101900010,"Coats; men's or boys' overcoats, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6103)",NMB,0,0,790,5,790,5,Final,,,,
201901,6101900015,"Coats; men's or boys' car-coats, capes, anoraks, wind-cheaters and similar articles (except overcoats), of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6103)",NMB,332,2,"1,349",19,"1,681",21,Final,,,,
201901,6102102200,"Coats; women's or girls', n.e.c. in item no. 6102.10, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6104)",NMB,"6,265",23,"4,001",56,"10,266",79,Final,,,,
201901,6102202200,"Coats; women's or girls', n.e.c. in item no. 6102.20, of cotton, knitted or crocheted (excluding those of heading no. 6104)",NMB,400,2,"1,006",29,"1,406",31,Final,,,,
201901,6102302200,"Coats; women's or girls', n.e.c. in item no. 6102.30, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",NMB,331,5,"10,980",171,"11,311",176,Final,,,,
201901,6102900009,"Coats; women's or girls' car-coats, capes, anoraks, wind-jackets and similar articles (except overcoats), of textile materials n.e.c. in heading no. 6102, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,309,3,309,3,Final,,,,
201901,6103100019,"Suits; men's or boys', of synthetic fibres, knitted or crocheted",NMB,0,0,285,24,285,24,Final,,,,
201901,6103100029,"Suits; men's or boys', of textile materials (other than wool, fine animal hair or synthetic fibres), knitted or crocheted",NMB,"2,314",90,0,0,"2,314",90,Final,,,,
201901,6103310000,"Jackets and blazers; men's or boys', of wool or fine animal hair",NMB,955,6,400,1,"1,355",7,Final,,,,
201901,6103320200,"Jackets and blazers; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"8,461",285,"8,461",285,Final,,,,
201901,6103330200,"Jackets and blazers; men's or boys', of synthetic fibres, knitted or crocheted",NMB,"5,216",50,"18,054",474,"23,270",524,Final,,,,
201901,6103390200,"Jackets and blazers; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"2,339",47,"2,339",47,Final,,,,
201901,6103410011,"Trousers and breeches; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,274,2,"1,798",34,"2,072",36,Final,,,,
201901,6103410014,"Shorts; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,0,0,359,15,359,15,Final,,,,
201901,6103420201,"Trousers and breeches; men's or boys', of cotton, knitted or crocheted",NMB,386,10,"1,486",48,"1,872",58,Final,,,,
201901,6103420208,"Shorts; men's or boys', of cotton, knitted or crocheted",NMB,"5,670",289,"1,881",59,"7,551",348,Final,,,,
201901,6103421200,"Overalls, bib and brace; men's or boys', of cotton, knitted or crocheted",NMB,0,0,32,3,32,3,Final,,,,
201901,6103430201,"Trousers and breeches; men's or boys', of synthetic fibres, knitted or crocheted",NMB,"20,534",719,"2,136",141,"22,670",860,Final,,,,
201901,6103430207,"Shorts; men's or boys', of synthetic fibres, knitted or crocheted",NMB,"1,580",284,"1,906",79,"3,486",363,Final,,,,
201901,6103431800,"Bib and brace overalls; men's or boys', of synthetic fibres",NMB,"39,942",215,0,0,"39,942",215,Final,,,,
201901,6103490201,"Trousers and breeches; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,400,20,"1,671",45,"2,071",65,Final,,,,
201901,6103490203,"Shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"5,118",384,"5,118",384,Final,,,,
201901,6104130200,"Suits; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,53,1,53,1,Final,,,,
201901,6104220200,"Ensembles; women's or girls', of cotton, knitted or crocheted",NMB,0,0,177,5,177,5,Final,,,,
201901,6104230200,"Ensembles; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,290,3,290,3,Final,,,,
201901,6104290210,"Ensembles; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,250,5,0,0,250,5,Final,,,,
201901,6104290219,"Ensembles; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,"38,810","1,795",0,0,"38,810","1,795",Final,,,,
201901,6104310200,"Jackets; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"23,869",142,"2,958",6,"26,827",148,Final,,,,
201901,6104320200,"Jackets; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"14,242",400,"14,242",400,Final,,,,
201901,6104330200,"Jackets; women's or girls', of synthetic fibres, knitted or crocheted",NMB,159,3,"43,886","1,221","44,045","1,224",Final,,,,
201901,6104390200,"Jackets; women's or girls', of textile materials, (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"4,207",125,"4,207",125,Final,,,,
201901,6104410200,"Dresses; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,906,9,"5,670",177,"6,576",186,Final,,,,
201901,6104420200,"Dresses; women's or girls', of cotton, knitted or crocheted",NMB,"2,085",16,"178,996","5,639","181,081","5,655",Final,,,,
201901,6104430200,"Dresses; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"17,667",114,"431,278","16,066","448,945","16,180",Final,,,,
201901,6104440200,"Dresses; women's or girls', of artificial fibres, knitted or crocheted",NMB,0,0,"101,913","2,993","101,913","2,993",Final,,,,
201901,6104490200,"Dresses; women's or girls', of textile materials, (other than wool or fine animal hair, cotton, synthetic or artificial fibres), knitted or crocheted",NMB,"1,609",32,"165,625","5,241","167,234","5,273",Final,,,,
201901,6104510200,"Skirts and divided skirts; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,0,0,"1,821",64,"1,821",64,Final,,,,
201901,6104520200,"Skirts and divided skirts; women's or girls', of cotton, knitted or crocheted",NMB,"8,546",108,"24,843",414,"33,389",522,Final,,,,
201901,6104530200,"Skirts and divided skirts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"1,106",10,"48,050","3,522","49,156","3,532",Final,,,,
201901,6104590200,"Skirts and divided skirts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"1,310",36,"1,310",36,Final,,,,
201901,6104610212,"Trousers and breeches; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"1,087",8,"9,301",222,"10,388",230,Final,,,,
201901,6104610214,"Shorts; women's or girls', of fine wool or animal hair, knitted or crocheted",NMB,0,0,491,19,491,19,Final,,,,
201901,6104610219,"Overalls, bib and brace; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,705,6,0,0,705,6,Final,,,,
201901,6104620210,"Trousers and breeches; women's or girls', of cotton, knitted or crocheted",NMB,"1,911",79,"27,323","1,250","29,234","1,329",Final,,,,
201901,6104620215,"Shorts; women's or girls', of cotton, knitted or crocheted",NMB,176,20,"15,253",896,"15,429",916,Final,,,,
201901,6104620219,"Overalls, bib and brace; women's or girls', of cotton, knitted or crocheted",NMB,0,0,212,14,212,14,Final,,,,
201901,6104630211,"Trousers and breeches; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"15,868",307,"56,362","2,221","72,230","2,528",Final,,,,
201901,6104630217,"Shorts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"3,225",70,"14,940",506,"18,165",576,Final,,,,
201901,6104630219,"Overalls, bib and brace; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"86,670","3,052","1,688",34,"88,358","3,086",Final,,,,
201901,6104690211,"Trousers and breeches; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,521,15,"17,786",460,"18,307",475,Final,,,,
201901,6104690215,"Shorts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"1,968",84,"1,968",84,Final,,,,
201901,6104690219,"Overalls, bib and brace; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,66,2,66,2,Final,,,,
201901,6105100200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,233,41,"2,994",226,"3,227",267,Final,,,,
201901,6105101200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"4,855",99,"66,881",478,"71,736",577,Final,,,,
201901,6105200200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,535,140,0,0,535,140,Final,,,,
201901,6105201200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"16,647","2,020","435,049","41,178","451,696","43,198",Final,,,,
201901,6105900200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,270,15,0,0,270,15,Final,,,,
201901,6105901200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"7,468",385,"22,516",676,"29,984","1,061",Final,,,,
201901,6106100200,"Blouses; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"55,381","2,340","55,381","2,340",Final,,,,
