Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202510,0106190029,"Mammals; live, other than primates, whales, dolphins, porpoises (order Cetacea), manatees, dugongs (order Sirenia), seals, sea lions, walruses (suborder Pinnipedia), camels, other camelids, rabbits, hares, deer, and dogs",NMB,Estonia,"1,020","10,821",1,Provisional
202510,0106190029,"Mammals; live, other than primates, whales, dolphins, porpoises (order Cetacea), manatees, dugongs (order Sirenia), seals, sea lions, walruses (suborder Pinnipedia), camels, other camelids, rabbits, hares, deer, and dogs",NMB,Malaysia,"1,024","2,204",1,Provisional
202510,0106190029,"Mammals; live, other than primates, whales, dolphins, porpoises (order Cetacea), manatees, dugongs (order Sirenia), seals, sea lions, walruses (suborder Pinnipedia), camels, other camelids, rabbits, hares, deer, and dogs",NMB,Netherlands,"2,000","7,201",1,Provisional
202510,0106490000,"Insects; live, other than bees",NMB,Costa Rica,"6,541","8,188","1,900",Provisional
202510,0201200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, fresh or chilled (excluding carcasses, half-carcasses and quarters)",KGM,Australia,"2,783","2,783",35,Provisional
202510,0201300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,Australia,"844,046","857,386","38,600",Provisional
202510,0201300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,Australia,"3,061,729","3,075,012","180,825",Provisional
202510,0201300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,Japan,"9,688","12,239",90,Provisional
202510,0201300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,New Zealand,"174,996","177,679","10,869",Provisional
202510,0201300029,"Meat; of bovine animals, boneless cuts of veal (other than bobby), fresh or chilled",KGM,Australia,"196,824","197,939","6,142",Provisional
202510,0202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,New Zealand,"42,234","42,487","5,521",Provisional
202510,0202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,New Zealand,"7,652","7,652","3,007",Provisional
202510,0202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"2,818,075","2,858,258","332,598",Provisional
202510,0202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United Kingdom,"125,219","131,597","19,550",Provisional
202510,0202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,New Zealand,"205,547","206,053","15,761",Provisional
202510,0202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"6,018,332","6,122,468","739,643",Provisional
202510,0202300029,"Meat; of bovine animals, boneless cuts of veal (other than bobby), frozen",KGM,Australia,"209,157","209,157","23,501",Provisional
202510,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,Canada,"363,886","394,391","68,551",Provisional
202510,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,Spain,"803,012","837,626","140,514",Provisional
202510,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,Ireland,"935,908","964,790","142,161",Provisional
202510,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,United States of America,"117,735","126,321","23,807",Provisional
202510,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Australia,"90,787","97,301","59,780",Provisional
202510,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Germany,"123,219","128,737","23,288",Provisional
202510,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Finland,"203,083","217,824","41,821",Provisional
202510,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Poland,"376,006","388,651","65,972",Provisional
202510,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,Sweden,"26,947","28,201","6,000",Provisional
202510,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,United States of America,"245,015","252,550","23,169",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Australia,"842,200","864,282","131,810",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Canada,"1,746,129","1,860,017","333,334",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Germany,"4,142,693","4,243,774","528,709",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Denmark,"2,416,815","2,488,036","384,486",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Spain,"1,988,513","2,057,277","264,472",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Finland,"1,411,062","1,487,150","185,582",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Poland,"2,509,327","2,638,661","308,047",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,Sweden,"1,861,733","1,929,562","280,656",Provisional
202510,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,United States of America,"3,160,113","3,323,024","465,690",Provisional
202510,0204230001,"Meat; of sheep, boneless cuts of lamb, fresh or chilled",KGM,Australia,32,45,13,Provisional
202510,0204230001,"Meat; of sheep, boneless cuts of lamb, fresh or chilled",KGM,New Zealand,27,38,10,Provisional
202510,0204410048,"Meat; of sheep, mutton carcasses and half-carcasses n.e.c. in item no. 0204.41, frozen",KGM,New Zealand,"148,523","148,523","16,125",Provisional
202510,0204420001,"Meat; of sheep, lamb cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,Australia,"1,836,299","1,870,406","186,484",Provisional
202510,0204420001,"Meat; of sheep, lamb cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,New Zealand,"182,677","191,970","17,131",Provisional
202510,0204430001,"Meat; of sheep, boneless cuts of lamb, frozen",KGM,New Zealand,"73,226","73,226","19,013",Provisional
202510,0206210000,"Offal, edible; of bovine animals, tongues, frozen",KGM,Finland,"6,349","6,676",607,Provisional
202510,0206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,Australia,"89,151","92,038","19,516",Provisional
202510,0206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,New Zealand,"237,974","239,398","19,248",Provisional
202510,0206490001,"Offal, edible; of swine, hearts, frozen",KGM,Australia,"41,953","48,000","24,000",Provisional
202510,0206490001,"Offal, edible; of swine, hearts, frozen",KGM,Sweden,"51,008","58,080","24,000",Provisional
202510,0206490019,"Offal, edible; of swine, n.e.c. in item no. 0206.4, frozen",KGM,Australia,"277,542","298,074","120,540",Provisional
202510,0206490019,"Offal, edible; of swine, n.e.c. in item no. 0206.4, frozen",KGM,Finland,"4,827","5,138","3,597",Provisional
202510,0206900009,"Offal, edible; of lamb, hearts, frozen",KGM,New Zealand,64,90,25,Provisional
202510,0206900011,"Offal, edible; of lamb, kidneys, frozen",KGM,New Zealand,"42,950","42,950","4,485",Provisional
202510,0207279000,"Meat and edible offal; of turkeys, cuts and offal, frozen, excluding livers",KGM,United States of America,"108,890","115,350","24,031",Provisional
202510,0208900050,"Meat and edible meat offal; n.e.c. in chapter 02, fresh, chilled or frozen",KGM,Australia,"1,054","3,272",265,Provisional
202510,0209100000,"Fat; pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",TNE,Finland,"30,285","32,543",12,Provisional
202510,0209100000,"Fat; pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",TNE,Italy,"3,469","3,573",0,Provisional
202510,0210110009,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, salted, in brine or dried",KGM,Australia,"12,944","13,505",516,Provisional
202510,0210110009,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, salted, in brine or dried",KGM,Italy,"54,721","60,735","3,196",Provisional
202510,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,Canada,"5,833","6,178",204,Provisional
202510,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,Finland,"396,633","418,854","43,802",Provisional
202510,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,Italy,"53,599","56,083","3,052",Provisional
202510,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,Poland,"1,618,288","1,680,344","130,419",Provisional
202510,0210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,Australia,"89,139","89,420","7,440",Provisional
202510,0210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,United States of America,"1,002,187","1,011,853","60,104",Provisional
202510,0210190011,"Meat; of swine, pork n.e.c. in heading 0210, salted or pickled",KGM,Italy,"148,762","152,318","3,771",Provisional
202510,0210190019,"Meat; of swine, n.e.c. in heading 0210, smoked",KGM,Australia,"6,633","7,024",778,Provisional
202510,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,"China, People's Republic of","15,769","16,152","7,029",Provisional
202510,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,Spain,"22,771","26,484",546,Provisional
202510,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,Italy,"111,550","116,742","5,265",Provisional
202510,0210200000,"Meat; of bovine animals, salted, in brine, dried or smoked",KGM,Australia,"22,915","28,017",816,Provisional
202510,0210200000,"Meat; of bovine animals, salted, in brine, dried or smoked",KGM,Italy,"6,155","6,351",134,Provisional
202510,0210993050,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, n.e.c. in heading 0210",KGM,"China, People's Republic of","5,526","5,526",45,Provisional
202510,0301110000,"Fish; live, ornamental, freshwater",KGM,Sri Lanka,"3,763","6,173",200,Provisional
202510,0301110000,"Fish; live, ornamental, freshwater",KGM,Singapore,"30,823","41,213",742,Provisional
202510,0301190000,"Fish; live, ornamental, other than freshwater",KGM,Indonesia,"4,397","9,017",59,Provisional
202510,0301190000,"Fish; live, ornamental, other than freshwater",KGM,Singapore,"28,344","36,896",577,Provisional
202510,0302140010,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), whole",KGM,Australia,"13,839","17,831",475,Provisional
202510,0302140015,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), headed and gutted",KGM,Australia,"53,817","64,781","2,677",Provisional
202510,0302140029,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,Australia,"1,303,498","1,587,013","51,863",Provisional
202510,0302310011,"Fish; fresh or chilled, albacore or longfinned tunas (Thunnus alalunga), headed and gutted",KGM,Fiji,801,801,92,Provisional
202510,0302320011,"Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), headed and gutted",KGM,Fiji,"113,673","204,512","20,536",Provisional
202510,0302340012,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), headed and gutted",KGM,Fiji,"2,855","2,855",328,Provisional
202510,0302470015,"Fish; fresh or chilled, swordfish (Xiphias gladius), headed and gutted",KGM,Fiji,"3,958","6,890",715,Provisional
202510,0302490015,"Fish; fresh or chilled, n.e.c. in item no. 0302.4, headed and gutted",KGM,Fiji,"13,991","13,991","1,166",Provisional
202510,0303230010,"Fish; frozen, tilapias (Oreochromis spp.), whole",KGM,"China, People's Republic of","78,400","78,400","12,695",Provisional
202510,0303390002,"Fish; frozen, flounder, whole",KGM,"Korea, Republic of","2,454","2,509",192,Provisional
202510,0303420011,"Fish; frozen, yellowfin tunas (Thunnus albacares), headed and gutted",KGM,India,"6,034","6,357",560,Provisional
202510,0303420029,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Indonesia,"74,508","77,898","5,109",Provisional
202510,0303430001,"Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), whole",KGM,Taiwan,"29,871","29,916","14,460",Provisional
202510,0303430029,"Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Viet Nam,"11,089","11,692","3,000",Provisional
202510,0303490013,"Fish; frozen, tuna, n.e.c. in item no. 0303.4, whole",KGM,Viet Nam,"8,929","9,277","1,800",Provisional
202510,0303540015,"Fish; frozen, mackerel (Scomber scombrus, Scomber japonicus), whole",KGM,"China, People's Republic of","1,667","1,673",500,Provisional
202510,0303540015,"Fish; frozen, mackerel (Scomber scombrus, Scomber japonicus), whole",KGM,Viet Nam,"3,823","4,031",960,Provisional
202510,0303590010,"Fish; frozen, n.e.c. in item no. 0303.5, whole",KGM,Viet Nam,"7,650","8,065","1,700",Provisional
202510,0303690049,"Fish; frozen, n.e.c. in item no. 0303.6, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Fiji,"3,057","3,289",175,Provisional
202510,0303891023,"Fish; frozen, groper, whole",KGM,Madagascar,"8,502","8,733",800,Provisional
202510,0303891041,"Fish; frozen, mullet, whole",KGM,Australia,"37,500","37,500","15,000",Provisional
202510,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"China, People's Republic of","136,126","136,321","18,076",Provisional
202510,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,Indonesia,"52,457","52,588","9,325",Provisional
202510,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"Korea, Republic of","15,159","15,653","1,104",Provisional
202510,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,Viet Nam,"33,750","35,140","6,400",Provisional
202510,0303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,India,"15,492","16,138","2,240",Provisional
202510,0303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Philippines,"6,303","6,702","1,359",Provisional
202510,0303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Tonga,20,143,30,Provisional
202510,0303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,Japan,"15,556","15,864",280,Provisional
202510,0304320000,"Fish fillets; fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,Viet Nam,"36,263","39,421","10,500",Provisional
202510,0304390010,"Fish fillets; fresh or chilled, carp (as specified by the WCO), eels (Anguilla spp.), and snakeheads (Channa spp.)",KGM,"China, People's Republic of","70,762","76,922","6,900",Provisional
202510,0304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Australia,"492,414","613,794","17,229",Provisional
202510,0304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Canada,"40,532","40,532","1,141",Provisional
202510,0304440015,"Fish fillets; fresh or chilled, hoki",KGM,"China, People's Republic of","251,161","255,995","22,000",Provisional
202510,0304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,Fiji,620,620,41,Provisional
202510,0304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,Viet Nam,"259,729","270,680","67,968",Provisional
202510,0304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,Australia,"1,009,218","1,041,440","110,160",Provisional
202510,0304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,Japan,"199,561","199,603","15,175",Provisional
202510,0304790035,"Fish fillets; frozen, southern blue whiting, other than in blocks",KGM,"China, People's Republic of","76,700","78,994","10,000",Provisional
202510,0304790039,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, n.e.c. in item no. 0304.7",KGM,Iceland,927,"1,079",100,Provisional
202510,0304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,Australia,"24,139","28,768",740,Provisional
202510,0304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,Denmark,"194,441","200,021","8,100",Provisional
202510,0304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,Norway,"1,349,094","1,372,035","58,196",Provisional
202510,0304870010,"Fish fillets; frozen, southern bluefin",KGM,Turkiye,"7,454","7,454",56,Provisional
202510,0304870019,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), other than southern bluefin",KGM,Indonesia,"154,547","157,782","7,268",Provisional
202510,0304870019,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), other than southern bluefin",KGM,Thailand,"230,678","233,343","10,000",Provisional
202510,0304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,"China, People's Republic of","51,232","54,520","15,430",Provisional
202510,0304890071,"Fish fillets; frozen, other than in blocks, tarakihi",KGM,"China, People's Republic of","17,863","19,009","5,380",Provisional
202510,0304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,Australia,"24,141","29,574",556,Provisional
202510,0304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"China, People's Republic of",120,124,30,Provisional
202510,0304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,Norway,"5,288","5,407",272,Provisional
202510,0304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,Taiwan,"81,686","83,612","3,567",Provisional
202510,0304990023,"Fish meat, excluding fillets, frozen, n.e.c. in item no. 0304.9, surimi",KGM,Thailand,"59,558","62,297","10,470",Provisional
202510,0304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,"Korea, Republic of","9,389","9,600",959,Provisional
202510,0305310029,"Fish fillets; salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads",KGM,Taiwan,"17,536","17,950",945,Provisional
202510,0305390011,"Fish fillets; dried, n.e.c. in item no. 0305.3",KGM,Philippines,"2,276","2,334",96,Provisional
202510,0305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,Germany,"951,954","984,420","25,480",Provisional
202510,0305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,Denmark,"1,828,774","1,848,868","44,656",Provisional
202510,0305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,Norway,"746,086","779,234","19,468",Provisional
202510,0305490015,"Fish; smoked, whether or not cooked before or during smoking, hoki, includes fillets, but excludes edible fish offal",KGM,"China, People's Republic of","61,129","62,957","8,000",Provisional
202510,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Japan,"3,967","4,148",78,Provisional
202510,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,"Korea, Republic of","5,069","5,272",136,Provisional
202510,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Sri Lanka,"6,157","6,518",229,Provisional
202510,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Malaysia,"2,088","2,142",100,Provisional
202510,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Philippines,"3,477","3,586",259,Provisional
202510,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Singapore,"6,720","6,978",320,Provisional
202510,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Thailand,"3,509","3,613",648,Provisional
202510,0305540000,"Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish",KGM,Viet Nam,"5,305","5,636",234,Provisional
202510,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Japan,"10,182","10,468",270,Provisional
202510,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Cambodia,594,"1,098",50,Provisional
202510,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,"Korea, Republic of",768,798,16,Provisional
202510,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Sri Lanka,"22,316","23,128",962,Provisional
202510,0305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,Philippines,"5,476","5,642",999,Provisional
202510,0305630010,"Fish; salted or in brine, not dried or smoked, other than edible fish offal, anchovies (Engrails spp.)",KGM,Greece,"7,884","8,149",270,Provisional
202510,0305690011,"Fish; salted or in brine, not dried or smoked, other than edible fish offal, n.e.c. in item no. 0305.6",KGM,Greece,"33,062","34,170","1,488",Provisional
202510,0306110001,"Crustaceans; frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water, whole",KGM,Fiji,107,115,3,Provisional
