Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202203,6108210210,"Briefs and panties; women's or girls', of cotton, knitted or crocheted",NMB,"2,665",289,"85,725","12,169","88,390","12,458",Final,,,,
202203,6108220210,"Briefs and panties; women's or girls', of man-made fibres, knitted or crocheted",NMB,533,602,"411,277","61,432","411,810","62,034",Final,,,,
202203,6108290210,"Briefs and panties; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"3,285",330,"3,285",330,Final,,,,
202203,6108310200,"Nightdresses and pyjamas; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"1,314",44,"1,314",44,Final,,,,
202203,6108320200,"Nightdresses and pyjamas; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"8,186",499,"8,186",499,Final,,,,
202203,6108390000,"Nightdresses and pyjamas; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"10,524",129,"2,471",92,"12,995",221,Final,,,,
202203,6108910200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"1,165",22,"1,165",22,Final,,,,
202203,6108920200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of man-made fibres, knitted or crocheted",NMB,"2,056",49,"10,312",460,"12,368",509,Final,,,,
202203,6108990200,"Negligees, bathrobes, dressing gowns and similar articles; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"11,576",569,"11,576",569,Final,,,,
202203,6109100200,"T-shirts; of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,91,10,"11,959",834,"12,050",844,Final,,,,
202203,6109101200,"T-shirts; of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"48,992","3,347","366,062","35,518","415,054","38,865",Final,,,,
202203,6109102200,"Singlets and other vests; of cotton, knitted or crocheted",NMB,"3,651",95,"25,230","1,950","28,881","2,045",Final,,,,
202203,6109900200,"T-shirts; of textile materials (other than cotton), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,0,0,"19,025",956,"19,025",956,Final,,,,
202203,6109901200,"T-shirts; of textile materials (other than cotton), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"65,751","2,676","299,130","11,988","364,881","14,664",Final,,,,
202203,6109902200,"Singlets and other vests; of textile materials (other than cotton), knitted or crocheted",NMB,"18,063",624,"65,128","2,926","83,191","3,550",Final,,,,
202203,6110110211,"Sweatshirts; knitted or crocheted, of wool",NMB,"212,941","1,769","140,339","3,131","353,280","4,900",Final,,,,
202203,6110110219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of wool",NMB,"556,912","4,127","381,605","6,779","938,517","10,906",Final,,,,
202203,6110120211,"Sweatshirts; knitted or crocheted, of fibres from kashmir (cashmere) goats",NMB,0,0,843,2,843,2,Final,,,,
202203,6110120219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of fibres from kashmir (cashmere) goats",NMB,0,0,"8,578",7,"8,578",7,Final,,,,
202203,6110190219,"Jerseys, pullovers, cardigans, waistcoats and similar articles; (excluding sweatshirts), knitted or crocheted, of fine animal hair other than that of kashmir (cashmere) goats",NMB,"2,235",24,"1,297",44,"3,532",68,Final,,,,
202203,6110200201,"Sweatshirts; of cotton, knitted or crocheted",NMB,"3,479",29,"123,556","2,716","127,035","2,745",Final,,,,
202203,6110200209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of cotton, knitted or crocheted, other than sweatshirts",NMB,"22,978",405,"293,527","8,578","316,505","8,983",Final,,,,
202203,6110300201,"Sweatshirts; of man-made fibres, knitted or crocheted",NMB,"2,618",80,"101,880","2,180","104,498","2,260",Final,,,,
202203,6110300209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of man-made fibres, knitted or crocheted, other than sweatshirts",NMB,"12,188",337,"402,303","10,808","414,491","11,145",Final,,,,
202203,6110900201,"Sweatshirts; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted",NMB,441,4,"69,784","2,147","70,225","2,151",Final,,,,
202203,6110900209,"Jerseys, pullovers, cardigans, waistcoats and similar articles; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, other than sweatshirts",NMB,"27,968",481,"107,494","2,713","135,462","3,194",Final,,,,
202203,6111200100,"Socks, ankle-socks and the like; babies', of cotton, knitted or crocheted",NPR,144,16,531,71,675,87,Final,,,,
202203,6111202201,"Cardigans; babies', of cotton, knitted or crocheted",NMB,316,10,"11,347",465,"11,663",475,Final,,,,
202203,6111202205,"Dresses or gowns; babies', of cotton, knitted or crocheted",NMB,0,0,"15,871",878,"15,871",878,Final,,,,
202203,6111202211,"Nightgowns or pyjamas; babies', of cotton, knitted or crocheted",NMB,0,0,126,7,126,7,Final,,,,
202203,6111202215,"Overalls; babies', of cotton, knitted or crocheted",NMB,0,0,"2,867",112,"2,867",112,Final,,,,
202203,6111202225,"Shirts; babies', of cotton, knitted or crocheted",NMB,"1,311",65,"22,835","2,195","24,146","2,260",Final,,,,
202203,6111202235,"Trousers or shorts; babies', of cotton, knitted or crocheted",NMB,"4,691",135,"45,474","3,480","50,165","3,615",Final,,,,
202203,6111202241,"Bibs and feeders; babies', of cotton, knitted or crocheted",NMB,72,3,474,98,546,101,Final,,,,
202203,6111202251,"Pilches; babies', of cotton, knitted or crocheted",NMB,0,0,"7,062",507,"7,062",507,Final,,,,
202203,6111202269,"Babies' articles; of cotton, knitted or crocheted, n.e.c. in item no. 6111.20",NMB,"17,951",658,"250,498","20,927","268,449","21,585",Final,,,,
202203,6111302225,"Shirts; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,51,3,51,3,Final,,,,
202203,6111302231,"Swimwear; babies', of synthetic fibres, knitted or crocheted",NMB,0,0,"2,889",283,"2,889",283,Final,,,,
202203,6111302269,"Babies' articles; of synthetic fibres, n.e.c. in item no. 6111.30, knitted or crocheted",NMB,250,1,38,1,288,2,Final,,,,
202203,6111900110,"Socks, ankle socks and the like; babies', of wool or fine animal hair, knitted or crocheted",NPR,"6,047",726,0,0,"6,047",726,Final,,,,
202203,6111902210,"Cardigans; babies', of wool or fine animal hair, knitted or crocheted",NMB,0,0,25,1,25,1,Final,,,,
202203,6111902227,"Shirts; babies', of wool or fine animal hair, knitted or crocheted",NMB,166,2,0,0,166,2,Final,,,,
202203,6111902244,"Babies' garments and clothing accessories; n.e.c. in item no. 6111.90, of wool or fine animal hair, knitted or crocheted",NMB,334,4,0,0,334,4,Final,,,,
202203,6111902245,"Cardigans; babies', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,784,10,"1,552",55,"2,336",65,Final,,,,
202203,6111902289,"Babies' garments and clothing accessories; n.e.c. in 6111.90, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"1,364",83,"1,364",83,Final,,,,
202203,6112120209,"Track suits; of synthetic fibres, knitted or crocheted, women's and girls'",NMB,0,0,23,1,23,1,Final,,,,
202203,6112200000,Ski-suits; knitted or crocheted,NMB,482,14,0,0,482,14,Final,,,,
202203,6112310200,"Swimwear; men's or boys', of synthetic fibres, knitted or crocheted",NMB,0,0,226,23,226,23,Final,,,,
202203,6112410200,"Swimwear; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,"55,501","1,233","55,501","1,233",Final,,,,
202203,6112490200,"Swimwear; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",NMB,0,0,269,17,269,17,Final,,,,
202203,6113000010,"Garments; made up of knitted or crocheted rubberised fabrics, other than pilches",,"14,328",,"4,283",,"18,611",,Final,,,,
202203,6114200200,"Garments; of cotton, knitted or crocheted, n.e.c. in chapter 61",NMB,"6,237",178,"111,120","3,758","117,357","3,936",Final,,,,
202203,6114300200,"Garments; of man-made fibres, knitted or crocheted, n.e.c. in chapter 61",NMB,"18,087","1,936","77,226","2,558","95,313","4,494",Final,,,,
202203,6114900210,"Garments; of wool or fine animal hair, knitted or crocheted, n.e.c. in chapter 61",NMB,"57,477",482,"17,645",716,"75,122","1,198",Final,,,,
202203,6114900219,"Garments; of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61",NMB,"1,825",20,"113,582","2,888","115,407","2,908",Final,,,,
202203,6115101500,"Hosiery; graduated compression hosiery, women's full-length stockings, not wholly or principally of man-made fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,"1,077",8,9,1,"1,086",9,Final,,,,
202203,6115105910,"Hosiery; graduated compression hosiery, women's and girls', of wool or fine animal hair, knitted or crocheted (excluding panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"3,732",243,0,0,"3,732",243,Final,,,,
202203,6115106915,"Hosiery; graduated compression hosiery, men's and boys', half and three-quarter socks, of cotton, knitted or crocheted",NPR,32,12,"2,078",578,"2,110",590,Final,,,,
202203,6115106919,"Hosiery; graduated compression hosiery, men's and boys', half and three-quarter socks, of synthetic fibres, knitted or crocheted",NPR,0,0,496,42,496,42,Final,,,,
202203,6115107919,"Hosiery; graduated compression hosiery, men's and boys', (other than half and three-quarter socks), of synthetic fibres, knitted or crocheted",NPR,0,0,"1,085",150,"1,085",150,Final,,,,
202203,6115210000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NMB,"8,542","1,496","1,502",50,"10,044","1,546",Final,,,,
202203,6115220000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted",NMB,"6,444","1,156","1,249",307,"7,693","1,463",Final,,,,
202203,6115290000,"Hosiery; panty hose and tights (other than graduated compression hosiery), of textile materials (other than synthetic fibres), knitted or crocheted",NMB,"64,805","8,838","1,445",104,"66,250","8,942",Final,,,,
202203,6115300900,"Hosiery; women's full length stockings (other than graduated compression hosiery), wholly or principally of man-made fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,138,15,278,66,416,81,Final,,,,
202203,6115302900,"Hosiery; women's knee-length hosiery (other than graduated compression hosiery), measuring per single yarn less than 67 decitex, knitted or crocheted",NPR,"9,370","12,153",0,0,"9,370","12,153",Final,,,,
202203,6115940100,"Hosiery; footwear without applied soles (other than of graduated compression type), of wool or fine animal hair, knitted or crocheted",NPR,"1,206",36,0,0,"1,206",36,Final,,,,
202203,6115940900,"Hosiery; women's and girls', of wool or fine animal hair, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"224,708","19,343","13,043","2,235","237,751","21,578",Final,,,,
202203,6115941900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of wool or fine animal hair, knitted or crocheted",NPR,"8,245",444,"2,596",201,"10,841",645,Final,,,,
202203,6115942900,"Hosiery; men's and boys', of wool or fine animal hair, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,"19,138",692,"11,203","1,603","30,341","2,295",Final,,,,
202203,6115950100,"Hosiery; footwear without applied soles (other than of graduated compression type), of cotton, knitted or crocheted",NPR,0,0,483,61,483,61,Final,,,,
202203,6115950900,"Hosiery; women's and girls', of cotton, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"37,698","7,590","1,808",118,"39,506","7,708",Final,,,,
202203,6115951900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of cotton, knitted or crocheted",NPR,"107,786","32,176",389,219,"108,175","32,395",Final,,,,
202203,6115952900,"Hosiery; men's and boys', of cotton, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,278,86,"11,484","2,341","11,762","2,427",Final,,,,
202203,6115960100,"Hosiery; footwear without applied soles (other than graduated compression type), of synthetic fibres, knitted or crocheted",NPR,0,0,"1,140",70,"1,140",70,Final,,,,
202203,6115960900,"Hosiery; women's and girls', of synthetic fibres, knitted or crocheted (excluding graduated compression hosiery, footwear without applied soles, panty hose, tights, full or knee-length hosiery measuring per single yarn less than 67 decitex)",NPR,"1,479",220,"6,128",356,"7,607",576,Final,,,,
202203,6115961900,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of synthetic fibres, knitted or crocheted",NPR,0,0,472,18,472,18,Final,,,,
202203,6115962900,"Hosiery; men's and boys', of synthetic fibres, knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,"7,602",730,"7,128",569,"14,730","1,299",Final,,,,
202203,6115990210,"Hosiery; footwear without applied soles (other than graduated compression type), of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NPR,0,0,667,187,667,187,Final,,,,
202203,6115991210,"Hosiery; women's and girls', n.e.c. in heading no. 6115, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted (excluding graduated compression hosiery)",NPR,762,37,378,65,"1,140",102,Final,,,,
202203,6115992110,"Hosiery; men's and boys', half and three-quarter socks (other than graduated compression type), of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NPR,"1,675",166,0,0,"1,675",166,Final,,,,
202203,6115992910,"Hosiery; men's and boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (excluding half and three-quarter socks, footwear without applied soles or graduated compression hosiery)",NPR,"2,257",290,0,0,"2,257",290,Final,,,,
202203,6116100512,"Gloves, mittens and mitts; (other than work gloves), of wool or fine animal hair, knitted or crocheted, laminated with plastics or rubber",NPR,20,12,0,0,20,12,Final,,,,
202203,6116100530,"Gloves; work, of synthetic fibres, knitted or crocheted, laminated with plastics or rubber",NPR,"9,002","5,108",0,0,"9,002","5,108",Final,,,,
202203,6116100542,"Gloves, mittens and mitts; (other than work gloves), of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), laminated with plastics or rubber",NPR,0,0,360,6,360,6,Final,,,,
202203,6116101010,"Gloves; work, impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,"4,093",185,204,120,"4,297",305,Final,,,,
202203,6116101012,"Gloves; (other than work), impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,"1,497",188,0,0,"1,497",188,Final,,,,
202203,6116102012,"Mittens and mitts; (other than work), of wool or fine animal hair, impregnated, coated or covered with plastics or rubber, knitted or crocheted",NPR,0,0,192,23,192,23,Final,,,,
202203,6116910012,"Gloves, mittens and mitts; (other than work gloves), of wool or fine animal hair, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,"70,908","4,353","5,233",222,"76,141","4,575",Final,,,,
202203,6116920010,"Gloves; work, of cotton, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,0,0,"1,147",24,"1,147",24,Final,,,,
202203,6116930010,"Gloves; work, of synthetic fibres, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,"1,412",15,124,36,"1,536",51,Final,,,,
202203,6116930012,"Gloves, mittens and mitts; (other than work gloves), of synthetic fibres, knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,94,3,"5,126","2,888","5,220","2,891",Final,,,,
202203,6116990010,"Gloves; work, of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,438,46,592,78,"1,030",124,Final,,,,
202203,6116990012,"Gloves, mittens and mitts; (other than work gloves), of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), (other than impregnated, coated, covered or laminated with plastics or rubber)",NPR,340,48,962,135,"1,302",183,Final,,,,
202203,6117100000,"Shawls, scarves, mufflers, mantillas, veils and the like; knitted or crocheted",,"81,580",,"5,822",,"87,402",,Final,,,,
202203,6117801500,"Clothing accessories; elastic, knitted or crocheted, n.e.c. in heading no. 6117",,494,,43,,537,,Final,,,,
202203,6117801919,"Clothing accessories; articles n.e.c. in heading no. 6117, of materials other than rubberised or elastic, knitted or crocheted",,"157,659",,"9,141",,"166,800",,Final,,,,
202203,6201201000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"48,285",415,"48,285",415,Final,,,,
202203,6201202000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of wool or fine animal hair, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"5,409",10,"5,409",10,Final,,,,
202203,6201301000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,689,25,689,25,Final,,,,
202203,6201302000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of cotton, other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"4,297",22,"4,297",22,Final,,,,
202203,6201401000,"Coats; men's or boys', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"2,967",46,"19,852",477,"22,819",523,Final,,,,
202203,6201402000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar articles; men's or boys', of man-made fibres, other than those of heading no. 6203 (not knitted or crocheted)",NMB,"106,858",784,"117,365","3,662","224,223","4,446",Final,,,,
202203,6201901000,"Coats; men's or boys', overcoats, rain-coats, car-coats, capes, cloaks and similar, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",NMB,"4,672",298,"14,384",188,"19,056",486,Final,,,,
202203,6201902000,"Anoraks (including ski-jackets) wind-cheaters, wind-jackets and similar; men's or boys', of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6203 (not knitted or crocheted)",NMB,0,0,"29,870",354,"29,870",354,Final,,,,
202203,6202201000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"8,760",37,"48,058",87,"56,818",124,Final,,,,
202203,6202301000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of cotton, other than those of heading no. 6204 (not knitted or crocheted)",NMB,0,0,"27,425",297,"27,425",297,Final,,,,
202203,6202302000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of cotton, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"13,415",355,"14,322",253,"27,737",608,Final,,,,
202203,6202401000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"23,993",553,"80,677","1,414","104,670","1,967",Final,,,,
202203,6202402000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of man-made fibres, other than those of heading no. 6204 (not knitted or crocheted)",NMB,"10,414",158,"10,695",280,"21,109",438,Final,,,,
202203,6202901000,"Coats; women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of textile materials (other than wool, fine animal hair, cotton or man-made fibres), other than those of heading no. 6204 (not knitted or crocheted)",NMB,"22,211",310,"25,179",209,"47,390",519,Final,,,,
202203,6202902000,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles; women's or girls', of textile materials n.e.c. in item no. 6202.9, other than those of heading no. 6204, (not knitted or crocheted)",NMB,0,0,"28,511",540,"28,511",540,Final,,,,
202203,6203110200,"Suits; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,"109,310",881,"109,310",881,Final,,,,
202203,6203120200,"Suits; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,188,10,"19,976",429,"20,164",439,Final,,,,
202203,6203190200,"Suits; men's or boys', of textile materials n.e.c. in item no. 6203.1 (not knitted or crocheted)",NMB,"13,261",161,"3,163",241,"16,424",402,Final,,,,
202203,6203230200,"Ensembles; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,800,1,"9,929",108,"10,729",109,Final,,,,
202203,6203290219,"Ensembles; men's or boys', of textile materials other than wool or fine animal hair, cotton or synthetic fibres (not knitted or crocheted)",NMB,0,0,"4,075",209,"4,075",209,Final,,,,
202203,6203310200,"Jackets and blazers; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,"8,964",59,"560,366","9,492","569,330","9,551",Final,,,,
202203,6203320200,"Jackets and blazers; men's or boys', of cotton (not knitted or crocheted)",NMB,"7,074",211,"30,714",447,"37,788",658,Final,,,,
202203,6203330200,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"61,826","1,112","30,886",483,"92,712","1,595",Final,,,,
202203,6203390200,"Jackets and blazers; men's or boys', of textile materials n.e.c. in item no. 6203.3 (not knitted or crocheted)",NMB,"8,864",153,"22,361",235,"31,225",388,Final,,,,
202203,6203410201,"Trousers and breeches; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,105,5,"56,212","2,440","56,317","2,445",Final,,,,
202203,6203410207,"Shorts; men's or boys', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,41,1,41,1,Final,,,,
202203,6203420201,"Jeans; men's or boys', of cotton (not knitted or crocheted)",NMB,"96,255","1,792","77,648","1,488","173,903","3,280",Final,,,,
202203,6203420203,Trousers and breeches; men's or boys'; of cotton (not knitted or crocheted),NMB,"17,998",699,"424,564","16,655","442,562","17,354",Final,,,,
202203,6203420206,Shorts; men's or boys'; of cotton (not knitted or crocheted),NMB,"2,563",120,"76,211","3,148","78,774","3,268",Final,,,,
202203,6203420209,"Overalls, bib and brace; men's or boys', of cotton (not knitted or crocheted)",NMB,"6,551",109,"10,094",204,"16,645",313,Final,,,,
202203,6203430201,"Trousers and breeches; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"111,077","2,231","45,613","2,710","156,690","4,941",Final,,,,
202203,6203430205,"Shorts; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"17,043",390,"21,945","1,078","38,988","1,468",Final,,,,
202203,6203430209,"Overalls, bib and brace; men's or boys', of synthetic fibres (not knitted or crocheted)",NMB,"5,523",580,356,55,"5,879",635,Final,,,,
202203,6203490201,"Trousers and breeches; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"150,575",689,"4,841",252,"155,416",941,Final,,,,
202203,6203490205,"Shorts; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"2,241",130,"13,215",880,"15,456","1,010",Final,,,,
202203,6203490209,"Overalls, bib and brace; men's or boys', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"1,504",30,"6,923",123,"8,427",153,Final,,,,
202203,6204110000,"Suits; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,"1,136",5,"1,136",5,Final,,,,
202203,6204130000,"Suits; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,576,23,"15,749",520,"16,325",543,Final,,,,
202203,6204220000,"Ensembles; women's or girls', of cotton (not knitted or crocheted)",NMB,"3,478",398,0,0,"3,478",398,Final,,,,
202203,6204230000,"Ensembles; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"5,637",12,"1,575",11,"7,212",23,Final,,,,
202203,6204310000,"Jackets; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,"7,069",12,"23,715",63,"30,784",75,Final,,,,
202203,6204320200,"Jackets and blazers; women's or girls', of cotton (not knitted or crocheted)",NMB,"2,647",25,"74,393",676,"77,040",701,Final,,,,
202203,6204330200,"Jackets and blazers; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"22,732",243,"187,905","2,944","210,637","3,187",Final,,,,
202203,6204390000,"Jackets; women's or girls', of textile materials n.e.c. in item no. 6204.3 (not knitted or crocheted)",NMB,"49,763",373,"96,427","1,283","146,190","1,656",Final,,,,
202203,6204410000,"Dresses; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,"2,022",12,"32,823",11,"34,845",23,Final,,,,
202203,6204420000,"Dresses; women's or girls', of cotton (not knitted or crocheted)",NMB,"17,707",65,"69,104","1,152","86,811","1,217",Final,,,,
202203,6204430000,"Dresses; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"90,940",228,"284,704","4,130","375,644","4,358",Final,,,,
202203,6204440000,"Dresses; women's or girls', of artificial fibres (not knitted or crocheted)",NMB,"10,198",35,"41,950",498,"52,148",533,Final,,,,
202203,6204490000,"Dresses; women's or girls', of textile materials n.e.c. in item no. 6204.4 (not knitted or crocheted)",NMB,"62,165",295,"424,516","8,012","486,681","8,307",Final,,,,
202203,6204510000,"Skirts and divided skirts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,"12,859",11,"12,859",11,Final,,,,
202203,6204520200,"Skirts and divided skirts; women's or girls', of cotton (not knitted or crocheted)",NMB,839,4,"27,551",652,"28,390",656,Final,,,,
202203,6204530200,"Skirts and divided skirts; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"5,182",216,"39,438",713,"44,620",929,Final,,,,
202203,6204590200,"Skirts and divided skirts; women's or girls', of textile materials n.e.c. in item no. 6204.5 (not knitted or crocheted)",NMB,"13,872",63,"35,835",591,"49,707",654,Final,,,,
202203,6204610211,"Trousers and breeches; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,"6,259",42,"9,352",63,"15,611",105,Final,,,,
202203,6204610214,"Shorts; women's or girls', of wool or fine animal hair (not knitted or crocheted)",NMB,0,0,77,1,77,1,Final,,,,
202203,6204620201,"Jeans; women's or girls', of cotton (not knitted or crocheted)",NMB,"4,133",163,"156,030","3,673","160,163","3,836",Final,,,,
202203,6204620205,"Trousers and breeches; women's or girls', of cotton (not knitted or crocheted)",NMB,"4,668",220,"249,355","6,109","254,023","6,329",Final,,,,
202203,6204620207,"Shorts; women's or girls', of cotton (not knitted or crocheted)",NMB,0,0,"28,269",891,"28,269",891,Final,,,,
202203,6204620209,"Trousers, breeches, shorts and jeans; women's or girls', of cotton (not knitted or crocheted), n.e.c. in item no. 6204.62.02",NMB,113,5,"1,512",82,"1,625",87,Final,,,,
202203,6204630201,"Trousers and breeches; women's or girls', of synthetic fibres (not knitted or crocheted)",NMB,"88,652","1,806","226,943","11,088","315,595","12,894",Final,,,,
202203,6204630203,"Shorts; women's or girls, of synthetic fibres (not knitted or crocheted)",NMB,"4,330",346,"12,680",348,"17,010",694,Final,,,,
202203,6204630209,"Jeans; women's or girls, of synthetic fibres (not knitted or crocheted)",NMB,"10,696",278,882,26,"11,578",304,Final,,,,
202203,6204690201,"Trousers and breeches; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"31,588",573,"132,697","3,370","164,285","3,943",Final,,,,
202203,6204690203,"Shorts; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"14,760",818,"34,965","1,286","49,725","2,104",Final,,,,
202203,6204690209,"Jeans; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,"28,972",437,"31,774",710,"60,746","1,147",Final,,,,
202203,6204691900,"Overalls, bib and brace; women's or girls', of textile materials (other than wool, fine animal hair, cotton or synthetic fibres), (not knitted or crocheted)",NMB,0,0,"6,828",93,"6,828",93,Final,,,,
